dispersion,load,seed,step,is_warmup,utility,adr_kbps,served_ratio,average_quality,fairness,avg_switching,quality_switch_rate,quality_change_levels,pairwise_group_churn,cqi_mean,cqi_std,cqi_iqr,cqi_range,cqi_saturation_ratio,cqi_temporal_delta,cqi_history_volatility,previous_quality_mean,previous_quality_std,previous_quality_range,previous_quality_cqi_mismatch,cost_mean,cost_std_across_users,cqi_cost_rank_alignment,cqi_cost_rank_disagreement,previous_quality_rb_pressure,rb_available,best_cqi_candidate_utility,best_cost_candidate_utility,best_switching_candidate_utility,best_same_state_2way_utility,switching_marginal_same_state,switching_strictly_best,best_sources,selected_group_sources,selected_primary_source,selected_k,unique_candidate_count,diff_vs_cqi_trajectory,diff_vs_2way_trajectory
mid,heavy,seed_0005,6,0,0.2791130664541918,550.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,13.0,1.707825127659933,2.0,7.0,0.5416666666666666,1.5,1.2875873264657065,1.0,0.0,0.0,3.4583333333333335,3.881944444444444,0.34520245893434914,0.8687128152018949,0.06564359239905254,12.0,2.0,0.2791130664541918,0.2791130664541918,0.2791130664541918,0.2791130664541918,0.0,0,cqi|cost|switching,cqi|cost|switching,cqi,1,5,0.0,0.0
mid,heavy,seed_0005,7,0,0.27911306645419187,550.0,1.0,1.0,1.0,0.0,0.0,0.0,0.22826086956521738,13.708333333333334,1.3686723088047368,0.5,6.0,0.75,1.2083333333333333,1.2060998864406745,1.0,0.0,0.0,3.7083333333333335,3.7708333333333335,0.2086802666849545,0.7292005373254241,0.13539973133728794,12.0,2.0,0.27911306645419187,0.27911306645419187,0.27911306645419187,0.27911306645419187,0.0,0,cqi|cost|switching,cqi|switching,cqi,2,5,0.0,0.0
mid,heavy,seed_0005,8,0,0.2791130664541918,550.0,1.0,1.0,1.0,0.0,0.0,0.0,0.22826086956521738,12.416666666666666,1.8689717910004835,2.25,7.0,0.375,1.4583333333333333,1.308075048275244,1.0,0.0,0.0,3.2083333333333335,4.111111111111111,0.7617394000445605,0.9561241997740879,0.021937900112956044,12.0,2.0,0.2791130664541918,0.2791130664541918,0.2791130664541918,0.2791130664541918,0.0,0,cqi|cost|switching,cqi|cost|switching,cqi,1,5,0.0,0.0
mid,heavy,seed_0005,9,0,0.2791130664541918,550.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,12.791666666666666,1.9144008346100236,2.0,8.0,0.5,1.2916666666666667,1.10701977512505,1.0,0.0,0.0,3.3333333333333335,4.125,1.081462059059487,0.9063032787891716,0.0468483606054142,12.0,2.0,0.2791130664541918,0.2791130664541918,0.2791130664541918,0.2791130664541918,0.0,0,cqi|cost|switching,cqi|cost|switching,cqi,1,5,0.0,0.0
mid,heavy,seed_0005,10,0,0.2791130664541918,550.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,12.541666666666666,2.3975537301359666,2.25,10.0,0.4583333333333333,1.25,1.1139153810683209,1.0,0.0,0.0,3.2083333333333335,4.1875,1.649433474571508,0.8745012319702431,0.06274938401487845,12.5,2.0,0.2791130664541918,0.2791130664541918,0.2791130664541918,0.2791130664541918,0.0,0,cqi|cost|switching,cqi|cost|switching,cqi,1,5,0.0,0.0
mid,heavy,seed_0005,11,0,0.2791130664541918,550.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,12.666666666666666,1.6244657241348273,2.25,7.0,0.3333333333333333,1.625,1.1327855236082285,1.0,0.0,0.0,3.2916666666666665,3.9791666666666665,0.6584783595532961,0.9257775055418205,0.03711124722908976,12.0,2.0,0.2791130664541918,0.2791130664541918,0.2791130664541918,0.2791130664541918,0.0,0,cqi|cost|switching,cqi|cost|switching,cqi,1,5,0.0,0.0
mid,heavy,seed_0005,12,0,0.27911306645419187,550.0,1.0,1.0,1.0,0.0,0.0,0.0,0.22826086956521738,13.25,1.506928443335427,1.0,5.0,0.5,1.5,1.149443005894495,1.0,0.0,0.0,3.375,3.8680555555555554,0.39668524310688125,0.8112916421736235,0.09435417891318826,12.0,2.0,0.27911306645419187,0.27911306645419187,0.27911306645419187,0.27911306645419187,0.0,0,cqi|cost|switching,cqi|switching,cqi,2,5,0.0,0.0
mid,heavy,seed_0005,13,0,0.2791130664541918,550.0,1.0,1.0,1.0,0.0,0.0,0.0,0.22826086956521738,13.083333333333334,2.079997329058114,1.5,9.0,0.5416666666666666,1.4166666666666667,1.1819866736561264,1.0,0.0,0.0,3.375,4.111111111111112,1.4261664058881598,0.8522838098909088,0.0738580950545456,12.5,2.0,0.2791130664541918,0.2791130664541918,0.2791130664541918,0.2791130664541918,0.0,0,cqi|cost|switching,cqi|cost|switching,cqi,1,6,0.0,0.0
mid,heavy,seed_0005,14,0,0.24752031091634255,520.8333333333334,1.0,0.9166666666666666,0.96665429349171,0.016666666666666666,0.08333333333333333,0.08333333333333333,0.15942028985507245,12.291666666666666,2.0912350152216006,2.25,9.0,0.2916666666666667,1.5416666666666667,1.3430872871269433,1.0,0.0,0.0,3.125,4.333333333333333,1.638653467083625,0.929217104778821,0.03539144761058949,12.5,2.0,0.2317239331474179,0.24752031091634255,0.2317239331474179,0.24752031091634255,0.0,0,cost,cost,cost,2,5,0.015796377768924647,0.0
mid,light,seed_0006,0,1,0.47075060411759345,4925.0,1.0,3.5,0.8636889660390795,0.7000000000000002,1.0,3.5,0.0,12.625,1.9107699146330168,1.25,9.0,0.3333333333333333,1.5833333333333333,1.0689117476301488,0.0,0.0,0.0,4.208333333333333,4.194444444444444,1.651785416368723,0.8663660765707254,0.0668169617146373,2.0,12.0,0.47075060411759345,0.44338218698437126,0.47075060411759345,0.47075060411759345,0.0,0,cqi|switching,cqi|switching,cqi,2,5,0.0,0.0
mid,light,seed_0006,1,0,0.7415868503512534,4487.5,1.0,3.25,0.795777865593124,0.049999999999999996,0.08333333333333333,0.25,0.15942028985507245,12.458333333333334,2.272648357215774,2.25,8.0,0.4166666666666667,1.4166666666666667,1.2040930813984732,3.5,1.118033988749895,3.0,0.75,4.368055555555556,1.464059525159369,0.9391783743860082,0.030410812806995924,11.25,12.0,0.7415868503512534,0.6774651741281469,0.6153095470187632,0.7415868503512534,0.0,0,cqi,cqi,cqi,2,6,0.0,0.0
mid,light,seed_0006,2,0,0.6164303290856107,4166.666666666667,1.0,2.8333333333333335,0.7282345264727815,0.08333333333333333,0.2916666666666667,0.4166666666666667,0.08333333333333333,12.291666666666666,2.2817969283488444,2.25,7.0,0.5,1.4166666666666667,1.2093318320232553,3.25,1.299038105676658,3.0,1.1666666666666667,4.451388888888888,1.4668238289112052,0.9929974704421052,0.0035012647789474105,10.833333333333334,12.0,0.6056690589134025,0.5791399173675204,0.6164303290856107,0.6056690589134025,0.010761270172208182,1,switching,switching,switching,2,7,0.010761270172208182,0.010761270172208182
mid,light,seed_0006,3,0,0.6027187411001825,3933.3333333333335,1.0,2.6666666666666665,0.6894434541493365,0.03333333333333333,0.041666666666666664,0.16666666666666666,0.08333333333333333,12.166666666666666,2.576604138956718,3.0,9.0,0.4166666666666667,1.625,1.309895534420434,2.8333333333333335,1.818118685772619,4.0,1.4583333333333333,4.590277777777778,1.9478021604292466,0.9392198479758065,0.030390076012096756,10.583333333333334,12.0,0.5163360298278045,0.5691115381184103,0.6027187411001825,0.5691115381184103,0.03360720298177222,1,switching,switching,switching,2,7,0.015644825516595517,-0.012226130351560949
mid,light,seed_0006,4,0,0.6785784433292529,4545.833333333333,1.0,3.4166666666666665,0.8439841680422489,0.2833333333333334,0.5,1.4166666666666667,0.4891304347826087,13.125,1.5893525935633874,2.0,7.0,0.5,1.9583333333333333,1.3834150362681144,2.6666666666666665,1.8856180831641267,4.0,1.875,3.9027777777777772,0.5609116807307964,0.8292180818444564,0.08539095907777178,9.666666666666666,12.0,0.6785784433292529,0.6736998569981791,0.6588671178980049,0.6785784433292529,0.0,0,cqi,cqi,cqi,2,7,-0.04583333333333328,-0.056105734754765435
mid,light,seed_0006,5,0,0.7061687272344236,4706.25,1.0,3.375,0.8297077484986479,0.17500000000000002,0.4166666666666667,0.875,0.463768115942029,12.208333333333334,2.432063024585415,2.25,10.0,0.375,1.9166666666666667,1.436510570388932,3.4166666666666665,0.9090593428863095,2.0,1.0416666666666667,4.527777777777778,1.957101661534282,0.9163002478710935,0.04184987606445323,12.5,12.0,0.7061687272344236,0.5996085751338341,0.5962995915205276,0.7061687272344236,0.0,0,cqi,cqi,cqi,2,7,0.0,0.019661171315307646
mid,light,seed_0006,6,0,0.7327451099959195,4545.833333333333,1.0,3.4166666666666665,0.8439841680422489,0.17500000000000002,0.4166666666666667,0.875,0.463768115942029,13.041666666666666,1.8814703174792728,2.0,8.0,0.5,2.0,1.3436568017962347,3.375,1.2183492931011204,3.0,1.2916666666666667,4.041666666666667,0.9944871188857247,0.9040960509887489,0.04795197450562555,11.333333333333334,12.0,0.7327451099959195,0.6859489947811749,0.7117612893428915,0.7327451099959195,0.0,0,cqi,cqi,cqi,2,7,0.0,0.006394265245234565
mid,light,seed_0006,7,0,0.7463642049976785,4366.666666666667,1.0,3.3333333333333335,0.8227144158396855,0.11666666666666668,0.2916666666666667,0.5833333333333334,0.4311594202898551,13.0,1.2909944487358056,2.0,5.0,0.5,1.4583333333333333,1.3810318465119185,3.4166666666666665,0.9090593428863095,2.0,1.0416666666666667,3.875,0.30523973577549873,0.9527780159509027,0.023610992024548638,10.333333333333334,12.0,0.7463642049976785,0.7457506041175935,0.7103383068014165,0.7463642049976785,0.0,0,cqi,cqi,cqi,2,7,0.0,-0.0008199730863396315
mid,light,seed_0006,8,0,0.7308166333327707,4187.5,1.0,3.25,0.8018362389254072,0.11666666666666668,0.2916666666666667,0.5833333333333334,0.4311594202898551,12.75,1.7618645426554977,2.25,8.0,0.4583333333333333,1.25,1.3266120826220005,3.3333333333333335,0.9428090415820634,2.0,1.0416666666666667,4.111111111111111,1.2487648218327236,0.9301536851251171,0.034923157437441454,10.25,12.0,0.7308166333327707,0.6912347564496005,0.6471841780840183,0.7308166333327707,0.0,0,cqi,cqi,cqi,2,7,0.0,-0.016367544751247465
mid,light,seed_0006,9,0,0.789149966666104,4187.5,1.0,3.25,0.8018362389254072,0.0,0.0,0.0,0.0,13.375,1.7751173670117326,1.5,7.0,0.7083333333333334,1.4583333333333333,1.3668806895101069,3.25,0.9682458365518543,2.0,1.375,3.9305555555555554,0.7374202195810158,0.8379506808949645,0.08102465955251775,9.333333333333334,12.0,0.777459348327494,0.7403665236648457,0.789149966666104,0.777459348327494,0.01169061833861007,1,switching,switching,switching,2,7,0.01169061833861007,0.04196578858208588
mid,light,seed_0006,10,0,0.6747214900029551,3829.1666666666665,1.0,3.0833333333333335,0.7615738235909422,0.16666666666666666,0.4166666666666667,0.8333333333333334,0.5072463768115942,12.916666666666666,1.9773017529507786,3.0,8.0,0.4166666666666667,1.5416666666666667,1.1547960436275744,3.25,0.9682458365518543,2.0,1.2083333333333333,4.006944444444444,0.7660008683068927,0.9158483368871209,0.04207583155643957,10.083333333333334,12.0,0.6747214900029551,0.6590205181180262,0.6471841780840183,0.6747214900029551,0.0,0,cqi,cqi,cqi,2,7,-0.025000000000000133,-0.07246268808106304
mid,light,seed_0006,11,0,0.7228353939010902,4706.25,1.0,3.375,0.8297077484986479,0.1416666666666667,0.4583333333333333,0.7083333333333334,0.391304347826087,13.0,2.140872096444188,1.25,9.0,0.5833333333333334,1.4166666666666667,1.1359379710072892,3.0833333333333335,0.9965217285917831,2.0,1.2916666666666667,4.131944444444444,1.3608099156543538,0.8768711071271457,0.06156444643642717,8.75,12.0,0.7228353939010902,0.6471841780840183,0.6795499639116436,0.7228353939010902,0.0,0,cqi,cqi,cqi,2,7,0.0,-0.024348784182927963
mid,light,seed_0006,12,0,0.7040868503512533,4487.5,1.0,3.25,0.795777865593124,0.125,0.20833333333333334,0.625,0.3442028985507246,12.708333333333334,2.009957849198723,2.25,7.0,0.5,1.4583333333333333,1.231252714803902,3.375,1.2183492931011204,3.0,1.0833333333333333,4.020833333333333,0.6315627663010049,0.8997912726343154,0.05010436368284232,10.916666666666666,12.0,0.7040868503512533,0.6547004512313381,0.6503832972449769,0.7040868503512533,0.0,0,cqi,cqi,cqi,2,7,0.0,-0.04309732773276487
mid,light,seed_0006,13,0,0.7270049734680833,4268.75,1.0,3.125,0.7619082617955654,0.024999999999999998,0.041666666666666664,0.125,0.08333333333333333,12.75,2.0052015692526606,2.25,7.0,0.4583333333333333,1.2083333333333333,1.2187853557957433,3.25,1.299038105676658,3.0,1.125,3.9930555555555554,0.6113872482183045,0.9222492717071422,0.03887536414642889,10.333333333333334,12.0,0.6913881566696217,0.6756871847846928,0.7270049734680833,0.6913881566696217,0.035616816798461626,1,switching,switching,switching,2,7,0.035616816798461626,-0.02017920461593481
mid,light,seed_0006,14,0,0.7244117766625862,4545.833333333333,1.0,3.4166666666666665,0.8439841680422489,0.19166666666666665,0.4583333333333333,0.9583333333333334,0.463768115942029,13.166666666666666,1.9075871903765995,3.0,7.0,0.5833333333333334,1.5833333333333333,1.2798373469047064,3.125,1.3635890143294642,3.0,1.5833333333333333,3.888888888888888,0.4945692726323571,0.8495761119701241,0.07521194401493797,10.0,12.0,0.7244117766625862,0.7087108047776572,0.7194357283345295,0.7244117766625862,0.0,0,cqi,cqi,cqi,2,7,-0.04583333333333339,-0.022772401421431998
mid,medium,seed_0006,0,1,0.37265348173668195,2533.3333333333335,1.0,2.5,0.8549437537004144,0.5,0.8333333333333334,2.5,0.0,12.625,1.9107699146330168,1.25,9.0,0.3333333333333333,1.5833333333333333,1.0689117476301488,0.0,0.0,0.0,4.208333333333333,4.194444444444444,1.651785416368723,0.8663660765707254,0.0668169617146373,4.0,6.0,0.37265348173668195,0.36153372608972756,0.37265348173668195,0.37265348173668195,0.0,0,cqi|switching,cqi|switching,cqi,2,5,0.0,0.0
mid,medium,seed_0006,1,0,0.5353881335630136,2300.0,1.0,2.25,0.7825443786982249,0.049999999999999996,0.08333333333333333,0.25,0.15942028985507245,12.458333333333334,2.272648357215774,2.25,8.0,0.4166666666666667,1.4166666666666667,1.2040930813984732,2.5,1.118033988749895,3.0,1.6666666666666667,4.368055555555556,1.464059525159369,0.9391783743860082,0.030410812806995924,14.0,6.0,0.5353881335630136,0.4556357038292252,0.439269725025821,0.5353881335630136,0.0,0,cqi,cqi,cqi,2,6,0.0,0.0
mid,medium,seed_0006,2,0,0.5167554594761795,2183.3333333333335,1.0,2.125,0.7463900487125957,0.024999999999999998,0.041666666666666664,0.125,0.08333333333333333,12.291666666666666,2.2817969283488444,2.25,7.0,0.5,1.4166666666666667,1.2093318320232553,2.25,1.299038105676658,3.0,2.0833333333333335,4.451388888888888,1.4668238289112052,0.9929974704421052,0.0035012647789474105,13.5,6.0,0.38576486560117607,0.40050014270436735,0.5167554594761795,0.40050014270436735,0.11625531677181217,1,switching,switching,switching,2,7,0.13099059387500345,0.11625531677181217
mid,medium,seed_0006,3,0,0.4856227853893455,2066.6666666666665,1.0,2.0,0.7102734663710274,0.024999999999999998,0.041666666666666664,0.125,0.08333333333333333,12.166666666666666,2.576604138956718,3.0,9.0,0.4166666666666667,1.625,1.309895534420434,2.125,1.3635890143294642,3.0,2.0833333333333335,4.590277777777778,1.9478021604292466,0.9392198479758065,0.030390076012096756,13.0,6.0,0.3815981989345094,0.3963334760377007,0.4856227853893455,0.3963334760377007,0.08928930935164481,1,switching,switching,switching,2,7,0.004024586454836221,-0.010710690648355059
mid,medium,seed_0006,4,0,0.5327181706638507,2875.0,0.9583333333333334,3.0,0.9583333333333334,0.19999999999999998,0.3333333333333333,1.0,0.4891304347826087,13.125,1.5893525935633874,2.0,7.0,0.5,1.9583333333333333,1.3834150362681144,2.0,1.4142135623730951,3.0,2.4583333333333335,3.9027777777777772,0.5609116807307964,0.8292180818444564,0.08539095907777178,12.166666666666666,6.0,0.5023301038586522,0.5327181706638507,0.5021545482382571,0.5327181706638507,0.0,0,cost,cost,cost,2,7,-0.00238488769530365,-0.010718221028636954
mid,medium,seed_0006,5,0,0.608002696494471,2489.5833333333335,1.0,2.5833333333333335,0.8622714537593894,0.08333333333333333,0.20833333333333334,0.4166666666666667,0.391304347826087,12.208333333333334,2.432063024585415,2.25,10.0,0.375,1.9166666666666667,1.436510570388932,3.0,0.0,0.0,1.2083333333333333,4.527777777777778,1.957101661534282,0.9163002478710935,0.04184987606445323,18.5,6.0,0.608002696494471,0.40883347603770065,0.608002696494471,0.608002696494471,0.0,0,cqi|switching,cqi|switching,cqi,2,5,0.05833333333333335,0.05833333333333335
mid,medium,seed_0006,6,0,0.5439967705253188,2285.4166666666665,1.0,2.4166666666666665,0.8081299928548789,0.13333333333333333,0.3333333333333333,0.6666666666666666,0.463768115942029,13.041666666666666,1.8814703174792728,2.0,8.0,0.5,2.0,1.3436568017962347,2.5833333333333335,0.8122328620674137,2.0,1.8333333333333333,4.041666666666667,0.9944871188857247,0.9040960509887489,0.04795197450562555,14.0,6.0,0.5439967705253188,0.48919446678724193,0.5187713409006355,0.5439967705253188,0.0,0,cqi,cqi,cqi,2,7,0.0,0.0
mid,medium,seed_0006,7,0,0.6108389928123805,2591.6666666666665,1.0,2.6666666666666665,0.8895848279160459,0.11666666666666668,0.2916666666666667,0.5833333333333334,0.4311594202898551,13.0,1.2909944487358056,2.0,5.0,0.5,1.4583333333333333,1.3810318465119185,2.4166666666666665,0.9090593428863095,2.0,2.0416666666666665,3.875,0.30523973577549873,0.9527780159509027,0.023610992024548638,12.5,6.0,0.532827140874076,0.6108389928123805,0.6106634371919856,0.6108389928123805,0.0,0,cost,cost,cost,2,7,0.07801185193830451,0.0
mid,medium,seed_0006,8,0,0.6077181706638507,2875.0,0.9583333333333334,3.0,0.9583333333333334,0.05000000000000001,0.125,0.25,0.22826086956521738,12.75,1.7618645426554977,2.25,8.0,0.4583333333333333,1.25,1.3266120826220005,2.6666666666666665,0.7453559924999298,2.0,1.7083333333333333,4.111111111111111,1.2487648218327236,0.9301536851251171,0.034923157437441454,14.166666666666666,6.0,0.5273022418666738,0.6077181706638507,0.4559363916924877,0.6077181706638507,0.0,0,cost,cost,cost,2,7,0.09439399277435068,0.0
mid,medium,seed_0006,9,0,0.6243848373305174,2875.0,0.9583333333333334,3.0,0.9583333333333334,0.016666666666666666,0.041666666666666664,0.08333333333333333,0.15942028985507245,13.375,1.7751173670117326,1.5,7.0,0.7083333333333334,1.4583333333333333,1.3668806895101069,2.9166666666666665,0.39965262694272663,2.0,1.7083333333333333,3.9305555555555554,0.7374202195810158,0.8379506808949645,0.08102465955251775,15.833333333333334,6.0,0.5884997335098949,0.6243848373305174,0.5095178446652716,0.6243848373305174,0.0,0,cost,cost,cost,2,7,0.05255177048728921,0.0
mid,medium,seed_0006,10,0,0.6327181706638507,2875.0,0.9583333333333334,3.0,0.9583333333333334,0.0,0.0,0.0,0.15942028985507245,12.916666666666666,1.9773017529507786,3.0,8.0,0.4166666666666667,1.5416666666666667,1.1547960436275744,3.0,0.0,0.0,1.375,4.006944444444444,0.7660008683068927,0.9158483368871209,0.04207583155643957,16.333333333333332,6.0,0.4559363916924877,0.6327181706638507,0.4559363916924877,0.6327181706638507,0.0,0,cost,cost,cost,2,5,0.15839991874350295,0.0
mid,medium,seed_0006,11,0,0.5290208076498477,2416.6666666666665,1.0,2.375,0.8187305295950156,0.125,0.20833333333333334,0.625,0.2898550724637681,13.0,2.140872096444188,1.25,9.0,0.5833333333333334,1.4166666666666667,1.1359379710072892,3.0,0.0,0.0,1.4583333333333333,4.131944444444444,1.3608099156543538,0.8768711071271457,0.06156444643642717,16.666666666666668,6.0,0.5290208076498477,0.5086974297718181,0.5290208076498477,0.5290208076498477,0.0,0,cqi|switching,cqi|switching,cqi,2,6,0.008333333333333304,0.0
mid,medium,seed_0006,12,0,0.5676664001765616,2387.5,1.0,2.5,0.8351112535482099,0.125,0.3333333333333333,0.625,0.3442028985507246,12.708333333333334,2.009957849198723,2.25,7.0,0.5,1.4583333333333333,1.231252714803902,2.375,1.2183492931011204,3.0,1.9166666666666667,4.020833333333333,0.6315627663010049,0.8997912726343154,0.05010436368284232,13.666666666666666,6.0,0.5676664001765616,0.43510305835915436,0.43510305835915436,0.5676664001765616,0.0,0,cqi,cqi,cqi,2,7,0.0,0.0
mid,medium,seed_0006,13,0,0.6023301038586522,2285.4166666666665,1.0,2.4166666666666665,0.8081299928548789,0.016666666666666666,0.041666666666666664,0.08333333333333333,0.08333333333333333,12.75,2.0052015692526606,2.25,7.0,0.4583333333333333,1.2083333333333333,1.2187853557957433,2.5,0.8660254037844386,2.0,1.7916666666666667,3.9930555555555554,0.6113872482183045,0.9222492717071422,0.03887536414642889,13.166666666666666,6.0,0.4909849185870144,0.4559363916924877,0.6023301038586522,0.4909849185870144,0.11134518527163778,1,switching,switching,switching,2,7,0.11134518527163778,0.11134518527163778
mid,medium,seed_0006,14,0,0.5439967705253188,2285.4166666666665,1.0,2.4166666666666665,0.8081299928548789,0.13333333333333333,0.3333333333333333,0.6666666666666666,0.463768115942029,13.166666666666666,1.9075871903765995,3.0,7.0,0.5833333333333334,1.5833333333333333,1.2798373469047064,2.4166666666666665,0.9090593428863095,2.0,2.0416666666666665,3.888888888888888,0.4945692726323571,0.8495761119701241,0.07521194401493797,12.666666666666666,6.0,0.5439967705253188,0.5439967705253188,0.5271545482382571,0.5439967705253188,0.0,0,cqi|cost,cqi,cqi,2,7,-0.01666666666666672,-0.01666666666666672
mid,heavy,seed_0006,0,1,0.1791130664541918,550.0,1.0,1.0,1.0,0.20000000000000004,1.0,1.0,0.0,12.625,1.9107699146330168,1.25,9.0,0.3333333333333333,1.5833333333333333,1.0689117476301488,0.0,0.0,0.0,4.208333333333333,4.194444444444444,1.651785416368723,0.8663660765707254,0.0668169617146373,12.0,2.0,0.1791130664541918,0.1791130664541918,0.1791130664541918,0.1791130664541918,0.0,0,cqi|cost|switching,cqi|cost|switching,cqi,1,5,0.0,0.0
mid,heavy,seed_0006,1,0,0.2791130664541918,550.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,12.458333333333334,2.272648357215774,2.25,8.0,0.4166666666666667,1.4166666666666667,1.2040930813984732,1.0,0.0,0.0,3.1666666666666665,4.368055555555556,1.464059525159369,0.9391783743860082,0.030410812806995924,12.5,2.0,0.2791130664541918,0.2791130664541918,0.2791130664541918,0.2791130664541918,0.0,0,cqi|cost|switching,cqi|cost|switching,cqi,1,5,0.0,0.0
mid,heavy,seed_0006,2,0,0.20013117760956856,477.0833333333333,1.0,0.7916666666666666,0.9184706459296623,0.041666666666666664,0.20833333333333334,0.20833333333333334,0.3442028985507246,12.291666666666666,2.2817969283488444,2.25,7.0,0.5,1.4166666666666667,1.2093318320232553,1.0,0.0,0.0,3.25,4.451388888888888,1.4668238289112052,0.9929974704421052,0.0035012647789474105,12.5,2.0,0.20013117760956856,0.12096451094290189,0.20013117760956856,0.20013117760956856,0.0,0,cqi|switching,cqi|switching,cqi,2,5,0.0,0.0
mid,heavy,seed_0006,3,0,0.2042978442762352,477.0833333333333,1.0,0.7916666666666666,0.9184706459296623,0.03333333333333333,0.16666666666666666,0.16666666666666666,0.2898550724637681,12.166666666666666,2.576604138956718,3.0,9.0,0.4166666666666667,1.625,1.309895534420434,0.7916666666666666,0.40611643103370687,1.0,3.3333333333333335,4.590277777777778,1.9478021604292466,0.9392198479758065,0.030390076012096756,12.5,2.0,0.2042978442762352,0.04179784427623523,0.031038422071719213,0.2042978442762352,0.0,0,cqi,cqi,cqi,2,7,0.0,0.0
mid,heavy,seed_0006,4,0,0.25827973312085856,550.0,1.0,1.0,1.0,0.041666666666666664,0.20833333333333334,0.20833333333333334,0.391304347826087,13.125,1.5893525935633874,2.0,7.0,0.5,1.9583333333333333,1.3834150362681144,0.7916666666666666,0.4061164310337068,1.0,3.6666666666666665,3.9027777777777772,0.5609116807307964,0.8292180818444564,0.08539095907777178,12.0,2.0,0.2582797331208585,0.25827973312085856,0.2582797331208585,0.25827973312085856,0.0,0,cqi|cost|switching,cost,cost,2,7,5.551115123125783e-17,0.0
mid,heavy,seed_0006,5,0,0.2791130664541918,550.0,1.0,1.0,1.0,0.0,0.0,0.0,0.08333333333333333,12.208333333333334,2.432063024585415,2.25,10.0,0.375,1.9166666666666667,1.436510570388932,1.0,0.0,0.0,3.125,4.527777777777778,1.957101661534282,0.9163002478710935,0.04184987606445323,12.5,2.0,0.2791130664541918,0.2791130664541918,0.2791130664541918,0.2791130664541918,0.0,0,cqi|cost|switching,cqi|cost|switching,cqi,1,5,0.0,0.0
mid,heavy,seed_0006,6,0,0.2791130664541918,550.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,13.041666666666666,1.8814703174792728,2.0,8.0,0.5,2.0,1.3436568017962347,1.0,0.0,0.0,3.3333333333333335,4.041666666666667,0.9944871188857247,0.9040960509887489,0.04795197450562555,12.5,2.0,0.2791130664541918,0.2791130664541918,0.2791130664541918,0.2791130664541918,0.0,0,cqi|cost|switching,cqi|cost|switching,cqi,1,5,0.0,0.0
mid,heavy,seed_0006,7,0,0.27911306645419187,550.0,1.0,1.0,1.0,0.0,0.0,0.0,0.2898550724637681,13.0,1.2909944487358056,2.0,5.0,0.5,1.4583333333333333,1.3810318465119185,1.0,0.0,0.0,3.4583333333333335,3.875,0.30523973577549873,0.9527780159509027,0.023610992024548638,12.0,2.0,0.2791130664541918,0.27911306645419187,0.2791130664541918,0.27911306645419187,0.0,0,cqi|cost|switching,cost,cost,2,5,5.551115123125783e-17,0.0
mid,heavy,seed_0006,8,0,0.2791130664541918,550.0,1.0,1.0,1.0,0.0,0.0,0.0,0.2898550724637681,12.75,1.7618645426554977,2.25,8.0,0.4583333333333333,1.25,1.3266120826220005,1.0,0.0,0.0,3.375,4.111111111111111,1.2487648218327236,0.9301536851251171,0.034923157437441454,12.5,2.0,0.2791130664541918,0.2791130664541918,0.2791130664541918,0.2791130664541918,0.0,0,cqi|cost|switching,cqi|cost|switching,cqi,1,5,0.0,0.0
mid,heavy,seed_0006,9,0,0.2791130664541919,550.0,1.0,1.0,1.0,0.0,0.0,0.0,0.08333333333333333,13.375,1.7751173670117326,1.5,7.0,0.7083333333333334,1.4583333333333333,1.3668806895101069,1.0,0.0,0.0,3.625,3.9305555555555554,0.7374202195810158,0.8379506808949645,0.08102465955251775,12.0,2.0,0.2791130664541918,0.2791130664541919,0.2791130664541918,0.2791130664541919,0.0,0,cqi|cost|switching,cost,cost,2,5,1.1102230246251565e-16,0.0
mid,heavy,seed_0006,10,0,0.2791130664541919,550.0,1.0,1.0,1.0,0.0,0.0,0.0,0.15942028985507245,12.916666666666666,1.9773017529507786,3.0,8.0,0.4166666666666667,1.5416666666666667,1.1547960436275744,1.0,0.0,0.0,3.2916666666666665,4.006944444444444,0.7660008683068927,0.9158483368871209,0.04207583155643957,12.0,2.0,0.2791130664541918,0.2791130664541919,0.2791130664541918,0.2791130664541919,0.0,0,cqi|cost|switching,cost,cost,2,5,1.1102230246251565e-16,0.0
mid,heavy,seed_0006,11,0,0.2791130664541918,550.0,1.0,1.0,1.0,0.0,0.0,0.0,0.08333333333333333,13.0,2.140872096444188,1.25,9.0,0.5833333333333334,1.4166666666666667,1.1359379710072892,1.0,0.0,0.0,3.375,4.131944444444444,1.3608099156543538,0.8768711071271457,0.06156444643642717,12.5,2.0,0.2791130664541918,0.2791130664541918,0.2791130664541918,0.2791130664541918,0.0,0,cqi|cost|switching,cqi|cost|switching,cqi,1,6,0.0,0.0
