scenario_mode,load_level,rb_budget_ratio,seed,kmax,feature_mode,method,pairwise_accuracy,ari,nmi,teacher_groups,predicted_groups
ambiguous,medium,0.25,9,3,history_cost,Multi-feature k-means,0.6630434782608695,0.3762029746281715,0.5671646568718249,2,3
ambiguous,medium,0.25,9,3,history_cost,LE-GRA MVP,0.7644927536231884,0.5454545454545454,0.6109717213326481,2,3
ambiguous,medium,0.25,9,3,history_cost,Multi-feature k-means,0.4601449275362319,0.0,0.0,3,1
ambiguous,medium,0.25,9,3,history_cost,LE-GRA MVP,0.4601449275362319,0.0,0.0,3,1
ambiguous,medium,0.25,9,3,history_cost,Multi-feature k-means,0.7717391304347826,0.543238415467059,0.5648391060202322,2,2
ambiguous,medium,0.25,9,3,history_cost,LE-GRA MVP,0.6086956521739131,0.22612804403136194,0.3298273598105902,2,2
ambiguous,medium,0.25,9,3,history_cost,Multi-feature k-means,0.6376811594202898,0.35754189944134074,0.6619748779516113,3,2
ambiguous,medium,0.25,9,3,history_cost,LE-GRA MVP,0.6811594202898551,0.359493670886076,0.4771910554412538,3,2
ambiguous,medium,0.25,9,3,history_cost,Multi-feature k-means,0.6557971014492754,0.0,0.0,2,1
ambiguous,medium,0.25,9,3,history_cost,LE-GRA MVP,0.6557971014492754,0.0,0.0,2,1
ambiguous,medium,0.25,9,3,history_cost,Multi-feature k-means,0.9202898550724637,0.8391863975846179,0.8263319986282921,3,3
ambiguous,medium,0.25,9,3,history_cost,LE-GRA MVP,0.7536231884057971,0.49529392782229875,0.5907589170997479,3,3
ambiguous,medium,0.25,9,3,history_cost,Multi-feature k-means,0.7101449275362319,0.0,0.0,2,1
ambiguous,medium,0.25,9,3,history_cost,LE-GRA MVP,0.7101449275362319,0.0,0.0,2,1
ambiguous,medium,0.25,9,3,history_cost,Multi-feature k-means,1.0,1.0,1.0,1,1
ambiguous,medium,0.25,9,3,history_cost,LE-GRA MVP,1.0,1.0,1.0,1,1
ambiguous,medium,0.25,9,3,history_cost,Multi-feature k-means,1.0,1.0,1.0,1,1
ambiguous,medium,0.25,9,3,history_cost,LE-GRA MVP,1.0,1.0,1.0,1,1
ambiguous,medium,0.25,9,3,history_cost,Multi-feature k-means,0.7101449275362319,0.4221105527638191,0.47913876749186385,2,2
ambiguous,medium,0.25,9,3,history_cost,LE-GRA MVP,0.7101449275362319,0.4221105527638191,0.47913876749186385,2,2
ambiguous,medium,0.25,9,3,history_cost,Multi-feature k-means,0.8405797101449275,0.6814939152328997,0.6509631395521196,2,2
ambiguous,medium,0.25,9,3,history_cost,LE-GRA MVP,0.9166666666666666,0.8316537604752308,0.7712207797821039,2,2
ambiguous,medium,0.25,9,3,history_cost,Multi-feature k-means,0.48188405797101447,-0.012935016938712728,0.05311690894206982,3,2
ambiguous,medium,0.25,9,3,history_cost,LE-GRA MVP,0.48188405797101447,-0.02834809796769153,0.04290546024985927,3,2
ambiguous,medium,0.25,9,3,history_cost,Multi-feature k-means,0.8876811594202898,0.7750078889239507,0.724505157906098,3,2
ambiguous,medium,0.25,9,3,history_cost,LE-GRA MVP,0.8152173913043478,0.6227082663235768,0.630699015312997,3,3
ambiguous,medium,0.25,9,3,history_cost,Multi-feature k-means,0.7717391304347826,0.0,0.0,2,1
ambiguous,medium,0.25,9,3,history_cost,LE-GRA MVP,0.7717391304347826,0.0,0.0,2,1
ambiguous,medium,0.25,9,3,history_cost,Multi-feature k-means,0.9202898550724637,0.8394415357766143,0.8647757048919376,3,2
ambiguous,medium,0.25,9,3,history_cost,LE-GRA MVP,0.8188405797101449,0.629808466119427,0.6337379814956599,3,3
ambiguous,medium,0.25,9,3,history_cost,Multi-feature k-means,1.0,1.0,1.0,1,1
ambiguous,medium,0.25,9,3,history_cost,LE-GRA MVP,1.0,1.0,1.0,1,1
ambiguous,medium,0.25,9,3,history_cost,Multi-feature k-means,0.8405797101449275,0.0,0.0,2,1
ambiguous,medium,0.25,9,3,history_cost,LE-GRA MVP,0.8405797101449275,0.0,0.0,2,1
ambiguous,medium,0.25,9,3,history_cost,Multi-feature k-means,0.7463768115942029,0.478598801748799,0.5402038162671267,3,3
ambiguous,medium,0.25,9,3,history_cost,LE-GRA MVP,0.782608695652174,0.5536147501213003,0.5932691254700384,3,3
ambiguous,medium,0.25,9,3,history_cost,Multi-feature k-means,0.5869565217391305,0.26892513592639067,0.46342743083661314,3,2
ambiguous,medium,0.25,9,3,history_cost,LE-GRA MVP,0.8442028985507246,0.687322162503952,0.682374599177892,3,2
ambiguous,medium,0.25,17,3,history_cost,Multi-feature k-means,0.7681159420289855,0.5160282755219463,0.613389455816877,3,3
ambiguous,medium,0.25,17,3,history_cost,LE-GRA MVP,0.9528985507246377,0.9056484695487534,0.9049861881560569,3,2
ambiguous,medium,0.25,17,3,history_cost,Multi-feature k-means,0.9166666666666666,0.0,0.0,2,1
ambiguous,medium,0.25,17,3,history_cost,LE-GRA MVP,0.9166666666666666,0.0,0.0,2,1
ambiguous,medium,0.25,17,3,history_cost,Multi-feature k-means,0.4927536231884058,0.0,0.0,2,1
ambiguous,medium,0.25,17,3,history_cost,LE-GRA MVP,0.4927536231884058,0.0,0.0,2,1
ambiguous,medium,0.25,17,3,history_cost,Multi-feature k-means,1.0,1.0,1.0,2,2
ambiguous,medium,0.25,17,3,history_cost,LE-GRA MVP,0.8405797101449275,0.6809583858764187,0.6615503157189729,2,2
ambiguous,medium,0.25,17,3,history_cost,Multi-feature k-means,0.8369565217391305,0.0,0.0,3,1
ambiguous,medium,0.25,17,3,history_cost,LE-GRA MVP,0.8369565217391305,0.0,0.0,3,1
ambiguous,medium,0.25,17,3,history_cost,Multi-feature k-means,0.48188405797101447,0.0,0.0,2,1
ambiguous,medium,0.25,17,3,history_cost,LE-GRA MVP,0.48188405797101447,0.0,0.0,2,1
ambiguous,medium,0.25,17,3,history_cost,Multi-feature k-means,0.6340579710144928,0.0,0.0,3,1
ambiguous,medium,0.25,17,3,history_cost,LE-GRA MVP,0.5036231884057971,0.018685767673621883,0.21644660616547534,3,2
ambiguous,medium,0.25,17,3,history_cost,Multi-feature k-means,0.463768115942029,-0.051970126191089344,0.007574737673531358,3,3
ambiguous,medium,0.25,17,3,history_cost,LE-GRA MVP,0.5253623188405797,0.0,0.0,3,1
ambiguous,medium,0.25,17,3,history_cost,Multi-feature k-means,0.5797101449275363,0.179203199507768,0.39382254656054616,3,3
ambiguous,medium,0.25,17,3,history_cost,LE-GRA MVP,0.605072463768116,0.21089077746301538,0.3440068783110784,3,2
ambiguous,medium,0.25,17,3,history_cost,Multi-feature k-means,0.6086956521739131,0.0,0.0,2,1
ambiguous,medium,0.25,17,3,history_cost,LE-GRA MVP,0.5471014492753623,0.1258741258741259,0.09527994104521431,2,3
ambiguous,medium,0.25,17,3,history_cost,Multi-feature k-means,0.9166666666666666,0.0,0.0,2,1
ambiguous,medium,0.25,17,3,history_cost,LE-GRA MVP,0.9166666666666666,0.0,0.0,2,1
ambiguous,medium,0.25,17,3,history_cost,Multi-feature k-means,0.48188405797101447,-0.021745883814849314,0.08688121350492906,3,2
ambiguous,medium,0.25,17,3,history_cost,LE-GRA MVP,0.6956521739130435,0.0,0.0,3,1
ambiguous,medium,0.25,17,3,history_cost,Multi-feature k-means,0.7717391304347826,0.5443873807776963,0.545228008856072,2,2
ambiguous,medium,0.25,17,3,history_cost,LE-GRA MVP,0.7101449275362319,0.41992433795712486,0.3710753631903859,2,2
ambiguous,medium,0.25,17,3,history_cost,Multi-feature k-means,0.7065217391304348,0.43902439024390244,0.6429978635752056,3,3
ambiguous,medium,0.25,17,3,history_cost,LE-GRA MVP,0.5760869565217391,0.15774647887323948,0.3021579287685508,3,2
ambiguous,medium,0.25,17,3,history_cost,Multi-feature k-means,0.7101449275362319,0.4231673546162286,0.4699285490644171,2,2
ambiguous,medium,0.25,17,3,history_cost,LE-GRA MVP,0.8405797101449275,0.6814103573115063,0.6576884190648897,2,2
ambiguous,medium,0.25,17,3,history_cost,Multi-feature k-means,1.0,1.0,1.0,1,1
ambiguous,medium,0.25,17,3,history_cost,LE-GRA MVP,1.0,1.0,1.0,1,1
ambiguous,medium,0.25,17,3,history_cost,Multi-feature k-means,0.44565217391304346,0.0,0.0,3,1
ambiguous,medium,0.25,17,3,history_cost,LE-GRA MVP,0.5362318840579711,0.07465032217507461,0.1957944156839388,3,2
ambiguous,medium,0.25,17,3,history_cost,Multi-feature k-means,0.7028985507246377,0.402187120291616,0.5132730126810215,3,3
ambiguous,medium,0.25,17,3,history_cost,LE-GRA MVP,0.6231884057971014,0.23696102929448665,0.4491909032577818,3,3
ambiguous,medium,0.25,17,3,history_cost,Multi-feature k-means,0.9166666666666666,0.0,0.0,2,1
ambiguous,medium,0.25,17,3,history_cost,LE-GRA MVP,0.9166666666666666,0.0,0.0,2,1
ambiguous,medium,0.25,17,3,history_cost,Multi-feature k-means,0.5688405797101449,0.0,0.0,2,1
ambiguous,medium,0.25,17,3,history_cost,LE-GRA MVP,0.5688405797101449,0.0,0.0,2,1
ambiguous,medium,0.25,23,3,history_cost,Multi-feature k-means,0.6557971014492754,0.0,0.0,2,1
ambiguous,medium,0.25,23,3,history_cost,LE-GRA MVP,0.6557971014492754,0.0,0.0,2,1
ambiguous,medium,0.25,23,3,history_cost,Multi-feature k-means,0.7644927536231884,0.0,0.0,3,1
ambiguous,medium,0.25,23,3,history_cost,LE-GRA MVP,0.7644927536231884,0.0,0.0,3,1
ambiguous,medium,0.25,23,3,history_cost,Multi-feature k-means,0.7717391304347826,0.5446737194930344,0.5553500579538703,2,2
ambiguous,medium,0.25,23,3,history_cost,LE-GRA MVP,0.7717391304347826,0.543238415467059,0.4602273904323098,2,2
ambiguous,medium,0.25,23,3,history_cost,Multi-feature k-means,0.45652173913043476,-0.0625737898465172,0.11409487814052068,3,2
ambiguous,medium,0.25,23,3,history_cost,LE-GRA MVP,0.4166666666666667,0.0,0.0,3,1
ambiguous,medium,0.25,23,3,history_cost,Multi-feature k-means,0.7717391304347826,0.5427579678131903,0.4388738535845309,2,2
ambiguous,medium,0.25,23,3,history_cost,LE-GRA MVP,0.7717391304347826,0.5436220472440945,0.45196257789024735,2,2
ambiguous,medium,0.25,23,3,history_cost,Multi-feature k-means,0.5,-0.04379281995067139,0.12708494498136494,3,3
ambiguous,medium,0.25,23,3,history_cost,LE-GRA MVP,0.5108695652173914,0.030394504007494442,0.02396648973802363,3,2
ambiguous,medium,0.25,23,3,history_cost,Multi-feature k-means,0.4782608695652174,0.0,0.0,2,1
ambiguous,medium,0.25,23,3,history_cost,LE-GRA MVP,0.4782608695652174,0.0,0.0,2,1
ambiguous,medium,0.25,23,3,history_cost,Multi-feature k-means,0.48188405797101447,0.0,0.0,3,1
ambiguous,medium,0.25,23,3,history_cost,LE-GRA MVP,0.48188405797101447,0.0,0.0,3,1
ambiguous,medium,0.25,23,3,history_cost,Multi-feature k-means,0.6086956521739131,0.2279320348114381,0.3792123352226295,3,2
ambiguous,medium,0.25,23,3,history_cost,LE-GRA MVP,0.782608695652174,0.5414266725742135,0.5993207547692517,3,3
ambiguous,medium,0.25,23,3,history_cost,Multi-feature k-means,0.5688405797101449,0.13939838591342635,0.3112616669128056,2,2
ambiguous,medium,0.25,23,3,history_cost,LE-GRA MVP,0.7101449275362319,0.4231673546162286,0.4699285490644171,2,2
ambiguous,medium,0.25,23,3,history_cost,Multi-feature k-means,0.8623188405797102,0.7068589636089218,0.7738000858209811,3,3
ambiguous,medium,0.25,23,3,history_cost,LE-GRA MVP,0.6014492753623188,0.2994600581475841,0.6193273609795464,3,2
ambiguous,medium,0.25,23,3,history_cost,Multi-feature k-means,0.5253623188405797,0.0,0.0,3,1
ambiguous,medium,0.25,23,3,history_cost,LE-GRA MVP,0.4963768115942029,-0.010962369558342993,0.1357852977771082,3,2
ambiguous,medium,0.25,23,3,history_cost,Multi-feature k-means,1.0,1.0,1.0,1,1
ambiguous,medium,0.25,23,3,history_cost,LE-GRA MVP,1.0,1.0,1.0,1,1
ambiguous,medium,0.25,23,3,history_cost,Multi-feature k-means,0.6014492753623188,0.1598870994521003,0.11335791826982973,3,2
ambiguous,medium,0.25,23,3,history_cost,LE-GRA MVP,0.6014492753623188,0.1598870994521003,0.11335791826982973,3,2
ambiguous,medium,0.25,23,3,history_cost,Multi-feature k-means,0.8405797101449275,0.0,0.0,2,1
ambiguous,medium,0.25,23,3,history_cost,LE-GRA MVP,0.8405797101449275,0.0,0.0,2,1
ambiguous,medium,0.25,23,3,history_cost,Multi-feature k-means,0.4963768115942029,-0.006929133858267734,0.054165383040426916,3,2
ambiguous,medium,0.25,23,3,history_cost,LE-GRA MVP,0.5,0.005171603196991081,0.15525272947455823,3,3
ambiguous,medium,0.25,23,3,history_cost,Multi-feature k-means,0.8405797101449275,0.0,0.0,2,1
ambiguous,medium,0.25,23,3,history_cost,LE-GRA MVP,0.6557971014492754,0.24035230038243133,0.2699804025732092,2,2
ambiguous,medium,0.25,23,3,history_cost,Multi-feature k-means,0.9855072463768116,0.9653092006033183,0.8921457113446114,3,2
ambiguous,medium,0.25,23,3,history_cost,LE-GRA MVP,0.7536231884057971,0.5154894671623297,0.6429276789735282,3,3
ambiguous,medium,0.25,23,3,history_cost,Multi-feature k-means,0.7427536231884058,0.493224371573394,0.557300809822197,3,2
ambiguous,medium,0.25,23,3,history_cost,LE-GRA MVP,0.7101449275362319,0.4231673546162286,0.4900258147163506,3,2
ambiguous,medium,0.25,23,3,history_cost,Multi-feature k-means,0.9782608695652174,0.9559504176198329,0.9135712858791615,3,2
ambiguous,medium,0.25,23,3,history_cost,LE-GRA MVP,0.9565217391304348,0.9126259695035087,0.8261586685265173,3,3
ambiguous,heavy,0.1,9,3,history_cost,Multi-feature k-means,1.0,1.0,1.0,1,1
ambiguous,heavy,0.1,9,3,history_cost,LE-GRA MVP,1.0,1.0,1.0,1,1
ambiguous,heavy,0.1,9,3,history_cost,Multi-feature k-means,0.8405797101449275,0.6802022436403855,0.6408827249601833,2,2
ambiguous,heavy,0.1,9,3,history_cost,LE-GRA MVP,1.0,1.0,0.9999999999999998,2,2
ambiguous,heavy,0.1,9,3,history_cost,Multi-feature k-means,1.0,1.0,1.0,1,1
ambiguous,heavy,0.1,9,3,history_cost,LE-GRA MVP,1.0,1.0,1.0,1,1
ambiguous,heavy,0.1,9,3,history_cost,Multi-feature k-means,1.0,1.0,1.0,1,1
ambiguous,heavy,0.1,9,3,history_cost,LE-GRA MVP,1.0,1.0,1.0,1,1
ambiguous,heavy,0.1,9,3,history_cost,Multi-feature k-means,0.6086956521739131,0.22212943632567855,0.3075615417023512,2,2
ambiguous,heavy,0.1,9,3,history_cost,LE-GRA MVP,0.9239130434782609,0.847457627118644,0.8528808072193422,2,3
ambiguous,heavy,0.1,9,3,history_cost,Multi-feature k-means,1.0,1.0,1.0,1,1
ambiguous,heavy,0.1,9,3,history_cost,LE-GRA MVP,1.0,1.0,1.0,1,1
ambiguous,heavy,0.1,9,3,history_cost,Multi-feature k-means,1.0,1.0,1.0,2,2
ambiguous,heavy,0.1,9,3,history_cost,LE-GRA MVP,0.8442028985507246,0.6872562453884262,0.6855828676851209,2,3
ambiguous,heavy,0.1,9,3,history_cost,Multi-feature k-means,1.0,1.0,1.0,1,1
ambiguous,heavy,0.1,9,3,history_cost,LE-GRA MVP,1.0,1.0,1.0,1,1
ambiguous,heavy,0.1,9,3,history_cost,Multi-feature k-means,1.0,1.0,1.0,1,1
ambiguous,heavy,0.1,9,3,history_cost,LE-GRA MVP,1.0,1.0,1.0,1,1
ambiguous,heavy,0.1,9,3,history_cost,Multi-feature k-means,1.0,1.0,1.0,1,1
ambiguous,heavy,0.1,9,3,history_cost,LE-GRA MVP,1.0,1.0,1.0,1,1
ambiguous,heavy,0.1,9,3,history_cost,Multi-feature k-means,0.7101449275362319,0.4221105527638191,0.47913876749186385,2,2
ambiguous,heavy,0.1,9,3,history_cost,LE-GRA MVP,0.8405797101449275,0.6814939152328997,0.6509631395521196,2,2
ambiguous,heavy,0.1,9,3,history_cost,Multi-feature k-means,0.48188405797101447,0.0,0.0,3,1
ambiguous,heavy,0.1,9,3,history_cost,LE-GRA MVP,0.48188405797101447,0.0,0.0,3,1
ambiguous,heavy,0.1,9,3,history_cost,Multi-feature k-means,1.0,1.0,1.0,1,1
ambiguous,heavy,0.1,9,3,history_cost,LE-GRA MVP,1.0,1.0,1.0,1,1
ambiguous,heavy,0.1,9,3,history_cost,Multi-feature k-means,0.967391304347826,0.9347071811586584,0.9130879669135884,3,2
ambiguous,heavy,0.1,9,3,history_cost,LE-GRA MVP,0.967391304347826,0.9347071811586584,0.9130879669135884,3,2
ambiguous,heavy,0.1,9,3,history_cost,Multi-feature k-means,1.0,1.0,1.0,1,1
ambiguous,heavy,0.1,9,3,history_cost,LE-GRA MVP,1.0,1.0,1.0,1,1
ambiguous,heavy,0.1,9,3,history_cost,Multi-feature k-means,0.9202898550724637,0.8394415357766143,0.8647757048919376,3,2
ambiguous,heavy,0.1,9,3,history_cost,LE-GRA MVP,0.7898550724637681,0.5767095034110741,0.5922867080938025,3,2
ambiguous,heavy,0.1,9,3,history_cost,Multi-feature k-means,1.0,1.0,1.0,1,1
ambiguous,heavy,0.1,9,3,history_cost,LE-GRA MVP,1.0,1.0,1.0,1,1
ambiguous,heavy,0.1,9,3,history_cost,Multi-feature k-means,1.0,1.0,1.0,1,1
ambiguous,heavy,0.1,9,3,history_cost,LE-GRA MVP,1.0,1.0,1.0,1,1
ambiguous,heavy,0.1,9,3,history_cost,Multi-feature k-means,0.9166666666666666,0.8330703692016408,0.7900600366396731,2,2
ambiguous,heavy,0.1,9,3,history_cost,LE-GRA MVP,0.8115942028985508,0.6186832456559859,0.645509134806257,2,3
ambiguous,heavy,0.1,9,3,history_cost,Multi-feature k-means,0.967391304347826,0.9347071811586584,0.9130879669135884,2,3
ambiguous,heavy,0.1,9,3,history_cost,LE-GRA MVP,0.7101449275362319,0.4221105527638191,0.4561647835259974,2,2
ambiguous,heavy,0.1,17,3,history_cost,Multi-feature k-means,0.7101449275362319,0.41210927099419564,0.5281365080292837,2,3
ambiguous,heavy,0.1,17,3,history_cost,LE-GRA MVP,0.7101449275362319,0.4231673546162286,0.4699285490644171,2,2
ambiguous,heavy,0.1,17,3,history_cost,Multi-feature k-means,1.0,1.0,1.0,1,1
ambiguous,heavy,0.1,17,3,history_cost,LE-GRA MVP,1.0,1.0,1.0,1,1
ambiguous,heavy,0.1,17,3,history_cost,Multi-feature k-means,1.0,1.0,1.0,1,1
ambiguous,heavy,0.1,17,3,history_cost,LE-GRA MVP,1.0,1.0,1.0,1,1
ambiguous,heavy,0.1,17,3,history_cost,Multi-feature k-means,0.9166666666666666,0.8330703692016408,0.7900600366396731,2,2
ambiguous,heavy,0.1,17,3,history_cost,LE-GRA MVP,0.5362318840579711,0.08281842255568823,0.25390350275570955,2,2
ambiguous,heavy,0.1,17,3,history_cost,Multi-feature k-means,1.0,1.0,1.0,1,1
ambiguous,heavy,0.1,17,3,history_cost,LE-GRA MVP,1.0,1.0,1.0,1,1
ambiguous,heavy,0.1,17,3,history_cost,Multi-feature k-means,1.0,1.0,1.0,1,1
ambiguous,heavy,0.1,17,3,history_cost,LE-GRA MVP,1.0,1.0,1.0,1,1
ambiguous,heavy,0.1,17,3,history_cost,Multi-feature k-means,1.0,1.0,1.0,1,1
ambiguous,heavy,0.1,17,3,history_cost,LE-GRA MVP,1.0,1.0,1.0,1,1
ambiguous,heavy,0.1,17,3,history_cost,Multi-feature k-means,1.0,1.0,1.0,1,1
ambiguous,heavy,0.1,17,3,history_cost,LE-GRA MVP,1.0,1.0,1.0,1,1
ambiguous,heavy,0.1,17,3,history_cost,Multi-feature k-means,0.9166666666666666,0.8333858267716535,0.7848665840046493,2,2
ambiguous,heavy,0.1,17,3,history_cost,LE-GRA MVP,1.0,1.0,1.0,2,2
ambiguous,heavy,0.1,17,3,history_cost,Multi-feature k-means,1.0,1.0,1.0,1,1
ambiguous,heavy,0.1,17,3,history_cost,LE-GRA MVP,1.0,1.0,1.0,1,1
ambiguous,heavy,0.1,17,3,history_cost,Multi-feature k-means,0.9166666666666666,0.0,0.0,2,1
ambiguous,heavy,0.1,17,3,history_cost,LE-GRA MVP,0.9166666666666666,0.0,0.0,2,1
ambiguous,heavy,0.1,17,3,history_cost,Multi-feature k-means,1.0,1.0,1.0,1,1
ambiguous,heavy,0.1,17,3,history_cost,LE-GRA MVP,1.0,1.0,1.0,1,1
ambiguous,heavy,0.1,17,3,history_cost,Multi-feature k-means,1.0,1.0,1.0,1,1
ambiguous,heavy,0.1,17,3,history_cost,LE-GRA MVP,1.0,1.0,1.0,1,1
ambiguous,heavy,0.1,17,3,history_cost,Multi-feature k-means,0.9166666666666666,0.8330703692016408,0.7900600366396731,2,2
ambiguous,heavy,0.1,17,3,history_cost,LE-GRA MVP,0.7898550724637681,0.5744590355680791,0.619478144807063,2,3
ambiguous,heavy,0.1,17,3,history_cost,Multi-feature k-means,1.0,1.0,1.0,1,1
ambiguous,heavy,0.1,17,3,history_cost,LE-GRA MVP,1.0,1.0,1.0,1,1
ambiguous,heavy,0.1,17,3,history_cost,Multi-feature k-means,1.0,1.0,1.0,1,1
ambiguous,heavy,0.1,17,3,history_cost,LE-GRA MVP,1.0,1.0,1.0,1,1
ambiguous,heavy,0.1,17,3,history_cost,Multi-feature k-means,1.0,1.0,1.0,1,1
ambiguous,heavy,0.1,17,3,history_cost,LE-GRA MVP,1.0,1.0,1.0,1,1
ambiguous,heavy,0.1,17,3,history_cost,Multi-feature k-means,0.7753623188405797,0.5479951397326852,0.5779764908176217,2,3
ambiguous,heavy,0.1,17,3,history_cost,LE-GRA MVP,1.0,1.0,1.0,2,2
ambiguous,heavy,0.1,17,3,history_cost,Multi-feature k-means,1.0,1.0,1.0,1,1
ambiguous,heavy,0.1,17,3,history_cost,LE-GRA MVP,1.0,1.0,1.0,1,1
ambiguous,heavy,0.1,17,3,history_cost,Multi-feature k-means,1.0,1.0,1.0,1,1
ambiguous,heavy,0.1,17,3,history_cost,LE-GRA MVP,1.0,1.0,1.0,1,1
ambiguous,heavy,0.1,23,3,history_cost,Multi-feature k-means,1.0,1.0,1.0,1,1
ambiguous,heavy,0.1,23,3,history_cost,LE-GRA MVP,1.0,1.0,1.0,1,1
ambiguous,heavy,0.1,23,3,history_cost,Multi-feature k-means,1.0,1.0,1.0,1,1
ambiguous,heavy,0.1,23,3,history_cost,LE-GRA MVP,1.0,1.0,1.0,1,1
ambiguous,heavy,0.1,23,3,history_cost,Multi-feature k-means,1.0,1.0,1.0,1,1
ambiguous,heavy,0.1,23,3,history_cost,LE-GRA MVP,1.0,1.0,1.0,1,1
ambiguous,heavy,0.1,23,3,history_cost,Multi-feature k-means,1.0,1.0,1.0,1,1
ambiguous,heavy,0.1,23,3,history_cost,LE-GRA MVP,1.0,1.0,1.0,1,1
ambiguous,heavy,0.1,23,3,history_cost,Multi-feature k-means,1.0,1.0,1.0,1,1
ambiguous,heavy,0.1,23,3,history_cost,LE-GRA MVP,1.0,1.0,1.0,1,1
ambiguous,heavy,0.1,23,3,history_cost,Multi-feature k-means,1.0,1.0,1.0,1,1
ambiguous,heavy,0.1,23,3,history_cost,LE-GRA MVP,1.0,1.0,1.0,1,1
ambiguous,heavy,0.1,23,3,history_cost,Multi-feature k-means,1.0,1.0,1.0,1,1
ambiguous,heavy,0.1,23,3,history_cost,LE-GRA MVP,1.0,1.0,1.0,1,1
ambiguous,heavy,0.1,23,3,history_cost,Multi-feature k-means,1.0,1.0,1.0,1,1
ambiguous,heavy,0.1,23,3,history_cost,LE-GRA MVP,1.0,1.0,1.0,1,1
ambiguous,heavy,0.1,23,3,history_cost,Multi-feature k-means,0.9166666666666666,0.8316537604752308,0.7712207797821039,2,2
ambiguous,heavy,0.1,23,3,history_cost,LE-GRA MVP,0.7463768115942029,0.5098685879547415,0.5705692790057957,2,3
ambiguous,heavy,0.1,23,3,history_cost,Multi-feature k-means,1.0,1.0,1.0,1,1
ambiguous,heavy,0.1,23,3,history_cost,LE-GRA MVP,1.0,1.0,1.0,1,1
ambiguous,heavy,0.1,23,3,history_cost,Multi-feature k-means,0.5108695652173914,0.036412537498706904,0.2084923744065171,2,2
ambiguous,heavy,0.1,23,3,history_cost,LE-GRA MVP,0.9166666666666666,0.8082175226586102,0.7212142555967084,2,2
ambiguous,heavy,0.1,23,3,history_cost,Multi-feature k-means,1.0,1.0,1.0,1,1
ambiguous,heavy,0.1,23,3,history_cost,LE-GRA MVP,1.0,1.0,1.0,1,1
ambiguous,heavy,0.1,23,3,history_cost,Multi-feature k-means,1.0,1.0,1.0,1,1
ambiguous,heavy,0.1,23,3,history_cost,LE-GRA MVP,1.0,1.0,1.0,1,1
ambiguous,heavy,0.1,23,3,history_cost,Multi-feature k-means,1.0,1.0,1.0,1,1
ambiguous,heavy,0.1,23,3,history_cost,LE-GRA MVP,1.0,1.0,1.0,1,1
ambiguous,heavy,0.1,23,3,history_cost,Multi-feature k-means,1.0,1.0,1.0,1,1
ambiguous,heavy,0.1,23,3,history_cost,LE-GRA MVP,1.0,1.0,1.0,1,1
ambiguous,heavy,0.1,23,3,history_cost,Multi-feature k-means,1.0,1.0,1.0,1,1
ambiguous,heavy,0.1,23,3,history_cost,LE-GRA MVP,1.0,1.0,1.0,1,1
ambiguous,heavy,0.1,23,3,history_cost,Multi-feature k-means,1.0,1.0,1.0,1,1
ambiguous,heavy,0.1,23,3,history_cost,LE-GRA MVP,1.0,1.0,1.0,1,1
ambiguous,heavy,0.1,23,3,history_cost,Multi-feature k-means,0.9166666666666666,0.8082175226586102,0.7212142555967084,2,2
ambiguous,heavy,0.1,23,3,history_cost,LE-GRA MVP,0.9057971014492754,0.8022159748635688,0.7043822389821482,2,3
ambiguous,heavy,0.1,23,3,history_cost,Multi-feature k-means,0.7427536231884058,0.45035341635812853,0.5031031836378611,3,2
ambiguous,heavy,0.1,23,3,history_cost,LE-GRA MVP,0.5253623188405797,0.05281358063502051,0.25183311269776126,3,2
ambiguous,heavy,0.1,23,3,history_cost,Multi-feature k-means,0.9637681159420289,0.9268796693689397,0.8807673879314426,3,2
ambiguous,heavy,0.1,23,3,history_cost,LE-GRA MVP,0.894927536231884,0.7868328539469479,0.6925024676268032,3,2
