scenario_index,feature_mode,users,rbs,rb_budget_ratio,cqi_min,cqi_max,cqi_span,mean_cost_std,max_same_cqi_cost_std,teacher_groups,cqi_groups,resource_groups,multifeature_groups,teacher_gain_vs_no_grouping,teacher_gain_vs_cqi,resource_gain_vs_cqi,multifeature_gain_vs_cqi,resource_gap_vs_teacher,multifeature_gap_vs_teacher,cqi_pairwise_vs_teacher,resource_pairwise_vs_teacher,multifeature_pairwise_vs_teacher,teacher_utility,cqi_utility,resource_utility,multifeature_utility,no_grouping_utility,split,seed,accepted,acceptance_score,selected
133,history_cost_quality,12,72,0.4166666666666667,8,13,5,0.010917255553110359,0.005774162633910405,2,1,2,2,0.0072695279125682966,0.0072695279125682966,0.004846351941712124,0.0072695279125682966,0.002423175970856173,0.0,0.5909090909090909,0.8333333333333334,1.0,0.9239361945792351,0.9166666666666669,0.921513018608379,0.9239361945792351,0.9166666666666669,train,13,0,0.12855473380274285,0
134,history_cost_quality,12,72,0.4166666666666667,6,13,7,0.02797732998830755,0.0028350575726657167,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.8790781116502738,0.8790781116502738,0.8790781116502738,0.8790781116502738,0.8790781116502738,train,13,0,0.140992270150433,0
135,history_cost_quality,12,72,0.4166666666666667,8,13,5,0.011578895600662747,0.0069444444444444475,2,2,2,2,0.024231759708561618,0.014539055825136926,-0.002423175970856284,0.0,0.01696223179599321,0.014539055825136926,0.45454545454545453,0.4696969696969697,0.45454545454545453,0.8992317597085616,0.8846927038834247,0.8822695279125684,0.8846927038834247,0.875,train,13,1,0.13950514790965476,0
136,history_cost_quality,12,72,0.4166666666666667,8,13,5,0.01607458846913554,0.003934428637031468,2,2,1,1,0.024231759708561285,0.004846351941712124,-0.01938540776684916,-0.01938540776684916,0.024231759708561285,0.024231759708561285,0.696969696969697,0.696969696969697,0.696969696969697,0.8825650930418948,0.8777187411001827,0.8583333333333335,0.8583333333333335,0.8583333333333335,train,13,0,0.12100477538689541,0
137,history_cost_quality,12,72,0.4166666666666667,7,13,6,0.022499264370097735,0.0028870813169551983,1,1,1,1,1.1102230246251565e-16,1.1102230246251565e-16,0.0,0.0,1.1102230246251565e-16,1.1102230246251565e-16,1.0,1.0,1.0,0.8666666666666668,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8666666666666667,train,13,0,0.12101047846093456,0
138,history_cost_quality,12,72,0.4166666666666667,7,12,5,0.01581672496379219,0.004155219758591438,2,1,1,1,1.1102230246251565e-16,1.1102230246251565e-16,0.0,0.0,1.1102230246251565e-16,1.1102230246251565e-16,0.5909090909090909,0.5909090909090909,0.5909090909090909,0.8374114449836073,0.8374114449836072,0.8374114449836072,0.8374114449836072,0.8374114449836072,train,13,0,0.10145432691550726,0
139,history_cost_quality,12,72,0.4166666666666667,7,13,6,0.018974069804114587,0.0034722222222222203,2,1,1,1,0.009988269012750961,0.009988269012750961,0.0,0.0,0.009988269012750961,0.009988269012750961,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.9016549356794177,0.8916666666666667,0.8916666666666667,0.8916666666666667,0.8916666666666667,train,13,0,0.14368888305646743,0
140,history_cost_quality,12,72,0.4166666666666667,7,12,5,0.01872235425702304,0.0047564922862414925,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.8457447783169406,0.8457447783169406,0.8457447783169406,0.8457447783169406,0.8457447783169406,train,13,0,0.10166477230018453,0
141,history_cost_quality,12,72,0.4166666666666667,7,13,6,0.01963806572935866,0.004488592460570676,2,2,1,1,3.3306690738754696e-16,2.220446049250313e-16,-1.1102230246251565e-16,-1.1102230246251565e-16,3.3306690738754696e-16,3.3306690738754696e-16,0.696969696969697,0.5909090909090909,0.5909090909090909,0.8624114449836074,0.8624114449836072,0.8624114449836071,0.8624114449836071,0.8624114449836071,train,13,0,0.12157100736120029,0
142,history_cost_quality,12,72,0.4166666666666667,7,13,6,0.01709762330722248,0.002928034870526277,2,1,1,1,0.005141917071038504,0.005141917071038504,0.0,0.0,0.005141917071038504,0.005141917071038504,0.5909090909090909,0.5909090909090909,0.5909090909090909,0.8968085837377054,0.8916666666666669,0.8916666666666669,0.8916666666666669,0.8916666666666669,train,13,0,0.13259412561452083,0
143,history_cost_quality,12,72,0.4166666666666667,7,13,6,0.01953833366818522,0.006814630298092483,2,2,2,2,0.014243490695810657,0.014243490695810546,0.0,0.0,0.014243490695810546,0.014243490695810546,0.5151515151515151,0.4696969696969697,0.4696969696969697,0.8766549356794178,0.8624114449836072,0.8624114449836072,0.8624114449836072,0.8624114449836071,train,13,1,0.15443297466990613,1
144,history_cost_quality,12,72,0.4166666666666667,6,13,7,0.023782461431207474,0.006232829637887159,2,1,1,1,0.021808583737705334,0.021808583737705334,0.0,0.0,0.021808583737705334,0.021808583737705334,0.5909090909090909,0.5909090909090909,0.5909090909090909,0.8968085837377054,0.8750000000000001,0.8750000000000001,0.8750000000000001,0.8750000000000001,train,13,0,0.19125080378309753,0
145,history_cost_quality,12,72,0.4166666666666667,8,13,5,0.015560566735820318,0.005272241654597394,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.8624114449836072,0.8624114449836072,0.8624114449836072,0.8624114449836072,0.8624114449836072,train,13,0,0.10184528457910909,0
146,history_cost_quality,12,72,0.4166666666666667,7,12,5,0.01599568861236719,0.006279935169560435,2,1,1,1,0.0021276108415295703,0.0021276108415295703,0.0,0.0,0.0021276108415295703,0.0021276108415295703,0.45454545454545453,0.45454545454545453,0.45454545454545453,0.8478723891584702,0.8457447783169406,0.8457447783169406,0.8457447783169406,0.8457447783169406,train,13,0,0.10698510170278769,0
147,history_cost_quality,12,72,0.4166666666666667,8,13,5,0.015882461969509796,0.002887081316955197,2,2,2,2,0.014539055825136704,0.0,-0.004846351941712235,-0.004846351941712235,0.004846351941712235,0.004846351941712235,1.0,0.696969696969697,0.696969696969697,0.914539055825137,0.914539055825137,0.9096927038834247,0.9096927038834247,0.9000000000000002,train,13,0,0.10755305358224584,0
148,history_cost_quality,12,72,0.4166666666666667,7,13,6,0.023321113055104033,0.0028870813169552026,2,1,1,1,0.0002955651293261585,0.0002955651293261585,0.0,0.0,0.0002955651293261585,0.0002955651293261585,0.4696969696969697,0.4696969696969697,0.4696969696969697,0.9086288984626597,0.9083333333333335,0.9083333333333335,0.9083333333333335,0.9083333333333335,train,13,0,0.12167550000191818,0
149,history_cost_quality,12,72,0.4166666666666667,9,12,3,0.006578469484945963,0.005196746370519365,2,2,2,2,0.019385407766849272,0.004846351941712346,-0.004846351941712346,0.0,0.009692703883424691,0.004846351941712346,0.696969696969697,0.5151515151515151,0.696969696969697,0.8693854077668494,0.864539055825137,0.8596927038834247,0.864539055825137,0.8500000000000001,train,13,0,0.07926572821984618,0
150,history_cost_quality,12,72,0.4166666666666667,7,14,7,0.017022372678364435,0.0034722222222222307,2,2,2,2,0.0021276108415299033,0.0021276108415297923,0.0,0.0,0.0021276108415297923,0.0021276108415297923,0.5909090909090909,0.4696969696969697,0.4696969696969697,0.8728723891584703,0.8707447783169405,0.8707447783169405,0.8707447783169405,0.8707447783169404,train,13,0,0.14600240217121987,0
151,history_cost_quality,12,72,0.4166666666666667,8,11,3,0.013644268545729955,0.00491046375823991,2,1,1,1,0.0093971387540982,0.0093971387540982,0.0,0.0,0.0093971387540982,0.0093971387540982,0.5909090909090909,0.5909090909090909,0.5909090909090909,0.8801419170710387,0.8707447783169405,0.8707447783169405,0.8707447783169405,0.8707447783169405,train,13,0,0.08286222451210491,0
152,history_cost_quality,12,72,0.4166666666666667,7,12,5,0.01660744077934482,0.005456070842488798,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.8290781116502739,0.8290781116502739,0.8290781116502739,0.8290781116502739,0.8290781116502739,train,13,0,0.10190962479487109,0
153,history_cost_quality,12,72,0.4166666666666667,7,14,7,0.020446620932467366,0.001157407407407409,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8666666666666667,train,13,0,0.1404050925925926,0
154,history_cost_quality,12,72,0.4166666666666667,7,13,6,0.016917119332691875,0.004364856673991033,2,2,3,2,0.024231759708561507,0.009692703883424691,-0.004401318492998407,-0.004846351941712124,0.014094022376423099,0.014539055825136815,0.5151515151515151,0.5,0.45454545454545453,0.8575650930418949,0.8478723891584702,0.8434710706654718,0.8430260372167581,0.8333333333333334,train,13,1,0.149878858694914,1
155,history_cost_quality,12,72,0.4166666666666667,8,13,5,0.015503067909211467,0.0034722222222222307,2,2,1,2,0.014243490695810546,0.012115879854280864,-0.0021276108415296813,0.0,0.014243490695810546,0.012115879854280864,0.4696969696969697,0.8333333333333334,0.4696969696969697,0.859988269012751,0.8478723891584702,0.8457447783169405,0.8478723891584702,0.8457447783169405,train,13,0,0.12943343232859808,0
156,history_cost_quality,12,72,0.4166666666666667,8,15,7,0.010669025315605584,0.0031399675847802225,2,1,1,1,0.0093971387540982,0.0093971387540982,0.0,0.0,0.0093971387540982,0.0093971387540982,0.5909090909090909,0.5909090909090909,0.5909090909090909,0.8801419170710387,0.8707447783169405,0.8707447783169405,0.8707447783169405,0.8707447783169405,train,13,0,0.16224255085139405,0
157,history_cost_quality,12,72,0.4166666666666667,7,13,6,0.01788892456692844,0.005787037037037028,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.9166666666666669,0.9166666666666669,0.9166666666666669,0.9166666666666669,0.9166666666666669,train,13,0,0.12202546296296296,0
158,history_cost_quality,12,72,0.4166666666666667,9,14,5,0.0080442359035467,0.005000571526549279,2,2,1,1,0.00969270388342458,0.0093971387540982,-0.00029556512932638057,-0.00029556512932638057,0.00969270388342458,0.00969270388342458,0.5909090909090909,0.5151515151515151,0.5151515151515151,0.9013593705500913,0.8919622317959931,0.8916666666666667,0.8916666666666667,0.8916666666666667,train,13,0,0.12302676653921008,0
159,history_cost_quality,12,72,0.4166666666666667,6,12,6,0.02939197060916807,0.003472222222222217,1,1,1,1,1.1102230246251565e-16,1.1102230246251565e-16,0.0,0.0,1.1102230246251565e-16,1.1102230246251565e-16,1.0,1.0,1.0,0.8457447783169406,0.8457447783169405,0.8457447783169405,0.8457447783169405,0.8457447783169405,train,13,0,0.12121527777777802,0
160,history_cost_quality,12,72,0.4166666666666667,7,12,5,0.020722297842586092,0.003472222222222217,1,1,1,1,1.1102230246251565e-16,1.1102230246251565e-16,0.0,0.0,1.1102230246251565e-16,1.1102230246251565e-16,1.0,1.0,1.0,0.8374114449836073,0.8374114449836072,0.8374114449836072,0.8374114449836072,0.8374114449836072,train,13,0,0.10121527777777803,0
161,history_cost_quality,12,72,0.4166666666666667,7,13,6,0.023671897616348338,0.009259259259259259,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.8833333333333334,0.8833333333333334,0.8833333333333334,0.8833333333333334,0.8833333333333334,train,13,0,0.12324074074074073,0
162,history_cost_quality,12,72,0.4166666666666667,8,12,4,0.00905609150795178,0.004445107492979517,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.8707447783169405,0.8707447783169405,0.8707447783169405,0.8707447783169405,0.8707447783169405,train,13,0,0.08155578762254283,0
163,history_cost_quality,12,72,0.4166666666666667,8,12,4,0.012590408080309198,0.004364856673991034,2,1,1,1,0.024231759708561285,0.024231759708561285,0.0,0.0,0.024231759708561285,0.024231759708561285,0.696969696969697,0.696969696969697,0.696969696969697,0.8908984263752281,0.8666666666666668,0.8666666666666668,0.8666666666666668,0.8666666666666668,train,13,1,0.13604915918015975,0
164,history_cost_quality,12,72,0.4166666666666667,8,14,6,0.012375783126809753,0.0025880416406247574,2,2,2,2,0.014539055825136815,0.004846351941712235,0.0,0.0,0.004846351941712235,0.004846351941712235,0.696969696969697,0.696969696969697,0.696969696969697,0.8978723891584702,0.893026037216758,0.893026037216758,0.893026037216758,0.8833333333333334,train,13,0,0.13617182319061225,0
165,history_cost_quality,12,72,0.4166666666666667,7,14,7,0.01976555324904459,0.005774162633910405,2,2,1,1,0.002423175970855951,0.0021276108415295703,-0.00029556512932638057,-0.00029556512932638057,0.002423175970855951,0.002423175970855951,0.5151515151515151,0.8333333333333334,0.8333333333333334,0.8690898426375226,0.8669622317959931,0.8666666666666667,0.8666666666666667,0.8666666666666667,train,13,0,0.14694108562350705,0
166,history_cost_quality,12,72,0.4166666666666667,6,13,7,0.025934277893033857,0.0032736425054932707,3,1,1,1,0.002533755132843929,0.002533755132843929,0.0,0.0,0.002533755132843929,0.002533755132843929,0.3787878787878788,0.3787878787878788,0.3787878787878788,0.8692004217995107,0.8666666666666668,0.8666666666666668,0.8666666666666668,0.8666666666666668,train,13,0,0.1468467239258215,0
167,history_cost_quality,12,72,0.4166666666666667,6,13,7,0.03035606015739239,0.005787037037037035,2,1,2,2,0.016520569856727785,0.016520569856727785,0.016520569856727785,0.016520569856727785,0.0,0.0,0.8333333333333334,1.0,1.0,0.8955986815070016,0.8790781116502738,0.8955986815070016,0.8955986815070016,0.8790781116502738,train,13,0,0.20728171389703773,0
168,history_cost_quality,12,72,0.4166666666666667,8,14,6,0.017013626436205343,0.003472222222222217,2,2,2,2,0.012115879854280864,0.004846351941712346,0.0,0.0,0.004846351941712346,0.004846351941712346,0.696969696969697,0.696969696969697,0.696969696969697,0.9204492131876142,0.9156028612459018,0.9156028612459018,0.9156028612459018,0.9083333333333333,train,13,0,0.13539085720728639,0
169,history_cost_quality,12,72,0.4166666666666667,7,12,5,0.01994266664092606,0.0034722222222222238,2,1,1,1,0.01938540776684894,0.01938540776684894,0.0,0.0,0.01938540776684894,0.01938540776684894,0.5151515151515151,0.5151515151515151,0.5151515151515151,0.8777187411001824,0.8583333333333335,0.8583333333333335,0.8583333333333335,0.8583333333333335,train,13,0,0.1448324452531879,0
170,history_cost_quality,12,72,0.4166666666666667,8,14,6,0.015627381315261868,0.0032736425054932837,2,2,2,2,0.024231759708561618,0.0,-0.009692703883424691,-0.009692703883424691,0.009692703883424691,0.009692703883424691,1.0,0.5151515151515151,0.5151515151515151,0.882565093041895,0.882565093041895,0.8728723891584703,0.8728723891584703,0.8583333333333334,train,13,0,0.13205006674577538,0
171,history_cost_quality,12,72,0.4166666666666667,6,14,8,0.028702770295456585,0.0038734260487688714,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.8374114449836072,0.8374114449836072,0.8374114449836072,0.8374114449836072,0.8374114449836072,train,13,0,0.1613556991170691,0
172,history_cost_quality,12,72,0.4166666666666667,9,13,4,0.010328775872089167,0.005774162633910405,2,1,1,1,0.009692703883424691,0.009692703883424691,0.0,0.0,0.009692703883424691,0.009692703883424691,0.5151515151515151,0.5151515151515151,0.5151515151515151,0.893026037216758,0.8833333333333333,0.8833333333333333,0.8833333333333333,0.8833333333333333,train,13,0,0.1038295406595742,0
173,history_cost_quality,12,72,0.4166666666666667,7,12,5,0.02378480826884598,0.005787037037037042,1,1,1,1,1.1102230246251565e-16,1.1102230246251565e-16,0.0,0.0,1.1102230246251565e-16,1.1102230246251565e-16,1.0,1.0,1.0,0.8624114449836072,0.8624114449836071,0.8624114449836071,0.8624114449836071,0.8624114449836071,train,13,0,0.10202546296296322,0
174,history_cost_quality,12,72,0.4166666666666667,8,14,6,0.015270907780103999,0.004629629629629629,3,2,2,2,0.024231759708561507,0.012115879854280642,-0.002423175970856284,-0.002423175970856284,0.014539055825136926,0.014539055825136926,0.5303030303030303,0.45454545454545453,0.45454545454545453,0.9158984263752282,0.9037825465209476,0.9013593705500913,0.9013593705500913,0.8916666666666667,train,13,1,0.1543332459769282,1
175,history_cost_quality,12,72,0.4166666666666667,7,12,5,0.023195521226740866,0.0034722222222222307,2,1,1,1,0.009988269012750961,0.009988269012750961,0.0,0.0,0.009988269012750961,0.009988269012750961,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.859988269012751,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,train,13,0,0.12368888305646744,0
176,history_cost_quality,12,72,0.4166666666666667,7,12,5,0.016462286745984787,0.005856069741052551,2,1,1,1,0.009988269012750961,0.009988269012750961,0.0,0.0,0.009988269012750961,0.009988269012750961,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8683216023460845,0.8583333333333335,0.8583333333333335,0.8583333333333335,0.8583333333333335,train,13,0,0.12452322968805807,0
177,history_cost_quality,12,72,0.4166666666666667,7,12,5,0.01711828640943176,0.005428721944240081,1,1,1,1,1.1102230246251565e-16,1.1102230246251565e-16,0.0,0.0,1.1102230246251565e-16,1.1102230246251565e-16,1.0,1.0,1.0,0.8540781116502739,0.8540781116502738,0.8540781116502738,0.8540781116502738,0.8540781116502738,train,13,0,0.10190005268048428,0
178,history_cost_quality,12,72,0.4166666666666667,8,14,6,0.013359019824985177,0.005774162633910405,2,2,1,1,0.005141917071038726,0.0,-0.005141917071038726,-0.005141917071038726,0.005141917071038726,0.005141917071038726,1.0,0.5909090909090909,0.5909090909090909,0.8551419170710388,0.8551419170710388,0.8500000000000001,0.8500000000000001,0.8500000000000001,train,13,0,0.12433481960383606,0
179,history_cost_quality,12,72,0.4166666666666667,7,13,6,0.021309257272188138,0.008101851851851846,2,1,1,1,0.005141917071038615,0.005141917071038615,0.0,0.0,0.005141917071038615,0.005141917071038615,0.5909090909090909,0.5909090909090909,0.5909090909090909,0.8634752504043721,0.8583333333333335,0.8583333333333335,0.8583333333333335,0.8583333333333335,train,13,0,0.13440496155798504,0
180,history_cost_quality,12,72,0.4166666666666667,8,13,5,0.013030474825460303,0.006075623359577019,2,2,2,2,0.014539055825136815,0.0,-0.004846351941712346,-0.004846351941712346,0.004846351941712346,0.004846351941712346,1.0,0.696969696969697,0.696969696969697,0.8728723891584703,0.8728723891584703,0.868026037216758,0.868026037216758,0.8583333333333335,train,13,0,0.10866904329716354,0
181,history_cost_quality,12,72,0.4166666666666667,8,11,3,0.017292387986894267,0.005456070842488791,2,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8457447783169406,0.8457447783169406,0.8457447783169406,0.8457447783169406,0.8457447783169406,train,13,0,0.061909624794871075,0
182,history_cost_quality,12,72,0.4166666666666667,7,12,5,0.017462623319840543,0.008101851851851857,1,1,1,1,-1.1102230246251565e-16,-1.1102230246251565e-16,0.0,0.0,-1.1102230246251565e-16,-1.1102230246251565e-16,1.0,1.0,1.0,0.8833333333333333,0.8833333333333334,0.8833333333333334,0.8833333333333334,0.8833333333333334,train,13,0,0.10283564814814791,0
183,history_cost_quality,12,72,0.4166666666666667,7,13,6,0.017612210201409458,0.0020046884346862004,2,2,2,2,0.004846351941712346,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.8881796852750458,0.8881796852750458,0.8881796852750458,0.8881796852750458,0.8833333333333334,train,13,0,0.12288249932591072,0
184,history_cost_quality,12,72,0.4166666666666667,8,13,5,0.01317813364448578,0.004629629629629629,2,1,2,1,0.012115879854280864,0.012115879854280864,0.002423175970856173,0.0,0.009692703883424691,0.012115879854280864,0.4696969696969697,0.45454545454545453,0.4696969696969697,0.9037825465209476,0.8916666666666667,0.8940898426375229,0.8916666666666667,0.8916666666666667,train,13,1,0.13106195841627288,0
185,history_cost_quality,12,72,0.4166666666666667,8,12,4,0.013446475245249575,0.003007032652029302,2,2,2,2,0.012115879854280753,0.002423175970856062,-0.002423175970856284,-0.002423175970856284,0.004846351941712346,0.004846351941712346,0.5909090909090909,0.5151515151515151,0.5151515151515151,0.8871158798542808,0.8846927038834247,0.8822695279125684,0.8822695279125684,0.875,train,13,0,0.0908663241101775,0
186,history_cost_quality,12,72,0.4166666666666667,8,14,6,0.014189718311422062,0.004756492286241505,2,1,2,1,0.021808583737705223,0.021808583737705223,0.0072695279125682966,0.0,0.014539055825136926,0.021808583737705223,0.5909090909090909,0.45454545454545453,0.5909090909090909,0.8968085837377053,0.8750000000000001,0.8822695279125684,0.8750000000000001,0.8750000000000001,train,13,1,0.17727666083133276,1
187,history_cost_quality,12,72,0.4166666666666667,8,12,4,0.015309845616137713,0.0039344286370314695,2,2,1,1,0.007269527912568408,0.004550786812385743,-0.0027187411001826645,-0.0027187411001826645,0.007269527912568408,0.007269527912568408,0.8333333333333334,0.5909090909090909,0.5909090909090909,0.8739361945792351,0.8693854077668494,0.8666666666666667,0.8666666666666667,0.8666666666666667,train,13,0,0.09283975384591114,0
188,history_cost_quality,12,72,0.4166666666666667,8,13,5,0.01417922489655637,0.004173091754009246,2,2,1,2,0.01938540776684905,0.0,-0.01938540776684905,0.0,0.01938540776684905,0.0,1.0,0.5151515151515151,1.0,0.8527187411001825,0.8527187411001825,0.8333333333333335,0.8527187411001825,0.8333333333333335,train,13,0,0.11018401560898532,0
189,history_cost_quality,12,72,0.4166666666666667,6,12,6,0.02957623226662185,0.0056701151453314325,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.8457447783169406,0.8457447783169406,0.8457447783169406,0.8457447783169406,0.8457447783169406,train,13,0,0.121984540300866,0
190,history_cost_quality,12,72,0.4166666666666667,7,14,7,0.01852956685597344,0.0069444444444444475,2,1,1,1,0.01938540776684916,0.01938540776684916,0.0,0.0,0.01938540776684916,0.01938540776684916,0.5151515151515151,0.5151515151515151,0.5151515151515151,0.9193854077668492,0.9,0.9,0.9,0.9,train,13,0,0.18604772303096617,0
191,history_cost_quality,12,72,0.4166666666666667,8,13,5,0.013808279450750988,0.004173091754009251,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.8833333333333334,0.8833333333333334,0.8833333333333334,0.8833333333333334,0.8833333333333334,train,13,0,0.10146058211390324,0
192,history_cost_quality,12,72,0.4166666666666667,8,12,4,0.01606532624510572,0.005787037037037035,2,1,1,2,0.0093971387540982,0.0093971387540982,0.0,0.004550786812385965,0.0093971387540982,0.004846351941712235,0.5909090909090909,0.5909090909090909,0.696969696969697,0.8468085837377054,0.8374114449836072,0.8374114449836072,0.8419622317959932,0.8374114449836072,train,13,0,0.10680965460959269,0
193,history_cost_quality,12,72,0.4166666666666667,8,11,3,0.013995645946926736,0.004629629629629629,1,2,2,2,1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,0.4696969696969697,0.5151515151515151,0.45454545454545453,0.8707447783169405,0.8707447783169405,0.8707447783169405,0.8707447783169405,0.8707447783169404,train,13,0,0.061620370370370416,0
194,history_cost_quality,12,72,0.4166666666666667,7,13,6,0.016887398632900688,0.0018900383817771463,2,2,1,1,0.01938540776684905,0.002423175970856062,-0.016962231795992988,-0.016962231795992988,0.01938540776684905,0.01938540776684905,0.8333333333333334,0.5151515151515151,0.5151515151515151,0.8360520744335158,0.8336288984626598,0.8166666666666668,0.8166666666666668,0.8166666666666668,train,13,0,0.133746663676245,0
195,history_cost_quality,12,72,0.4166666666666667,9,13,4,0.012132858945614501,0.004536092116265144,2,2,2,2,0.021808583737705334,0.004846351941712346,-0.002423175970856062,-0.004846351941712235,0.007269527912568408,0.00969270388342458,0.696969696969697,0.5909090909090909,0.5151515151515151,0.888475250404372,0.8836288984626597,0.8812057224918036,0.8787825465209474,0.8666666666666667,train,13,0,0.10012492841774243,0
196,history_cost_quality,12,72,0.4166666666666667,9,13,4,0.009402822227587922,0.004381873723611324,2,2,2,2,0.014539055825136815,0.004846351941712235,0.002423175970856284,-0.002423175970856062,0.002423175970855951,0.0072695279125682966,0.696969696969697,0.8333333333333334,0.5909090909090909,0.8895390558251369,0.8846927038834247,0.887115879854281,0.8822695279125686,0.8750000000000001,train,13,0,0.09898052279342821,0
197,history_cost_quality,12,72,0.4166666666666667,7,12,5,0.02023533031164098,0.0037037037037037017,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.8540781116502739,0.8540781116502739,0.8540781116502739,0.8540781116502739,0.8540781116502739,train,13,0,0.1012962962962963,0
198,history_cost_quality,12,72,0.4166666666666667,8,12,4,0.012120584932411272,0.0039344286370314695,2,2,1,1,0.007565093041894899,-0.006973962783241916,-0.014539055825136815,-0.014539055825136815,0.007565093041894899,0.007565093041894899,0.5151515151515151,0.696969696969697,0.696969696969697,0.8742317597085617,0.8812057224918036,0.8666666666666668,0.8666666666666668,0.8666666666666668,train,13,0,0.07222820888197827,0
199,history_cost_quality,12,72,0.4166666666666667,9,12,3,0.010373711157213547,0.004629629629629629,2,1,1,2,0.009692703883424691,0.009692703883424691,0.0,0.009692703883424691,0.009692703883424691,0.0,0.5151515151515151,0.5151515151515151,1.0,0.893026037216758,0.8833333333333333,0.8833333333333333,0.893026037216758,0.8833333333333333,train,13,0,0.09118311721481567,0
200,history_cost_quality,12,72,0.4166666666666667,8,14,6,0.012743167102556905,0.004364856673991033,2,2,2,2,0.021808583737705445,0.007269527912568408,-0.007269527912568741,-0.004846351941712346,0.014539055825137148,0.012115879854280753,0.5909090909090909,0.45454545454545453,0.4696969696969697,0.8884752504043721,0.8812057224918037,0.873936194579235,0.8763593705500914,0.8666666666666667,train,13,1,0.14442671276048744,0
201,history_cost_quality,12,72,0.4166666666666667,7,14,7,0.01912350884474341,0.0069444444444444475,2,1,1,1,0.011820314724954595,0.011820314724954595,0.0,0.0,0.011820314724954595,0.011820314724954595,0.696969696969697,0.696969696969697,0.696969696969697,0.8742317597085617,0.8624114449836071,0.8624114449836071,0.8624114449836071,0.8624114449836071,train,13,0,0.1690262636867034,0
202,history_cost_quality,12,72,0.4166666666666667,7,12,5,0.015910551828395916,0.004756492286241499,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.8707447783169405,0.8707447783169405,0.8707447783169405,0.8707447783169405,0.8707447783169405,train,13,0,0.10166477230018453,0
203,history_cost_quality,12,72,0.4166666666666667,6,14,8,0.024885754572739515,0.004330621975432806,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.9,0.9,0.9,0.9,0.9,train,13,0,0.1615157176914015,0
204,history_cost_quality,12,72,0.4166666666666667,9,14,5,0.008787069424328992,0.004629629629629636,2,1,1,1,0.002423175970856173,0.002423175970856173,0.0,0.0,0.002423175970856173,0.002423175970856173,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.9024231759708562,0.9,0.9,0.9,0.9,train,13,0,0.10707251630479676,0
205,history_cost_quality,12,72,0.4166666666666667,8,13,5,0.014552221614615972,0.009259259259259266,2,2,1,1,0.004550786812385965,0.0,-0.004550786812385965,-0.004550786812385965,0.004550786812385965,0.004550786812385965,1.0,0.4696969696969697,0.4696969696969697,0.8502955651293265,0.8502955651293265,0.8457447783169405,0.8457447783169405,0.8457447783169405,train,13,0,0.10528859480631443,0
206,history_cost_quality,12,72,0.4166666666666667,9,13,4,0.009565645268686297,0.0025225109626971546,3,1,1,1,2.220446049250313e-16,2.220446049250313e-16,0.0,0.0,2.220446049250313e-16,2.220446049250313e-16,0.4696969696969697,0.4696969696969697,0.4696969696969697,0.8874114449836074,0.8874114449836071,0.8874114449836071,0.8874114449836071,0.8874114449836071,train,13,0,0.0808828788369445,0
207,history_cost_quality,12,72,0.4166666666666667,8,13,5,0.014377290196152845,0.0039344286370314695,2,2,1,1,0.009988269012751072,0.00969270388342458,-0.0002955651293264916,-0.0002955651293264916,0.009988269012751072,0.009988269012751072,0.5151515151515151,0.8333333333333334,0.8333333333333334,0.8849882690127511,0.8752955651293265,0.875,0.875,0.875,train,13,0,0.12331863806886324,0
