scenario_id,timestamp_s,ue_id,user_index,cqi_now,previous_quality,distance_m,mean_resource_cost
simu5g_00000811,41.9,0,0,15,1,90.34136701758723,3.166667
simu5g_00000811,41.9,1,1,15,1,87.07583968754138,3.166667
simu5g_00000811,41.9,15,2,14,1,102.61082104877136,3.166667
simu5g_00000811,41.9,2,3,15,1,86.98025160415492,3.166667
simu5g_00000811,41.9,3,4,15,1,90.5896762745171,3.166667
simu5g_00000811,41.9,4,5,14,1,98.24157189977296,3.166667
simu5g_00000811,41.9,5,6,15,1,94.14422895473223,3.166667
simu5g_00000813,42.0,0,0,15,1,90.6220213909488,3.166667
simu5g_00000813,42.0,1,1,15,1,87.17780001228418,3.166667
simu5g_00000813,42.0,15,2,14,1,102.96654619213973,3.166667
simu5g_00000813,42.0,2,3,15,1,86.90056824173915,3.166667
simu5g_00000813,42.0,3,4,15,1,90.2896515747161,3.166667
simu5g_00000813,42.0,4,5,14,1,98.54974972212507,3.166667
simu5g_00000813,42.0,5,6,15,1,94.2807226025,3.166667
simu5g_00000815,42.1,0,0,15,1,90.91371621229126,3.166667
simu5g_00000815,42.1,1,1,15,1,87.2903377153931,3.166667
simu5g_00000815,42.1,15,2,14,1,103.33242080522363,3.166667
simu5g_00000815,42.1,2,3,15,1,86.83178084789702,3.166667
simu5g_00000815,42.1,3,4,15,1,90.00276414583519,3.166667
simu5g_00000815,42.1,4,5,14,1,98.86799764765094,3.166667
simu5g_00000815,42.1,5,6,15,1,94.42770520946296,3.166667
simu5g_00000817,42.2,0,0,15,1,91.2142984799539,3.166667
simu5g_00000817,42.2,1,1,15,1,87.41392853242944,3.166667
simu5g_00000817,42.2,15,2,15,1,103.70755223465076,3.166667
simu5g_00000817,42.2,2,3,15,1,86.77400208534723,3.166667
simu5g_00000817,42.2,3,4,15,1,89.72680261134467,3.166667
simu5g_00000817,42.2,4,5,14,1,99.19366921832308,3.166667
simu5g_00000817,42.2,5,6,15,1,94.58554510667669,3.166667
simu5g_00000819,42.3,0,0,15,1,91.52374169011514,3.166667
simu5g_00000819,42.3,1,1,15,1,87.54794933113793,3.166667
simu5g_00000819,42.3,15,2,15,1,104.09152027105765,3.166667
simu5g_00000819,42.3,2,3,15,1,86.7272055079066,3.166667
simu5g_00000819,42.3,3,4,15,1,89.46269627400301,3.166667
simu5g_00000819,42.3,4,5,15,1,99.52871645668627,3.166667
simu5g_00000819,42.3,5,6,15,1,94.75356390876196,3.166667
simu5g_00000821,42.4,0,0,15,1,91.84346173410297,3.166667
simu5g_00000821,42.4,1,1,15,1,87.69255552767859,3.166667
simu5g_00000821,42.4,15,2,15,1,104.48373565812726,3.166667
simu5g_00000821,42.4,2,3,15,1,86.69155257386976,3.166667
simu5g_00000821,42.4,3,4,15,1,89.21065022380334,3.166667
simu5g_00000821,42.4,4,5,15,1,99.87174614007458,3.166667
simu5g_00000821,42.4,5,6,15,1,94.93209486474785,3.166667
simu5g_00000823,42.5,0,0,15,1,92.1714136363258,3.166667
simu5g_00000823,42.5,1,1,15,1,87.84873149817253,3.166667
simu5g_00000823,42.5,15,2,15,1,104.8858864789093,3.166667
simu5g_00000823,42.5,2,3,15,1,86.66684481701179,3.166667
simu5g_00000823,42.5,3,4,15,1,88.97055910002244,3.166667
simu5g_00000823,42.5,4,5,15,1,100.22384833581967,3.166667
simu5g_00000823,42.5,5,6,15,1,95.12084704071783,3.166667
simu5g_00000825,42.6,0,0,15,1,92.51002965907462,3.166667
simu5g_00000825,42.6,1,1,15,1,88.01455799505945,3.166667
simu5g_00000825,42.6,15,2,15,1,105.29641537003204,3.166667
simu5g_00000825,42.6,2,3,15,1,86.65305895126538,3.166667
simu5g_00000825,42.6,3,4,15,1,88.74205147171082,3.166667
simu5g_00000825,42.6,4,5,15,1,100.58280031135963,3.166667
simu5g_00000825,42.6,5,6,14,1,95.32002420007504,3.166667
simu5g_00000827,42.7,0,0,15,1,92.8569917478345,3.166667
simu5g_00000827,42.7,1,1,15,1,88.19158106014567,3.166667
simu5g_00000827,42.7,15,2,15,1,105.7149853263168,3.166667
simu5g_00000827,42.7,2,3,15,1,86.6503506329025,3.166667
simu5g_00000827,42.7,3,4,15,1,88.52436213464252,3.166667
simu5g_00000827,42.7,4,5,15,1,100.9505508375266,3.166667
simu5g_00000827,42.7,5,6,14,1,95.52781639182936,3.166667
simu5g_00000829,42.8,0,0,15,1,93.21365651401864,3.166667
simu5g_00000829,42.8,1,1,15,1,88.37893464687279,3.166667
simu5g_00000829,42.8,15,2,15,1,106.14454577193592,3.166667
simu5g_00000829,42.8,2,3,15,1,86.65868095779757,3.166667
simu5g_00000829,42.8,3,4,15,1,88.31989726016646,3.166667
simu5g_00000829,42.8,4,5,15,1,101.3266652409821,3.166667
simu5g_00000829,42.8,5,6,14,1,95.74576394216732,3.166667
simu5g_00000831,42.9,0,0,15,1,93.57802728817502,3.166667
simu5g_00000831,42.9,1,1,15,1,88.5769044686196,3.166667
simu5g_00000831,42.9,15,2,15,1,106.58070291899587,3.166667
simu5g_00000831,42.9,2,3,15,1,86.67805697876494,3.166667
simu5g_00000831,42.9,3,4,15,1,88.1262215357324,3.166667
simu5g_00000831,42.9,4,5,15,1,101.71039847235672,3.166667
simu5g_00000831,42.9,5,6,14,1,95.9742412745972,3.166667
simu5g_00000833,43.0,0,0,15,1,93.95219722122495,3.166667
