load_level,seed,split,scenario_index,dispersion,teacher_k,teacher_group_ids,teacher_utility,no_group_utility,teacher_gain_over_no_group,top1_top2_gap,near_optimal_within_0.001,near_optimal_within_0.005,candidate_count
medium,17,train,28,high,3,1|0|0|0|1|1|2|1|1|0|1|0|0|0|0|1|0|0|1|2|1|0|1|0,0.5795125523636736,0.439269725025821,0.1402428273378526,0.003797344684398851,1,2,277
medium,17,train,29,high,2,0|0|0|1|0|0|0|0|0|0|1|0|0|0|1|0|0|1|0|0|0|0|0|0,0.5143201484033485,0.12911306645419182,0.38520708194915665,0.03529934075350066,1,1,277
medium,17,train,30,low,3,0|0|0|0|0|0|0|2|0|0|0|0|0|0|0|0|2|0|0|0|0|1|0|0,0.9286347639562843,0.9249999999999999,0.0036347639562843703,0.0,13,53,277
medium,17,train,31,low,3,0|0|0|0|1|1|2|1|1|1|1|1|1|1|1|2|1|1|1|1|1|1|1|1,0.894089842637523,0.8916666666666666,0.002423175970856395,1.1102230246251565e-16,11,57,277
medium,17,train,32,low,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0,0.9053782546520948,0.9041666666666667,0.0012115879854280864,0.0012115879854279754,1,31,277
medium,17,train,33,low,3,0|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|2|1|1|1|1|1|2,0.9178782546520948,0.9166666666666666,0.0012115879854281975,0.0,8,51,277
medium,17,train,34,high,3,1|1|2|2|2|0|1|2|0|2|1|1|2|2|0|1|0|0|0|1|1|2|2|1,0.4579130747175733,0.12077973312085848,0.3371333415967148,0.0029222301614066915,1,9,277
medium,17,train,35,mid,2,0|1|1|0|0|1|1|1|0|0|1|0|0|0|1|0|1|0|0|1|0|1|1|1,0.8687057224918036,0.8625000000000002,0.0062057224918034,0.0022753934061929826,1,5,277
medium,17,train,36,low,3,0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|0|0|0|0|0|0|1|1|2,0.9107565093041895,0.9083333333333333,0.002423175970856173,0.0012115879854279754,1,33,277
medium,17,train,37,high,3,1|1|0|2|2|0|0|0|0|1|1|1|2|0|1|1|0|1|2|0|0|0|0|1,0.5343036147243917,0.12077973312085848,0.4135238816035332,0.007616444655612509,1,1,277
medium,17,train,38,low,3,0|0|0|0|0|0|1|1|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2,0.9274231759708562,0.9249999999999999,0.002423175970856284,1.1102230246251565e-16,3,44,277
medium,17,train,39,low,3,0|0|0|0|0|0|0|0|0|0|0|0|0|2|0|0|0|1|1|1|0|2|2|2,0.8828014306229508,0.8791666666666668,0.0036347639562840373,0.0012115879854278644,1,34,277
medium,17,test,0,high,3,0|1|1|0|0|0|0|1|1|0|0|1|1|0|0|1|1|1|1|2|1|1|1|0,0.5965814253543783,0.4226030583591543,0.173978366995224,0.0072142383315745295,1,1,277
medium,17,test,1,mid,2,1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1,0.8803782546520947,0.8791666666666668,0.0012115879854279754,0.0012115879854281975,1,3,277
medium,17,test,2,mid,2,1|1|1|0|1|0|1|1|1|1|0|0|0|0|0|0|1|1|1|1|1|0|0|1,0.8836288984626598,0.8833333333333333,0.0002955651293264916,0.0002955651293266026,2,7,277
medium,17,test,3,high,2,0|0|1|0|1|0|1|1|1|0|1|1|0|1|0|1|0|1|1|1|0|0|0|0,0.6550072516713809,0.43510305835915436,0.2199041933122265,0.015949777988945923,1,1,277
medium,17,test,4,low,3,0|1|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2,0.9095449213187615,0.9083333333333332,0.0012115879854283085,0.0012115879854279754,1,67,277
medium,17,test,5,mid,2,0|0|0|0|1|0|1|0|1|0|1|1|0|0|1|1|0|1|0|1|0|0|1|1,0.8466608011730422,0.8416666666666667,0.004994134506375536,0.0012115879854279754,1,7,277
medium,17,test,6,low,3,0|0|0|1|1|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2,0.9149231759708562,0.9125,0.002423175970856173,1.1102230246251565e-16,2,61,277
medium,17,test,7,low,3,0|0|0|0|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|2|2|2,0.9084811158979965,0.9,0.008481115897996494,0.0012115879854279754,1,72,277
medium,17,test,8,high,3,1|1|1|0|1|1|1|2|1|1|1|2|1|0|1|0|0|1|0|1|1|1|1|1,0.5165128840426525,0.11661306645419182,0.39989981758846066,0.0050635722984121445,1,1,277
medium,17,test,9,low,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|1|1|1|1,0.9031028612459018,0.8958333333333334,0.007269527912568408,0.0,11,35,277
medium,17,test,10,mid,2,1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1,0.9125000000000001,0.9125,1.1102230246251565e-16,0.0,10,10,277
medium,17,test,11,low,3,2|0|0|1|1|1|1|1|1|1|1|1|1|1|1|1|1|2|1|1|1|1|1|1,0.9256796852750456,0.9208333333333334,0.004846351941712235,0.0012115879854281975,1,32,277
medium,17,test,12,mid,2,0|0|0|1|1|1|0|0|0|1|0|0|1|0|0|1|0|1|1|0|1|0|1|0,0.8996158798542808,0.8875000000000001,0.012115879854280753,0.0012115879854279754,1,5,277
medium,17,test,13,high,3,1|1|0|0|0|0|0|0|0|0|0|0|0|0|1|0|2|2|0|0|0|0|0|2,0.5161106002031209,0.12077973312085848,0.39533086708226245,0.003706585215651481,1,2,277
medium,17,test,14,mid,2,0|1|0|1|0|0|1|0|1|1|1|1|0|1|0|0|0|1|0|0|1|1|0|0,0.8633274678397088,0.8583333333333334,0.004994134506375425,0.0013593705500911657,1,6,277
medium,17,test,15,mid,1,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0.875,0.875,0.0,0.004401318492998629,1,2,277
medium,17,test,16,low,3,0|0|0|1|1|1|1|1|1|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2,0.878102861245902,0.8708333333333332,0.007269527912568741,0.002423175970856173,1,43,277
medium,17,test,17,high,3,1|1|1|1|1|0|1|1|1|1|1|0|1|1|2|0|0|1|1|2|2|0|1|1,0.44295429822916227,0.11661306645419182,0.32634123177497043,0.012115218481118795,1,1,277
medium,17,test,18,low,2,0|0|1|0|0|0|0|0|0|0|1|1|0|1|1|1|1|1|1|1|1|1|1|1,0.9541666666666667,0.9541666666666666,1.1102230246251565e-16,0.0,24,28,277
medium,17,test,19,mid,2,0|0|0|1|0|0|1|0|0|0|1|0|1|0|0|0|1|0|1|0|0|0|0|1,0.8876477825646631,0.8791666666666668,0.008481115897996383,0.007121745347905217,1,1,277
medium,23,train,0,mid,2,1|1|1|0|0|0|0|1|1|0|0|1|0|0|0|0|1|0|1|0|1|0|0|0,0.8275709585355192,0.8249999999999998,0.002570958535519363,0.001063805420764563,1,8,277
medium,23,train,1,high,3,0|0|0|1|0|0|1|0|0|0|2|0|1|2|1|1|2|1|1|0|0|0|0|0,0.5358702095117991,0.08744639978752515,0.4484238097242739,0.01579637776892473,1,1,277
medium,23,train,2,high,3,0|0|0|2|0|2|0|1|0|0|1|0|0|0|1|2|0|0|0|0|1|0|0|0,0.6382530610343586,0.43510305835915436,0.20315000267520428,0.0072142383315744185,1,1,277
medium,23,train,3,low,3,2|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|0|0|0|0|0|0|1,0.9215130186083789,0.9166666666666666,0.004846351941712235,0.0,4,33,277
medium,23,train,4,mid,1,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0.8833333333333333,0.8833333333333332,1.1102230246251565e-16,0.0,3,7,277
medium,23,train,5,mid,2,1|0|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1,0.8595449213187614,0.8583333333333334,0.0012115879854279754,0.0012115879854279754,1,6,277
medium,23,train,6,mid,2,0|0|1|1|0|0|0|1|1|0|1|1|1|0|0|0|1|1|0|1|1|0|0|0,0.8549941345063754,0.8416666666666667,0.013327467839708729,0.0012115879854279754,1,5,277
medium,23,train,7,low,3,0|0|0|0|0|0|0|0|1|1|1|1|1|1|1|1|2|2|2|2|2|2|2|2,0.8735520744335159,0.8541666666666666,0.019385407766849272,0.0012115879854280864,1,16,277
medium,23,train,8,mid,2,1|1|1|1|1|0|1|0|1|0|0|1|1|1|1|0|0|1|1|0|1|1|1|0,0.848552074433516,0.8291666666666666,0.019385407766849383,0.0012115879854279754,1,5,277
medium,23,train,9,high,3,0|2|2|1|1|1|0|2|1|1|1|1|2|2|1|1|0|1|0|0|1|0|0|1,0.4697826450775737,0.14994639978752514,0.3198362452900486,0.0005512227259230063,2,2,277
medium,23,train,10,low,3,0|1|1|1|1|1|1|1|1|1|2|1|1|1|1|1|1|1|1|1|2|1|1|1,0.9161347639562841,0.9125,0.0036347639562841483,0.0012115879854279754,1,37,277
medium,23,train,11,high,3,0|0|2|0|0|2|0|0|0|0|0|0|0|1|1|0|2|0|0|0|0|0|0|2,0.5044808891008631,0.10827973312085848,0.3962011559800046,0.004274678395044251,1,2,277
medium,23,train,12,mid,2,1|0|0|0|1|1|0|1|0|1|0|0|0|0|1|0|0|0|0|0|0|0|1|1,0.8388593705500913,0.8291666666666667,0.00969270388342458,0.0010638054207648961,1,8,277
medium,23,train,13,mid,2,1|1|0|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1,0.8512115879854282,0.85,0.0012115879854281975,0.0012115879854281975,1,2,277
medium,23,train,14,high,3,1|1|0|0|1|0|1|0|0|0|0|1|1|1|0|0|2|1|0|0|1|1|1|0,0.5174658779499749,0.09161306645419182,0.4258528114957831,0.0017654851935806626,1,2,277
medium,23,train,15,high,3,1|1|1|1|1|1|1|1|0|1|1|1|2|0|1|2|1|0|1|1|1|1|1|1,0.595155571606132,0.43926972502582107,0.1558858465803109,9.544757755075572e-05,2,2,277
medium,23,train,16,low,3,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|0|0|1,0.9512115879854282,0.9500000000000001,0.0012115879854280864,0.0,12,36,277
medium,23,train,17,mid,1,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0.8624999999999999,0.8624999999999999,0.0,0.002200659246499148,1,3,277
medium,23,train,18,high,3,2|1|0|0|2|0|2|0|1|0|0|1|1|0|1|2|1|1|1|1|2|1|1|1,0.6318884271179623,0.439269725025821,0.19261870209214133,0.004576653209836579,1,2,277
medium,23,train,19,high,3,0|1|0|0|0|0|0|0|0|0|1|0|0|0|2|0|0|2|0|0|1|0|0|0,0.5222432742899551,0.14994639978752514,0.37229687450243,0.007463044435591426,1,1,277
medium,23,train,20,high,3,0|0|0|0|2|0|0|0|1|0|0|0|0|2|0|2|0|0|0|0|0|0|0|0,0.5143201484033485,0.11244639978752513,0.40187374861582337,0.0,4,5,277
medium,23,train,21,low,3,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|2|2|2|2,0.9232565093041895,0.9208333333333334,0.002423175970856062,0.0012115879854280864,1,34,277
medium,23,train,22,mid,2,0|0|0|0|1|0|1|0|0|1|1|0|0|0|1|1|1|0|0|1|1|1|1|1,0.864539055825137,0.85,0.014539055825137037,0.0012115879854281975,1,5,277
medium,23,train,23,mid,2,1|1|0|0|1|0|1|1|0|1|1|1|1|0|0|0|0|1|0|1|1|0|1|1,0.8836288984626597,0.875,0.008628898462659684,0.0012115879854279754,1,3,277
medium,23,train,24,high,3,2|0|0|2|0|1|0|0|0|0|0|0|0|1|1|0|0|0|0|1|0|0|0|0,0.6016607614800707,0.12911306645419182,0.4725476950258789,0.007118832447578716,1,1,277
medium,23,train,25,low,3,0|0|1|1|1|1|1|1|1|1|2|1|1|1|2|1|1|1|1|1|1|1|1|1,0.9256796852750457,0.9208333333333334,0.004846351941712346,0.0012115879854280864,1,35,277
medium,23,train,26,low,3,0|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|2|2|2|2,0.9173463519417124,0.9125,0.004846351941712457,0.0,15,67,277
medium,23,train,27,low,3,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|1|1|1|2|2|2,0.9060579399271403,0.9,0.006057939927140321,0.0036347639562840373,1,22,277
medium,23,train,28,mid,2,0|1|1|1|1|0|1|0|0|0|1|0|1|0|0|1|1|0|1|1|1|0|1|1,0.8502955651293265,0.85,0.0002955651293264916,0.00029556512932638057,3,8,277
medium,23,train,29,mid,2,0|0|0|1|1|0|0|0|1|1|0|0|1|1|0|1|0|0|0|1|0|0|0|1,0.8942376252021861,0.8916666666666666,0.002570958535519474,0.0012115879854280864,1,6,277
medium,23,train,30,high,2,0|1|1|0|1|0|0|1|1|1|1|0|1|1|0|0|0|1|0|0|0|1|1|1,0.639459680006473,0.44343639169248766,0.19602328831398536,0.008735539657371394,1,1,277
medium,23,train,31,high,3,0|0|0|0|0|0|0|2|0|0|1|0|0|0|0|1|1|1|1|0|1|0|0|0,0.7220810936753993,0.414269725025821,0.3078113686495783,0.0015996460984237793,1,2,277
medium,23,train,32,high,3,1|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|2|0|0|0|0|1,0.5309868150700151,0.15411306645419182,0.3768737486158233,0.0,2,2,277
medium,23,train,33,low,3,2|0|1|1|1|1|1|1|1|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2,0.9209811158979965,0.9125,0.008481115897996494,0.0012115879854279754,1,9,277
medium,23,train,34,mid,2,0|0|0|1|0|1|0|1|1|1|1|0|1|1|0|1|0|1|1|1|0|1|1|1,0.8400709585355193,0.8332447783169407,0.006826180218578615,0.0012115879854279754,1,6,277
medium,23,train,35,low,3,0|0|0|2|0|0|0|0|0|0|0|0|0|0|0|2|0|0|0|0|0|0|1|2,0.9173463519417123,0.9125,0.004846351941712346,0.0,2,29,277
medium,23,train,36,high,3,0|0|0|0|1|1|0|1|0|0|0|0|0|0|0|1|0|2|0|0|1|0|2|1,0.48040105200289346,0.09994639978752513,0.38045465221536834,0.0037065852156515366,1,2,277
medium,23,train,37,low,3,0|0|0|1|1|1|1|1|2|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1,0.921513018608379,0.9166666666666666,0.004846351941712346,0.0012115879854280864,1,31,277
medium,23,train,38,high,3,0|2|1|0|2|1|2|1|2|1|0|1|0|1|1|1|1|1|0|1|1|0|0|0,0.5043275663963352,0.11244639978752513,0.3918811666088101,0.006674084659653301,1,1,277
medium,23,train,39,low,3,0|0|0|1|1|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2,0.897724606593807,0.8916666666666666,0.006057939927140432,0.0,10,83,277
medium,23,test,0,mid,2,0|0|0|0|0|0|0|0|0|0|0|1|0|0|1|0|0|1|1|0|0|0|1|0,0.8935579399271404,0.8875000000000001,0.006057939927140321,0.006057939927140321,1,1,277
medium,23,test,1,low,3,0|1|1|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2,0.9190898426375228,0.9166666666666666,0.002423175970856173,0.0012115879854281975,1,30,277
medium,23,test,2,mid,2,0|0|0|1|1|0|0|1|0|0|1|1|0|0|1|0|1|1|1|1|1|1|1|0,0.8699173104772316,0.8541666666666666,0.015750643810565013,0.0012115879854280864,1,6,277
medium,23,test,3,low,3,0|0|0|0|0|0|0|1|1|1|2|2|2|2|2|2|2|2|2|2|2|2|2|2,0.9369680972896176,0.9333333333333332,0.0036347639562843703,0.0012115879854280864,1,48,277
medium,23,test,4,mid,2,1|1|0|0|1|0|0|1|0|1|1|0|0|1|0|0|0|1|0|0|1|0|0|0,0.8984042918688528,0.8958333333333334,0.002570958535519474,0.0012115879854280864,1,5,277
medium,23,test,5,low,3,0|0|0|0|0|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|2|2|2|2,0.8734042918688526,0.8624999999999999,0.010904291868852667,0.0012115879854279754,1,19,277
medium,23,test,6,mid,2,1|0|0|0|1|1|0|1|0|1|0|0|0|1|1|1|1|1|1|1|0|0|0|0,0.864539055825137,0.8583333333333334,0.0062057224918036225,0.0010638054207648961,1,8,277
medium,23,test,7,low,3,2|0|0|0|0|1|0|1|2|1|2|2|2|2|2|2|2|2|2|2|2|2|2|2,0.932801430622951,0.9291666666666667,0.0036347639562842593,0.0012115879854281975,1,33,277
medium,23,test,8,high,3,0|1|0|0|0|2|1|1|1|0|2|1|0|1|1|1|1|1|0|0|1|1|0|0,0.5442507423671913,0.12494639978752513,0.41930434257966614,0.007081379206053562,1,1,277
medium,23,test,9,mid,2,0|1|0|0|0|1|1|0|0|0|0|0|0|0|1|0|0|1|0|0|1|0|1|0,0.8501477825646632,0.8416666666666668,0.008481115897996383,0.0010638054207647851,1,11,277
medium,23,test,10,high,3,0|1|0|1|1|1|2|2|2|0|0|0|1|1|1|0|1|1|0|0|0|0|1|0,0.5783009643782453,0.41843639169248764,0.15986457268575766,0.000716888677720684,2,2,277
medium,23,test,11,low,3,0|0|0|0|2|1|1|1|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2,0.9161347639562843,0.9125,0.0036347639562843703,0.0012115879854281975,1,31,277
medium,23,test,12,mid,1,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0.8249999999999998,0.8249999999999998,0.0,0.00197982827686638,1,17,277
medium,23,test,13,low,3,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|1|1|1|1|2,0.9239361945792351,0.9166666666666666,0.007269527912568519,0.0012115879854279754,1,15,277
medium,23,test,14,mid,2,1|1|0|1|0|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1,0.8649231759708562,0.8624999999999998,0.002423175970856395,0.0012115879854280864,1,5,277
medium,23,test,15,low,3,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|1|1|1|1|1|2,0.9209811158979965,0.9125,0.008481115897996494,0.0012115879854279754,1,16,277
medium,23,test,16,low,3,0|0|0|0|0|0|1|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0.9149231759708562,0.9125,0.002423175970856173,0.0,2,51,277
medium,23,test,17,high,3,0|0|0|0|0|0|0|2|0|0|0|0|0|0|0|0|0|0|0|2|0|1|1|0,0.6788931256829356,0.07077973312085847,0.6081133925620771,0.0072142383315744185,1,1,277
medium,23,test,18,high,3,0|2|1|1|1|0|1|1|0|1|1|0|2|1|1|0|1|1|1|1|1|2|1|1,0.4679542982291623,0.17494639978752513,0.29300789844163716,0.012135324432980488,1,1,277
medium,23,test,19,high,3,0|0|0|1|0|1|0|1|0|0|1|0|0|0|0|2|0|0|0|0|0|0|1|1,0.7420441381109906,0.376769725025821,0.36527441308516956,0.023880904998241026,1,1,277
