dispersion,load,seed,method,mean_utility
low,heavy,seed_0044,CQI_kmeans_published,1500.0
low,heavy,seed_0044,Candidate_union_final,1500.0
low,heavy,seed_0044,OptimalCutpoint_upperbound,1500.0
low,heavy,seed_0045,NoGrouping_single_group,1500.0
low,heavy,seed_0045,MethodA_proxy_kmeans,1245.5357142857142
low,heavy,seed_0045,MethodB_cutpoint_stddev,1464.2857142857142
low,heavy,seed_0045,CQI_kmeans_published,1500.0
low,heavy,seed_0045,Candidate_union_final,1500.0
low,heavy,seed_0045,OptimalCutpoint_upperbound,1500.0
low,heavy,seed_0046,NoGrouping_single_group,1500.0
low,heavy,seed_0046,MethodA_proxy_kmeans,1205.357142857143
low,heavy,seed_0046,MethodB_cutpoint_stddev,1441.9642857142858
low,heavy,seed_0046,CQI_kmeans_published,1500.0
low,heavy,seed_0046,Candidate_union_final,1500.0
low,heavy,seed_0046,OptimalCutpoint_upperbound,1500.0
low,heavy,seed_0047,NoGrouping_single_group,1500.0
low,heavy,seed_0047,MethodA_proxy_kmeans,1245.5357142857142
low,heavy,seed_0047,MethodB_cutpoint_stddev,1477.6785714285713
low,heavy,seed_0047,CQI_kmeans_published,1500.0
low,heavy,seed_0047,Candidate_union_final,1500.0
low,heavy,seed_0047,OptimalCutpoint_upperbound,1500.0
low,heavy,seed_0048,NoGrouping_single_group,1500.0
low,heavy,seed_0048,MethodA_proxy_kmeans,1308.0357142857142
low,heavy,seed_0048,MethodB_cutpoint_stddev,1459.8214285714287
low,heavy,seed_0048,CQI_kmeans_published,1500.0
low,heavy,seed_0048,Candidate_union_final,1500.0
low,heavy,seed_0048,OptimalCutpoint_upperbound,1500.0
low,heavy,seed_0049,NoGrouping_single_group,1500.0
low,heavy,seed_0049,MethodA_proxy_kmeans,1236.607142857143
low,heavy,seed_0049,MethodB_cutpoint_stddev,1455.357142857143
low,heavy,seed_0049,CQI_kmeans_published,1500.0
low,heavy,seed_0049,Candidate_union_final,1500.0
low,heavy,seed_0049,OptimalCutpoint_upperbound,1500.0
low,heavy,seed_0050,NoGrouping_single_group,1500.0
low,heavy,seed_0050,MethodA_proxy_kmeans,1245.5357142857142
