dispersion,load,seed,method,mean_utility
low,medium,seed_0039,CQI k-means,0.745890887624465
low,medium,seed_0039,CQI+cost 2-way union,0.745890887624465
low,medium,seed_0039,CQI+cost+switching 3-way union,0.745890887624465
low,medium,seed_0039,CQI+cost+regret-graph 3-way union,0.745890887624465
low,medium,seed_0039,CQI+cost+switching+regret-graph 4-way union,0.745890887624465
low,medium,seed_0040,CQI k-means,0.7471841780840182
low,medium,seed_0040,CQI+cost 2-way union,0.7471841780840182
low,medium,seed_0040,CQI+cost+switching 3-way union,0.7471841780840182
low,medium,seed_0040,CQI+cost+regret-graph 3-way union,0.7471841780840182
low,medium,seed_0040,CQI+cost+switching+regret-graph 4-way union,0.7471841780840182
low,medium,seed_0041,CQI k-means,0.7471841780840182
low,medium,seed_0041,CQI+cost 2-way union,0.7471841780840182
low,medium,seed_0041,CQI+cost+switching 3-way union,0.7471841780840182
low,medium,seed_0041,CQI+cost+regret-graph 3-way union,0.7471841780840182
low,medium,seed_0041,CQI+cost+switching+regret-graph 4-way union,0.7471841780840182
low,medium,seed_0042,CQI k-means,0.7471841780840182
low,medium,seed_0042,CQI+cost 2-way union,0.7471841780840182
low,medium,seed_0042,CQI+cost+switching 3-way union,0.7471841780840182
low,medium,seed_0042,CQI+cost+regret-graph 3-way union,0.7471841780840182
low,medium,seed_0042,CQI+cost+switching+regret-graph 4-way union,0.7471841780840182
low,medium,seed_0043,CQI k-means,0.7471841780840182
low,medium,seed_0043,CQI+cost 2-way union,0.7471841780840182
low,medium,seed_0043,CQI+cost+switching 3-way union,0.7471841780840182
low,medium,seed_0043,CQI+cost+regret-graph 3-way union,0.7471841780840182
low,medium,seed_0043,CQI+cost+switching+regret-graph 4-way union,0.7471841780840182
low,medium,seed_0044,CQI k-means,0.7458908876244649
low,medium,seed_0044,CQI+cost 2-way union,0.7458908876244649
low,medium,seed_0044,CQI+cost+switching 3-way union,0.7458908876244649
low,medium,seed_0044,CQI+cost+regret-graph 3-way union,0.741448322690803
low,medium,seed_0044,CQI+cost+switching+regret-graph 4-way union,0.741448322690803
low,medium,seed_0045,CQI k-means,0.7458908876244649
low,medium,seed_0045,CQI+cost 2-way union,0.7458908876244649
low,medium,seed_0045,CQI+cost+switching 3-way union,0.7458908876244649
low,medium,seed_0045,CQI+cost+regret-graph 3-way union,0.741448322690803
low,medium,seed_0045,CQI+cost+switching+regret-graph 4-way union,0.741448322690803
low,medium,seed_0046,CQI k-means,0.7471841780840182
low,medium,seed_0046,CQI+cost 2-way union,0.7471841780840182
low,medium,seed_0046,CQI+cost+switching 3-way union,0.7471841780840182
low,medium,seed_0046,CQI+cost+regret-graph 3-way union,0.7471841780840182
low,medium,seed_0046,CQI+cost+switching+regret-graph 4-way union,0.7471841780840182
low,medium,seed_0047,CQI k-means,0.7471841780840182
low,medium,seed_0047,CQI+cost 2-way union,0.7471841780840182
low,medium,seed_0047,CQI+cost+switching 3-way union,0.7471841780840182
low,medium,seed_0047,CQI+cost+regret-graph 3-way union,0.7471841780840182
low,medium,seed_0047,CQI+cost+switching+regret-graph 4-way union,0.7471841780840182
low,medium,seed_0048,CQI k-means,0.7401550322312499
low,medium,seed_0048,CQI+cost 2-way union,0.7401550322312499
low,medium,seed_0048,CQI+cost+switching 3-way union,0.7401550322312499
low,medium,seed_0048,CQI+cost+regret-graph 3-way union,0.7401550322312499
low,medium,seed_0048,CQI+cost+switching+regret-graph 4-way union,0.7401550322312499
low,medium,seed_0049,CQI k-means,0.741448322690803
low,medium,seed_0049,CQI+cost 2-way union,0.741448322690803
low,medium,seed_0049,CQI+cost+switching 3-way union,0.741448322690803
low,medium,seed_0049,CQI+cost+regret-graph 3-way union,0.741448322690803
low,medium,seed_0049,CQI+cost+switching+regret-graph 4-way union,0.741448322690803
low,medium,seed_0050,CQI k-means,0.7458908876244649
low,medium,seed_0050,CQI+cost 2-way union,0.7458908876244649
low,medium,seed_0050,CQI+cost+switching 3-way union,0.7458908876244649
low,medium,seed_0050,CQI+cost+regret-graph 3-way union,0.7458908876244649
low,medium,seed_0050,CQI+cost+switching+regret-graph 4-way union,0.7458908876244649
low,heavy,seed_0031,CQI k-means,0.5559363916924875
low,heavy,seed_0031,CQI+cost 2-way union,0.5559363916924875
low,heavy,seed_0031,CQI+cost+switching 3-way union,0.5559363916924875
low,heavy,seed_0031,CQI+cost+regret-graph 3-way union,0.5559363916924875
low,heavy,seed_0031,CQI+cost+switching+regret-graph 4-way union,0.5559363916924875
low,heavy,seed_0032,CQI k-means,0.5559363916924875
low,heavy,seed_0032,CQI+cost 2-way union,0.5559363916924875
low,heavy,seed_0032,CQI+cost+switching 3-way union,0.5559363916924875
low,heavy,seed_0032,CQI+cost+regret-graph 3-way union,0.5559363916924875
low,heavy,seed_0032,CQI+cost+switching+regret-graph 4-way union,0.5559363916924875
low,heavy,seed_0033,CQI k-means,0.5559363916924875
low,heavy,seed_0033,CQI+cost 2-way union,0.5559363916924875
low,heavy,seed_0033,CQI+cost+switching 3-way union,0.5559363916924875
low,heavy,seed_0033,CQI+cost+regret-graph 3-way union,0.5559363916924875
low,heavy,seed_0033,CQI+cost+switching+regret-graph 4-way union,0.5559363916924875
low,heavy,seed_0034,CQI k-means,0.5559363916924875
low,heavy,seed_0034,CQI+cost 2-way union,0.5559363916924875
