mode,dispersion,seed,scenario_index,method,utility
ambiguous,high,14,18,Multi-feature k-means,0.33934344421190277
ambiguous,high,14,18,CQI+cost hybrid (2-way),0.3000866750152593
ambiguous,high,14,18,CQI+cost+RBprofile hybrid (3-way),0.37330046632681263
ambiguous,high,14,19,CQI k-means,0.33434520174746846
ambiguous,high,14,19,Multi-feature k-means,0.3007752452064901
ambiguous,high,14,19,CQI+cost hybrid (2-way),0.33434520174746846
ambiguous,high,14,19,CQI+cost+RBprofile hybrid (3-way),0.33434520174746846
ambiguous,high,15,0,CQI k-means,0.3871026307556369
ambiguous,high,15,0,Multi-feature k-means,0.4057331356176925
ambiguous,high,15,0,CQI+cost hybrid (2-way),0.3871026307556369
ambiguous,high,15,0,CQI+cost+RBprofile hybrid (3-way),0.3871026307556369
ambiguous,high,15,1,CQI k-means,0.3757317236954857
ambiguous,high,15,1,Multi-feature k-means,0.34529173470430446
ambiguous,high,15,1,CQI+cost hybrid (2-way),0.3757317236954857
ambiguous,high,15,1,CQI+cost+RBprofile hybrid (3-way),0.3757317236954857
ambiguous,high,15,2,CQI k-means,0.39185248318173893
ambiguous,high,15,2,Multi-feature k-means,0.40357996571017585
ambiguous,high,15,2,CQI+cost hybrid (2-way),0.39185248318173893
ambiguous,high,15,2,CQI+cost+RBprofile hybrid (3-way),0.39185248318173893
ambiguous,high,15,3,CQI k-means,0.39519789348312556
ambiguous,high,15,3,Multi-feature k-means,0.3818082242021187
ambiguous,high,15,3,CQI+cost hybrid (2-way),0.3951978934831255
ambiguous,high,15,3,CQI+cost+RBprofile hybrid (3-way),0.3951978934831255
ambiguous,high,15,4,CQI k-means,0.39176728048720244
ambiguous,high,15,4,Multi-feature k-means,0.30807103424761034
ambiguous,high,15,4,CQI+cost hybrid (2-way),0.3917672804872024
ambiguous,high,15,4,CQI+cost+RBprofile hybrid (3-way),0.3917672804872024
ambiguous,high,15,5,CQI k-means,0.33025481014228797
ambiguous,high,15,5,Multi-feature k-means,0.3326626123298509
ambiguous,high,15,5,CQI+cost hybrid (2-way),0.33025481014228797
ambiguous,high,15,5,CQI+cost+RBprofile hybrid (3-way),0.33025481014228797
ambiguous,high,15,6,CQI k-means,0.35006624323613883
ambiguous,high,15,6,Multi-feature k-means,0.37601513961472804
ambiguous,high,15,6,CQI+cost hybrid (2-way),0.35006624323613883
ambiguous,high,15,6,CQI+cost+RBprofile hybrid (3-way),0.35006624323613883
ambiguous,high,15,7,CQI k-means,0.3422600973138073
ambiguous,high,15,7,Multi-feature k-means,0.35654997945321154
ambiguous,high,15,7,CQI+cost hybrid (2-way),0.3422600973138073
ambiguous,high,15,7,CQI+cost+RBprofile hybrid (3-way),0.3422600973138073
ambiguous,high,15,8,CQI k-means,0.3759811388024774
ambiguous,high,15,8,Multi-feature k-means,0.428324713699933
ambiguous,high,15,8,CQI+cost hybrid (2-way),0.3759811388024774
ambiguous,high,15,8,CQI+cost+RBprofile hybrid (3-way),0.3759811388024774
ambiguous,high,15,9,CQI k-means,0.39185248318173893
ambiguous,high,15,9,Multi-feature k-means,0.2621836671242496
ambiguous,high,15,9,CQI+cost hybrid (2-way),0.2980425980257927
ambiguous,high,15,9,CQI+cost+RBprofile hybrid (3-way),0.2980425980257927
ambiguous,high,15,10,CQI k-means,0.3361777046227607
ambiguous,high,15,10,Multi-feature k-means,0.32155067853823543
ambiguous,high,15,10,CQI+cost hybrid (2-way),0.3361777046227607
ambiguous,high,15,10,CQI+cost+RBprofile hybrid (3-way),0.3361777046227607
ambiguous,high,15,11,CQI k-means,0.3239959456631842
ambiguous,high,15,11,Multi-feature k-means,0.295392929852441
ambiguous,high,15,11,CQI+cost hybrid (2-way),0.3782360821480887
ambiguous,high,15,11,CQI+cost+RBprofile hybrid (3-way),0.3782360821480887
ambiguous,high,15,12,CQI k-means,0.3427860231987042
ambiguous,high,15,12,Multi-feature k-means,0.38026406761047854
ambiguous,high,15,12,CQI+cost hybrid (2-way),0.3427860231987042
ambiguous,high,15,12,CQI+cost+RBprofile hybrid (3-way),0.3564539513914758
ambiguous,high,15,13,CQI k-means,0.3418764652386482
ambiguous,high,15,13,Multi-feature k-means,0.34595840137097106
ambiguous,high,15,13,CQI+cost hybrid (2-way),0.33251304017389266
ambiguous,high,15,13,CQI+cost+RBprofile hybrid (3-way),0.33251304017389266
ambiguous,high,15,14,CQI k-means,0.32323200412597924
ambiguous,high,15,14,Multi-feature k-means,0.32501471780929075
ambiguous,high,15,14,CQI+cost hybrid (2-way),0.32323200412597924
ambiguous,high,15,14,CQI+cost+RBprofile hybrid (3-way),0.32323200412597924
ambiguous,high,15,15,CQI k-means,0.3858960343688164
ambiguous,high,15,15,Multi-feature k-means,0.3299959456631842
ambiguous,high,15,15,CQI+cost hybrid (2-way),0.39755872579302215
ambiguous,high,15,15,CQI+cost+RBprofile hybrid (3-way),0.39755872579302215
ambiguous,high,15,16,CQI k-means,0.3544539513914758
ambiguous,high,15,16,Multi-feature k-means,0.36194950642325174
ambiguous,high,15,16,CQI+cost hybrid (2-way),0.3544539513914758
ambiguous,high,15,16,CQI+cost+RBprofile hybrid (3-way),0.3544539513914758
ambiguous,high,15,17,CQI k-means,0.3509610674708737
ambiguous,high,15,17,Multi-feature k-means,0.3609020849326514
ambiguous,high,15,17,CQI+cost hybrid (2-way),0.3509610674708737
ambiguous,high,15,17,CQI+cost+RBprofile hybrid (3-way),0.3509610674708737
ambiguous,high,15,18,CQI k-means,0.35055061390071063
ambiguous,high,15,18,Multi-feature k-means,0.35454997945321154
ambiguous,high,15,18,CQI+cost hybrid (2-way),0.35055061390071063
ambiguous,high,15,18,CQI+cost+RBprofile hybrid (3-way),0.35055061390071063
ambiguous,high,15,19,CQI k-means,0.3912293677021496
ambiguous,high,15,19,Multi-feature k-means,0.379948030870988
ambiguous,high,15,19,CQI+cost hybrid (2-way),0.4156580470332663
ambiguous,high,15,19,CQI+cost+RBprofile hybrid (3-way),0.4156580470332663
ambiguous,high,16,0,CQI k-means,0.3174846810031333
ambiguous,high,16,0,Multi-feature k-means,0.27747945616536984
ambiguous,high,16,0,CQI+cost hybrid (2-way),0.3174846810031333
ambiguous,high,16,0,CQI+cost+RBprofile hybrid (3-way),0.332629736355339
ambiguous,high,16,1,CQI k-means,0.36817499288014605
ambiguous,high,16,1,Multi-feature k-means,0.32260524214470476
ambiguous,high,16,1,CQI+cost hybrid (2-way),0.36817499288014605
ambiguous,high,16,1,CQI+cost+RBprofile hybrid (3-way),0.36817499288014605
ambiguous,high,16,2,CQI k-means,0.3135465358786012
ambiguous,high,16,2,Multi-feature k-means,0.29379401735259664
ambiguous,high,16,2,CQI+cost hybrid (2-way),0.3511964767688672
ambiguous,high,16,2,CQI+cost+RBprofile hybrid (3-way),0.3511964767688672
ambiguous,high,16,3,CQI k-means,0.394562701035483
ambiguous,high,16,3,Multi-feature k-means,0.3648645406404384
ambiguous,high,16,3,CQI+cost hybrid (2-way),0.394562701035483
ambiguous,high,16,3,CQI+cost+RBprofile hybrid (3-way),0.394562701035483
ambiguous,high,16,4,CQI k-means,0.34187238915847024
ambiguous,high,16,4,Multi-feature k-means,0.37343006582091
ambiguous,high,16,4,CQI+cost hybrid (2-way),0.34187238915847024
ambiguous,high,16,4,CQI+cost+RBprofile hybrid (3-way),0.34187238915847024
ambiguous,high,16,5,CQI k-means,0.3610194155615968
ambiguous,high,16,5,Multi-feature k-means,0.27453577260368944
ambiguous,high,16,5,CQI+cost hybrid (2-way),0.3610194155615968
ambiguous,high,16,5,CQI+cost+RBprofile hybrid (3-way),0.3610194155615968
ambiguous,high,16,6,CQI k-means,0.35998113880247756
ambiguous,high,16,6,Multi-feature k-means,0.331920857078758
ambiguous,high,16,6,CQI+cost hybrid (2-way),0.35998113880247756
ambiguous,high,16,6,CQI+cost+RBprofile hybrid (3-way),0.35998113880247756
ambiguous,high,16,7,CQI k-means,0.36026009731380726
ambiguous,high,16,7,Multi-feature k-means,0.3110898063937169
ambiguous,high,16,7,CQI+cost hybrid (2-way),0.39955670885792105
ambiguous,high,16,7,CQI+cost+RBprofile hybrid (3-way),0.39955670885792105
ambiguous,high,16,8,CQI k-means,0.35492676398047396
ambiguous,high,16,8,Multi-feature k-means,0.31203348995539726
ambiguous,high,16,8,CQI+cost hybrid (2-way),0.3628645406404383
ambiguous,high,16,8,CQI+cost+RBprofile hybrid (3-way),0.3628645406404383
ambiguous,high,16,9,CQI k-means,0.2971358041850462
ambiguous,high,16,9,Multi-feature k-means,0.32140436758094365
ambiguous,high,16,9,CQI+cost hybrid (2-way),0.2971358041850462
ambiguous,high,16,9,CQI+cost+RBprofile hybrid (3-way),0.2971358041850462
ambiguous,high,16,10,CQI k-means,0.27722170366083754
ambiguous,high,16,10,Multi-feature k-means,0.29446068401926334
ambiguous,high,16,10,CQI+cost hybrid (2-way),0.30317832435295733
ambiguous,high,16,10,CQI+cost+RBprofile hybrid (3-way),0.30317832435295733
ambiguous,high,16,11,CQI k-means,0.3423573291184752
ambiguous,high,16,11,Multi-feature k-means,0.3449020849326514
ambiguous,high,16,11,CQI+cost hybrid (2-way),0.3774561187226788
ambiguous,high,16,11,CQI+cost+RBprofile hybrid (3-way),0.3774561187226788
ambiguous,high,16,12,CQI k-means,0.3219574935921315
ambiguous,high,16,12,Multi-feature k-means,0.38047489086878544
ambiguous,high,16,12,CQI+cost hybrid (2-way),0.3720878630451278
ambiguous,high,16,12,CQI+cost+RBprofile hybrid (3-way),0.3720878630451278
ambiguous,high,16,13,CQI k-means,0.33778600848140183
ambiguous,high,16,13,Multi-feature k-means,0.34785725988477606
ambiguous,high,16,13,CQI+cost hybrid (2-way),0.3377860084814018
ambiguous,high,16,13,CQI+cost+RBprofile hybrid (3-way),0.3377860084814018
ambiguous,high,16,14,CQI k-means,0.396562701035483
ambiguous,high,16,14,Multi-feature k-means,0.3689307342771453
ambiguous,high,16,14,CQI+cost hybrid (2-way),0.396562701035483
ambiguous,high,16,14,CQI+cost+RBprofile hybrid (3-way),0.396562701035483
ambiguous,high,16,15,CQI k-means,0.2824049873111403
ambiguous,high,16,15,Multi-feature k-means,0.3259959456631842
ambiguous,high,16,15,CQI+cost hybrid (2-way),0.3476257172024392
ambiguous,high,16,15,CQI+cost+RBprofile hybrid (3-way),0.3476257172024392
ambiguous,high,16,16,CQI k-means,0.37136083135263687
ambiguous,high,16,16,Multi-feature k-means,0.3439584013709711
ambiguous,high,16,16,CQI+cost hybrid (2-way),0.35084437128942736
ambiguous,high,16,16,CQI+cost+RBprofile hybrid (3-way),0.35084437128942736
ambiguous,high,16,17,CQI k-means,0.39047958862109144
ambiguous,high,16,17,Multi-feature k-means,0.3614220859802238
ambiguous,high,16,17,CQI+cost hybrid (2-way),0.3904795886210914
ambiguous,high,16,17,CQI+cost+RBprofile hybrid (3-way),0.3904795886210914
ambiguous,high,16,18,CQI k-means,0.38103551362448124
ambiguous,high,16,18,Multi-feature k-means,0.35454997945321154
ambiguous,high,16,18,CQI+cost hybrid (2-way),0.40158560163846263
ambiguous,high,16,18,CQI+cost+RBprofile hybrid (3-way),0.40158560163846263
ambiguous,high,16,19,CQI k-means,0.33634520174746846
ambiguous,high,16,19,Multi-feature k-means,0.36223541826598477
ambiguous,high,16,19,CQI+cost hybrid (2-way),0.33634520174746846
ambiguous,high,16,19,CQI+cost+RBprofile hybrid (3-way),0.33634520174746846
ambiguous,high,17,0,CQI k-means,0.32955311009515736
ambiguous,high,17,0,Multi-feature k-means,0.3125052930451294
ambiguous,high,17,0,CQI+cost hybrid (2-way),0.3295531100951573
ambiguous,high,17,0,CQI+cost+RBprofile hybrid (3-way),0.3295531100951573
ambiguous,high,17,1,CQI k-means,0.3489267639804739
ambiguous,high,17,1,Multi-feature k-means,0.3030522621015038
ambiguous,high,17,1,CQI+cost hybrid (2-way),0.3489267639804739
ambiguous,high,17,1,CQI+cost+RBprofile hybrid (3-way),0.3489267639804739
ambiguous,high,17,2,CQI k-means,0.37589603436881647
ambiguous,high,17,2,Multi-feature k-means,0.3783938584411674
ambiguous,high,17,2,CQI+cost hybrid (2-way),0.38346148035708866
ambiguous,high,17,2,CQI+cost+RBprofile hybrid (3-way),0.38346148035708866
ambiguous,high,17,3,CQI k-means,0.3343105068504109
ambiguous,high,17,3,Multi-feature k-means,0.38482699634822526
ambiguous,high,17,3,CQI+cost hybrid (2-way),0.3343105068504109
ambiguous,high,17,3,CQI+cost+RBprofile hybrid (3-way),0.3343105068504109
ambiguous,high,17,4,CQI k-means,0.3551026013210321
ambiguous,high,17,4,Multi-feature k-means,0.2820390791367865
ambiguous,high,17,4,CQI+cost hybrid (2-way),0.3551026013210321
ambiguous,high,17,4,CQI+cost+RBprofile hybrid (3-way),0.3883816498684493
ambiguous,high,17,5,CQI k-means,0.3901234198368446
ambiguous,high,17,5,Multi-feature k-means,0.3749026453778821
ambiguous,high,17,5,CQI+cost hybrid (2-way),0.39012341983684456
ambiguous,high,17,5,CQI+cost+RBprofile hybrid (3-way),0.39012341983684456
ambiguous,high,17,6,CQI k-means,0.33465703905162003
ambiguous,high,17,6,Multi-feature k-means,0.31803348995539726
ambiguous,high,17,6,CQI+cost hybrid (2-way),0.31670926469245936
ambiguous,high,17,6,CQI+cost+RBprofile hybrid (3-way),0.31670926469245936
ambiguous,high,17,7,CQI k-means,0.38170218029114794
ambiguous,high,17,7,Multi-feature k-means,0.31301471780929074
ambiguous,high,17,7,CQI+cost hybrid (2-way),0.38246607876248256
ambiguous,high,17,7,CQI+cost+RBprofile hybrid (3-way),0.38246607876248256
ambiguous,high,17,8,CQI k-means,0.3520503187529147
ambiguous,high,17,8,Multi-feature k-means,0.426324713699933
ambiguous,high,17,8,CQI+cost hybrid (2-way),0.35690208493265146
ambiguous,high,17,8,CQI+cost+RBprofile hybrid (3-way),0.35690208493265146
ambiguous,high,17,9,CQI k-means,0.3149031187701279
ambiguous,high,17,9,Multi-feature k-means,0.2698289933587558
ambiguous,high,17,9,CQI+cost hybrid (2-way),0.3149031187701279
ambiguous,high,17,9,CQI+cost+RBprofile hybrid (3-way),0.3149031187701279
ambiguous,high,17,10,CQI k-means,0.3248180143364666
ambiguous,high,17,10,Multi-feature k-means,0.2888127894987032
ambiguous,high,17,10,CQI+cost hybrid (2-way),0.3991086815609402
ambiguous,high,17,10,CQI+cost+RBprofile hybrid (3-way),0.3991086815609402
ambiguous,high,17,11,CQI k-means,0.37268811388066686
ambiguous,high,17,11,Multi-feature k-means,0.3490593268351568
ambiguous,high,17,11,CQI+cost hybrid (2-way),0.39381289251981993
ambiguous,high,17,11,CQI+cost+RBprofile hybrid (3-way),0.39381289251981993
ambiguous,high,17,12,CQI k-means,0.35559343064714055
ambiguous,high,17,12,Multi-feature k-means,0.2907521732479496
ambiguous,high,17,12,CQI+cost hybrid (2-way),0.37196446346084044
ambiguous,high,17,12,CQI+cost+RBprofile hybrid (3-way),0.37196446346084044
ambiguous,high,17,13,CQI k-means,0.4092877891379166
ambiguous,high,17,13,Multi-feature k-means,0.3840852410971324
ambiguous,high,17,13,CQI+cost hybrid (2-way),0.3944795886210914
ambiguous,high,17,13,CQI+cost+RBprofile hybrid (3-way),0.3944795886210914
ambiguous,high,17,14,CQI k-means,0.3418723891584703
ambiguous,high,17,14,Multi-feature k-means,0.3689602987286722
ambiguous,high,17,14,CQI+cost hybrid (2-way),0.3418723891584703
ambiguous,high,17,14,CQI+cost+RBprofile hybrid (3-way),0.3418723891584703
ambiguous,high,17,15,CQI k-means,0.309763639514463
ambiguous,high,17,15,Multi-feature k-means,0.38514155753545204
ambiguous,high,17,15,CQI+cost hybrid (2-way),0.3517672510525977
ambiguous,high,17,15,CQI+cost+RBprofile hybrid (3-way),0.3517672510525977
ambiguous,high,17,16,CQI k-means,0.3778316793832289
ambiguous,high,17,16,Multi-feature k-means,0.3322729625581978
ambiguous,high,17,16,CQI+cost hybrid (2-way),0.3778316793832289
ambiguous,high,17,16,CQI+cost+RBprofile hybrid (3-way),0.3778316793832289
ambiguous,high,17,17,CQI k-means,0.2901836671242496
ambiguous,high,17,17,Multi-feature k-means,0.28586910593702286
ambiguous,high,17,17,CQI+cost hybrid (2-way),0.32525277848988443
ambiguous,high,17,17,CQI+cost+RBprofile hybrid (3-way),0.32525277848988443
ambiguous,high,17,18,CQI k-means,0.3711206180581425
ambiguous,high,17,18,Multi-feature k-means,0.3663016119026916
ambiguous,high,17,18,CQI+cost hybrid (2-way),0.3880858755446315
ambiguous,high,17,18,CQI+cost+RBprofile hybrid (3-way),0.3880858755446315
ambiguous,high,17,19,CQI k-means,0.35696510134107584
ambiguous,high,17,19,Multi-feature k-means,0.34493962922486454
ambiguous,high,17,19,CQI+cost hybrid (2-way),0.32071106735635324
ambiguous,high,17,19,CQI+cost+RBprofile hybrid (3-way),0.32071106735635324
ambiguous,high,18,0,CQI k-means,0.28503612662069494
ambiguous,high,18,0,Multi-feature k-means,0.25257331689590257
ambiguous,high,18,0,CQI+cost hybrid (2-way),0.3684775422513855
ambiguous,high,18,0,CQI+cost+RBprofile hybrid (3-way),0.3684775422513855
ambiguous,high,18,1,CQI k-means,0.38031926790752396
ambiguous,high,18,1,Multi-feature k-means,0.36949366301489195
ambiguous,high,18,1,CQI+cost hybrid (2-way),0.38031926790752396
ambiguous,high,18,1,CQI+cost+RBprofile hybrid (3-way),0.38031926790752396
ambiguous,high,18,2,CQI k-means,0.33642985441445733
ambiguous,high,18,2,Multi-feature k-means,0.3041085785398234
ambiguous,high,18,2,CQI+cost hybrid (2-way),0.28232785235700825
ambiguous,high,18,2,CQI+cost+RBprofile hybrid (3-way),0.28232785235700825
ambiguous,high,18,3,CQI k-means,0.26535228614878
ambiguous,high,18,3,Multi-feature k-means,0.23598173881366213
ambiguous,high,18,3,CQI+cost hybrid (2-way),0.26535228614878
ambiguous,high,18,3,CQI+cost+RBprofile hybrid (3-way),0.3004090211813426
ambiguous,high,18,4,CQI k-means,0.3624922658099874
ambiguous,high,18,4,Multi-feature k-means,0.31010857853982343
ambiguous,high,18,4,CQI+cost hybrid (2-way),0.3160965063638216
ambiguous,high,18,4,CQI+cost+RBprofile hybrid (3-way),0.3160965063638216
ambiguous,high,18,5,CQI k-means,0.35439435649195017
ambiguous,high,18,5,Multi-feature k-means,0.357531207307105
ambiguous,high,18,5,CQI+cost hybrid (2-way),0.35439435649195017
ambiguous,high,18,5,CQI+cost+RBprofile hybrid (3-way),0.35439435649195017
ambiguous,high,18,6,CQI k-means,0.35410056966862863
ambiguous,high,18,6,Multi-feature k-means,0.3499584013709711
ambiguous,high,18,6,CQI+cost hybrid (2-way),0.279892561118133
ambiguous,high,18,6,CQI+cost+RBprofile hybrid (3-way),0.279892561118133
ambiguous,high,18,7,CQI k-means,0.3810483165351159
ambiguous,high,18,7,Multi-feature k-means,0.27614612283203654
ambiguous,high,18,7,CQI+cost hybrid (2-way),0.366356812199737
ambiguous,high,18,7,CQI+cost+RBprofile hybrid (3-way),0.366356812199737
ambiguous,high,18,8,CQI k-means,0.3794488443239415
ambiguous,high,18,8,Multi-feature k-means,0.37096827856935827
ambiguous,high,18,8,CQI+cost hybrid (2-way),0.3794488443239415
ambiguous,high,18,8,CQI+cost+RBprofile hybrid (3-way),0.3794488443239415
ambiguous,high,18,9,CQI k-means,0.33847146201147743
ambiguous,high,18,9,Multi-feature k-means,0.3406250680376378
ambiguous,high,18,9,CQI+cost hybrid (2-way),0.33847146201147743
ambiguous,high,18,9,CQI+cost+RBprofile hybrid (3-way),0.33847146201147743
ambiguous,high,18,10,CQI k-means,0.3304338882846595
ambiguous,high,18,10,Multi-feature k-means,0.2980390791367865
ambiguous,high,18,10,CQI+cost hybrid (2-way),0.2937940173525967
ambiguous,high,18,10,CQI+cost+RBprofile hybrid (3-way),0.2937940173525967
ambiguous,high,18,11,CQI k-means,0.2747383059271713
ambiguous,high,18,11,Multi-feature k-means,0.2167234940647549
ambiguous,high,18,11,CQI+cost hybrid (2-way),0.2747383059271713
ambiguous,high,18,11,CQI+cost+RBprofile hybrid (3-way),0.2747383059271713
ambiguous,high,18,12,CQI k-means,0.3312908269254648
ambiguous,high,18,12,Multi-feature k-means,0.3746161730899184
ambiguous,high,18,12,CQI+cost hybrid (2-way),0.3312908269254648
ambiguous,high,18,12,CQI+cost+RBprofile hybrid (3-way),0.3312908269254648
ambiguous,high,18,13,CQI k-means,0.3150118684141352
ambiguous,high,18,13,Multi-feature k-means,0.33493962922486453
ambiguous,high,18,13,CQI+cost hybrid (2-way),0.3150118684141352
ambiguous,high,18,13,CQI+cost+RBprofile hybrid (3-way),0.3153292789965175
ambiguous,high,18,14,CQI k-means,0.36512061805814244
ambiguous,high,18,14,Multi-feature k-means,0.3528665766379327
ambiguous,high,18,14,CQI+cost hybrid (2-way),0.4120476968049194
ambiguous,high,18,14,CQI+cost+RBprofile hybrid (3-way),0.4120476968049194
ambiguous,high,18,15,CQI k-means,0.3356785350808018
ambiguous,high,18,15,Multi-feature k-means,0.4262871694077201
ambiguous,high,18,15,CQI+cost hybrid (2-way),0.3356785350808018
ambiguous,high,18,15,CQI+cost+RBprofile hybrid (3-way),0.3356785350808018
ambiguous,high,18,16,CQI k-means,0.3576921330335667
ambiguous,high,18,16,Multi-feature k-means,0.33431050685041097
ambiguous,high,18,16,CQI+cost hybrid (2-way),0.3576921330335667
ambiguous,high,18,16,CQI+cost+RBprofile hybrid (3-way),0.37281086086741644
ambiguous,high,18,17,CQI k-means,0.32878195989389725
ambiguous,high,18,17,Multi-feature k-means,0.265554544749796
ambiguous,high,18,17,CQI+cost hybrid (2-way),0.32878195989389725
ambiguous,high,18,17,CQI+cost+RBprofile hybrid (3-way),0.32878195989389725
ambiguous,high,18,18,CQI k-means,0.3292908269254648
ambiguous,high,18,18,Multi-feature k-means,0.33431050685041097
ambiguous,high,18,18,CQI+cost hybrid (2-way),0.3423359789666222
ambiguous,high,18,18,CQI+cost+RBprofile hybrid (3-way),0.3423359789666222
ambiguous,high,18,19,CQI k-means,0.34053905582513694
ambiguous,high,18,19,Multi-feature k-means,0.32056945068434195
ambiguous,high,18,19,CQI+cost hybrid (2-way),0.34053905582513694
ambiguous,high,18,19,CQI+cost+RBprofile hybrid (3-way),0.35475049584159224
ambiguous,high,19,0,CQI k-means,0.3649255401137616
ambiguous,high,19,0,Multi-feature k-means,0.34817182107200284
ambiguous,high,19,0,CQI+cost hybrid (2-way),0.3649255401137616
ambiguous,high,19,0,CQI+cost+RBprofile hybrid (3-way),0.3649255401137616
ambiguous,high,19,1,CQI k-means,0.309763639514463
ambiguous,high,19,1,Multi-feature k-means,0.2784606840192634
ambiguous,high,19,1,CQI+cost hybrid (2-way),0.309763639514463
ambiguous,high,19,1,CQI+cost+RBprofile hybrid (3-way),0.309763639514463
ambiguous,high,19,2,CQI k-means,0.3256813844759574
ambiguous,high,19,2,Multi-feature k-means,0.34827296255819784
ambiguous,high,19,2,CQI+cost hybrid (2-way),0.3256813844759574
ambiguous,high,19,2,CQI+cost+RBprofile hybrid (3-way),0.3256813844759574
ambiguous,high,19,3,CQI k-means,0.37198113880247763
ambiguous,high,19,3,Multi-feature k-means,0.3247001566220639
ambiguous,high,19,3,CQI+cost hybrid (2-way),0.37198113880247763
ambiguous,high,19,3,CQI+cost+RBprofile hybrid (3-way),0.37198113880247763
ambiguous,high,19,4,CQI k-means,0.3383452017474685
ambiguous,high,19,4,Multi-feature k-means,0.33773959827197814
ambiguous,high,19,4,CQI+cost hybrid (2-way),0.34227763087589913
ambiguous,high,19,4,CQI+cost+RBprofile hybrid (3-way),0.34227763087589913
ambiguous,high,19,5,CQI k-means,0.33187988392923695
ambiguous,high,19,5,Multi-feature k-means,0.35262506803763777
ambiguous,high,19,5,CQI+cost hybrid (2-way),0.34025481014228803
ambiguous,high,19,5,CQI+cost+RBprofile hybrid (3-way),0.34025481014228803
ambiguous,high,19,6,CQI k-means,0.34461097892653486
ambiguous,high,19,6,Multi-feature k-means,0.3355947271188709
ambiguous,high,19,6,CQI+cost hybrid (2-way),0.344943784488127
ambiguous,high,19,6,CQI+cost+RBprofile hybrid (3-way),0.3708484345942344
ambiguous,high,19,7,CQI k-means,0.35406624323613883
ambiguous,high,19,7,Multi-feature k-means,0.36553120730710503
ambiguous,high,19,7,CQI+cost hybrid (2-way),0.35406624323613883
ambiguous,high,19,7,CQI+cost+RBprofile hybrid (3-way),0.35406624323613883
ambiguous,high,19,8,CQI k-means,0.34815134766979994
ambiguous,high,19,8,Multi-feature k-means,0.29951700045758295
ambiguous,high,19,8,CQI+cost hybrid (2-way),0.34815134766979994
ambiguous,high,19,8,CQI+cost+RBprofile hybrid (3-way),0.34815134766979994
ambiguous,high,19,9,CQI k-means,0.30407103424761034
ambiguous,high,19,9,Multi-feature k-means,0.36886454064043833
ambiguous,high,19,9,CQI+cost hybrid (2-way),0.30407103424761034
ambiguous,high,19,9,CQI+cost+RBprofile hybrid (3-way),0.30407103424761034
ambiguous,high,19,10,CQI k-means,0.34068405057585993
ambiguous,high,19,10,Multi-feature k-means,0.3008127894987032
ambiguous,high,19,10,CQI+cost hybrid (2-way),0.34068405057585993
ambiguous,high,19,10,CQI+cost+RBprofile hybrid (3-way),0.34068405057585993
ambiguous,high,19,11,CQI k-means,0.4213045590662243
ambiguous,high,19,11,Multi-feature k-means,0.4611933086771871
ambiguous,high,19,11,CQI+cost hybrid (2-way),0.4611933086771871
ambiguous,high,19,11,CQI+cost+RBprofile hybrid (3-way),0.4611933086771871
ambiguous,high,19,12,CQI k-means,0.38036884695781453
ambiguous,high,19,12,Multi-feature k-means,0.3525499794532116
ambiguous,high,19,12,CQI+cost hybrid (2-way),0.38036884695781453
ambiguous,high,19,12,CQI+cost+RBprofile hybrid (3-way),0.38036884695781453
ambiguous,high,19,13,CQI k-means,0.3766130252962407
ambiguous,high,19,13,Multi-feature k-means,0.3299584013709711
ambiguous,high,19,13,CQI+cost hybrid (2-way),0.3766130252962407
ambiguous,high,19,13,CQI+cost+RBprofile hybrid (3-way),0.3766130252962407
ambiguous,high,19,14,CQI k-means,0.40579615202611696
ambiguous,high,19,14,Multi-feature k-means,0.35854997945321154
ambiguous,high,19,14,CQI+cost hybrid (2-way),0.4057961520261169
ambiguous,high,19,14,CQI+cost+RBprofile hybrid (3-way),0.4057961520261169
ambiguous,high,19,15,CQI k-means,0.34307776365231984
ambiguous,high,19,15,Multi-feature k-means,0.2382963000008889
ambiguous,high,19,15,CQI+cost hybrid (2-way),0.3430777636523199
ambiguous,high,19,15,CQI+cost+RBprofile hybrid (3-way),0.3430777636523199
ambiguous,high,19,16,CQI k-means,0.3553400275541268
ambiguous,high,19,16,Multi-feature k-means,0.25257331689590257
ambiguous,high,19,16,CQI+cost hybrid (2-way),0.33664852321874794
ambiguous,high,19,16,CQI+cost+RBprofile hybrid (3-way),0.33664852321874794
ambiguous,high,19,17,CQI k-means,0.3692213438721842
ambiguous,high,19,17,Multi-feature k-means,0.40369559132547933
ambiguous,high,19,17,CQI+cost hybrid (2-way),0.3692213438721842
ambiguous,high,19,17,CQI+cost+RBprofile hybrid (3-way),0.3692213438721842
ambiguous,high,19,18,CQI k-means,0.3735412050063013
ambiguous,high,19,18,Multi-feature k-means,0.3834084812100692
ambiguous,high,19,18,CQI+cost hybrid (2-way),0.40604769680491937
ambiguous,high,19,18,CQI+cost+RBprofile hybrid (3-way),0.40604769680491937
ambiguous,high,19,19,CQI k-means,0.3661046329734356
ambiguous,high,19,19,Multi-feature k-means,0.30473770091427704
ambiguous,high,19,19,CQI+cost hybrid (2-way),0.3661046329734356
ambiguous,high,19,19,CQI+cost+RBprofile hybrid (3-way),0.3661046329734356
ambiguous,high,20,0,CQI k-means,0.2650733276374502
