dispersion,load,seed,method,mean_utility
low,heavy,seed_0022,CQI+cost 2-way union,0.5559363916924875
low,heavy,seed_0022,CQI+cost+switching 3-way union,0.5559363916924875
low,heavy,seed_0022,"Conditional switching gate (fixed eta=.020, confirmatory)",0.5559363916924875
low,heavy,seed_0023,CQI k-means,0.5559363916924875
low,heavy,seed_0023,CQI+cost 2-way union,0.5559363916924875
low,heavy,seed_0023,CQI+cost+switching 3-way union,0.5559363916924875
low,heavy,seed_0023,"Conditional switching gate (fixed eta=.020, confirmatory)",0.5559363916924875
low,heavy,seed_0024,CQI k-means,0.5559363916924875
low,heavy,seed_0024,CQI+cost 2-way union,0.5559363916924875
low,heavy,seed_0024,CQI+cost+switching 3-way union,0.5559363916924875
low,heavy,seed_0024,"Conditional switching gate (fixed eta=.020, confirmatory)",0.5559363916924875
low,heavy,seed_0025,CQI k-means,0.5559363916924875
low,heavy,seed_0025,CQI+cost 2-way union,0.5559363916924875
low,heavy,seed_0025,CQI+cost+switching 3-way union,0.5559363916924875
low,heavy,seed_0025,"Conditional switching gate (fixed eta=.020, confirmatory)",0.5559363916924875
low,heavy,seed_0026,CQI k-means,0.5559363916924875
low,heavy,seed_0026,CQI+cost 2-way union,0.5559363916924875
low,heavy,seed_0026,CQI+cost+switching 3-way union,0.5559363916924875
low,heavy,seed_0026,"Conditional switching gate (fixed eta=.020, confirmatory)",0.5559363916924875
low,heavy,seed_0027,CQI k-means,0.5559363916924875
low,heavy,seed_0027,CQI+cost 2-way union,0.5559363916924875
low,heavy,seed_0027,CQI+cost+switching 3-way union,0.5559363916924875
low,heavy,seed_0027,"Conditional switching gate (fixed eta=.020, confirmatory)",0.5559363916924875
low,heavy,seed_0028,CQI k-means,0.5559363916924875
low,heavy,seed_0028,CQI+cost 2-way union,0.5559363916924875
low,heavy,seed_0028,CQI+cost+switching 3-way union,0.5559363916924875
low,heavy,seed_0028,"Conditional switching gate (fixed eta=.020, confirmatory)",0.5559363916924875
low,heavy,seed_0029,CQI k-means,0.5559363916924875
low,heavy,seed_0029,CQI+cost 2-way union,0.5559363916924875
low,heavy,seed_0029,CQI+cost+switching 3-way union,0.5559363916924875
low,heavy,seed_0029,"Conditional switching gate (fixed eta=.020, confirmatory)",0.5559363916924875
low,heavy,seed_0030,CQI k-means,0.5559363916924875
low,heavy,seed_0030,CQI+cost 2-way union,0.5559363916924875
low,heavy,seed_0030,CQI+cost+switching 3-way union,0.5559363916924875
low,heavy,seed_0030,"Conditional switching gate (fixed eta=.020, confirmatory)",0.5559363916924875
mid,light,seed_0011,CQI k-means,0.639796766407794
mid,light,seed_0011,CQI+cost 2-way union,0.6937182892111597
mid,light,seed_0011,CQI+cost+switching 3-way union,0.6956496750177207
mid,light,seed_0011,"Conditional switching gate (fixed eta=.020, confirmatory)",0.6956236267629337
mid,light,seed_0012,CQI k-means,0.7046401129276808
mid,light,seed_0012,CQI+cost 2-way union,0.7241126209494448
mid,light,seed_0012,CQI+cost+switching 3-way union,0.725303097139921
mid,light,seed_0012,"Conditional switching gate (fixed eta=.020, confirmatory)",0.7241126209494448
mid,light,seed_0013,CQI k-means,0.6485927466756028
mid,light,seed_0013,CQI+cost 2-way union,0.6855660249277727
mid,light,seed_0013,CQI+cost+switching 3-way union,0.6874269606094189
mid,light,seed_0013,"Conditional switching gate (fixed eta=.020, confirmatory)",0.6855660249277727
mid,light,seed_0014,CQI k-means,0.7136789517492735
mid,light,seed_0014,CQI+cost 2-way union,0.7293202889838647
mid,light,seed_0014,CQI+cost+switching 3-way union,0.7293202889838647
mid,light,seed_0014,"Conditional switching gate (fixed eta=.020, confirmatory)",0.7293202889838647
mid,light,seed_0015,CQI k-means,0.6707402325924091
mid,light,seed_0015,CQI+cost 2-way union,0.6792239217098485
mid,light,seed_0015,CQI+cost+switching 3-way union,0.6938443450380907
mid,light,seed_0015,"Conditional switching gate (fixed eta=.020, confirmatory)",0.6862048749451903
mid,light,seed_0016,CQI k-means,0.6722540434430895
mid,light,seed_0016,CQI+cost 2-way union,0.7121374978667665
mid,light,seed_0016,CQI+cost+switching 3-way union,0.712987425065715
mid,light,seed_0016,"Conditional switching gate (fixed eta=.020, confirmatory)",0.7121374978667665
mid,light,seed_0017,CQI k-means,0.6905650033708658
mid,light,seed_0017,CQI+cost 2-way union,0.7102155071741895
mid,light,seed_0017,CQI+cost+switching 3-way union,0.7102155071741895
mid,light,seed_0017,"Conditional switching gate (fixed eta=.020, confirmatory)",0.7102155071741895
mid,light,seed_0018,CQI k-means,0.6791455738857026
mid,light,seed_0018,CQI+cost 2-way union,0.704620328354139
mid,light,seed_0018,CQI+cost+switching 3-way union,0.7083084896318871
mid,light,seed_0018,"Conditional switching gate (fixed eta=.020, confirmatory)",0.704620328354139
mid,light,seed_0019,CQI k-means,0.6652826868741171
mid,light,seed_0019,CQI+cost 2-way union,0.7059410458185508
mid,light,seed_0019,CQI+cost+switching 3-way union,0.7070977586307843
mid,light,seed_0019,"Conditional switching gate (fixed eta=.020, confirmatory)",0.7059410458185508
mid,light,seed_0020,CQI k-means,0.6977689076518552
mid,light,seed_0020,CQI+cost 2-way union,0.6992124121884842
mid,light,seed_0020,CQI+cost+switching 3-way union,0.6999236923639673
mid,light,seed_0020,"Conditional switching gate (fixed eta=.020, confirmatory)",0.6992124121884842
mid,light,seed_0021,CQI k-means,0.7164712670874895
mid,light,seed_0021,CQI+cost 2-way union,0.720473929101978
mid,light,seed_0021,CQI+cost+switching 3-way union,0.720473929101978
mid,light,seed_0021,"Conditional switching gate (fixed eta=.020, confirmatory)",0.720473929101978
mid,light,seed_0022,CQI k-means,0.6780299778577853
mid,light,seed_0022,CQI+cost 2-way union,0.6770900844076463
mid,light,seed_0022,CQI+cost+switching 3-way union,0.6730886329623696
mid,light,seed_0022,"Conditional switching gate (fixed eta=.020, confirmatory)",0.6770900844076463
mid,light,seed_0023,CQI k-means,0.6902731778236698
mid,light,seed_0023,CQI+cost 2-way union,0.7237654591138679
mid,light,seed_0023,CQI+cost+switching 3-way union,0.7237654591138679
mid,light,seed_0023,"Conditional switching gate (fixed eta=.020, confirmatory)",0.7237654591138679
mid,light,seed_0024,CQI k-means,0.7212073088619639
mid,light,seed_0024,CQI+cost 2-way union,0.7155221469911267
mid,light,seed_0024,CQI+cost+switching 3-way union,0.7079670423090082
mid,light,seed_0024,"Conditional switching gate (fixed eta=.020, confirmatory)",0.718988698705192
mid,light,seed_0025,CQI k-means,0.6800336589028714
mid,light,seed_0025,CQI+cost 2-way union,0.7175659023192817
mid,light,seed_0025,CQI+cost+switching 3-way union,0.7082586163444641
mid,light,seed_0025,"Conditional switching gate (fixed eta=.020, confirmatory)",0.7184158295182304
mid,light,seed_0026,CQI k-means,0.7132380527344193
mid,light,seed_0026,CQI+cost 2-way union,0.7064958367830634
mid,light,seed_0026,CQI+cost+switching 3-way union,0.7123177408422297
mid,light,seed_0026,"Conditional switching gate (fixed eta=.020, confirmatory)",0.7148001267689784
mid,light,seed_0027,CQI k-means,0.710866624407365
mid,light,seed_0027,CQI+cost 2-way union,0.7175962083908372
mid,light,seed_0027,CQI+cost+switching 3-way union,0.7241097004987571
mid,light,seed_0027,"Conditional switching gate (fixed eta=.020, confirmatory)",0.7251403059746965
mid,light,seed_0028,CQI k-means,0.6949370304304491
mid,light,seed_0028,CQI+cost 2-way union,0.7081021149186494
mid,light,seed_0028,CQI+cost+switching 3-way union,0.71134305296674
mid,light,seed_0028,"Conditional switching gate (fixed eta=.020, confirmatory)",0.71134305296674
mid,light,seed_0029,CQI k-means,0.6948582411786555
mid,light,seed_0029,CQI+cost 2-way union,0.7161970809545445
mid,light,seed_0029,CQI+cost+switching 3-way union,0.7191472231759478
mid,light,seed_0029,"Conditional switching gate (fixed eta=.020, confirmatory)",0.7185519850807097
mid,light,seed_0030,CQI k-means,0.6684075270702213
mid,light,seed_0030,CQI+cost 2-way union,0.7000391890891505
mid,light,seed_0030,CQI+cost+switching 3-way union,0.7009412127976734
mid,light,seed_0030,"Conditional switching gate (fixed eta=.020, confirmatory)",0.7000391890891505
mid,medium,seed_0011,CQI k-means,0.517795713159482
mid,medium,seed_0011,CQI+cost 2-way union,0.5233759442943865
mid,medium,seed_0011,CQI+cost+switching 3-way union,0.5233759442943865
mid,medium,seed_0011,"Conditional switching gate (fixed eta=.020, confirmatory)",0.5233759442943865
mid,medium,seed_0012,CQI k-means,0.5308528581603337
mid,medium,seed_0012,CQI+cost 2-way union,0.5294191428284897
mid,medium,seed_0012,CQI+cost+switching 3-way union,0.5311462168094401
mid,medium,seed_0012,"Conditional switching gate (fixed eta=.020, confirmatory)",0.5294191428284897
mid,medium,seed_0013,CQI k-means,0.5187200233676397
mid,medium,seed_0013,CQI+cost 2-way union,0.5412606807766448
mid,medium,seed_0013,CQI+cost+switching 3-way union,0.5412606807766448
mid,medium,seed_0013,"Conditional switching gate (fixed eta=.020, confirmatory)",0.5412606807766448
mid,medium,seed_0014,CQI k-means,0.52516438987028
mid,medium,seed_0014,CQI+cost 2-way union,0.5367391523284013
mid,medium,seed_0014,CQI+cost+switching 3-way union,0.5446469525504852
mid,medium,seed_0014,"Conditional switching gate (fixed eta=.020, confirmatory)",0.5446469525504852
mid,medium,seed_0015,CQI k-means,0.5035017988827687
mid,medium,seed_0015,CQI+cost 2-way union,0.5328253716247552
mid,medium,seed_0015,CQI+cost+switching 3-way union,0.5328253716247552
mid,medium,seed_0015,"Conditional switching gate (fixed eta=.020, confirmatory)",0.5328253716247552
mid,medium,seed_0016,CQI k-means,0.47327507573338956
mid,medium,seed_0016,CQI+cost 2-way union,0.5152885398458762
mid,medium,seed_0016,CQI+cost+switching 3-way union,0.5178269107213253
mid,medium,seed_0016,"Conditional switching gate (fixed eta=.020, confirmatory)",0.5178269107213253
mid,medium,seed_0017,CQI k-means,0.5254013083763257
mid,medium,seed_0017,CQI+cost 2-way union,0.5349753451118086
mid,medium,seed_0017,CQI+cost+switching 3-way union,0.5349753451118086
mid,medium,seed_0017,"Conditional switching gate (fixed eta=.020, confirmatory)",0.5349753451118086
mid,medium,seed_0018,CQI k-means,0.5099786119805153
mid,medium,seed_0018,CQI+cost 2-way union,0.5245494310918067
mid,medium,seed_0018,CQI+cost+switching 3-way union,0.5245494310918067
mid,medium,seed_0018,"Conditional switching gate (fixed eta=.020, confirmatory)",0.5245494310918067
mid,medium,seed_0019,CQI k-means,0.5014839652284692
mid,medium,seed_0019,CQI+cost 2-way union,0.5227948473949565
mid,medium,seed_0019,CQI+cost+switching 3-way union,0.515934370627084
mid,medium,seed_0019,"Conditional switching gate (fixed eta=.020, confirmatory)",0.5227948473949565
mid,medium,seed_0020,CQI k-means,0.5502599235348888
mid,medium,seed_0020,CQI+cost 2-way union,0.5516790405742885
mid,medium,seed_0020,CQI+cost+switching 3-way union,0.5516790405742885
mid,medium,seed_0020,"Conditional switching gate (fixed eta=.020, confirmatory)",0.5516790405742885
mid,medium,seed_0021,CQI k-means,0.5048716707313885
mid,medium,seed_0021,CQI+cost 2-way union,0.5062907877707882
mid,medium,seed_0021,CQI+cost+switching 3-way union,0.5061713168380597
