dispersion,load,seed,step,is_warmup,method,utility,adr_kbps,served_ratio,average_quality,system_spectral_efficiency,fairness,avg_switching,quality_switch_rate,quality_change_levels,pairwise_group_churn,groups,eta,eta_label,best_2way_candidate_utility,best_switching_candidate_utility,switching_margin,switching_admitted,selected_source,unique_candidate_count
mid,light,seed_0023,14,0,"Conditional switching gate (fixed eta=.020, confirmatory)",0.7624143578839337,5362.5,1.0,3.75,59.583333333333336,0.9317776787703275,0.225,1.0,1.125,0.22826086956521738,2,0.02,eta_0.020,0.7624143578839337,0.7394991476674303,-0.022915210216503445,0,two_way,7
mid,medium,seed_0023,0,1,CQI k-means,0.35593639169248764,1500.0,1.0,2.0,33.333333333333336,1.0,0.4000000000000001,1.0,2.0,0.0,1,,,,,,,,
mid,medium,seed_0023,1,0,CQI k-means,0.5559363916924877,1500.0,1.0,2.0,33.333333333333336,1.0,0.0,0.0,0.0,0.0,1,,,,,,,,
mid,medium,seed_0023,2,0,CQI k-means,0.5559363916924877,1500.0,1.0,2.0,33.333333333333336,1.0,0.0,0.0,0.0,0.0,1,,,,,,,,
mid,medium,seed_0023,3,0,CQI k-means,0.46144434273092666,1337.5,1.0,1.75,29.72222222222222,0.9063489550348321,0.05000000000000001,0.125,0.25,0.22826086956521738,2,,,,,,,,
mid,medium,seed_0023,4,0,CQI k-means,0.5309363916924877,1500.0,1.0,2.0,33.333333333333336,1.0,0.05000000000000001,0.125,0.25,0.22826086956521738,1,,,,,,,,
mid,medium,seed_0023,5,0,CQI k-means,0.5559363916924877,1500.0,1.0,2.0,33.333333333333336,1.0,0.0,0.0,0.0,0.0,1,,,,,,,,
mid,medium,seed_0023,6,0,CQI k-means,0.5559363916924877,1500.0,1.0,2.0,33.333333333333336,1.0,0.0,0.0,0.0,0.0,1,,,,,,,,
mid,medium,seed_0023,7,0,CQI k-means,0.5691723261457139,2591.6666666666665,1.0,2.6666666666666665,57.592592592592595,0.8895848279160459,0.20000000000000004,1.0,1.0,0.2898550724637681,2,,,,,,,,
mid,medium,seed_0023,8,0,CQI k-means,0.5244938075407427,2183.3333333333335,1.0,2.3333333333333335,48.51851851851852,0.7813595592587533,0.13333333333333333,0.3333333333333333,0.6666666666666666,0.463768115942029,2,,,,,,,,
mid,medium,seed_0023,9,0,CQI k-means,0.47431825192034777,1877.0833333333333,1.0,2.0833333333333335,41.71296296296296,0.702770390531397,0.11666666666666668,0.2916666666666667,0.5833333333333334,0.4311594202898551,2,,,,,,,,
mid,medium,seed_0023,10,0,CQI k-means,0.3731227853893455,2066.6666666666665,1.0,2.0,45.925925925925924,0.7102734663710274,0.25,0.625,1.25,0.5181159420289855,2,,,,,,,,
mid,medium,seed_0023,11,0,CQI k-means,0.5301664001765616,2387.5,1.0,2.5,53.05555555555556,0.8351112535482099,0.19999999999999996,0.4583333333333333,1.0,0.463768115942029,2,,,,,,,,
mid,medium,seed_0023,12,0,CQI k-means,0.4687214668963469,2300.0,1.0,2.25,51.111111111111114,0.7825443786982249,0.18333333333333332,0.4166666666666667,0.9166666666666666,0.463768115942029,2,,,,,,,,
mid,medium,seed_0023,13,0,CQI k-means,0.5476534817366818,2533.3333333333335,1.0,2.5,56.2962962962963,0.8549437537004144,0.15,0.25,0.75,0.391304347826087,2,,,,,,,,
mid,medium,seed_0023,14,0,CQI k-means,0.6748449187815325,2795.8333333333335,1.0,2.8333333333333335,62.129629629629626,0.9445906027877781,0.06666666666666667,0.16666666666666666,0.3333333333333333,0.15942028985507245,2,,,,,,,,
mid,medium,seed_0023,0,1,CQI+cost 2-way union,0.35593639169248764,1500.0,1.0,2.0,33.333333333333336,1.0,0.4000000000000001,1.0,2.0,0.0,1,,,,,,,,
mid,medium,seed_0023,1,0,CQI+cost 2-way union,0.5559363916924877,1500.0,1.0,2.0,33.333333333333336,1.0,0.0,0.0,0.0,0.0,1,,,,,,,,
mid,medium,seed_0023,2,0,CQI+cost 2-way union,0.5559363916924877,1500.0,1.0,2.0,33.333333333333336,1.0,0.0,0.0,0.0,0.0,1,,,,,,,,
mid,medium,seed_0023,3,0,CQI+cost 2-way union,0.5244390420386339,1445.8333333333333,1.0,1.9166666666666667,32.129629629629626,0.9687278753942202,0.016666666666666666,0.041666666666666664,0.08333333333333333,0.08333333333333333,2,,,,,,,,
mid,medium,seed_0023,4,0,CQI+cost 2-way union,0.5476030583591543,1500.0,1.0,2.0,33.333333333333336,1.0,0.016666666666666666,0.041666666666666664,0.08333333333333333,0.08333333333333333,1,,,,,,,,
mid,medium,seed_0023,5,0,CQI+cost 2-way union,0.5559363916924877,1500.0,1.0,2.0,33.333333333333336,1.0,0.0,0.0,0.0,0.0,1,,,,,,,,
mid,medium,seed_0023,6,0,CQI+cost 2-way union,0.5559363916924877,1500.0,1.0,2.0,33.333333333333336,1.0,0.0,0.0,0.0,0.0,1,,,,,,,,
mid,medium,seed_0023,7,0,CQI+cost 2-way union,0.608178252114866,2795.8333333333335,1.0,2.8333333333333335,62.129629629629626,0.9445906027877781,0.20000000000000004,1.0,1.0,0.15942028985507245,2,,,,,,,,
mid,medium,seed_0023,8,0,CQI+cost 2-way union,0.5411604742074094,2183.3333333333335,1.0,2.3333333333333335,48.51851851851852,0.7813595592587533,0.10000000000000002,0.25,0.5,0.391304347826087,2,,,,,,,,
mid,medium,seed_0023,9,0,CQI+cost 2-way union,0.47431825192034777,1877.0833333333333,1.0,2.0833333333333335,41.71296296296296,0.702770390531397,0.11666666666666668,0.2916666666666667,0.5833333333333334,0.4311594202898551,2,,,,,,,,
mid,medium,seed_0023,10,0,CQI+cost 2-way union,0.432867781255963,1420.8333333333333,1.0,1.9166666666666667,31.574074074074073,0.966977680204903,0.20000000000000004,0.9583333333333334,1.0,0.5181159420289855,2,,,,,,,,
mid,medium,seed_0023,11,0,CQI+cost 2-way union,0.5476030583591543,1500.0,1.0,2.0,33.333333333333336,1.0,0.016666666666666666,0.08333333333333333,0.08333333333333333,0.15942028985507245,1,,,,,,,,
mid,medium,seed_0023,12,0,CQI+cost 2-way union,0.5088334760377006,1381.25,1.0,1.875,30.694444444444443,0.950805949229092,0.025000000000000005,0.125,0.125,0.22826086956521738,2,,,,,,,,
mid,medium,seed_0023,13,0,CQI+cost 2-way union,0.5434363916924877,1500.0,1.0,2.0,33.333333333333336,1.0,0.025000000000000005,0.125,0.125,0.22826086956521738,1,,,,,,,,
mid,medium,seed_0023,14,0,CQI+cost 2-way union,0.608178252114866,2795.8333333333335,1.0,2.8333333333333335,62.129629629629626,0.9445906027877781,0.20000000000000004,1.0,1.0,0.15942028985507245,2,,,,,,,,
mid,medium,seed_0023,0,1,CQI+cost+switching 3-way union,0.35593639169248764,1500.0,1.0,2.0,33.333333333333336,1.0,0.4000000000000001,1.0,2.0,0.0,1,,,,,,,,
mid,medium,seed_0023,1,0,CQI+cost+switching 3-way union,0.5559363916924877,1500.0,1.0,2.0,33.333333333333336,1.0,0.0,0.0,0.0,0.0,1,,,,,,,,
mid,medium,seed_0023,2,0,CQI+cost+switching 3-way union,0.5559363916924877,1500.0,1.0,2.0,33.333333333333336,1.0,0.0,0.0,0.0,0.0,1,,,,,,,,
mid,medium,seed_0023,3,0,CQI+cost+switching 3-way union,0.5244390420386339,1445.8333333333333,1.0,1.9166666666666667,32.129629629629626,0.9687278753942202,0.016666666666666666,0.041666666666666664,0.08333333333333333,0.08333333333333333,2,,,,,,,,
mid,medium,seed_0023,4,0,CQI+cost+switching 3-way union,0.5476030583591543,1500.0,1.0,2.0,33.333333333333336,1.0,0.016666666666666666,0.041666666666666664,0.08333333333333333,0.08333333333333333,1,,,,,,,,
mid,medium,seed_0023,5,0,CQI+cost+switching 3-way union,0.5559363916924877,1500.0,1.0,2.0,33.333333333333336,1.0,0.0,0.0,0.0,0.0,1,,,,,,,,
mid,medium,seed_0023,6,0,CQI+cost+switching 3-way union,0.5559363916924877,1500.0,1.0,2.0,33.333333333333336,1.0,0.0,0.0,0.0,0.0,1,,,,,,,,
mid,medium,seed_0023,7,0,CQI+cost+switching 3-way union,0.608178252114866,2795.8333333333335,1.0,2.8333333333333335,62.129629629629626,0.9445906027877781,0.20000000000000004,1.0,1.0,0.15942028985507245,2,,,,,,,,
mid,medium,seed_0023,8,0,CQI+cost+switching 3-way union,0.5411604742074094,2183.3333333333335,1.0,2.3333333333333335,48.51851851851852,0.7813595592587533,0.10000000000000002,0.25,0.5,0.391304347826087,2,,,,,,,,
mid,medium,seed_0023,9,0,CQI+cost+switching 3-way union,0.47431825192034777,1877.0833333333333,1.0,2.0833333333333335,41.71296296296296,0.702770390531397,0.11666666666666668,0.2916666666666667,0.5833333333333334,0.4311594202898551,2,,,,,,,,
mid,medium,seed_0023,10,0,CQI+cost+switching 3-way union,0.432867781255963,1420.8333333333333,1.0,1.9166666666666667,31.574074074074073,0.966977680204903,0.20000000000000004,0.9583333333333334,1.0,0.5181159420289855,2,,,,,,,,
mid,medium,seed_0023,11,0,CQI+cost+switching 3-way union,0.5476030583591543,1500.0,1.0,2.0,33.333333333333336,1.0,0.016666666666666666,0.08333333333333333,0.08333333333333333,0.15942028985507245,1,,,,,,,,
mid,medium,seed_0023,12,0,CQI+cost+switching 3-way union,0.5088334760377006,1381.25,1.0,1.875,30.694444444444443,0.950805949229092,0.025000000000000005,0.125,0.125,0.22826086956521738,2,,,,,,,,
mid,medium,seed_0023,13,0,CQI+cost+switching 3-way union,0.5434363916924877,1500.0,1.0,2.0,33.333333333333336,1.0,0.025000000000000005,0.125,0.125,0.22826086956521738,1,,,,,,,,
mid,medium,seed_0023,14,0,CQI+cost+switching 3-way union,0.608178252114866,2795.8333333333335,1.0,2.8333333333333335,62.129629629629626,0.9445906027877781,0.20000000000000004,1.0,1.0,0.15942028985507245,2,,,,,,,,
mid,medium,seed_0023,0,1,"Conditional switching gate (fixed eta=.020, confirmatory)",0.35593639169248764,1500.0,1.0,2.0,33.333333333333336,1.0,0.4000000000000001,1.0,2.0,0.0,1,0.02,eta_0.020,0.35593639169248764,0.35593639169248764,0.0,0,two_way,5
mid,medium,seed_0023,1,0,"Conditional switching gate (fixed eta=.020, confirmatory)",0.5559363916924877,1500.0,1.0,2.0,33.333333333333336,1.0,0.0,0.0,0.0,0.0,1,0.02,eta_0.020,0.5559363916924877,0.5559363916924877,0.0,0,two_way,5
mid,medium,seed_0023,2,0,"Conditional switching gate (fixed eta=.020, confirmatory)",0.5559363916924877,1500.0,1.0,2.0,33.333333333333336,1.0,0.0,0.0,0.0,0.0,1,0.02,eta_0.020,0.5559363916924877,0.5559363916924877,0.0,0,two_way,5
mid,medium,seed_0023,3,0,"Conditional switching gate (fixed eta=.020, confirmatory)",0.5244390420386339,1445.8333333333333,1.0,1.9166666666666667,32.129629629629626,0.9687278753942202,0.016666666666666666,0.041666666666666664,0.08333333333333333,0.08333333333333333,2,0.02,eta_0.020,0.5244390420386339,0.46144434273092666,-0.06299469930770724,0,two_way,5
mid,medium,seed_0023,4,0,"Conditional switching gate (fixed eta=.020, confirmatory)",0.5476030583591543,1500.0,1.0,2.0,33.333333333333336,1.0,0.016666666666666666,0.041666666666666664,0.08333333333333333,0.08333333333333333,1,0.02,eta_0.020,0.5476030583591543,0.5476030583591543,0.0,0,two_way,7
mid,medium,seed_0023,5,0,"Conditional switching gate (fixed eta=.020, confirmatory)",0.5559363916924877,1500.0,1.0,2.0,33.333333333333336,1.0,0.0,0.0,0.0,0.0,1,0.02,eta_0.020,0.5559363916924877,0.5559363916924877,0.0,0,two_way,5
mid,medium,seed_0023,6,0,"Conditional switching gate (fixed eta=.020, confirmatory)",0.5559363916924877,1500.0,1.0,2.0,33.333333333333336,1.0,0.0,0.0,0.0,0.0,1,0.02,eta_0.020,0.5559363916924877,0.5559363916924877,0.0,0,two_way,5
mid,medium,seed_0023,7,0,"Conditional switching gate (fixed eta=.020, confirmatory)",0.608178252114866,2795.8333333333335,1.0,2.8333333333333335,62.129629629629626,0.9445906027877781,0.20000000000000004,1.0,1.0,0.15942028985507245,2,0.02,eta_0.020,0.608178252114866,0.5691723261457139,-0.03900592596915209,0,two_way,5
mid,medium,seed_0023,8,0,"Conditional switching gate (fixed eta=.020, confirmatory)",0.5411604742074094,2183.3333333333335,1.0,2.3333333333333335,48.51851851851852,0.7813595592587533,0.10000000000000002,0.25,0.5,0.391304347826087,2,0.02,eta_0.020,0.5411604742074094,0.5411604742074094,0.0,0,two_way,6
mid,medium,seed_0023,9,0,"Conditional switching gate (fixed eta=.020, confirmatory)",0.47431825192034777,1877.0833333333333,1.0,2.0833333333333335,41.71296296296296,0.702770390531397,0.11666666666666668,0.2916666666666667,0.5833333333333334,0.4311594202898551,2,0.02,eta_0.020,0.47431825192034777,0.4559363916924877,-0.018381860227860092,0,two_way,7
mid,medium,seed_0023,10,0,"Conditional switching gate (fixed eta=.020, confirmatory)",0.432867781255963,1420.8333333333333,1.0,1.9166666666666667,31.574074074074073,0.966977680204903,0.20000000000000004,0.9583333333333334,1.0,0.5181159420289855,2,0.02,eta_0.020,0.432867781255963,0.31208848008521944,-0.12077930117074354,0,two_way,7
mid,medium,seed_0023,11,0,"Conditional switching gate (fixed eta=.020, confirmatory)",0.5476030583591543,1500.0,1.0,2.0,33.333333333333336,1.0,0.016666666666666666,0.08333333333333333,0.08333333333333333,0.15942028985507245,1,0.02,eta_0.020,0.5476030583591543,0.5476030583591543,0.0,0,two_way,7
mid,medium,seed_0023,12,0,"Conditional switching gate (fixed eta=.020, confirmatory)",0.5088334760377006,1381.25,1.0,1.875,30.694444444444443,0.950805949229092,0.025000000000000005,0.125,0.125,0.22826086956521738,2,0.02,eta_0.020,0.5088334760377006,0.46173056038291366,-0.047102915654786914,0,two_way,5
mid,medium,seed_0023,13,0,"Conditional switching gate (fixed eta=.020, confirmatory)",0.5434363916924877,1500.0,1.0,2.0,33.333333333333336,1.0,0.025000000000000005,0.125,0.125,0.22826086956521738,1,0.02,eta_0.020,0.5434363916924877,0.5434363916924877,0.0,0,two_way,7
mid,medium,seed_0023,14,0,"Conditional switching gate (fixed eta=.020, confirmatory)",0.608178252114866,2795.8333333333335,1.0,2.8333333333333335,62.129629629629626,0.9445906027877781,0.20000000000000004,1.0,1.0,0.15942028985507245,2,0.02,eta_0.020,0.608178252114866,0.608178252114866,0.0,0,two_way,5
mid,heavy,seed_0023,0,1,CQI k-means,0.1791130664541918,550.0,1.0,1.0,36.666666666666664,1.0,0.20000000000000004,1.0,1.0,0.0,1,,,,,,,,
mid,heavy,seed_0023,1,0,CQI k-means,0.2791130664541918,550.0,1.0,1.0,36.666666666666664,1.0,0.0,0.0,0.0,0.0,1,,,,,,,,
mid,heavy,seed_0023,2,0,CQI k-means,0.2791130664541918,550.0,1.0,1.0,36.666666666666664,1.0,0.0,0.0,0.0,0.0,1,,,,,,,,
mid,heavy,seed_0023,3,0,CQI k-means,0.04198262209827852,395.8333333333333,0.9583333333333334,0.6086956521739131,26.38888888888889,0.8183714182081974,0.075,0.375,0.375,0.5398550724637681,3,,,,,,,,
mid,heavy,seed_0023,4,0,CQI k-means,0.2416130664541918,550.0,1.0,1.0,36.666666666666664,1.0,0.075,0.375,0.375,0.5398550724637681,1,,,,,,,,
mid,heavy,seed_0023,5,0,CQI k-means,0.2791130664541918,550.0,1.0,1.0,36.666666666666664,1.0,0.0,0.0,0.0,0.0,1,,,,,,,,
mid,heavy,seed_0023,6,0,CQI k-means,0.2791130664541918,550.0,1.0,1.0,36.666666666666664,1.0,0.0,0.0,0.0,0.0,1,,,,,,,,
mid,heavy,seed_0023,7,0,CQI k-means,0.27911306645419187,550.0,1.0,1.0,36.666666666666664,1.0,0.0,0.0,0.0,0.2898550724637681,2,,,,,,,,
mid,heavy,seed_0023,8,0,CQI k-means,0.2791130664541918,550.0,1.0,1.0,36.666666666666664,1.0,0.0,0.0,0.0,0.2898550724637681,1,,,,,,,,
mid,heavy,seed_0023,9,0,CQI k-means,0.2791130664541918,550.0,1.0,1.0,36.666666666666664,1.0,0.0,0.0,0.0,0.0,1,,,,,,,,
mid,heavy,seed_0023,10,0,CQI k-means,0.15274204430279456,433.3333333333333,1.0,0.6666666666666666,28.88888888888889,0.8733850129198967,0.06666666666666667,0.3333333333333333,0.3333333333333333,0.463768115942029,2,,,,,,,,
mid,heavy,seed_0023,11,0,CQI k-means,0.24577973312085852,550.0,1.0,1.0,36.666666666666664,1.0,0.06666666666666667,0.3333333333333333,0.3333333333333333,0.463768115942029,1,,,,,,,,
mid,heavy,seed_0023,12,0,CQI k-means,0.1843347998406439,462.5,1.0,0.75,30.833333333333332,0.9030343007915568,0.05000000000000001,0.25,0.25,0.391304347826087,2,,,,,,,,
mid,heavy,seed_0023,13,0,CQI k-means,0.2541130664541918,550.0,1.0,1.0,36.666666666666664,1.0,0.05000000000000001,0.25,0.25,0.391304347826087,1,,,,,,,,
mid,heavy,seed_0023,14,0,CQI k-means,0.27911306645419187,550.0,1.0,1.0,36.666666666666664,1.0,0.0,0.0,0.0,0.15942028985507245,2,,,,,,,,
mid,heavy,seed_0023,0,1,CQI+cost 2-way union,0.1791130664541918,550.0,1.0,1.0,36.666666666666664,1.0,0.20000000000000004,1.0,1.0,0.0,1,,,,,,,,
mid,heavy,seed_0023,1,0,CQI+cost 2-way union,0.2791130664541918,550.0,1.0,1.0,36.666666666666664,1.0,0.0,0.0,0.0,0.0,1,,,,,,,,
mid,heavy,seed_0023,2,0,CQI+cost 2-way union,0.2791130664541918,550.0,1.0,1.0,36.666666666666664,1.0,0.0,0.0,0.0,0.0,1,,,,,,,,
mid,heavy,seed_0023,3,0,CQI+cost 2-way union,0.18415002201860056,527.0833333333334,0.9583333333333334,1.0,35.138888888888886,0.9583333333333334,0.0,0.0,0.0,0.08333333333333333,2,,,,,,,,
mid,heavy,seed_0023,4,0,CQI+cost 2-way union,0.2791130664541918,550.0,1.0,1.0,36.666666666666664,1.0,0.0,0.0,0.0,0.08333333333333333,1,,,,,,,,
mid,heavy,seed_0023,5,0,CQI+cost 2-way union,0.2791130664541918,550.0,1.0,1.0,36.666666666666664,1.0,0.0,0.0,0.0,0.0,1,,,,,,,,
mid,heavy,seed_0023,6,0,CQI+cost 2-way union,0.27911306645419187,550.0,1.0,1.0,36.666666666666664,1.0,0.0,0.0,0.0,0.15942028985507245,2,,,,,,,,
mid,heavy,seed_0023,7,0,CQI+cost 2-way union,0.27911306645419187,550.0,1.0,1.0,36.666666666666664,1.0,0.0,0.0,0.0,0.2898550724637681,2,,,,,,,,
mid,heavy,seed_0023,8,0,CQI+cost 2-way union,0.2791130664541919,550.0,1.0,1.0,36.666666666666664,1.0,0.0,0.0,0.0,0.3442028985507246,2,,,,,,,,
mid,heavy,seed_0023,9,0,CQI+cost 2-way union,0.2791130664541918,550.0,1.0,1.0,36.666666666666664,1.0,0.0,0.0,0.0,0.08333333333333333,1,,,,,,,,
mid,heavy,seed_0023,10,0,CQI+cost 2-way union,0.15274204430279456,433.3333333333333,1.0,0.6666666666666666,28.88888888888889,0.8733850129198967,0.06666666666666667,0.3333333333333333,0.3333333333333333,0.463768115942029,2,,,,,,,,
mid,heavy,seed_0023,11,0,CQI+cost 2-way union,0.24577973312085852,550.0,1.0,1.0,36.666666666666664,1.0,0.06666666666666667,0.3333333333333333,0.3333333333333333,0.463768115942029,1,,,,,,,,
mid,heavy,seed_0023,12,0,CQI+cost 2-way union,0.2317239331474179,506.25,1.0,0.875,33.75,0.9503186558516802,0.025000000000000005,0.125,0.125,0.22826086956521738,2,,,,,,,,
mid,heavy,seed_0023,13,0,CQI+cost 2-way union,0.26661306645419186,550.0,1.0,1.0,36.666666666666664,1.0,0.025000000000000005,0.125,0.125,0.22826086956521738,1,,,,,,,,
mid,heavy,seed_0023,14,0,CQI+cost 2-way union,0.27911306645419187,550.0,1.0,1.0,36.666666666666664,1.0,0.0,0.0,0.0,0.15942028985507245,2,,,,,,,,
mid,heavy,seed_0023,0,1,CQI+cost+switching 3-way union,0.1791130664541918,550.0,1.0,1.0,36.666666666666664,1.0,0.20000000000000004,1.0,1.0,0.0,1,,,,,,,,
mid,heavy,seed_0023,1,0,CQI+cost+switching 3-way union,0.2791130664541918,550.0,1.0,1.0,36.666666666666664,1.0,0.0,0.0,0.0,0.0,1,,,,,,,,
mid,heavy,seed_0023,2,0,CQI+cost+switching 3-way union,0.2791130664541918,550.0,1.0,1.0,36.666666666666664,1.0,0.0,0.0,0.0,0.0,1,,,,,,,,
mid,heavy,seed_0023,3,0,CQI+cost+switching 3-way union,0.18415002201860056,527.0833333333334,0.9583333333333334,1.0,35.138888888888886,0.9583333333333334,0.0,0.0,0.0,0.08333333333333333,2,,,,,,,,
mid,heavy,seed_0023,4,0,CQI+cost+switching 3-way union,0.2791130664541918,550.0,1.0,1.0,36.666666666666664,1.0,0.0,0.0,0.0,0.08333333333333333,1,,,,,,,,
mid,heavy,seed_0023,5,0,CQI+cost+switching 3-way union,0.2791130664541918,550.0,1.0,1.0,36.666666666666664,1.0,0.0,0.0,0.0,0.0,1,,,,,,,,
mid,heavy,seed_0023,6,0,CQI+cost+switching 3-way union,0.27911306645419187,550.0,1.0,1.0,36.666666666666664,1.0,0.0,0.0,0.0,0.15942028985507245,2,,,,,,,,
mid,heavy,seed_0023,7,0,CQI+cost+switching 3-way union,0.27911306645419187,550.0,1.0,1.0,36.666666666666664,1.0,0.0,0.0,0.0,0.2898550724637681,2,,,,,,,,
mid,heavy,seed_0023,8,0,CQI+cost+switching 3-way union,0.2791130664541919,550.0,1.0,1.0,36.666666666666664,1.0,0.0,0.0,0.0,0.3442028985507246,2,,,,,,,,
mid,heavy,seed_0023,9,0,CQI+cost+switching 3-way union,0.2791130664541918,550.0,1.0,1.0,36.666666666666664,1.0,0.0,0.0,0.0,0.08333333333333333,1,,,,,,,,
mid,heavy,seed_0023,10,0,CQI+cost+switching 3-way union,0.15274204430279456,433.3333333333333,1.0,0.6666666666666666,28.88888888888889,0.8733850129198967,0.06666666666666667,0.3333333333333333,0.3333333333333333,0.463768115942029,2,,,,,,,,
mid,heavy,seed_0023,11,0,CQI+cost+switching 3-way union,0.24577973312085852,550.0,1.0,1.0,36.666666666666664,1.0,0.06666666666666667,0.3333333333333333,0.3333333333333333,0.463768115942029,1,,,,,,,,
mid,heavy,seed_0023,12,0,CQI+cost+switching 3-way union,0.2317239331474179,506.25,1.0,0.875,33.75,0.9503186558516802,0.025000000000000005,0.125,0.125,0.22826086956521738,2,,,,,,,,
mid,heavy,seed_0023,13,0,CQI+cost+switching 3-way union,0.26661306645419186,550.0,1.0,1.0,36.666666666666664,1.0,0.025000000000000005,0.125,0.125,0.22826086956521738,1,,,,,,,,
mid,heavy,seed_0023,14,0,CQI+cost+switching 3-way union,0.27911306645419187,550.0,1.0,1.0,36.666666666666664,1.0,0.0,0.0,0.0,0.15942028985507245,2,,,,,,,,
mid,heavy,seed_0023,0,1,"Conditional switching gate (fixed eta=.020, confirmatory)",0.1791130664541918,550.0,1.0,1.0,36.666666666666664,1.0,0.20000000000000004,1.0,1.0,0.0,1,0.02,eta_0.020,0.1791130664541918,0.1791130664541918,0.0,0,two_way,5
mid,heavy,seed_0023,1,0,"Conditional switching gate (fixed eta=.020, confirmatory)",0.2791130664541918,550.0,1.0,1.0,36.666666666666664,1.0,0.0,0.0,0.0,0.0,1,0.02,eta_0.020,0.2791130664541918,0.2791130664541918,0.0,0,two_way,5
mid,heavy,seed_0023,2,0,"Conditional switching gate (fixed eta=.020, confirmatory)",0.2791130664541918,550.0,1.0,1.0,36.666666666666664,1.0,0.0,0.0,0.0,0.0,1,0.02,eta_0.020,0.2791130664541918,0.2791130664541918,0.0,0,two_way,5
mid,heavy,seed_0023,3,0,"Conditional switching gate (fixed eta=.020, confirmatory)",0.18415002201860056,527.0833333333334,0.9583333333333334,1.0,35.138888888888886,0.9583333333333334,0.0,0.0,0.0,0.08333333333333333,2,0.02,eta_0.020,0.18415002201860056,0.04198262209827852,-0.14216739992032204,0,two_way,5
mid,heavy,seed_0023,4,0,"Conditional switching gate (fixed eta=.020, confirmatory)",0.2791130664541918,550.0,1.0,1.0,36.666666666666664,1.0,0.0,0.0,0.0,0.08333333333333333,1,0.02,eta_0.020,0.2791130664541918,0.2791130664541918,0.0,0,two_way,5
mid,heavy,seed_0023,5,0,"Conditional switching gate (fixed eta=.020, confirmatory)",0.2791130664541918,550.0,1.0,1.0,36.666666666666664,1.0,0.0,0.0,0.0,0.0,1,0.02,eta_0.020,0.2791130664541918,0.2791130664541918,0.0,0,two_way,5
mid,heavy,seed_0023,6,0,"Conditional switching gate (fixed eta=.020, confirmatory)",0.27911306645419187,550.0,1.0,1.0,36.666666666666664,1.0,0.0,0.0,0.0,0.15942028985507245,2,0.02,eta_0.020,0.27911306645419187,0.2791130664541918,-5.551115123125783e-17,0,two_way,5
mid,heavy,seed_0023,7,0,"Conditional switching gate (fixed eta=.020, confirmatory)",0.27911306645419187,550.0,1.0,1.0,36.666666666666664,1.0,0.0,0.0,0.0,0.2898550724637681,2,0.02,eta_0.020,0.27911306645419187,0.27911306645419187,0.0,0,two_way,5
mid,heavy,seed_0023,8,0,"Conditional switching gate (fixed eta=.020, confirmatory)",0.2791130664541919,550.0,1.0,1.0,36.666666666666664,1.0,0.0,0.0,0.0,0.3442028985507246,2,0.02,eta_0.020,0.2791130664541919,0.2791130664541918,-1.1102230246251565e-16,0,two_way,4
mid,heavy,seed_0023,9,0,"Conditional switching gate (fixed eta=.020, confirmatory)",0.2791130664541918,550.0,1.0,1.0,36.666666666666664,1.0,0.0,0.0,0.0,0.08333333333333333,1,0.02,eta_0.020,0.2791130664541918,0.2791130664541918,0.0,0,two_way,5
mid,heavy,seed_0023,10,0,"Conditional switching gate (fixed eta=.020, confirmatory)",0.15274204430279456,433.3333333333333,1.0,0.6666666666666666,28.88888888888889,0.8733850129198967,0.06666666666666667,0.3333333333333333,0.3333333333333333,0.463768115942029,2,0.02,eta_0.020,0.15274204430279456,0.15274204430279456,0.0,0,two_way,5
mid,heavy,seed_0023,11,0,"Conditional switching gate (fixed eta=.020, confirmatory)",0.24577973312085852,550.0,1.0,1.0,36.666666666666664,1.0,0.06666666666666667,0.3333333333333333,0.3333333333333333,0.463768115942029,1,0.02,eta_0.020,0.24577973312085852,0.24577973312085852,0.0,0,two_way,7
mid,heavy,seed_0023,12,0,"Conditional switching gate (fixed eta=.020, confirmatory)",0.2317239331474179,506.25,1.0,0.875,33.75,0.9503186558516802,0.025000000000000005,0.125,0.125,0.22826086956521738,2,0.02,eta_0.020,0.2317239331474179,0.1843347998406439,-0.047389133306773995,0,two_way,5
mid,heavy,seed_0023,13,0,"Conditional switching gate (fixed eta=.020, confirmatory)",0.26661306645419186,550.0,1.0,1.0,36.666666666666664,1.0,0.025000000000000005,0.125,0.125,0.22826086956521738,1,0.02,eta_0.020,0.26661306645419186,0.26661306645419186,0.0,0,two_way,7
mid,heavy,seed_0023,14,0,"Conditional switching gate (fixed eta=.020, confirmatory)",0.27911306645419187,550.0,1.0,1.0,36.666666666666664,1.0,0.0,0.0,0.0,0.15942028985507245,2,0.02,eta_0.020,0.27911306645419187,0.27911306645419187,0.0,0,two_way,5
mid,light,seed_0024,0,1,CQI k-means,0.46414996666610414,4187.5,1.0,3.25,46.52777777777778,0.8018362389254072,0.65,1.0,3.25,0.0,2,,,,,,,,
mid,light,seed_0024,1,0,CQI k-means,0.7463642049976785,4366.666666666667,1.0,3.3333333333333335,48.51851851851852,0.8227144158396855,0.11666666666666665,0.2916666666666667,0.5833333333333334,0.4311594202898551,2,,,,,,,,
mid,light,seed_0024,2,0,CQI k-means,0.7769991476674303,5143.75,1.0,3.625,57.15277777777778,0.8977142599641619,0.14166666666666666,0.375,0.7083333333333334,0.4311594202898551,2,,,,,,,,
