dispersion,seed,scenario_index,fast_utility,multikey_utility,winning_key,No grouping,CQI k-means,Resource-cost k-means,Multi-feature k-means,LE-GRA MVP
mid_v2,19,7,0.8204137753038684,0.8204137753038684,cost,0.6831841780840183,0.7283585892680035,0.7731355956629379,0.7358214236671592,0.7550841704829527
mid_v2,19,8,0.7505680372651894,0.7619325584375573,cqi_then_cost,0.6885175114173516,0.7033034194038699,0.7137527014058285,0.6885175114173516,0.7137527014058285
mid_v2,19,9,0.7602217854824089,0.7602217854824089,cost,0.6858508447506849,0.6996615298044326,0.7120332019846062,0.7394633132665965,0.6858508447506849
mid_v2,19,10,0.7837683021146631,0.7837683021146631,cost,0.6805175114173516,0.7080995871363589,0.6860871998992923,0.7354633132665965,0.7360848695790313
mid_v2,19,11,0.7396536243591227,0.7396536243591227,cost,0.683850844750685,0.6900196402049956,0.7054196011045213,0.683850844750685,0.6954200671685736
mid_v2,19,12,0.8014144743999467,0.8087473416692279,cqi,0.6911841780840183,0.7142290882021812,0.729751769277724,0.7216919226013371,0.7447510701816458
mid_v2,19,13,0.7874101917141001,0.7899977064915334,cqi,0.685850844750685,0.6918405850047141,0.729751769277724,0.7465680372651895,0.7449228784280696
mid_v2,19,14,0.7794154065280513,0.7830818401626919,cqi,0.6891841780840182,0.7008674675494194,0.7340848695790314,0.7459013705985227,0.7290851026110574
mid_v2,19,15,0.8306592156559023,0.8306592156559024,cqi_then_cost,0.6851841780840183,0.7336423684668779,0.7908574321937384,0.7535432601979598,0.7790827722907963
mid_v2,19,16,0.8067473416692278,0.8140802089385091,cqi,0.683850844750685,0.683850844750685,0.7929869332595609,0.743234703931856,0.7564170377522339
mid_v2,19,17,0.7643394279304491,0.7643897771070381,cqi,0.6791841780840182,0.7195624215355145,0.7407548054833806,0.7419509247329817,0.737751769277724
mid_v2,19,18,0.7749721343821738,0.7749721343821738,cost,0.6885175114173516,0.7017910308702551,0.7478370175866768,0.7391052028660337,0.6997531674698808
mid_v2,19,19,0.763891341973917,0.7717229973628035,cqi,0.6891841780840182,0.7011243642035885,0.7440844035149791,0.6891841780840182,0.7354182029123647
mid_v2,20,0,0.7787487398613846,0.7860816071306658,cqi,0.6871841780840183,0.7002008008827528,0.7334182029123646,0.7223408396429977,0.7334182029123646
mid_v2,20,1,0.7753302447827367,0.7778178562491219,cqi_then_cost,0.6831841780840183,0.7145871986027442,0.7493354022850344,0.6831841780840183,0.7164193680724952
mid_v2,20,2,0.7557223153982413,0.7639325584375571,cqi_then_cost,0.6805175114173516,0.6985072516713807,0.7005285264689013,0.7557223153982413,0.7100862677711879
mid_v2,20,3,0.8041412113926129,0.8116040457917684,cqi,0.6791841780840182,0.7369757018002112,0.7767774852623751,0.7643394279304487,0.750084403514979
mid_v2,20,4,0.7784156395600774,0.7784156395600774,cost,0.6798508447506849,0.7053272961525293,0.7380848695790312,0.7548765935312931,0.7408179213974506
mid_v2,20,5,0.7684161056241295,0.7732019378757438,cqi,0.6825175114173515,0.6966863068716621,0.7001390911433298,0.7265376444682852,0.712086267771188
mid_v2,20,6,0.8157471086372018,0.8157471086372019,cqi,0.6811841780840183,0.732488090333826,0.7847279311279161,0.7648270393968342,0.7479748563233176
mid_v2,20,7,0.7988574321937385,0.8001907655270717,cqi,0.6745175114173516,0.7106367527372031,0.7078055247779703,0.7330252559346703,0.7977031540606865
mid_v2,20,8,0.779817856249122,0.7824151734960251,cqi,0.6845175114173516,0.691595286568294,0.7394177368483122,0.7337718695327003,0.7394177368483122
mid_v2,20,9,0.793882209260968,0.799052081313537,cqi_then_cost,0.683850844750685,0.7366671455341075,0.7512246538043679,0.7889069863281974,0.7334186689764168
mid_v2,20,10,0.7982559135810483,0.808206359446589,cqi,0.683850844750685,0.7124081434024627,0.7404179698803385,0.7372842580663149,0.7454177368483124
mid_v2,20,11,0.8080806750025612,0.8080806750025612,cost,0.6905175114173516,0.7208462007343889,0.763135595662938,0.7506975383310117,0.7514516945577301
mid_v2,20,12,0.7813945977945829,0.7813945977945829,cost,0.6898508447506848,0.6898508447506849,0.7764193748618123,0.7241795340677222,0.7147524683738024
mid_v2,20,13,0.7844151734960252,0.7844151734960252,cost,0.6811841780840183,0.7072538652694108,0.7514172707842601,0.7495432601979599,0.7514172707842601
mid_v2,20,14,0.7781264125152259,0.7857485068293585,cqi_then_cost,0.6918508447506849,0.7029881746589778,0.7267520023097501,0.7298214236671594,0.7167524683738024
mid_v2,20,15,0.7712370890582466,0.7735541866876379,cqi_then_cost,0.6818508447506849,0.711741476735796,0.7490628956854323,0.7440804257988041,0.7410846365470053
mid_v2,20,16,0.7618518164640639,0.764339427930449,cqi,0.6791841780840182,0.7170748100691294,0.7200858017071358,0.7593642049976785,0.7164193680724952
mid_v2,20,17,0.7628879860850233,0.7628879860850233,cost,0.6905175114173516,0.7015626891794015,0.7218577690084916,0.6905175114173516,0.7264184359443908
mid_v2,20,18,0.7782766650028633,0.7782766650028633,cost,0.6811841780840183,0.7112538652694108,0.7630868365706092,0.6811841780840183,0.7380848695790313
mid_v2,20,19,0.7805539536556116,0.7805539536556116,cost,0.683850844750685,0.7162634659375756,0.7517508371496198,0.7472347039318561,0.7517508371496198
mid_v2,21,0,0.7880816071306657,0.7880816071306657,cost,0.6825175114173515,0.7076119756699738,0.7361863149575275,0.7300004788674408,0.7180858017071359
mid_v2,21,1,0.7926783769934571,0.7926783769934571,cost,0.6818508447506849,0.7056119756699738,0.7603394279304488,0.750388982064908,0.7447510701816457
mid_v2,21,2,0.80074780773328,0.80074780773328,cost,0.6811841780840183,0.6811841780840183,0.7504175038162864,0.7460804257988042,0.7504175038162864
mid_v2,21,3,0.7568879860850233,0.7568879860850233,cost,0.689850844750685,0.689850844750685,0.7120858017071358,0.7337718695327003,0.707086034739162
mid_v2,21,4,0.729485654772672,0.729485654772672,cost,0.6865175114173517,0.6865175114173517,0.7017531674698808,0.7160500330018998,0.7017531674698808
mid_v2,21,5,0.7672210863863305,0.7672210863863305,cost,0.6805175114173516,0.7054329204696923,0.7334182029123646,0.7452347039318562,0.7384179698803385
mid_v2,21,6,0.80978310099205,0.80978310099205,cost,0.6771841780840183,0.7227166996685664,0.7774441519290418,0.7625184831307302,0.8023202665928941
mid_v2,21,7,0.7774154065280514,0.7774154065280514,cost,0.6831841780840183,0.6991243642035885,0.7270851026110574,0.7264880903338261,0.7270851026110574
mid_v2,21,8,0.7690823062267441,0.7727487398613846,cqi,0.6918508447506849,0.6918508447506849,0.7140858017071359,0.7323090351335447,0.7090860347391619
mid_v2,21,9,0.7950813740986395,0.7998334501686392,cqi,0.6845175114173516,0.7215128674010556,0.7620834713868745,0.7712650967287603,0.7620834713868745
mid_v2,21,10,0.7984993217931757,0.8084497676587165,cqi,0.6771841780840183,0.7094369827898277,0.7960117103267904,0.7686479841965527,0.7317517692777241
mid_v2,21,11,0.7887482737973324,0.7960811410666134,cqi,0.6885175114173516,0.6968158079374844,0.7540308716643451,0.7391052028660337,0.7234186689764169
mid_v2,21,12,0.753084170482953,0.7567506041175934,cqi,0.4326030583591544,0.7091720128874113,0.713520410029744,0.6839046330468883,0.7457513032136719
mid_v2,21,13,0.7734441519290418,0.7818154892727701,cqi,0.6878508447506849,0.6878508447506849,0.7510556487315747,0.733642368466878,0.7004198341365475
mid_v2,21,14,0.780614023981611,0.7831016354479962,cqi_then_cost,0.6851841780840182,0.7074329204696924,0.7417513032136719,0.6851841780840182,0.7417513032136719
mid_v2,21,15,0.7510556487315747,0.75354326019796,cqi_then_cost,0.6811841780840183,0.7092351440062864,0.7467510701816457,0.7510556487315747,0.7380848695790312
mid_v2,21,16,0.7920816071306657,0.7920816071306657,cost,0.6878508447506849,0.7151715468233588,0.7517508371496195,0.7386175913996483,0.7467510701816457
mid_v2,21,17,0.7286671455341075,0.7286671455341075,cost,0.6825175114173516,0.6825175114173516,0.6825175114173516,0.6825175114173516,0.6825175114173516
mid_v2,21,18,0.7796388010488403,0.7796388010488403,cost,0.6745175114173516,0.7152538652694108,0.7007534005019068,0.6745175114173516,0.7057531674698808
mid_v2,21,19,0.8268382708561838,0.8268382708561838,cost,0.6851841780840182,0.8035796301818459,0.8157335468575909,0.7545558198262851,0.8231963812567465
mid_v2,22,0,0.7952311365138186,0.7952311365138186,cost,0.6805175114173516,0.7320004788674407,0.7630378855861765,0.764339427930449,0.7400848695790312
mid_v2,22,1,0.7788875200209711,0.7788875200209711,cost,0.6831841780840182,0.7136603964538365,0.7464179698803385,0.6831841780840182,0.7464179698803385
mid_v2,22,2,0.7608765935312933,0.7633642049976784,cqi,0.6765175114173517,0.7260500330018997,0.7204193680724952,0.758388982064908,0.7204193680724952
mid_v2,22,3,0.7519013705985228,0.7519013705985228,cost,0.6818508447506849,0.6971739183380473,0.7064198341365474,0.7344880903338261,0.7064198341365474
mid_v2,22,4,0.7888870539569188,0.7889166184084458,cqi,0.6831841780840183,0.7119205319360775,0.7587506041175934,0.7367966465999298,0.7387515362456979
mid_v2,22,5,0.8092459353912056,0.814221158323976,cqi,0.6878508447506849,0.7181998687546483,0.756417037752234,0.7769069863281975,0.76402713636261
mid_v2,22,6,0.7892155425943014,0.7917031540606865,cqi_then_cost,0.6791841780840182,0.6971739183380474,0.7137527014058285,0.7170748100691293,0.7137527014058285
mid_v2,22,7,0.7304880903338261,0.7379509247329817,cqi_then_cost,0.6845175114173516,0.7329757018002112,0.7018133723763306,0.6845175114173516,0.6950869668672663
mid_v2,22,8,0.7566975383310119,0.7566975383310119,cost,0.6791841780840182,0.7218709778016184,0.7310851026110574,0.7442594809990855,0.7200858017071358
mid_v2,22,9,0.7550832383548486,0.7550832383548486,cost,0.6885175114173516,0.6885175114173516,0.6885175114173516,0.7182290882021813,0.688681435749354
mid_v2,22,10,0.8024147074319729,0.8060811410666135,cqi_then_cost,0.6865175114173517,0.7370499075856962,0.7767496719894891,0.7286671455341074,0.7530841704829528
mid_v2,22,11,0.7895892469143816,0.7907482737973324,cqi,0.6771841780840183,0.7313338122007742,0.7223239951053121,0.7487470924654709,0.7344184359443907
mid_v2,22,12,0.7708879860850234,0.7708879860850234,cost,0.6798508447506849,0.7135396893442782,0.7457513032136717,0.7462594809990855,0.7457513032136717
mid_v2,22,13,0.7696883551832996,0.7721759666496848,cqi_then_cost,0.6785175114173516,0.6989948631377658,0.719419135040469,0.7313338122007741,0.7144193680724952
mid_v2,22,14,0.7445680372651896,0.7495936093745491,cqi_then_cost,0.6891841780840183,0.6923281964710994,0.6891841780840183,0.6891841780840183,0.7254186689764167
mid_v2,22,15,0.7894149404639991,0.7930813740986395,cqi_then_cost,0.683850844750685,0.698636752737203,0.7527506041175933,0.7508765935312931,0.7527506041175933
mid_v2,22,16,0.7994745447259463,0.8040806750025612,cqi_then_cost,0.6785175114173516,0.7136515882893114,0.7621603727301673,0.7522099268646265,0.7944993217931756
mid_v2,22,17,0.7966000201463541,0.7966000201463541,cost,0.6765175114173516,0.7258709778016184,0.7541175661822667,0.7606975383310117,0.750084403514979
mid_v2,22,18,0.7785544197196638,0.7785544197196638,cost,0.6798508447506848,0.7240500330018997,0.7438082148740326,0.7539013705985227,0.7484179698803385
mid_v2,22,19,0.7451423432494962,0.7456735563059126,cqi_then_cost,0.6805175114173516,0.6805175114173516,0.7178429701311047,0.6968411806749738,0.7110860347391618
mid_v2,23,0,0.7492207000965995,0.7503889820649079,cqi,0.6831841780840183,0.7105871986027442,0.7324184359443907,0.6831841780840183,0.7287520023097501
mid_v2,23,1,0.7266950641354593,0.7417508371496196,cqi,0.4346030583591543,0.6842648641297324,0.6595537187970942,0.679402527672788,0.7047529344378548
mid_v2,23,2,0.7507506041175934,0.7533603326099693,cqi,0.6858508447506849,0.7042786423366404,0.7088537433630774,0.6858508447506849,0.7360848695790313
mid_v2,23,3,0.7602906688381201,0.7613642049976783,cqi_then_cost,0.683850844750685,0.706636752737203,0.683850844750685,0.683850844750685,0.6970869668672662
mid_v2,23,4,0.8109373791251019,0.8109373791251019,cost,0.6798508447506848,0.7263585892680036,0.7910364873940199,0.761185149797397,0.8034745447259461
mid_v2,23,5,0.7327966465999299,0.7327966465999299,cost,0.6778508447506849,0.6778508447506849,0.6997531674698808,0.6778508447506849,0.6997531674698808
mid_v2,23,6,0.7833945977945829,0.7883698207273532,cqi_then_cost,0.679850844750685,0.7286671455341075,0.7394361006382129,0.7784193748618122,0.736751536245698
mid_v2,23,7,0.7964993217931757,0.8001412113926127,cqi,0.6818508447506849,0.7044576975369218,0.7989869332595608,0.7467470924654708,0.7197522353417763
mid_v2,23,8,0.7636092032940665,0.7647492059254368,cqi,0.6845175114173516,0.6845175114173516,0.6888548458804032,0.7301299799332632,0.7057527014058286
mid_v2,23,9,0.7684161056241295,0.7684161056241295,cost,0.6745175114173516,0.7140995871363589,0.712086267771188,0.7489261476657522,0.7070865008032141
mid_v2,23,10,0.721190307299695,0.7261655302324654,cqi,0.443269725025821,0.5772437067659252,0.682943229928954,0.6860847882589718,0.6626763907741072
mid_v2,23,11,0.7894101917141001,0.7918978031804852,cqi_then_cost,0.42060305835915435,0.6496116380397109,0.779459745848559,0.7373989602547504,0.7330851026110574
mid_v2,23,12,0.7504253274062404,0.752121976227078,cqi_then_cost,0.6831841780840182,0.692198695405277,0.7000867338352403,0.7145871986027441,0.7000867338352403
mid_v2,23,13,0.7973450436601238,0.7973450436601238,cost,0.6825175114173515,0.7102786423366405,0.7873945977945828,0.7426175913996484,0.7948574321937385
mid_v2,23,14,0.8072459353912057,0.8072459353912057,cost,0.6885175114173516,0.7052538652694108,0.7674441519290417,0.7425680372651894,0.7507506041175934
mid_v2,23,15,0.7809573355047867,0.783444946971172,cqi_then_cost,0.6851841780840182,0.6988158079374845,0.7460664219635473,0.7007204735654156,0.7003884734027674
mid_v2,23,16,0.8168878249906428,0.8217466425731494,cqi,0.6865175114173517,0.7298214236671594,0.7820612644612495,0.767135595662938,0.7592082863456027
mid_v2,23,17,0.7950813740986395,0.7950813740986395,cost,0.6791841780840182,0.7146601634218104,0.7603712189195101,0.7517223153982414,0.7473081896566508
mid_v2,23,18,0.8020117103267905,0.8119621561923313,cqi_then_cost,0.673850844750685,0.7373338122007741,0.7696727612637821,0.7447966465999298,0.7527510701816457
mid_v2,23,19,0.7867487398613845,0.7867487398613845,cost,0.6831841780840182,0.7268462007343889,0.7647501380535412,0.7492347039318562,0.7610837044189007
mid_v2,24,0,0.7845488759276346,0.7845488759276347,cqi,0.6905175114173516,0.6905175114173516,0.7845488759276346,0.7372842580663151,0.7052489941471026
mid_v2,24,1,0.7773945977945829,0.7773945977945829,cost,0.693850844750685,0.693850844750685,0.7724193748618123,0.7226671455341076,0.6980862677711881
mid_v2,24,2,0.7554168047202077,0.7554168047202077,cost,0.6791841780840182,0.7031243642035886,0.7260853356430834,0.7379509247329818,0.7210855686751096
mid_v2,24,3,0.8190799759064827,0.819079975906483,cqi,0.6878508447506849,0.6878508447506849,0.7537503710855673,0.7369287344120856,0.7687502726339914
mid_v2,24,4,0.7774154065280513,0.7774154065280513,cost,0.6898508447506849,0.6952010339147789,0.7184189020084429,0.7316423684668779,0.7234186689764168
mid_v2,24,5,0.7543114202599351,0.7543114202599351,cost,0.6878508447506849,0.6878508447506849,0.722036824208773,0.7283090351335446,0.7240853356430836
mid_v2,24,6,0.8119126020578723,0.8193754364570279,cqi_then_cost,0.6838508447506849,0.7183860440926599,0.7809069863281974,0.7111775680156032,0.8082707124584352
mid_v2,24,7,0.7834154065280512,0.7834154065280512,cost,0.6825175114173515,0.7039700860705363,0.7435648066619052,0.7636727612637821,0.7207524683738025
mid_v2,24,8,0.7755248939025354,0.7825208682571207,cqi_then_cost,0.6818508447506849,0.7168957548688479,0.7274186689764168,0.7367966465999297,0.7374182029123646
mid_v2,24,9,0.7821264125152257,0.7821264125152257,cost,0.6731841780840183,0.7213833663352331,0.7170979466173351,0.751234703931856,0.7144193680724953
mid_v2,24,10,0.7910520813135372,0.7935396927799223,cqi,0.6858508447506849,0.7178709778016183,0.758619976526039,0.7156541412778609,0.7334182029123646
mid_v2,24,11,0.7508278344389644,0.7508278344389644,cost,0.6825175114173515,0.6989948631377659,0.7275492127423878,0.7363090351335446,0.7170860347391619
mid_v2,24,12,0.7859473573149444,0.7909225802477149,cqi,0.6785175114173516,0.7196313754264687,0.7506431130742448,0.7276919226013369,0.740751536245698
mid_v2,24,13,0.8012954895256648,0.8037831009920499,cqi_then_cost,0.6871841780840183,0.69930341940387,0.7515432601979599,0.7092538652694108,0.7384179698803386
mid_v2,24,14,0.7809721343821739,0.7884349687813296,cqi_then_cost,0.6845175114173516,0.7208957548688478,0.7155278273728229,0.7358214236671594,0.7100862677711879
mid_v2,24,15,0.7989869332595609,0.8014745447259461,cqi_then_cost,0.6845175114173516,0.7044576975369217,0.7560839374509268,0.759185149797397,0.7560839374509268
mid_v2,24,16,0.7379764464075781,0.7459525148172421,cqi_then_cost,0.6885175114173516,0.6885175114173516,0.7009824493867695,0.7035624215355147,0.7130855686751096
mid_v2,24,17,0.7747487398613847,0.7768342614188767,cqi,0.6885175114173516,0.6885175114173516,0.7375928143324189,0.7201795340677222,0.7007529344378547
mid_v2,24,18,0.7721603727301676,0.7746479841965527,cqi,0.6765175114173516,0.7149453090033071,0.7395268952447184,0.7497718695327003,0.7040867338352402
mid_v2,24,19,0.7863418130568395,0.7964209649460725,cqi,0.6831841780840183,0.7205376444682852,0.693753633533933,0.7678022623296047,0.738751536245698
mid_v2,25,0,0.7988582272358687,0.7988582272358687,cost,0.685850844750685,0.7216919226013371,0.7290147397431298,0.7590060945971155,0.7560839374509268
mid_v2,25,1,0.8001915605692019,0.800191560569202,cqi,0.6818508447506849,0.7155624215355147,0.7453473739803849,0.7454137591321375,0.7272142388900307
mid_v2,25,2,0.7883210616350244,0.7883210616350244,cost,0.41526972502582105,0.6307930869555537,0.7297522353417762,0.6840591442119663,0.7697503710855672
mid_v2,25,3,0.7894101917141001,0.7894101917141001,cost,0.6851841780840182,0.7087662538030256,0.7267520023097501,0.7411052028660338,0.7267520023097501
mid_v2,25,4,0.7446175913996484,0.7471052028660338,cqi,0.6778508447506849,0.6778508447506849,0.7044231033742301,0.7446175913996484,0.6950869668672662
mid_v2,25,5,0.8062707124584352,0.8087583239248203,cqi_then_cost,0.6845175114173516,0.7916372061725286,0.7764193748618121,0.7440804257988041,0.8037831009920499
mid_v2,25,6,0.7822559135810482,0.7847435250474333,cqi,0.6858508447506849,0.7140500330018998,0.7372570454379315,0.6858508447506849,0.7195220001140042
mid_v2,25,7,0.753222018514435,0.7568884521490756,cqi,0.683850844750685,0.683850844750685,0.683850844750685,0.7235128674010556,0.683850844750685
mid_v2,25,8,0.8017475747012541,0.8017475747012541,cost,0.6851841780840182,0.6948158079374845,0.7577503710855673,0.7445680372651894,0.7577503710855673
mid_v2,25,9,0.7923854146468705,0.7948730261132557,cqi_then_cost,0.6831841780840183,0.7142290882021812,0.7600464655838625,0.7366175913996484,0.7697499050215151
mid_v2,25,10,0.7937480407653061,0.7937480407653061,cost,0.6885175114173516,0.7300086511515769,0.7515432601979599,0.711741476735796,0.7334182029123646
mid_v2,25,11,0.7540960197183214,0.7628617898618548,cqi,0.6831841780840183,0.6933529735383289,0.7231903072996947,0.7107662538030255,0.7000867338352402
mid_v2,25,12,0.811733546857591,0.8167087697903613,cqi_then_cost,0.6878508447506849,0.7147166996685663,0.7664165716881818,0.7644689289962713,0.7664165716881818
mid_v2,25,13,0.7605548857837162,0.7715541866876378,cqi,0.6825175114173516,0.6959700860705363,0.7329484891718275,0.6825175114173516,0.7264184359443907
mid_v2,25,14,0.7184237373219801,0.7184237373219801,cost,0.4399363916924877,0.6593581814361057,0.6902255139948268,0.7084732914564389,0.6320918222255196
mid_v2,25,15,0.8120916572581537,0.8170668801909242,cqi,0.6851841780840182,0.7250252559346703,0.782240319661531,0.7548765935312931,0.7617503710855674
mid_v2,25,16,0.8121072511776711,0.8121072511776711,cost,0.6845175114173516,0.6845175114173516,0.7857489728934107,0.7284515309033208,0.7820825392587702
mid_v2,25,17,0.795832655126509,0.7983202665928941,cqi_then_cost,0.6865175114173515,0.7062786423366404,0.7858822092609679,0.7585184831307303,0.7354182029123647
mid_v2,25,18,0.7782898737959899,0.7782898737959899,cost,0.6818508447506849,0.6986863068716622,0.6877540995979853,0.7310252559346704,0.6818508447506849
mid_v2,25,19,0.7743402229725792,0.7756232071293232,cqi,0.6791841780840182,0.7184081434024627,0.7340879684274926,0.6791841780840182,0.7214191350404692
mid_v2,26,0,0.7708781836155536,0.7718961329853886,cqi,0.6771841780840183,0.7008734887416637,0.7209972482641565,0.723691922601337,0.7167524683738024
mid_v2,26,1,0.7607501380535411,0.7644165716881818,cqi,0.6845175114173516,0.7128957548688479,0.7497508371496197,0.6845175114173516,0.7460844035149792
mid_v2,26,2,0.7982411147036611,0.8057039491028166,cqi_then_cost,0.6818508447506849,0.7292978090611092,0.7659817835939382,0.7360004788674408,0.7440848695790312
mid_v2,26,3,0.7680825392587702,0.7717489728934107,cqi,0.6825175114173516,0.691352973538329,0.7154191350404692,0.7286671455341076,0.7104193680724953
mid_v2,26,4,0.7680620595033797,0.7680620595033797,cost,0.6858508447506849,0.7069305986682944,0.7374182029123647,0.6951832703051787,0.7424179698803385
mid_v2,26,5,0.782082073194718,0.7857485068293585,cqi_then_cost,0.6785175114173516,0.7089453090033071,0.7125453574861949,0.7378735821821913,0.7244189020084429
mid_v2,26,6,0.7800825392587701,0.7837489728934107,cqi,0.683850844750685,0.7228957548688479,0.7676727612637823,0.7477718695327004,0.7420848695790313
mid_v2,26,7,0.8036535999262275,0.8036535999262275,cost,0.6785175114173516,0.746442697555391,0.7862403196615307,0.7439509247329816,0.7244824241693876
mid_v2,26,8,0.7910813740986394,0.7927291252867454,cqi_then_cost,0.6845175114173516,0.7127166996685664,0.7674441519290417,0.7525184831307302,0.7394177368483124
mid_v2,26,9,0.7917187479802038,0.7943062627576373,cqi,0.6865175114173516,0.7160500330018998,0.7469129388726256,0.7483889820649079,0.7390846365470051
mid_v2,26,10,0.8090804419705351,0.8090804419705351,cost,0.6971841780840183,0.6971841780840183,0.7652650967287603,0.718000478867441,0.7660830053228224
mid_v2,26,11,0.7972163376364316,0.7997039491028167,cqi,0.6825175114173515,0.7100995871363589,0.7698526115061939,0.6825175114173515,0.7394182029123647
mid_v2,26,12,0.6974824746041515,0.7124081434024627,cqi,0.6825175114173515,0.6825175114173515,0.6825175114173515,0.6825175114173515,0.6825175114173515
mid_v2,26,13,0.7546487792386831,0.7546487792386831,cost,0.6765175114173515,0.6935320287386104,0.6840139740405572,0.6780182042228518,0.681420999296678
mid_v2,26,14,0.7880816071306657,0.7880816071306657,cost,0.6825175114173516,0.7173833663352331,0.7120645269096151,0.7422594809990856,0.7340848695790313
mid_v2,26,15,0.7893450436601238,0.7943202665928942,cqi_then_cost,0.683850844750685,0.7382628702550696,0.7669565404626566,0.7545184831307303,0.7464175038162864
mid_v2,26,16,0.7842203872902522,0.7842203872902522,cost,0.683850844750685,0.7199298995722162,0.7590837044189005,0.712489075195534,0.7504175038162861
mid_v2,26,17,0.767493706063501,0.767493706063501,cost,0.6838508447506849,0.7650060945971155,0.7407515362456979,0.7625184831307303,0.7370851026110573
mid_v2,26,18,0.8107473416692279,0.8119126020578723,cqi,0.6891841780840182,0.7099205319360774,0.7704165716881818,0.7522099268646265,0.7704165716881818
mid_v2,26,19,0.7519013705985228,0.754388982064908,cqi,0.6805175114173516,0.7046367527372032,0.7090865008032141,0.7519013705985227,0.7090865008032141
mid_v2,27,0,0.7509780869266018,0.7509780869266018,cost,0.6885175114173517,0.6885175114173517,0.7194186689764169,0.6885175114173517,0.7157522353417763
mid_v2,27,1,0.7306671455341076,0.7365755798938778,cqi_then_cost,0.6791841780840182,0.6958405850047141,0.6993257609099452,0.7281795340677222,0.6914205332326259
mid_v2,27,2,0.7829457167959204,0.7829457167959204,cost,0.6798508447506848,0.7172982751251615,0.752084403514979,0.7439509247329816,0.752084403514979
mid_v2,27,3,0.7813657950819388,0.7813657950819388,cost,0.6745175114173516,0.7228957548688479,0.749161537890298,0.755234703931856,0.7010869668672665
mid_v2,27,4,0.768211516948887,0.7706991284152721,cqi_then_cost,0.6891841780840183,0.692201266946805,0.7254186689764168,0.6891841780840183,0.7254186689764168
mid_v2,27,5,0.7411052028660338,0.743592814332419,cqi_then_cost,0.6771841780840183,0.6913529735383289,0.7198429701311045,0.7212043111349515,0.7094196011045213
mid_v2,27,6,0.7744689289962714,0.7744689289962714,cost,0.6778508447506849,0.7172538652694108,0.6943008492622653,0.7520804257988042,0.7214191350404692
mid_v2,27,7,0.7925356671345081,0.7925356671345081,cost,0.6871841780840183,0.7067662538030256,0.7697499050215151,0.7374182029123647,0.7624170377522339
mid_v2,27,8,0.795747574701254,0.7971164343253833,cqi,0.6898508447506849,0.7107776001177079,0.7517503710855673,0.7125376444682853,0.7517503710855673
mid_v2,27,9,0.7606975383310118,0.763185149797397,cqi,0.6765175114173516,0.7233833663352333,0.7250855686751096,0.7606975383310117,0.7214191350404691
mid_v2,27,10,0.7983358605124116,0.7983358605124116,cost,0.685850844750685,0.7288660693572626,0.7780825392587701,0.7326175913996483,0.7620834713868745
mid_v2,27,11,0.76555465275169,0.7662482384648285,cqi,0.6798508447506848,0.7076119756699738,0.7060895370088706,0.7449261476657522,0.7330851026110574
mid_v2,27,12,0.7787930791818924,0.7787930791818924,cost,0.685850844750685,0.7009687528998512,0.7128857047413599,0.750388982064908,0.7024198341365474
mid_v2,27,13,0.7590837044189006,0.763493706063501,cqi,0.675850844750685,0.7127523155680532,0.7480844035149791,0.7411052028660335,0.7394182029123645
mid_v2,27,14,0.8016535999262276,0.8066288228589978,cqi,0.6845175114173516,0.7170748100691294,0.7654153492163979,0.7469261476657523,0.7550144322679341
mid_v2,27,15,0.7430779902376503,0.7445680372651895,cqi,0.683850844750685,0.683850844750685,0.6956846663526384,0.7346175913996484,0.6990865008032141
mid_v2,27,16,0.7515432601979599,0.7565184831307304,cqi_then_cost,0.6805175114173516,0.6805175114173516,0.7193948841745725,0.6805175114173516,0.7197522353417761
mid_v2,27,17,0.7820332567907357,0.7820332567907357,cost,0.6771841780840182,0.7172061229789186,0.7567506041175934,0.6771841780840182,0.7194191350404691
mid_v2,27,18,0.7590060945971158,0.7590060945971158,cost,0.685850844750685,0.7017910308702551,0.7334182029123646,0.685850844750685,0.7334182029123646
mid_v2,27,19,0.7636727612637824,0.765086836570609,cqi,0.6798508447506849,0.7238709778016184,0.7394182029123647,0.6798508447506849,0.7344184359443907
mid_v2,28,0,0.7667496719894892,0.7667496719894892,cost,0.6831841780840183,0.6993563171798968,0.7242802324209007,0.7318214236671594,0.7174191350404691
mid_v2,28,1,0.7809069863281975,0.7872119537249785,cqi,0.683850844750685,0.7872119537249788,0.7560308716643451,0.7336423684668779,0.7154191350404692
mid_v2,28,2,0.7582217854824088,0.763769870747638,cqi_then_cost,0.6891841780840182,0.6891841780840182,0.7330851026110574,0.7175624215355147,0.7230855686751095
mid_v2,28,3,0.7114049127991784,0.7164081434024626,cqi,0.6811841780840183,0.6811841780840183,0.6887589975543269,0.6811841780840183,0.6870874329313187
mid_v2,28,4,0.7887147223347893,0.7912023338011746,cqi,0.6818508447506849,0.7291547570004927,0.746084403514979,0.7739317633954271,0.746084403514979
mid_v2,28,5,0.790414707431973,0.790414707431973,cost,0.6811841780840183,0.7049453090033071,0.7184221712461256,0.7251913445380979,0.7304184359443908
mid_v2,28,6,0.8157466425731495,0.8157466425731495,cost,0.689850844750685,0.7932119537249785,0.7584689289962715,0.7410556487315747,0.7654163386561557
