dispersion,seed,scenario_index,method,objective,adr_kbps,log_utility
low,16,11,No grouping,ADR,7500.0,0.9293333333333336
low,16,11,CQI k-means,ADR,7500.0,0.9293333333333336
low,16,11,Resource-cost k-means,ADR,7500.0,0.9293333333333336
low,16,11,Multi-feature k-means,ADR,7500.0,0.9293333333333336
low,16,12,No grouping,log-utility,7500.0,0.9333333333333336
low,16,12,CQI k-means,log-utility,7046.666666666667,0.9410874964400732
low,16,12,Resource-cost k-means,log-utility,7420.666666666667,0.934690311877013
low,16,12,Multi-feature k-means,log-utility,6695.333333333333,0.9470969728477963
low,16,12,No grouping,ADR,7500.0,0.9333333333333336
low,16,12,CQI k-means,ADR,7500.0,0.9333333333333336
low,16,12,Resource-cost k-means,ADR,7500.0,0.9333333333333336
low,16,12,Multi-feature k-means,ADR,7500.0,0.9333333333333336
low,16,13,No grouping,log-utility,7500.0,0.9280000000000003
low,16,13,CQI k-means,log-utility,6978.666666666667,0.9369172875727508
low,16,13,Resource-cost k-means,log-utility,7409.333333333333,0.9295508326213481
low,16,13,Multi-feature k-means,log-utility,6661.333333333333,0.9423452017474684
low,16,13,No grouping,ADR,7500.0,0.9280000000000003
low,16,13,CQI k-means,ADR,7500.0,0.9280000000000003
low,16,13,Resource-cost k-means,ADR,7500.0,0.9280000000000003
low,16,13,Multi-feature k-means,ADR,7500.0,0.9280000000000003
low,16,14,No grouping,log-utility,7500.0,0.9313333333333335
low,16,14,CQI k-means,log-utility,6344.0,0.9511064492555192
low,16,14,Resource-cost k-means,log-utility,7500.0,0.9313333333333335
low,16,14,Multi-feature k-means,log-utility,6990.0,0.9400567668284157
low,16,14,No grouping,ADR,7500.0,0.9313333333333335
low,16,14,CQI k-means,ADR,7500.0,0.9313333333333335
low,16,14,Resource-cost k-means,ADR,7500.0,0.9313333333333335
low,16,14,Multi-feature k-means,ADR,7500.0,0.9313333333333335
low,16,15,No grouping,log-utility,7500.0,0.9260000000000003
low,16,15,CQI k-means,log-utility,7035.333333333333,0.9339480171844083
low,16,15,Resource-cost k-means,log-utility,7420.666666666667,0.9273569785436795
low,16,15,Multi-feature k-means,log-utility,6774.666666666667,0.9384066609707834
low,16,15,No grouping,ADR,7500.0,0.9260000000000003
low,16,15,CQI k-means,ADR,7500.0,0.9260000000000003
low,16,15,Resource-cost k-means,ADR,7500.0,0.9260000000000003
low,16,15,Multi-feature k-means,ADR,7500.0,0.9260000000000003
low,16,16,No grouping,log-utility,7500.0,0.9380000000000003
low,16,16,CQI k-means,log-utility,7024.0,0.9461418712620769
low,16,16,Resource-cost k-means,log-utility,7432.0,0.939163124466011
low,16,16,Multi-feature k-means,log-utility,6888.0,0.9484681201940987
low,16,16,No grouping,ADR,7500.0,0.9380000000000003
low,16,16,CQI k-means,ADR,7500.0,0.9380000000000003
low,16,16,Resource-cost k-means,ADR,7500.0,0.9380000000000003
low,16,16,Multi-feature k-means,ADR,7500.0,0.9380000000000003
low,16,17,No grouping,log-utility,7500.0,0.9260000000000003
low,16,17,CQI k-means,log-utility,6933.333333333333,0.9356927038834247
low,16,17,Resource-cost k-means,log-utility,7409.333333333333,0.9275508326213481
low,16,17,Multi-feature k-means,log-utility,6752.0,0.9387943691261207
low,16,17,No grouping,ADR,7500.0,0.9260000000000003
low,16,17,CQI k-means,ADR,7500.0,0.9260000000000003
low,16,17,Resource-cost k-means,ADR,7500.0,0.9260000000000003
low,16,17,Multi-feature k-means,ADR,7500.0,0.9260000000000003
low,16,18,No grouping,log-utility,7500.0,0.9313333333333337
low,16,18,CQI k-means,log-utility,6967.333333333333,0.9404444749837529
low,16,18,Resource-cost k-means,log-utility,7375.333333333333,0.9334657281876868
low,16,18,Multi-feature k-means,log-utility,6820.0,0.9429645779934431
low,16,18,No grouping,ADR,7500.0,0.9313333333333337
low,16,18,CQI k-means,ADR,7500.0,0.9313333333333337
low,16,18,Resource-cost k-means,ADR,7500.0,0.9313333333333337
low,16,18,Multi-feature k-means,ADR,7500.0,0.9313333333333337
low,16,19,No grouping,log-utility,7500.0,0.9206666666666669
low,16,19,CQI k-means,log-utility,7001.333333333333,0.9291962460840807
low,16,19,Resource-cost k-means,log-utility,7341.333333333333,0.9233806237540256
low,16,19,Multi-feature k-means,log-utility,7058.0,0.9282269756957383
low,16,19,No grouping,ADR,7500.0,0.9206666666666669
low,16,19,CQI k-means,ADR,7500.0,0.9206666666666669
low,16,19,Resource-cost k-means,ADR,7500.0,0.9206666666666669
low,16,19,Multi-feature k-means,ADR,7500.0,0.9206666666666669
low,17,0,No grouping,log-utility,7500.0,0.9353333333333335
low,17,0,CQI k-means,log-utility,6933.333333333333,0.945026037216758
low,17,0,Resource-cost k-means,log-utility,7398.0,0.9370780200323497
low,17,0,Multi-feature k-means,log-utility,6786.0,0.9475461402264485
low,17,0,No grouping,ADR,7500.0,0.9353333333333335
low,17,0,CQI k-means,ADR,7500.0,0.9353333333333335
low,17,0,Resource-cost k-means,ADR,7500.0,0.9353333333333335
low,17,0,Multi-feature k-means,ADR,7500.0,0.9353333333333335
low,17,1,No grouping,log-utility,7500.0,0.9380000000000003
low,17,1,CQI k-means,log-utility,6967.333333333333,0.9471111416504194
low,17,1,Resource-cost k-means,log-utility,7375.333333333333,0.9401323948543535
low,17,1,Multi-feature k-means,log-utility,6786.0,0.9502128068931152
low,17,1,No grouping,ADR,7500.0,0.9380000000000003
low,17,1,CQI k-means,ADR,7500.0,0.9380000000000003
low,17,1,Resource-cost k-means,ADR,7500.0,0.9380000000000003
low,17,1,Multi-feature k-means,ADR,7500.0,0.9380000000000003
low,17,2,No grouping,log-utility,7500.0,0.9306666666666669
low,17,2,CQI k-means,log-utility,7001.333333333333,0.9391962460840805
low,17,2,Resource-cost k-means,log-utility,7375.333333333333,0.9327990615210202
low,17,2,Multi-feature k-means,log-utility,6922.0,0.94055322462776
low,17,2,No grouping,ADR,7500.0,0.9306666666666669
low,17,2,CQI k-means,ADR,7500.0,0.9306666666666669
low,17,2,Resource-cost k-means,ADR,7500.0,0.9306666666666669
low,17,2,Multi-feature k-means,ADR,7500.0,0.9306666666666669
low,17,3,No grouping,log-utility,7500.0,0.9300000000000004
low,17,3,CQI k-means,log-utility,6910.666666666667,0.9400804120387617
low,17,3,Resource-cost k-means,log-utility,7375.333333333333,0.9321323948543536
low,17,3,Multi-feature k-means,log-utility,6706.666666666667,0.9435697854367944
low,17,3,No grouping,ADR,7500.0,0.9300000000000004
low,17,3,CQI k-means,ADR,7500.0,0.9300000000000004
low,17,3,Resource-cost k-means,ADR,7500.0,0.9300000000000004
low,17,3,Multi-feature k-means,ADR,7500.0,0.9300000000000004
low,17,4,No grouping,log-utility,7500.0,0.9306666666666669
low,17,4,CQI k-means,log-utility,7058.0,0.9382269756957383
low,17,4,Resource-cost k-means,log-utility,7432.0,0.9318297911326777
low,17,4,Multi-feature k-means,log-utility,6729.333333333333,0.9438487439481241
low,17,4,No grouping,ADR,7500.0,0.9306666666666669
low,17,4,CQI k-means,ADR,7500.0,0.9306666666666669
low,17,4,Resource-cost k-means,ADR,7500.0,0.9306666666666669
low,17,4,Multi-feature k-means,ADR,7500.0,0.9306666666666669
low,17,5,No grouping,log-utility,7500.0,0.9300000000000002
low,17,5,CQI k-means,log-utility,6990.0,0.9387234334950825
low,17,5,Resource-cost k-means,log-utility,7364.0,0.9323262489320219
low,17,5,Multi-feature k-means,log-utility,6967.333333333333,0.9391111416504194
low,17,5,No grouping,ADR,7500.0,0.9300000000000002
low,17,5,CQI k-means,ADR,7500.0,0.9300000000000002
low,17,5,Resource-cost k-means,ADR,7500.0,0.9300000000000002
low,17,5,Multi-feature k-means,ADR,7500.0,0.9300000000000002
low,17,6,No grouping,log-utility,7500.0,0.9340000000000002
low,17,6,CQI k-means,log-utility,6967.333333333333,0.9431111416504196
low,17,6,Resource-cost k-means,log-utility,7352.666666666667,0.9365201030096904
low,17,6,Multi-feature k-means,log-utility,6865.333333333333,0.9448558283494357
low,17,6,No grouping,ADR,7500.0,0.9340000000000002
low,17,6,CQI k-means,ADR,7500.0,0.9340000000000002
low,17,6,Resource-cost k-means,ADR,7500.0,0.9340000000000002
low,17,6,Multi-feature k-means,ADR,7500.0,0.9340000000000002
low,17,7,No grouping,log-utility,7500.0,0.930666666666667
low,17,7,CQI k-means,log-utility,6321.333333333333,0.9508274907441898
low,17,7,Resource-cost k-means,log-utility,7500.0,0.930666666666667
low,17,7,Multi-feature k-means,log-utility,6695.333333333333,0.9444303061811297
low,17,7,No grouping,ADR,7500.0,0.930666666666667
low,17,7,CQI k-means,ADR,7500.0,0.930666666666667
low,17,7,Resource-cost k-means,ADR,7500.0,0.930666666666667
low,17,7,Multi-feature k-means,ADR,7500.0,0.930666666666667
low,17,8,No grouping,log-utility,7500.0,0.928666666666667
low,17,8,CQI k-means,log-utility,6944.666666666667,0.9381655164724229
low,17,8,Resource-cost k-means,log-utility,7386.666666666667,0.9306052074433517
low,17,8,Multi-feature k-means,log-utility,7352.666666666667,0.9311867696763572
low,17,8,No grouping,ADR,7500.0,0.928666666666667
low,17,8,CQI k-means,ADR,7500.0,0.928666666666667
low,17,8,Resource-cost k-means,ADR,7500.0,0.928666666666667
low,17,8,Multi-feature k-means,ADR,7500.0,0.928666666666667
low,17,9,No grouping,log-utility,7500.0,0.9260000000000004
low,17,9,CQI k-means,log-utility,6967.333333333333,0.9351111416504196
low,17,9,Resource-cost k-means,log-utility,7500.0,0.9260000000000004
low,17,9,Multi-feature k-means,log-utility,6797.333333333333,0.9380189528154468
low,17,9,No grouping,ADR,7500.0,0.9260000000000004
low,17,9,CQI k-means,ADR,7500.0,0.9260000000000004
low,17,9,Resource-cost k-means,ADR,7500.0,0.9260000000000004
low,17,9,Multi-feature k-means,ADR,7500.0,0.9260000000000004
low,17,10,No grouping,log-utility,7500.0,0.9360000000000003
low,17,10,CQI k-means,log-utility,7080.666666666667,0.9431726008737344
low,17,10,Resource-cost k-means,log-utility,7409.333333333333,0.9375508326213482
low,17,10,Multi-feature k-means,log-utility,7069.333333333333,0.943366454951403
low,17,10,No grouping,ADR,7500.0,0.9360000000000003
low,17,10,CQI k-means,ADR,7500.0,0.9360000000000003
low,17,10,Resource-cost k-means,ADR,7500.0,0.9360000000000003
low,17,10,Multi-feature k-means,ADR,7500.0,0.9360000000000003
low,17,11,No grouping,log-utility,7500.0,0.9300000000000002
low,17,11,CQI k-means,log-utility,7046.666666666667,0.9377541631067398
low,17,11,Resource-cost k-means,log-utility,7500.0,0.9300000000000002
low,17,11,Multi-feature k-means,log-utility,6820.0,0.94163124466011
low,17,11,No grouping,ADR,7500.0,0.9300000000000002
low,17,11,CQI k-means,ADR,7500.0,0.9300000000000002
low,17,11,Resource-cost k-means,ADR,7500.0,0.9300000000000002
low,17,11,Multi-feature k-means,ADR,7500.0,0.9300000000000002
low,17,12,No grouping,log-utility,7500.0,0.9320000000000003
low,17,12,CQI k-means,log-utility,7046.666666666667,0.9397541631067399
low,17,12,Resource-cost k-means,log-utility,7500.0,0.9320000000000003
low,17,12,Multi-feature k-means,log-utility,6842.666666666667,0.9432435365047728
low,17,12,No grouping,ADR,7500.0,0.9320000000000003
low,17,12,CQI k-means,ADR,7500.0,0.9320000000000003
low,17,12,Resource-cost k-means,ADR,7500.0,0.9320000000000003
low,17,12,Multi-feature k-means,ADR,7500.0,0.9320000000000003
low,17,13,No grouping,log-utility,7500.0,0.9320000000000003
low,17,13,CQI k-means,log-utility,6990.0,0.9407234334950823
low,17,13,Resource-cost k-means,log-utility,7375.333333333333,0.9341323948543536
low,17,13,Multi-feature k-means,log-utility,6729.333333333333,0.9451820772814575
low,17,13,No grouping,ADR,7500.0,0.9320000000000003
low,17,13,CQI k-means,ADR,7500.0,0.9320000000000003
low,17,13,Resource-cost k-means,ADR,7500.0,0.9320000000000003
low,17,13,Multi-feature k-means,ADR,7500.0,0.9320000000000003
low,17,14,No grouping,log-utility,7500.0,0.9306666666666669
low,17,14,CQI k-means,log-utility,7001.333333333333,0.9391962460840804
low,17,14,Resource-cost k-means,log-utility,7500.0,0.9306666666666669
low,17,14,Multi-feature k-means,log-utility,6808.666666666667,0.9424917654044449
low,17,14,No grouping,ADR,7500.0,0.9306666666666669
low,17,14,CQI k-means,ADR,7500.0,0.9306666666666669
low,17,14,Resource-cost k-means,ADR,7500.0,0.9306666666666669
low,17,14,Multi-feature k-means,ADR,7500.0,0.9306666666666669
low,17,15,No grouping,log-utility,7500.0,0.9333333333333337
low,17,15,CQI k-means,log-utility,7103.333333333333,0.9401182260517307
low,17,15,Resource-cost k-means,log-utility,7500.0,0.9333333333333337
low,17,15,Multi-feature k-means,log-utility,6786.0,0.9442128068931152
low,17,15,No grouping,ADR,7500.0,0.9333333333333337
low,17,15,CQI k-means,ADR,7500.0,0.9333333333333337
low,17,15,Resource-cost k-means,ADR,7500.0,0.9333333333333337
low,17,15,Multi-feature k-means,ADR,7500.0,0.9333333333333337
low,17,16,No grouping,log-utility,7500.0,0.9280000000000003
low,17,16,CQI k-means,log-utility,6956.0,0.9373049957280879
low,17,16,Resource-cost k-means,log-utility,7500.0,0.9280000000000003
low,17,16,Multi-feature k-means,log-utility,6718.0,0.9413759313591261
low,17,16,No grouping,ADR,7500.0,0.9280000000000003
low,17,16,CQI k-means,ADR,7500.0,0.9280000000000003
low,17,16,Resource-cost k-means,ADR,7500.0,0.9280000000000003
low,17,16,Multi-feature k-means,ADR,7500.0,0.9280000000000003
low,17,17,No grouping,log-utility,7500.0,0.9260000000000003
low,17,17,CQI k-means,log-utility,6978.666666666667,0.9349172875727508
low,17,17,Resource-cost k-means,log-utility,7386.666666666667,0.927938540776685
low,17,17,Multi-feature k-means,log-utility,6774.666666666667,0.9384066609707836
low,17,17,No grouping,ADR,7500.0,0.9260000000000003
low,17,17,CQI k-means,ADR,7500.0,0.9260000000000003
low,17,17,Resource-cost k-means,ADR,7500.0,0.9260000000000003
low,17,17,Multi-feature k-means,ADR,7500.0,0.9260000000000003
low,17,18,No grouping,log-utility,7500.0,0.9360000000000003
low,17,18,CQI k-means,log-utility,7194.0,0.9412340600970495
low,17,18,Resource-cost k-means,log-utility,7500.0,0.9360000000000003
low,17,18,Multi-feature k-means,log-utility,6774.666666666667,0.9484066609707834
low,17,18,No grouping,ADR,7500.0,0.9360000000000003
low,17,18,CQI k-means,ADR,7500.0,0.9360000000000003
low,17,18,Resource-cost k-means,ADR,7500.0,0.9360000000000003
low,17,18,Multi-feature k-means,ADR,7500.0,0.9360000000000003
low,17,19,No grouping,log-utility,7500.0,0.9380000000000002
low,17,19,CQI k-means,log-utility,7001.333333333333,0.9465295794174138
low,17,19,Resource-cost k-means,log-utility,7420.666666666667,0.9393569785436796
low,17,19,Multi-feature k-means,log-utility,6797.333333333333,0.9500189528154467
low,17,19,No grouping,ADR,7500.0,0.9380000000000002
low,17,19,CQI k-means,ADR,7500.0,0.9380000000000002
low,17,19,Resource-cost k-means,ADR,7500.0,0.9380000000000002
low,17,19,Multi-feature k-means,ADR,7500.0,0.9380000000000002
low,18,0,No grouping,log-utility,7500.0,0.9340000000000002
low,18,0,CQI k-means,log-utility,7001.333333333333,0.9425295794174139
low,18,0,Resource-cost k-means,log-utility,7409.333333333333,0.9355508326213482
low,18,0,Multi-feature k-means,log-utility,6888.0,0.9444681201940989
low,18,0,No grouping,ADR,7500.0,0.9340000000000002
low,18,0,CQI k-means,ADR,7500.0,0.9340000000000002
low,18,0,Resource-cost k-means,ADR,7500.0,0.9340000000000002
low,18,0,Multi-feature k-means,ADR,7500.0,0.9340000000000002
low,18,1,No grouping,log-utility,7500.0,0.9293333333333336
low,18,1,CQI k-means,log-utility,7058.0,0.9368936423624048
low,18,1,Resource-cost k-means,log-utility,7500.0,0.9293333333333336
low,18,1,Multi-feature k-means,log-utility,6842.666666666667,0.9405768698381061
low,18,1,No grouping,ADR,7500.0,0.9293333333333336
low,18,1,CQI k-means,ADR,7500.0,0.9293333333333336
low,18,1,Resource-cost k-means,ADR,7500.0,0.9293333333333336
low,18,1,Multi-feature k-means,ADR,7500.0,0.9293333333333336
low,18,2,No grouping,log-utility,7500.0,0.9340000000000002
low,18,2,CQI k-means,log-utility,7069.333333333333,0.9413664549514029
low,18,2,Resource-cost k-means,log-utility,7409.333333333333,0.935550832621348
low,18,2,Multi-feature k-means,log-utility,6933.333333333333,0.9436927038834249
low,18,2,No grouping,ADR,7500.0,0.9340000000000002
low,18,2,CQI k-means,ADR,7500.0,0.9340000000000002
low,18,2,Resource-cost k-means,ADR,7500.0,0.9340000000000002
low,18,2,Multi-feature k-means,ADR,7500.0,0.9340000000000002
low,18,3,No grouping,log-utility,7500.0,0.9293333333333336
low,18,3,CQI k-means,log-utility,7024.0,0.9374752045954102
low,18,3,Resource-cost k-means,log-utility,7409.333333333333,0.9308841659546816
low,18,3,Multi-feature k-means,log-utility,6808.666666666667,0.9411584320711114
low,18,3,No grouping,ADR,7500.0,0.9293333333333336
low,18,3,CQI k-means,ADR,7500.0,0.9293333333333336
low,18,3,Resource-cost k-means,ADR,7500.0,0.9293333333333336
low,18,3,Multi-feature k-means,ADR,7500.0,0.9293333333333336
low,18,4,No grouping,log-utility,7500.0,0.9306666666666669
low,18,4,CQI k-means,log-utility,6842.666666666667,0.9419102031714393
low,18,4,Resource-cost k-means,log-utility,7341.333333333333,0.9333806237540255
low,18,4,Multi-feature k-means,log-utility,6854.0,0.9417163490937708
low,18,4,No grouping,ADR,7500.0,0.9306666666666669
low,18,4,CQI k-means,ADR,7500.0,0.9306666666666669
low,18,4,Resource-cost k-means,ADR,7500.0,0.9306666666666669
low,18,4,Multi-feature k-means,ADR,7500.0,0.9306666666666669
low,18,5,No grouping,log-utility,7500.0,0.9366666666666669
low,18,5,CQI k-means,log-utility,7069.333333333333,0.9440331216180694
low,18,5,Resource-cost k-means,log-utility,7398.0,0.9384113533656834
low,18,5,Multi-feature k-means,log-utility,6786.0,0.948879473559782
low,18,5,No grouping,ADR,7500.0,0.9366666666666669
low,18,5,CQI k-means,ADR,7500.0,0.9366666666666669
low,18,5,Resource-cost k-means,ADR,7500.0,0.9366666666666669
low,18,5,Multi-feature k-means,ADR,7500.0,0.9366666666666669
low,18,6,No grouping,log-utility,7500.0,0.9233333333333336
low,18,6,CQI k-means,log-utility,6944.666666666667,0.9328321831390897
low,18,6,Resource-cost k-means,log-utility,7454.666666666667,0.9241087496440075
low,18,6,Multi-feature k-means,log-utility,6967.333333333333,0.9324444749837529
low,18,6,No grouping,ADR,7500.0,0.9233333333333336
low,18,6,CQI k-means,ADR,7500.0,0.9233333333333336
low,18,6,Resource-cost k-means,ADR,7500.0,0.9233333333333336
low,18,6,Multi-feature k-means,ADR,7500.0,0.9233333333333336
low,18,7,No grouping,log-utility,7500.0,0.9313333333333335
low,18,7,CQI k-means,log-utility,7024.0,0.9394752045954103
low,18,7,Resource-cost k-means,log-utility,7375.333333333333,0.9334657281876868
low,18,7,Multi-feature k-means,log-utility,6820.0,0.9429645779934429
low,18,7,No grouping,ADR,7500.0,0.9313333333333335
low,18,7,CQI k-means,ADR,7500.0,0.9313333333333335
low,18,7,Resource-cost k-means,ADR,7500.0,0.9313333333333335
low,18,7,Multi-feature k-means,ADR,7500.0,0.9313333333333335
low,18,8,No grouping,log-utility,7500.0,0.9313333333333335
low,18,8,CQI k-means,log-utility,7137.333333333333,0.9375366638187252
