dispersion,load,seed,method,mean_utility,n_scenarios
mid,light,seed_0006,Trend-downside-deviation k-means,0.4382890765479034,15
mid,light,seed_0006,Trend-only union (CQI+slope+volatility+downside),0.4592329791074136,15
mid,light,seed_0006,"CQI+cost+regret-graph 3-way union (ablation, no switching)",0.4594864451807234,15
mid,light,seed_0006,CQI+cost+switching+regret-graph 4-way union (confirmatory-validated base),0.4594864451807234,15
mid,light,seed_0006,"CQI+cost+regret-graph+trend union (ablation, no switching)",0.4594864451807234,15
mid,light,seed_0006,CQI+cost+switching+regret-graph+trend union,0.4594864451807234,15
mid,light,seed_0007,CQI k-means,0.4453368912254376,15
mid,light,seed_0007,Trend-slope k-means,0.4320865073876893,15
mid,light,seed_0007,Trend-volatility k-means,0.43471790303701763,15
mid,light,seed_0007,Trend-downside-deviation k-means,0.4324640563165394,15
mid,light,seed_0007,Trend-only union (CQI+slope+volatility+downside),0.44581784044754263,15
mid,light,seed_0007,"CQI+cost+regret-graph 3-way union (ablation, no switching)",0.4512130483663833,15
mid,light,seed_0007,CQI+cost+switching+regret-graph 4-way union (confirmatory-validated base),0.4512130483663833,15
mid,light,seed_0007,"CQI+cost+regret-graph+trend union (ablation, no switching)",0.45169399758848827,15
mid,light,seed_0007,CQI+cost+switching+regret-graph+trend union,0.45169399758848827,15
mid,light,seed_0008,CQI k-means,0.4419144205360442,15
mid,light,seed_0008,Trend-slope k-means,0.4249737010918348,15
mid,light,seed_0008,Trend-volatility k-means,0.42453586483522904,15
mid,light,seed_0008,Trend-downside-deviation k-means,0.42918808687902205,15
mid,light,seed_0008,Trend-only union (CQI+slope+volatility+downside),0.44283374737020403,15
mid,light,seed_0008,"CQI+cost+regret-graph 3-way union (ablation, no switching)",0.44925250768774,15
mid,light,seed_0008,CQI+cost+switching+regret-graph 4-way union (confirmatory-validated base),0.44925250768774,15
mid,light,seed_0008,"CQI+cost+regret-graph+trend union (ablation, no switching)",0.44925250768774,15
mid,light,seed_0008,CQI+cost+switching+regret-graph+trend union,0.44925250768774,15
mid,light,seed_0009,CQI k-means,0.43799523515405825,15
mid,light,seed_0009,Trend-slope k-means,0.42595605289871413,15
mid,light,seed_0009,Trend-volatility k-means,0.42318368233548614,15
mid,light,seed_0009,Trend-downside-deviation k-means,0.42133063860641806,15
mid,light,seed_0009,Trend-only union (CQI+slope+volatility+downside),0.4382487012273681,15
mid,light,seed_0009,"CQI+cost+regret-graph 3-way union (ablation, no switching)",0.44485238025472407,15
mid,light,seed_0009,CQI+cost+switching+regret-graph 4-way union (confirmatory-validated base),0.44485238025472407,15
mid,light,seed_0009,"CQI+cost+regret-graph+trend union (ablation, no switching)",0.44485238025472407,15
mid,light,seed_0009,CQI+cost+switching+regret-graph+trend union,0.44485238025472407,15
mid,light,seed_0010,CQI k-means,0.4512185716457502,15
mid,light,seed_0010,Trend-slope k-means,0.4404036190773732,15
mid,light,seed_0010,Trend-volatility k-means,0.4405097482325827,15
mid,light,seed_0010,Trend-downside-deviation k-means,0.43972336708813864,15
mid,light,seed_0010,Trend-only union (CQI+slope+volatility+downside),0.45191594489296,15
mid,light,seed_0010,"CQI+cost+regret-graph 3-way union (ablation, no switching)",0.4537161903306433,15
mid,light,seed_0010,CQI+cost+switching+regret-graph 4-way union (confirmatory-validated base),0.4552101714036319,15
mid,light,seed_0010,"CQI+cost+regret-graph+trend union (ablation, no switching)",0.45392238767441334,15
mid,light,seed_0010,CQI+cost+switching+regret-graph+trend union,0.455416368747402,15
mid,medium,seed_0001,CQI k-means,0.3533937285285322,15
mid,medium,seed_0001,Trend-slope k-means,0.32233630383211154,15
mid,medium,seed_0001,Trend-volatility k-means,0.33146577358731527,15
mid,medium,seed_0001,Trend-downside-deviation k-means,0.3353760996380338,15
mid,medium,seed_0001,Trend-only union (CQI+slope+volatility+downside),0.3533937285285322,15
mid,medium,seed_0001,"CQI+cost+regret-graph 3-way union (ablation, no switching)",0.35781431165948957,15
mid,medium,seed_0001,CQI+cost+switching+regret-graph 4-way union (confirmatory-validated base),0.35781431165948957,15
mid,medium,seed_0001,"CQI+cost+regret-graph+trend union (ablation, no switching)",0.35781431165948957,15
mid,medium,seed_0001,CQI+cost+switching+regret-graph+trend union,0.35781431165948957,15
mid,medium,seed_0002,CQI k-means,0.34174643099086965,15
mid,medium,seed_0002,Trend-slope k-means,0.3225867344467742,15
mid,medium,seed_0002,Trend-volatility k-means,0.3274794123043722,15
mid,medium,seed_0002,Trend-downside-deviation k-means,0.3270037031691403,15
mid,medium,seed_0002,Trend-only union (CQI+slope+volatility+downside),0.3443380457793931,15
mid,medium,seed_0002,"CQI+cost+regret-graph 3-way union (ablation, no switching)",0.3536046169883529,15
mid,medium,seed_0002,CQI+cost+switching+regret-graph 4-way union (confirmatory-validated base),0.3536046169883529,15
mid,medium,seed_0002,"CQI+cost+regret-graph+trend union (ablation, no switching)",0.3536046169883529,15
mid,medium,seed_0002,CQI+cost+switching+regret-graph+trend union,0.3536046169883529,15
mid,medium,seed_0003,CQI k-means,0.3505558764838816,15
mid,medium,seed_0003,Trend-slope k-means,0.34115023145116535,15
mid,medium,seed_0003,Trend-volatility k-means,0.34067177633225837,15
mid,medium,seed_0003,Trend-downside-deviation k-means,0.34804577527612046,15
mid,medium,seed_0003,Trend-only union (CQI+slope+volatility+downside),0.3505558764838816,15
mid,medium,seed_0003,"CQI+cost+regret-graph 3-way union (ablation, no switching)",0.3562122774950282,15
mid,medium,seed_0003,CQI+cost+switching+regret-graph 4-way union (confirmatory-validated base),0.3562122774950282,15
mid,medium,seed_0003,"CQI+cost+regret-graph+trend union (ablation, no switching)",0.3562122774950282,15
mid,medium,seed_0003,CQI+cost+switching+regret-graph+trend union,0.3562122774950282,15
mid,medium,seed_0004,CQI k-means,0.3613048059229423,15
mid,medium,seed_0004,Trend-slope k-means,0.339488510866416,15
mid,medium,seed_0004,Trend-volatility k-means,0.3479015261976108,15
mid,medium,seed_0004,Trend-downside-deviation k-means,0.33757411144084404,15
mid,medium,seed_0004,Trend-only union (CQI+slope+volatility+downside),0.3614308558683816,15
mid,medium,seed_0004,"CQI+cost+regret-graph 3-way union (ablation, no switching)",0.36440775449916385,15
mid,medium,seed_0004,CQI+cost+switching+regret-graph 4-way union (confirmatory-validated base),0.36440775449916385,15
mid,medium,seed_0004,"CQI+cost+regret-graph+trend union (ablation, no switching)",0.36453380444460304,15
mid,medium,seed_0004,CQI+cost+switching+regret-graph+trend union,0.36453380444460304,15
mid,medium,seed_0005,CQI k-means,0.3574602508286184,15
mid,medium,seed_0005,Trend-slope k-means,0.3496124742630877,15
mid,medium,seed_0005,Trend-volatility k-means,0.34945022071523807,15
mid,medium,seed_0005,Trend-downside-deviation k-means,0.3506699928772753,15
mid,medium,seed_0005,Trend-only union (CQI+slope+volatility+downside),0.35999714616906414,15
mid,medium,seed_0005,"CQI+cost+regret-graph 3-way union (ablation, no switching)",0.3629442015897023,15
mid,medium,seed_0005,CQI+cost+switching+regret-graph 4-way union (confirmatory-validated base),0.3629442015897023,15
mid,medium,seed_0005,"CQI+cost+regret-graph+trend union (ablation, no switching)",0.3629442015897023,15
mid,medium,seed_0005,CQI+cost+switching+regret-graph+trend union,0.3629442015897023,15
mid,medium,seed_0006,CQI k-means,0.3604678747132733,15
mid,medium,seed_0006,Trend-slope k-means,0.3481378698453093,15
mid,medium,seed_0006,Trend-volatility k-means,0.3479645511703303,15
mid,medium,seed_0006,Trend-downside-deviation k-means,0.34693131622531986,15
mid,medium,seed_0006,Trend-only union (CQI+slope+volatility+downside),0.36751628985397683,15
mid,medium,seed_0006,"CQI+cost+regret-graph 3-way union (ablation, no switching)",0.3654111462340303,15
mid,medium,seed_0006,CQI+cost+switching+regret-graph 4-way union (confirmatory-validated base),0.3654111462340303,15
mid,medium,seed_0006,"CQI+cost+regret-graph+trend union (ablation, no switching)",0.3709860336644147,15
mid,medium,seed_0006,CQI+cost+switching+regret-graph+trend union,0.3709860336644147,15
mid,medium,seed_0007,CQI k-means,0.3452009975080717,15
mid,medium,seed_0007,Trend-slope k-means,0.33870071232623317,15
mid,medium,seed_0007,Trend-volatility k-means,0.3396894245253789,15
mid,medium,seed_0007,Trend-downside-deviation k-means,0.34163368077990736,15
mid,medium,seed_0007,Trend-only union (CQI+slope+volatility+downside),0.34532704745351095,15
mid,medium,seed_0007,"CQI+cost+regret-graph 3-way union (ablation, no switching)",0.354217427577341,15
mid,medium,seed_0007,CQI+cost+switching+regret-graph 4-way union (confirmatory-validated base),0.35533190024695394,15
mid,medium,seed_0007,"CQI+cost+regret-graph+trend union (ablation, no switching)",0.3543434775227803,15
mid,medium,seed_0007,CQI+cost+switching+regret-graph+trend union,0.35545795019239323,15
mid,medium,seed_0008,CQI k-means,0.3586245163100908,15
mid,medium,seed_0008,Trend-slope k-means,0.33874523507209786,15
mid,medium,seed_0008,Trend-volatility k-means,0.34215166443484396,15
mid,medium,seed_0008,Trend-downside-deviation k-means,0.33825405916865814,15
mid,medium,seed_0008,Trend-only union (CQI+slope+volatility+downside),0.3586245163100908,15
mid,medium,seed_0008,"CQI+cost+regret-graph 3-way union (ablation, no switching)",0.3654000811069009,15
mid,medium,seed_0008,CQI+cost+switching+regret-graph 4-way union (confirmatory-validated base),0.3654000811069009,15
mid,medium,seed_0008,"CQI+cost+regret-graph+trend union (ablation, no switching)",0.3654000811069009,15
mid,medium,seed_0008,CQI+cost+switching+regret-graph+trend union,0.3654000811069009,15
mid,medium,seed_0009,CQI k-means,0.3553111634127513,15
mid,medium,seed_0009,Trend-slope k-means,0.34709522543057286,15
mid,medium,seed_0009,Trend-volatility k-means,0.34070993868585664,15
mid,medium,seed_0009,Trend-downside-deviation k-means,0.3382540591686581,15
mid,medium,seed_0009,Trend-only union (CQI+slope+volatility+downside),0.35720070021920197,15
mid,medium,seed_0009,"CQI+cost+regret-graph 3-way union (ablation, no switching)",0.3609161835282518,15
mid,medium,seed_0009,CQI+cost+switching+regret-graph 4-way union (confirmatory-validated base),0.3609161835282518,15
mid,medium,seed_0009,"CQI+cost+regret-graph+trend union (ablation, no switching)",0.3609161835282518,15
mid,medium,seed_0009,CQI+cost+switching+regret-graph+trend union,0.3609161835282518,15
mid,medium,seed_0010,CQI k-means,0.3620785038773487,15
mid,medium,seed_0010,Trend-slope k-means,0.34916053742070546,15
mid,medium,seed_0010,Trend-volatility k-means,0.34758640133401264,15
mid,medium,seed_0010,Trend-downside-deviation k-means,0.3512609763057891,15
mid,medium,seed_0010,Trend-only union (CQI+slope+volatility+downside),0.3632971993319266,15
mid,medium,seed_0010,"CQI+cost+regret-graph 3-way union (ablation, no switching)",0.3656585413900458,15
mid,medium,seed_0010,CQI+cost+switching+regret-graph 4-way union (confirmatory-validated base),0.3656585413900458,15
mid,medium,seed_0010,"CQI+cost+regret-graph+trend union (ablation, no switching)",0.36576883509230507,15
mid,medium,seed_0010,CQI+cost+switching+regret-graph+trend union,0.36576883509230507,15
