dispersion,load,seed,step,is_warmup,eta,eta_label,utility,adr_kbps,served_ratio,average_quality,system_spectral_efficiency,fairness,avg_switching,quality_switch_rate,quality_change_levels,pairwise_group_churn,groups,best_2way_candidate_utility,best_switching_candidate_utility,switching_margin,switching_admitted,selected_source,unique_candidate_count
mid,heavy,seed_0006,12,0,0.03,eta_0.030,0.2791130664541918,550.0,1.0,1.0,36.666666666666664,1.0,0.0,0.0,0.0,0.0,1,0.2791130664541918,0.2791130664541918,0.0,0,two_way,5
mid,heavy,seed_0006,13,0,0.03,eta_0.030,0.2791130664541918,550.0,1.0,1.0,36.666666666666664,1.0,0.0,0.0,0.0,0.0,1,0.2791130664541918,0.2791130664541918,0.0,0,two_way,5
mid,heavy,seed_0006,14,0,0.03,eta_0.030,0.2791130664541919,550.0,1.0,1.0,36.666666666666664,1.0,0.0,0.0,0.0,0.08333333333333333,2,0.2791130664541919,0.2791130664541918,-1.1102230246251565e-16,0,two_way,5
mid,heavy,seed_0006,0,1,0.05,eta_0.050,0.1791130664541918,550.0,1.0,1.0,36.666666666666664,1.0,0.20000000000000004,1.0,1.0,0.0,1,0.1791130664541918,0.1791130664541918,0.0,0,two_way,5
mid,heavy,seed_0006,1,0,0.05,eta_0.050,0.2791130664541918,550.0,1.0,1.0,36.666666666666664,1.0,0.0,0.0,0.0,0.0,1,0.2791130664541918,0.2791130664541918,0.0,0,two_way,5
mid,heavy,seed_0006,2,0,0.05,eta_0.050,0.20013117760956856,477.0833333333333,1.0,0.7916666666666666,31.805555555555557,0.9184706459296623,0.041666666666666664,0.20833333333333334,0.20833333333333334,0.3442028985507246,2,0.20013117760956856,0.20013117760956856,0.0,0,two_way,5
mid,heavy,seed_0006,3,0,0.05,eta_0.050,0.2042978442762352,477.0833333333333,1.0,0.7916666666666666,31.805555555555557,0.9184706459296623,0.03333333333333333,0.16666666666666666,0.16666666666666666,0.2898550724637681,2,0.2042978442762352,0.031038422071719213,-0.17325942220451598,0,two_way,7
mid,heavy,seed_0006,4,0,0.05,eta_0.050,0.25827973312085856,550.0,1.0,1.0,36.666666666666664,1.0,0.041666666666666664,0.20833333333333334,0.20833333333333334,0.391304347826087,2,0.25827973312085856,0.2582797331208585,-5.551115123125783e-17,0,two_way,7
mid,heavy,seed_0006,5,0,0.05,eta_0.050,0.2791130664541918,550.0,1.0,1.0,36.666666666666664,1.0,0.0,0.0,0.0,0.08333333333333333,1,0.2791130664541918,0.2791130664541918,0.0,0,two_way,5
mid,heavy,seed_0006,6,0,0.05,eta_0.050,0.2791130664541918,550.0,1.0,1.0,36.666666666666664,1.0,0.0,0.0,0.0,0.0,1,0.2791130664541918,0.2791130664541918,0.0,0,two_way,5
mid,heavy,seed_0006,7,0,0.05,eta_0.050,0.27911306645419187,550.0,1.0,1.0,36.666666666666664,1.0,0.0,0.0,0.0,0.2898550724637681,2,0.27911306645419187,0.2791130664541918,-5.551115123125783e-17,0,two_way,5
mid,heavy,seed_0006,8,0,0.05,eta_0.050,0.2791130664541918,550.0,1.0,1.0,36.666666666666664,1.0,0.0,0.0,0.0,0.2898550724637681,1,0.2791130664541918,0.2791130664541918,0.0,0,two_way,5
mid,heavy,seed_0006,9,0,0.05,eta_0.050,0.2791130664541919,550.0,1.0,1.0,36.666666666666664,1.0,0.0,0.0,0.0,0.08333333333333333,2,0.2791130664541919,0.2791130664541918,-1.1102230246251565e-16,0,two_way,5
mid,heavy,seed_0006,10,0,0.05,eta_0.050,0.2791130664541919,550.0,1.0,1.0,36.666666666666664,1.0,0.0,0.0,0.0,0.15942028985507245,2,0.2791130664541919,0.2791130664541918,-1.1102230246251565e-16,0,two_way,5
mid,heavy,seed_0006,11,0,0.05,eta_0.050,0.2791130664541918,550.0,1.0,1.0,36.666666666666664,1.0,0.0,0.0,0.0,0.08333333333333333,1,0.2791130664541918,0.2791130664541918,0.0,0,two_way,6
mid,heavy,seed_0006,12,0,0.05,eta_0.050,0.2791130664541918,550.0,1.0,1.0,36.666666666666664,1.0,0.0,0.0,0.0,0.0,1,0.2791130664541918,0.2791130664541918,0.0,0,two_way,5
mid,heavy,seed_0006,13,0,0.05,eta_0.050,0.2791130664541918,550.0,1.0,1.0,36.666666666666664,1.0,0.0,0.0,0.0,0.0,1,0.2791130664541918,0.2791130664541918,0.0,0,two_way,5
mid,heavy,seed_0006,14,0,0.05,eta_0.050,0.2791130664541919,550.0,1.0,1.0,36.666666666666664,1.0,0.0,0.0,0.0,0.08333333333333333,2,0.2791130664541919,0.2791130664541918,-1.1102230246251565e-16,0,two_way,5
mid,heavy,seed_0006,0,1,inf,eta_inf,0.1791130664541918,550.0,1.0,1.0,36.666666666666664,1.0,0.20000000000000004,1.0,1.0,0.0,1,0.1791130664541918,0.1791130664541918,0.0,0,two_way,5
mid,heavy,seed_0006,1,0,inf,eta_inf,0.2791130664541918,550.0,1.0,1.0,36.666666666666664,1.0,0.0,0.0,0.0,0.0,1,0.2791130664541918,0.2791130664541918,0.0,0,two_way,5
mid,heavy,seed_0006,2,0,inf,eta_inf,0.20013117760956856,477.0833333333333,1.0,0.7916666666666666,31.805555555555557,0.9184706459296623,0.041666666666666664,0.20833333333333334,0.20833333333333334,0.3442028985507246,2,0.20013117760956856,0.20013117760956856,0.0,0,two_way,5
mid,heavy,seed_0006,3,0,inf,eta_inf,0.2042978442762352,477.0833333333333,1.0,0.7916666666666666,31.805555555555557,0.9184706459296623,0.03333333333333333,0.16666666666666666,0.16666666666666666,0.2898550724637681,2,0.2042978442762352,0.031038422071719213,-0.17325942220451598,0,two_way,7
mid,heavy,seed_0006,4,0,inf,eta_inf,0.25827973312085856,550.0,1.0,1.0,36.666666666666664,1.0,0.041666666666666664,0.20833333333333334,0.20833333333333334,0.391304347826087,2,0.25827973312085856,0.2582797331208585,-5.551115123125783e-17,0,two_way,7
mid,heavy,seed_0006,5,0,inf,eta_inf,0.2791130664541918,550.0,1.0,1.0,36.666666666666664,1.0,0.0,0.0,0.0,0.08333333333333333,1,0.2791130664541918,0.2791130664541918,0.0,0,two_way,5
mid,heavy,seed_0006,6,0,inf,eta_inf,0.2791130664541918,550.0,1.0,1.0,36.666666666666664,1.0,0.0,0.0,0.0,0.0,1,0.2791130664541918,0.2791130664541918,0.0,0,two_way,5
mid,heavy,seed_0006,7,0,inf,eta_inf,0.27911306645419187,550.0,1.0,1.0,36.666666666666664,1.0,0.0,0.0,0.0,0.2898550724637681,2,0.27911306645419187,0.2791130664541918,-5.551115123125783e-17,0,two_way,5
mid,heavy,seed_0006,8,0,inf,eta_inf,0.2791130664541918,550.0,1.0,1.0,36.666666666666664,1.0,0.0,0.0,0.0,0.2898550724637681,1,0.2791130664541918,0.2791130664541918,0.0,0,two_way,5
mid,heavy,seed_0006,9,0,inf,eta_inf,0.2791130664541919,550.0,1.0,1.0,36.666666666666664,1.0,0.0,0.0,0.0,0.08333333333333333,2,0.2791130664541919,0.2791130664541918,-1.1102230246251565e-16,0,two_way,5
mid,heavy,seed_0006,10,0,inf,eta_inf,0.2791130664541919,550.0,1.0,1.0,36.666666666666664,1.0,0.0,0.0,0.0,0.15942028985507245,2,0.2791130664541919,0.2791130664541918,-1.1102230246251565e-16,0,two_way,5
mid,heavy,seed_0006,11,0,inf,eta_inf,0.2791130664541918,550.0,1.0,1.0,36.666666666666664,1.0,0.0,0.0,0.0,0.08333333333333333,1,0.2791130664541918,0.2791130664541918,0.0,0,two_way,6
mid,heavy,seed_0006,12,0,inf,eta_inf,0.2791130664541918,550.0,1.0,1.0,36.666666666666664,1.0,0.0,0.0,0.0,0.0,1,0.2791130664541918,0.2791130664541918,0.0,0,two_way,5
mid,heavy,seed_0006,13,0,inf,eta_inf,0.2791130664541918,550.0,1.0,1.0,36.666666666666664,1.0,0.0,0.0,0.0,0.0,1,0.2791130664541918,0.2791130664541918,0.0,0,two_way,5
mid,heavy,seed_0006,14,0,inf,eta_inf,0.2791130664541919,550.0,1.0,1.0,36.666666666666664,1.0,0.0,0.0,0.0,0.08333333333333333,2,0.2791130664541919,0.2791130664541918,-1.1102230246251565e-16,0,two_way,5
mid,light,seed_0007,0,1,0.0,eta_0.000,0.4471841780840184,3000.0,1.0,3.0,33.333333333333336,1.0,0.6,1.0,3.0,0.0,2,0.4471841780840184,0.4471841780840184,0.0,0,two_way,5
mid,light,seed_0007,1,0,0.0,eta_0.000,0.7471841780840182,3000.0,1.0,3.0,33.333333333333336,1.0,0.0,0.0,0.0,0.5217391304347826,1,0.7471841780840182,0.7471841780840182,0.0,0,two_way,5
mid,light,seed_0007,2,0,0.0,eta_0.000,0.7471841780840182,3000.0,1.0,3.0,33.333333333333336,1.0,0.0,0.0,0.0,0.0,1,0.7471841780840182,0.7471841780840182,0.0,0,two_way,5
mid,light,seed_0007,3,0,0.0,eta_0.000,0.7471841780840182,3000.0,1.0,3.0,33.333333333333336,1.0,0.0,0.0,0.0,0.0,1,0.7471841780840182,0.7471841780840182,0.0,0,two_way,5
mid,light,seed_0007,4,0,0.0,eta_0.000,0.7471841780840182,3000.0,1.0,3.0,33.333333333333336,1.0,0.0,0.0,0.0,0.0,1,0.7471841780840182,0.7471841780840182,0.0,0,two_way,5
mid,light,seed_0007,5,0,0.0,eta_0.000,0.7193478817661086,2897.9166666666665,1.0,2.9166666666666665,32.199074074074076,0.9722511989323172,0.016666666666666666,0.041666666666666664,0.08333333333333333,0.08333333333333333,2,0.7193478817661086,0.6622369070531552,-0.057110974712953455,0,two_way,5
mid,light,seed_0007,6,0,0.0,eta_0.000,0.7388508447506849,3000.0,1.0,3.0,33.333333333333336,1.0,0.016666666666666666,0.041666666666666664,0.08333333333333333,0.08333333333333333,1,0.7388508447506849,0.7388508447506849,0.0,0,two_way,7
mid,light,seed_0007,7,0,0.0,eta_0.000,0.7471841780840182,3000.0,1.0,3.0,33.333333333333336,1.0,0.0,0.0,0.0,0.0,1,0.7471841780840182,0.7471841780840182,0.0,0,two_way,5
mid,light,seed_0007,8,0,0.0,eta_0.000,0.6915115854481991,2795.8333333333335,1.0,2.8333333333333335,31.064814814814813,0.9445906027877781,0.03333333333333333,0.08333333333333333,0.16666666666666666,0.15942028985507245,2,0.6915115854481991,0.6358389928123804,-0.055672592635818696,0,two_way,5
mid,light,seed_0007,9,0,0.0,eta_0.000,0.7305175114173516,3000.0,1.0,3.0,33.333333333333336,1.0,0.03333333333333333,0.08333333333333333,0.16666666666666666,0.15942028985507245,1,0.7305175114173516,0.7305175114173516,0.0,0,two_way,7
mid,light,seed_0007,10,0,0.0,eta_0.000,0.7350488536510378,2937.5,1.0,2.9583333333333335,32.638888888888886,0.9896953405017921,0.008333333333333333,0.041666666666666664,0.041666666666666664,0.08333333333333333,2,0.7350488536510378,0.6865075559191159,-0.04854129773192184,0,two_way,5
mid,light,seed_0007,11,0,0.0,eta_0.000,0.730882186984371,2937.5,1.0,2.9583333333333335,32.638888888888886,0.9896953405017921,0.016666666666666666,0.08333333333333333,0.08333333333333333,0.15942028985507245,2,0.730882186984371,0.6785388981528023,-0.05234328883156869,0,two_way,6
mid,light,seed_0007,12,0,0.0,eta_0.000,0.7430175114173515,3000.0,1.0,3.0,33.333333333333336,1.0,0.008333333333333333,0.041666666666666664,0.041666666666666664,0.08333333333333333,1,0.7430175114173515,0.7430175114173515,0.0,0,two_way,7
mid,light,seed_0007,13,0,0.0,eta_0.000,0.7107782047850768,2812.5,1.0,2.875,31.25,0.9698275862068966,0.025000000000000005,0.125,0.125,0.22826086956521738,2,0.7107782047850768,0.65991882991035,-0.050859374874726804,0,two_way,5
mid,light,seed_0007,14,0,0.0,eta_0.000,0.7346841780840183,3000.0,1.0,3.0,33.333333333333336,1.0,0.025000000000000005,0.125,0.125,0.22826086956521738,1,0.7346841780840183,0.7346841780840183,0.0,0,two_way,7
mid,light,seed_0007,0,1,0.005,eta_0.005,0.4471841780840184,3000.0,1.0,3.0,33.333333333333336,1.0,0.6,1.0,3.0,0.0,2,0.4471841780840184,0.4471841780840184,0.0,0,two_way,5
mid,light,seed_0007,1,0,0.005,eta_0.005,0.7471841780840182,3000.0,1.0,3.0,33.333333333333336,1.0,0.0,0.0,0.0,0.5217391304347826,1,0.7471841780840182,0.7471841780840182,0.0,0,two_way,5
mid,light,seed_0007,2,0,0.005,eta_0.005,0.7471841780840182,3000.0,1.0,3.0,33.333333333333336,1.0,0.0,0.0,0.0,0.0,1,0.7471841780840182,0.7471841780840182,0.0,0,two_way,5
mid,light,seed_0007,3,0,0.005,eta_0.005,0.7471841780840182,3000.0,1.0,3.0,33.333333333333336,1.0,0.0,0.0,0.0,0.0,1,0.7471841780840182,0.7471841780840182,0.0,0,two_way,5
mid,light,seed_0007,4,0,0.005,eta_0.005,0.7471841780840182,3000.0,1.0,3.0,33.333333333333336,1.0,0.0,0.0,0.0,0.0,1,0.7471841780840182,0.7471841780840182,0.0,0,two_way,5
mid,light,seed_0007,5,0,0.005,eta_0.005,0.7193478817661086,2897.9166666666665,1.0,2.9166666666666665,32.199074074074076,0.9722511989323172,0.016666666666666666,0.041666666666666664,0.08333333333333333,0.08333333333333333,2,0.7193478817661086,0.6622369070531552,-0.057110974712953455,0,two_way,5
mid,light,seed_0007,6,0,0.005,eta_0.005,0.7388508447506849,3000.0,1.0,3.0,33.333333333333336,1.0,0.016666666666666666,0.041666666666666664,0.08333333333333333,0.08333333333333333,1,0.7388508447506849,0.7388508447506849,0.0,0,two_way,7
mid,light,seed_0007,7,0,0.005,eta_0.005,0.7471841780840182,3000.0,1.0,3.0,33.333333333333336,1.0,0.0,0.0,0.0,0.0,1,0.7471841780840182,0.7471841780840182,0.0,0,two_way,5
mid,light,seed_0007,8,0,0.005,eta_0.005,0.6915115854481991,2795.8333333333335,1.0,2.8333333333333335,31.064814814814813,0.9445906027877781,0.03333333333333333,0.08333333333333333,0.16666666666666666,0.15942028985507245,2,0.6915115854481991,0.6358389928123804,-0.055672592635818696,0,two_way,5
mid,light,seed_0007,9,0,0.005,eta_0.005,0.7305175114173516,3000.0,1.0,3.0,33.333333333333336,1.0,0.03333333333333333,0.08333333333333333,0.16666666666666666,0.15942028985507245,1,0.7305175114173516,0.7305175114173516,0.0,0,two_way,7
mid,light,seed_0007,10,0,0.005,eta_0.005,0.7350488536510378,2937.5,1.0,2.9583333333333335,32.638888888888886,0.9896953405017921,0.008333333333333333,0.041666666666666664,0.041666666666666664,0.08333333333333333,2,0.7350488536510378,0.6865075559191159,-0.04854129773192184,0,two_way,5
mid,light,seed_0007,11,0,0.005,eta_0.005,0.730882186984371,2937.5,1.0,2.9583333333333335,32.638888888888886,0.9896953405017921,0.016666666666666666,0.08333333333333333,0.08333333333333333,0.15942028985507245,2,0.730882186984371,0.6785388981528023,-0.05234328883156869,0,two_way,6
mid,light,seed_0007,12,0,0.005,eta_0.005,0.7430175114173515,3000.0,1.0,3.0,33.333333333333336,1.0,0.008333333333333333,0.041666666666666664,0.041666666666666664,0.08333333333333333,1,0.7430175114173515,0.7430175114173515,0.0,0,two_way,7
mid,light,seed_0007,13,0,0.005,eta_0.005,0.7107782047850768,2812.5,1.0,2.875,31.25,0.9698275862068966,0.025000000000000005,0.125,0.125,0.22826086956521738,2,0.7107782047850768,0.65991882991035,-0.050859374874726804,0,two_way,5
mid,light,seed_0007,14,0,0.005,eta_0.005,0.7346841780840183,3000.0,1.0,3.0,33.333333333333336,1.0,0.025000000000000005,0.125,0.125,0.22826086956521738,1,0.7346841780840183,0.7346841780840183,0.0,0,two_way,7
mid,light,seed_0007,0,1,0.01,eta_0.010,0.4471841780840184,3000.0,1.0,3.0,33.333333333333336,1.0,0.6,1.0,3.0,0.0,2,0.4471841780840184,0.4471841780840184,0.0,0,two_way,5
mid,light,seed_0007,1,0,0.01,eta_0.010,0.7471841780840182,3000.0,1.0,3.0,33.333333333333336,1.0,0.0,0.0,0.0,0.5217391304347826,1,0.7471841780840182,0.7471841780840182,0.0,0,two_way,5
mid,light,seed_0007,2,0,0.01,eta_0.010,0.7471841780840182,3000.0,1.0,3.0,33.333333333333336,1.0,0.0,0.0,0.0,0.0,1,0.7471841780840182,0.7471841780840182,0.0,0,two_way,5
mid,light,seed_0007,3,0,0.01,eta_0.010,0.7471841780840182,3000.0,1.0,3.0,33.333333333333336,1.0,0.0,0.0,0.0,0.0,1,0.7471841780840182,0.7471841780840182,0.0,0,two_way,5
mid,light,seed_0007,4,0,0.01,eta_0.010,0.7471841780840182,3000.0,1.0,3.0,33.333333333333336,1.0,0.0,0.0,0.0,0.0,1,0.7471841780840182,0.7471841780840182,0.0,0,two_way,5
mid,light,seed_0007,5,0,0.01,eta_0.010,0.7193478817661086,2897.9166666666665,1.0,2.9166666666666665,32.199074074074076,0.9722511989323172,0.016666666666666666,0.041666666666666664,0.08333333333333333,0.08333333333333333,2,0.7193478817661086,0.6622369070531552,-0.057110974712953455,0,two_way,5
mid,light,seed_0007,6,0,0.01,eta_0.010,0.7388508447506849,3000.0,1.0,3.0,33.333333333333336,1.0,0.016666666666666666,0.041666666666666664,0.08333333333333333,0.08333333333333333,1,0.7388508447506849,0.7388508447506849,0.0,0,two_way,7
mid,light,seed_0007,7,0,0.01,eta_0.010,0.7471841780840182,3000.0,1.0,3.0,33.333333333333336,1.0,0.0,0.0,0.0,0.0,1,0.7471841780840182,0.7471841780840182,0.0,0,two_way,5
mid,light,seed_0007,8,0,0.01,eta_0.010,0.6915115854481991,2795.8333333333335,1.0,2.8333333333333335,31.064814814814813,0.9445906027877781,0.03333333333333333,0.08333333333333333,0.16666666666666666,0.15942028985507245,2,0.6915115854481991,0.6358389928123804,-0.055672592635818696,0,two_way,5
mid,light,seed_0007,9,0,0.01,eta_0.010,0.7305175114173516,3000.0,1.0,3.0,33.333333333333336,1.0,0.03333333333333333,0.08333333333333333,0.16666666666666666,0.15942028985507245,1,0.7305175114173516,0.7305175114173516,0.0,0,two_way,7
mid,light,seed_0007,10,0,0.01,eta_0.010,0.7350488536510378,2937.5,1.0,2.9583333333333335,32.638888888888886,0.9896953405017921,0.008333333333333333,0.041666666666666664,0.041666666666666664,0.08333333333333333,2,0.7350488536510378,0.6865075559191159,-0.04854129773192184,0,two_way,5
mid,light,seed_0007,11,0,0.01,eta_0.010,0.730882186984371,2937.5,1.0,2.9583333333333335,32.638888888888886,0.9896953405017921,0.016666666666666666,0.08333333333333333,0.08333333333333333,0.15942028985507245,2,0.730882186984371,0.6785388981528023,-0.05234328883156869,0,two_way,6
mid,light,seed_0007,12,0,0.01,eta_0.010,0.7430175114173515,3000.0,1.0,3.0,33.333333333333336,1.0,0.008333333333333333,0.041666666666666664,0.041666666666666664,0.08333333333333333,1,0.7430175114173515,0.7430175114173515,0.0,0,two_way,7
mid,light,seed_0007,13,0,0.01,eta_0.010,0.7107782047850768,2812.5,1.0,2.875,31.25,0.9698275862068966,0.025000000000000005,0.125,0.125,0.22826086956521738,2,0.7107782047850768,0.65991882991035,-0.050859374874726804,0,two_way,5
mid,light,seed_0007,14,0,0.01,eta_0.010,0.7346841780840183,3000.0,1.0,3.0,33.333333333333336,1.0,0.025000000000000005,0.125,0.125,0.22826086956521738,1,0.7346841780840183,0.7346841780840183,0.0,0,two_way,7
mid,light,seed_0007,0,1,0.02,eta_0.020,0.4471841780840184,3000.0,1.0,3.0,33.333333333333336,1.0,0.6,1.0,3.0,0.0,2,0.4471841780840184,0.4471841780840184,0.0,0,two_way,5
mid,light,seed_0007,1,0,0.02,eta_0.020,0.7471841780840182,3000.0,1.0,3.0,33.333333333333336,1.0,0.0,0.0,0.0,0.5217391304347826,1,0.7471841780840182,0.7471841780840182,0.0,0,two_way,5
mid,light,seed_0007,2,0,0.02,eta_0.020,0.7471841780840182,3000.0,1.0,3.0,33.333333333333336,1.0,0.0,0.0,0.0,0.0,1,0.7471841780840182,0.7471841780840182,0.0,0,two_way,5
mid,light,seed_0007,3,0,0.02,eta_0.020,0.7471841780840182,3000.0,1.0,3.0,33.333333333333336,1.0,0.0,0.0,0.0,0.0,1,0.7471841780840182,0.7471841780840182,0.0,0,two_way,5
mid,light,seed_0007,4,0,0.02,eta_0.020,0.7471841780840182,3000.0,1.0,3.0,33.333333333333336,1.0,0.0,0.0,0.0,0.0,1,0.7471841780840182,0.7471841780840182,0.0,0,two_way,5
mid,light,seed_0007,5,0,0.02,eta_0.020,0.7193478817661086,2897.9166666666665,1.0,2.9166666666666665,32.199074074074076,0.9722511989323172,0.016666666666666666,0.041666666666666664,0.08333333333333333,0.08333333333333333,2,0.7193478817661086,0.6622369070531552,-0.057110974712953455,0,two_way,5
mid,light,seed_0007,6,0,0.02,eta_0.020,0.7388508447506849,3000.0,1.0,3.0,33.333333333333336,1.0,0.016666666666666666,0.041666666666666664,0.08333333333333333,0.08333333333333333,1,0.7388508447506849,0.7388508447506849,0.0,0,two_way,7
mid,light,seed_0007,7,0,0.02,eta_0.020,0.7471841780840182,3000.0,1.0,3.0,33.333333333333336,1.0,0.0,0.0,0.0,0.0,1,0.7471841780840182,0.7471841780840182,0.0,0,two_way,5
mid,light,seed_0007,8,0,0.02,eta_0.020,0.6915115854481991,2795.8333333333335,1.0,2.8333333333333335,31.064814814814813,0.9445906027877781,0.03333333333333333,0.08333333333333333,0.16666666666666666,0.15942028985507245,2,0.6915115854481991,0.6358389928123804,-0.055672592635818696,0,two_way,5
mid,light,seed_0007,9,0,0.02,eta_0.020,0.7305175114173516,3000.0,1.0,3.0,33.333333333333336,1.0,0.03333333333333333,0.08333333333333333,0.16666666666666666,0.15942028985507245,1,0.7305175114173516,0.7305175114173516,0.0,0,two_way,7
mid,light,seed_0007,10,0,0.02,eta_0.020,0.7350488536510378,2937.5,1.0,2.9583333333333335,32.638888888888886,0.9896953405017921,0.008333333333333333,0.041666666666666664,0.041666666666666664,0.08333333333333333,2,0.7350488536510378,0.6865075559191159,-0.04854129773192184,0,two_way,5
mid,light,seed_0007,11,0,0.02,eta_0.020,0.730882186984371,2937.5,1.0,2.9583333333333335,32.638888888888886,0.9896953405017921,0.016666666666666666,0.08333333333333333,0.08333333333333333,0.15942028985507245,2,0.730882186984371,0.6785388981528023,-0.05234328883156869,0,two_way,6
mid,light,seed_0007,12,0,0.02,eta_0.020,0.7430175114173515,3000.0,1.0,3.0,33.333333333333336,1.0,0.008333333333333333,0.041666666666666664,0.041666666666666664,0.08333333333333333,1,0.7430175114173515,0.7430175114173515,0.0,0,two_way,7
mid,light,seed_0007,13,0,0.02,eta_0.020,0.7107782047850768,2812.5,1.0,2.875,31.25,0.9698275862068966,0.025000000000000005,0.125,0.125,0.22826086956521738,2,0.7107782047850768,0.65991882991035,-0.050859374874726804,0,two_way,5
mid,light,seed_0007,14,0,0.02,eta_0.020,0.7346841780840183,3000.0,1.0,3.0,33.333333333333336,1.0,0.025000000000000005,0.125,0.125,0.22826086956521738,1,0.7346841780840183,0.7346841780840183,0.0,0,two_way,7
mid,light,seed_0007,0,1,0.03,eta_0.030,0.4471841780840184,3000.0,1.0,3.0,33.333333333333336,1.0,0.6,1.0,3.0,0.0,2,0.4471841780840184,0.4471841780840184,0.0,0,two_way,5
mid,light,seed_0007,1,0,0.03,eta_0.030,0.7471841780840182,3000.0,1.0,3.0,33.333333333333336,1.0,0.0,0.0,0.0,0.5217391304347826,1,0.7471841780840182,0.7471841780840182,0.0,0,two_way,5
mid,light,seed_0007,2,0,0.03,eta_0.030,0.7471841780840182,3000.0,1.0,3.0,33.333333333333336,1.0,0.0,0.0,0.0,0.0,1,0.7471841780840182,0.7471841780840182,0.0,0,two_way,5
mid,light,seed_0007,3,0,0.03,eta_0.030,0.7471841780840182,3000.0,1.0,3.0,33.333333333333336,1.0,0.0,0.0,0.0,0.0,1,0.7471841780840182,0.7471841780840182,0.0,0,two_way,5
mid,light,seed_0007,4,0,0.03,eta_0.030,0.7471841780840182,3000.0,1.0,3.0,33.333333333333336,1.0,0.0,0.0,0.0,0.0,1,0.7471841780840182,0.7471841780840182,0.0,0,two_way,5
mid,light,seed_0007,5,0,0.03,eta_0.030,0.7193478817661086,2897.9166666666665,1.0,2.9166666666666665,32.199074074074076,0.9722511989323172,0.016666666666666666,0.041666666666666664,0.08333333333333333,0.08333333333333333,2,0.7193478817661086,0.6622369070531552,-0.057110974712953455,0,two_way,5
mid,light,seed_0007,6,0,0.03,eta_0.030,0.7388508447506849,3000.0,1.0,3.0,33.333333333333336,1.0,0.016666666666666666,0.041666666666666664,0.08333333333333333,0.08333333333333333,1,0.7388508447506849,0.7388508447506849,0.0,0,two_way,7
mid,light,seed_0007,7,0,0.03,eta_0.030,0.7471841780840182,3000.0,1.0,3.0,33.333333333333336,1.0,0.0,0.0,0.0,0.0,1,0.7471841780840182,0.7471841780840182,0.0,0,two_way,5
mid,light,seed_0007,8,0,0.03,eta_0.030,0.6915115854481991,2795.8333333333335,1.0,2.8333333333333335,31.064814814814813,0.9445906027877781,0.03333333333333333,0.08333333333333333,0.16666666666666666,0.15942028985507245,2,0.6915115854481991,0.6358389928123804,-0.055672592635818696,0,two_way,5
mid,light,seed_0007,9,0,0.03,eta_0.030,0.7305175114173516,3000.0,1.0,3.0,33.333333333333336,1.0,0.03333333333333333,0.08333333333333333,0.16666666666666666,0.15942028985507245,1,0.7305175114173516,0.7305175114173516,0.0,0,two_way,7
mid,light,seed_0007,10,0,0.03,eta_0.030,0.7350488536510378,2937.5,1.0,2.9583333333333335,32.638888888888886,0.9896953405017921,0.008333333333333333,0.041666666666666664,0.041666666666666664,0.08333333333333333,2,0.7350488536510378,0.6865075559191159,-0.04854129773192184,0,two_way,5
mid,light,seed_0007,11,0,0.03,eta_0.030,0.730882186984371,2937.5,1.0,2.9583333333333335,32.638888888888886,0.9896953405017921,0.016666666666666666,0.08333333333333333,0.08333333333333333,0.15942028985507245,2,0.730882186984371,0.6785388981528023,-0.05234328883156869,0,two_way,6
mid,light,seed_0007,12,0,0.03,eta_0.030,0.7430175114173515,3000.0,1.0,3.0,33.333333333333336,1.0,0.008333333333333333,0.041666666666666664,0.041666666666666664,0.08333333333333333,1,0.7430175114173515,0.7430175114173515,0.0,0,two_way,7
mid,light,seed_0007,13,0,0.03,eta_0.030,0.7107782047850768,2812.5,1.0,2.875,31.25,0.9698275862068966,0.025000000000000005,0.125,0.125,0.22826086956521738,2,0.7107782047850768,0.65991882991035,-0.050859374874726804,0,two_way,5
mid,light,seed_0007,14,0,0.03,eta_0.030,0.7346841780840183,3000.0,1.0,3.0,33.333333333333336,1.0,0.025000000000000005,0.125,0.125,0.22826086956521738,1,0.7346841780840183,0.7346841780840183,0.0,0,two_way,7
mid,light,seed_0007,0,1,0.05,eta_0.050,0.4471841780840184,3000.0,1.0,3.0,33.333333333333336,1.0,0.6,1.0,3.0,0.0,2,0.4471841780840184,0.4471841780840184,0.0,0,two_way,5
mid,light,seed_0007,1,0,0.05,eta_0.050,0.7471841780840182,3000.0,1.0,3.0,33.333333333333336,1.0,0.0,0.0,0.0,0.5217391304347826,1,0.7471841780840182,0.7471841780840182,0.0,0,two_way,5
mid,light,seed_0007,2,0,0.05,eta_0.050,0.7471841780840182,3000.0,1.0,3.0,33.333333333333336,1.0,0.0,0.0,0.0,0.0,1,0.7471841780840182,0.7471841780840182,0.0,0,two_way,5
mid,light,seed_0007,3,0,0.05,eta_0.050,0.7471841780840182,3000.0,1.0,3.0,33.333333333333336,1.0,0.0,0.0,0.0,0.0,1,0.7471841780840182,0.7471841780840182,0.0,0,two_way,5
mid,light,seed_0007,4,0,0.05,eta_0.050,0.7471841780840182,3000.0,1.0,3.0,33.333333333333336,1.0,0.0,0.0,0.0,0.0,1,0.7471841780840182,0.7471841780840182,0.0,0,two_way,5
