scenario_id,timestamp_s,serving_gnb,ue_id,trajectory_step,x_m,y_m,speed_mps,angle_deg,distance_m,direction_to_gnb,lane_id,lane_position_m,slope_deg,vehicle_type,user_index
sumo_coupled_00000204,12,gnb_2,2,11,226.65,415.663616078035,0.704086341217662,180.0,99.30634391178477,0.963318276655259,,,,SUMO/TraCI,4
sumo_coupled_00000204,12,gnb_2,23,76,47.6866490585247,226.65,3.49017350804337,90.0,178.6437219020613,0.852609592544085,,,,SUMO/TraCI,5
sumo_coupled_00000205,12.1,gnb_1,11,86,223.35,51.3923788134101,3.66703493722348,0.0,36.92720528222285,0.7747031211257657,,,,SUMO/TraCI,0
sumo_coupled_00000206,12.1,gnb_2,0,119,226.65,385.332039102317,4.82394305172701,180.0,70.55847102415613,0.9259276477228395,,,,SUMO/TraCI,0
sumo_coupled_00000206,12.1,gnb_2,1,67,226.65,406.222606431739,2.63128460003678,180.0,90.24721801741347,0.9554045911432094,,,,SUMO/TraCI,1
sumo_coupled_00000206,12.1,gnb_2,16,86,400.03987406811,223.35,3.35047372614993,270.0,222.16474454148954,0.90041232456103,,,,SUMO/TraCI,2
sumo_coupled_00000206,12.1,gnb_2,17,33,413.127601417109,223.35,1.43251943437603,270.0,234.0183689068234,0.9107302234978305,,,,SUMO/TraCI,3
sumo_coupled_00000206,12.1,gnb_2,2,12,226.65,415.591323445227,0.722926328082755,180.0,99.23670499371693,0.9632657941562978,,,,SUMO/TraCI,4
sumo_coupled_00000206,12.1,gnb_2,23,77,48.0378100962792,226.65,3.51161037754544,90.0,178.34441303369866,0.8520714908798805,,,,SUMO/TraCI,5
sumo_coupled_00000207,12.2,gnb_1,11,87,223.35,51.7610096683768,3.68630854966684,0.0,36.642367212688484,0.7706650110161176,,,,SUMO/TraCI,0
sumo_coupled_00000208,12.2,gnb_2,0,120,226.65,384.844759328797,4.87279773519699,180.0,70.10752678856677,0.9249329180354423,,,,SUMO/TraCI,0
sumo_coupled_00000208,12.2,gnb_2,1,68,226.65,405.958265928843,2.6434050289603,180.0,89.99469974111636,0.9551480940112607,,,,SUMO/TraCI,1
sumo_coupled_00000208,12.2,gnb_2,16,87,399.703708850817,223.35,3.36165217293455,270.0,221.86210543662452,0.9001253659691014,,,,SUMO/TraCI,2
sumo_coupled_00000208,12.2,gnb_2,17,34,412.976370112268,223.35,1.51231304841337,270.0,233.88064632670606,0.9106198971879143,,,,SUMO/TraCI,3
sumo_coupled_00000208,12.2,gnb_2,2,13,226.65,415.511576487549,0.797469576777145,180.0,99.15988978985871,0.9632077717105043,,,,SUMO/TraCI,4
sumo_coupled_00000208,12.2,gnb_2,23,78,48.3907953801982,226.65,3.52985283918956,90.0,178.0437402029314,0.8515278574073993,,,,SUMO/TraCI,5
sumo_coupled_00000209,12.3,gnb_1,11,88,223.35,52.1340149653155,3.73005296938686,0.0,36.355682113711744,0.7664822502168014,,,,SUMO/TraCI,0
sumo_coupled_00000210,12.3,gnb_2,0,121,226.65,384.352674480902,4.92084847894822,180.0,69.65263249041587,0.9239087193116049,,,,SUMO/TraCI,0
sumo_coupled_00000210,12.3,gnb_2,1,69,226.65,405.68939350101,2.6887242783295,180.0,89.73792207629354,0.9548849752522509,,,,SUMO/TraCI,1
sumo_coupled_00000210,12.3,gnb_2,16,88,399.3674785879,223.35,3.36230262916564,270.0,221.55950446436904,0.8998371749832201,,,,SUMO/TraCI,2
sumo_coupled_00000210,12.3,gnb_2,17,35,412.824481337403,223.35,1.51888774864596,270.0,233.74234181366154,0.9105088949055956,,,,SUMO/TraCI,3
sumo_coupled_00000210,12.3,gnb_2,2,14,226.65,415.43020492074,0.813715668090806,180.0,99.08151447779967,0.9631484280765833,,,,SUMO/TraCI,4
sumo_coupled_00000210,12.3,gnb_2,23,79,48.7509053245178,226.65,3.60109944319629,90.0,177.7371968389087,0.8509704066761339,,,,SUMO/TraCI,5
sumo_coupled_00000211,12.4,gnb_1,11,89,223.35,52.5094025304241,3.75387565108581,0.0,36.06876001797473,0.7621719586666152,,,,SUMO/TraCI,0
sumo_coupled_00000212,12.4,gnb_2,0,122,226.65,383.856316360718,4.96358120183785,180.0,69.19430351669203,0.9228551067836627,,,,SUMO/TraCI,0
sumo_coupled_00000212,12.4,gnb_2,1,70,226.65,405.412662438908,2.76731062101815,180.0,89.4737134855978,0.954611797270005,,,,SUMO/TraCI,1
sumo_coupled_00000212,12.4,gnb_2,16,89,399.028550441678,223.35,3.38928146222635,270.0,221.25457371750662,0.8995454742363594,,,,SUMO/TraCI,2
sumo_coupled_00000212,12.4,gnb_2,17,36,412.671182514598,223.35,1.53298822805506,270.0,233.60277047192196,0.9103966621841076,,,,SUMO/TraCI,3
sumo_coupled_00000212,12.4,gnb_2,2,15,226.65,415.341453058904,0.88751861836128,180.0,98.99603613975256,0.9630835412875582,,,,SUMO/TraCI,4
sumo_coupled_00000212,12.4,gnb_2,23,80,49.1167156500363,226.65,3.65810325518527,90.0,177.42600710220586,0.8504011718138239,,,,SUMO/TraCI,5
sumo_coupled_00000213,12.5,gnb_1,11,90,223.35,52.8896764167719,3.80273886347755,0.0,35.77977284426682,0.7576997121034581,,,,SUMO/TraCI,0
sumo_coupled_00000214,12.5,gnb_2,0,123,226.65,383.353297790605,5.0301857011332,180.0,68.73036331160395,0.9217657922653358,,,,SUMO/TraCI,0
sumo_coupled_00000214,12.5,gnb_2,1,71,226.65,405.130967641133,2.81694797775392,180.0,89.20484376711633,0.9543312229028859,,,,SUMO/TraCI,1
sumo_coupled_00000214,12.5,gnb_2,16,90,398.687069604251,223.35,3.41480837427108,270.0,220.94744652954125,0.8992503544397651,,,,SUMO/TraCI,2
sumo_coupled_00000214,12.5,gnb_2,17,37,412.514295978253,223.35,1.56886536345106,270.0,233.45995051642697,0.9102815943726494,,,,SUMO/TraCI,3
sumo_coupled_00000214,12.5,gnb_2,2,16,226.65,415.246305777308,0.951472815958038,180.0,98.90440467554748,0.9630137918504265,,,,SUMO/TraCI,4
sumo_coupled_00000214,12.5,gnb_2,23,81,49.4896052276079,226.65,3.72889577571579,90.0,177.10901003207405,0.8498178310924723,,,,SUMO/TraCI,5
sumo_coupled_00000215,12.6,gnb_1,11,91,223.35,53.2721967339804,3.82520317208587,0.0,35.49081525447179,0.7530907102127482,,,,SUMO/TraCI,0
sumo_coupled_00000216,12.6,gnb_2,0,124,226.65,382.844707516745,5.08590273860235,180.0,68.26184705137437,0.9206417674202052,,,,SUMO/TraCI,0
sumo_coupled_00000216,12.6,gnb_2,1,72,226.65,404.843198911214,2.8776872991832,180.0,88.93025863837251,0.9540419673827985,,,,SUMO/TraCI,1
sumo_coupled_00000216,12.6,gnb_2,16,91,398.343779612978,223.35,3.43289991272642,270.0,220.6387939850143,0.8989524282227968,,,,SUMO/TraCI,2
sumo_coupled_00000216,12.6,gnb_2,17,38,412.355304872543,223.35,1.58991105709446,270.0,233.31523312358044,0.9101647673388924,,,,SUMO/TraCI,3
sumo_coupled_00000216,12.6,gnb_2,2,17,226.65,415.145495911208,1.00809866099916,180.0,98.80732711793037,0.9629396795406496,,,,SUMO/TraCI,4
sumo_coupled_00000216,12.6,gnb_2,23,82,49.8652813702188,226.65,3.75676142610886,90.0,176.7898646360802,0.8492269561879675,,,,SUMO/TraCI,5
sumo_coupled_00000217,12.7,gnb_1,11,92,223.35,53.6577979724348,3.85601238454326,0.0,35.20133673116775,0.7483295940929837,,,,SUMO/TraCI,0
sumo_coupled_00000218,12.7,gnb_2,0,125,226.65,382.328733802748,5.15973713997145,180.0,67.78711940666767,0.9194775401035439,,,,SUMO/TraCI,0
sumo_coupled_00000218,12.7,gnb_2,1,73,226.65,404.549650167005,2.93548744209726,180.0,88.65024446307481,0.953744128728513,,,,SUMO/TraCI,1
sumo_coupled_00000218,12.7,gnb_2,16,92,397.998342729867,223.35,3.45436883110582,270.0,220.32831462109874,0.8986513742928006,,,,SUMO/TraCI,2
sumo_coupled_00000218,12.7,gnb_2,17,39,412.195804088632,223.35,1.59500783911195,270.0,233.1700704910926,0.9100473471647303,,,,SUMO/TraCI,3
sumo_coupled_00000218,12.7,gnb_2,2,18,226.65,415.042540718122,1.02955193086825,180.0,98.70819138326806,0.9628637642552588,,,,SUMO/TraCI,4
sumo_coupled_00000218,12.7,gnb_2,23,83,50.2412528895012,226.65,3.75971519282364,90.0,176.47069115325166,0.8486324053689146,,,,SUMO/TraCI,5
sumo_coupled_00000219,12.8,gnb_1,11,93,223.35,54.0443173559385,3.86519383503689,0.0,34.913034263999954,0.7434381797867768,,,,SUMO/TraCI,0
sumo_coupled_00000220,12.8,gnb_2,0,126,226.65,381.805025870617,5.23707932130758,180.0,67.30589664262438,0.9182705966876055,,,,SUMO/TraCI,0
sumo_coupled_00000220,12.8,gnb_2,1,74,226.65,404.248926670265,3.00723496739436,180.0,88.36347743888133,0.9534360701064277,,,,SUMO/TraCI,1
sumo_coupled_00000220,12.8,gnb_2,16,93,397.65088105438,223.35,3.47461675487487,270.0,220.01612050386825,0.8983472692897745,,,,SUMO/TraCI,2
sumo_coupled_00000220,12.8,gnb_2,17,40,412.030303515444,223.35,1.65500573188287,270.0,233.0194672314983,0.9099252780661362,,,,SUMO/TraCI,3
sumo_coupled_00000220,12.8,gnb_2,2,19,226.65,414.937296525697,1.05244192424528,180.0,98.60685965797774,0.9627859243767746,,,,SUMO/TraCI,4
sumo_coupled_00000220,12.8,gnb_2,23,84,50.61761969805,226.65,3.76366808548846,90.0,176.15140659295463,0.8480339907085631,,,,SUMO/TraCI,5
sumo_coupled_00000221,12.9,gnb_1,11,94,223.35,54.4334615503632,3.89144194424718,0.0,34.624707772005195,0.7383900138012973,,,,SUMO/TraCI,0
sumo_coupled_00000222,12.9,gnb_2,0,127,226.65,381.2766352685,5.28390602116798,180.0,66.82101862310076,0.9170263568432941,,,,SUMO/TraCI,0
sumo_coupled_00000222,12.9,gnb_2,1,75,226.65,403.942821472557,3.06105197707806,180.0,88.07167408862838,0.953119403499513,,,,SUMO/TraCI,1
sumo_coupled_00000222,12.9,gnb_2,16,94,397.298838490265,223.35,3.52042564114584,270.0,219.6999184560788,0.8980378321337786,,,,SUMO/TraCI,2
sumo_coupled_00000222,12.9,gnb_2,17,41,411.864653787566,223.35,1.6564972787745,270.0,232.86874849263307,0.9098028617363761,,,,SUMO/TraCI,3
sumo_coupled_00000222,12.9,gnb_2,2,20,226.65,414.825821817744,1.11474707952999,180.0,98.49953798577195,0.9627032142165111,,,,SUMO/TraCI,4
sumo_coupled_00000222,12.9,gnb_2,23,85,51.0005507833295,226.65,3.82931085279488,90.0,175.8267851235163,0.8474217913499362,,,,SUMO/TraCI,5
sumo_coupled_00000223,13,gnb_1,11,95,223.35,54.8260414469535,3.92579896590306,0.0,34.33585136894821,0.7331683225951021,,,,SUMO/TraCI,0
sumo_coupled_00000224,13,gnb_2,0,128,226.65,380.743298637234,5.33336631265794,180.0,66.33227592456173,0.9157427178635635,,,,SUMO/TraCI,0
sumo_coupled_00000224,13,gnb_2,1,76,226.65,403.636235654203,3.06585818354656,180.0,87.7795102196713,0.9527990694514061,,,,SUMO/TraCI,1
sumo_coupled_00000224,13,gnb_2,16,95,396.940669621623,223.35,3.58168868642329,270.0,219.37832584604445,0.8977216361831124,,,,SUMO/TraCI,2
sumo_coupled_00000224,13,gnb_2,17,42,411.695467596492,223.35,1.69186191074771,270.0,232.71483300575704,0.909677586349878,,,,SUMO/TraCI,3
sumo_coupled_00000224,13,gnb_2,2,21,226.65,414.706848119881,1.18973697862886,180.0,98.38500689028895,0.9626146413293485,,,,SUMO/TraCI,4
sumo_coupled_00000224,13,gnb_2,23,86,51.3841340738452,226.65,3.83583290515744,90.0,175.50184644322357,0.8468051415871193,,,,SUMO/TraCI,5
sumo_coupled_00000225,13.1,gnb_1,11,96,223.35,55.2205133580156,3.9447191106212,0.0,34.047693875507676,0.7277875186668548,,,,SUMO/TraCI,0
sumo_coupled_00000226,13.1,gnb_2,0,129,226.65,380.20600888957,5.37289747664098,180.0,65.84061061693598,0.9144205730389049,,,,SUMO/TraCI,0
sumo_coupled_00000226,13.1,gnb_2,1,77,226.65,403.322980824563,3.13254829640184,180.0,87.48109300580607,0.9524684473138999,,,,SUMO/TraCI,1
sumo_coupled_00000226,13.1,gnb_2,16,96,396.574823436591,223.35,3.65846185032307,270.0,219.04995710825173,0.8973972240471436,,,,SUMO/TraCI,2
sumo_coupled_00000226,13.1,gnb_2,17,43,411.522179051835,223.35,1.73288544656929,270.0,232.5572074368725,0.9095490154148527,,,,SUMO/TraCI,3
sumo_coupled_00000226,13.1,gnb_2,2,22,226.65,414.584744866037,1.22103253844492,180.0,98.26747407648837,0.9625234163688298,,,,SUMO/TraCI,4
sumo_coupled_00000226,13.1,gnb_2,23,87,51.7719403990539,226.65,3.87806325208673,90.0,175.17357150284295,0.8461782124396571,,,,SUMO/TraCI,5
sumo_coupled_00000227,13.2,gnb_1,11,97,223.35,55.6193233930437,3.98810035028129,0.0,33.75855286905803,0.7222073973823333,,,,SUMO/TraCI,0
sumo_coupled_00000228,13.2,gnb_2,0,130,226.65,379.664128033167,5.41880856403474,180.0,65.34547171731293,0.9130568112091433,,,,SUMO/TraCI,0
sumo_coupled_00000228,13.2,gnb_2,1,78,226.65,403.00639502793,3.16585796632488,180.0,87.1796083699208,0.9521308546801105,,,,SUMO/TraCI,1
sumo_coupled_00000228,13.2,gnb_2,16,97,396.206332663179,223.35,3.68490773411496,270.0,218.71933494123027,0.8970689889666111,,,,SUMO/TraCI,2
sumo_coupled_00000228,13.2,gnb_2,17,44,411.345694576075,223.35,1.7648447576001,270.0,232.39669773007444,0.9094178042992251,,,,SUMO/TraCI,3
sumo_coupled_00000228,13.2,gnb_2,2,23,226.65,414.457774953765,1.26969912271313,180.0,98.14526860331127,0.9624282076760057,,,,SUMO/TraCI,4
sumo_coupled_00000228,13.2,gnb_2,23,88,52.1664284572226,226.65,3.94488058168718,90.0,174.83989068600303,0.8455368563932208,,,,SUMO/TraCI,5
sumo_coupled_00000229,13.3,gnb_1,11,98,223.35,56.0236506171163,4.04327224072634,0.0,33.46771324321558,0.7164023788731391,,,,SUMO/TraCI,0
sumo_coupled_00000230,13.3,gnb_2,0,131,226.65,379.118197641878,5.45930391288687,180.0,64.84738847805785,0.9116511709932866,,,,SUMO/TraCI,0
sumo_coupled_00000230,13.3,gnb_2,1,79,226.65,402.685395110461,3.20999917468671,180.0,86.87402986262954,0.9517849608359155,,,,SUMO/TraCI,1
sumo_coupled_00000230,13.3,gnb_2,16,98,395.830646954822,223.35,3.7568570835705,270.0,218.38238204292975,0.8967328093175827,,,,SUMO/TraCI,2
sumo_coupled_00000230,13.3,gnb_2,17,45,411.166031508534,223.35,1.79663067540374,270.0,232.23332095774535,0.9092839504584076,,,,SUMO/TraCI,3
sumo_coupled_00000230,13.3,gnb_2,2,24,226.65,414.324139552146,1.33635401618965,180.0,98.01666084014856,0.9623276159751601,,,,SUMO/TraCI,4
sumo_coupled_00000230,13.3,gnb_2,23,89,52.5616641855631,226.65,3.952357283405,90.0,174.5058319017753,0.844890593097347,,,,SUMO/TraCI,5
sumo_coupled_00000231,13.4,gnb_1,11,99,223.35,56.430458107056,4.06807489939599,0.0,33.177489432493864,0.7104076377117345,,,,SUMO/TraCI,0
sumo_coupled_00000232,13.4,gnb_2,0,132,226.65,378.566597867928,5.51599773950268,180.0,64.34492121235047,0.9101976778345426,,,,SUMO/TraCI,0
sumo_coupled_00000232,13.4,gnb_2,1,80,226.65,402.362785758042,3.22609352419768,180.0,86.56703170275115,0.951433636316127,,,,SUMO/TraCI,1
sumo_coupled_00000232,13.4,gnb_2,16,99,395.449332278766,223.35,3.81314676055713,270.0,218.04050997054534,0.8963899979190513,,,,SUMO/TraCI,2
sumo_coupled_00000232,13.4,gnb_2,17,46,410.983223280501,223.35,1.82808228032884,270.0,232.06710884101983,0.9091474631376455,,,,SUMO/TraCI,3
sumo_coupled_00000232,13.4,gnb_2,2,25,226.65,414.1854367716,1.38702780545987,180.0,97.88319058887006,0.9622227902970449,,,,SUMO/TraCI,4
sumo_coupled_00000232,13.4,gnb_2,23,90,52.962197564198,226.65,4.00533378634879,90.0,174.16755680995797,0.8442318714744419,,,,SUMO/TraCI,5
sumo_coupled_00000233,13.5,gnb_1,11,100,223.35,56.8429127080464,4.12454600990384,0.0,32.885759712178746,0.70416762436471,,,,SUMO/TraCI,0
sumo_coupled_00000234,13.5,gnb_2,0,133,226.65,378.013457934123,5.53139933805306,180.0,63.8418655857914,0.9087055555443295,,,,SUMO/TraCI,0
sumo_coupled_00000234,13.5,gnb_2,1,81,226.65,402.036326233821,3.26459524220471,180.0,86.25648568045135,0.9510742941433472,,,,SUMO/TraCI,1
sumo_coupled_00000234,13.5,gnb_2,16,100,395.060337330729,223.35,3.88994948036997,270.0,217.6918870779933,0.8960386165463483,,,,SUMO/TraCI,2
sumo_coupled_00000234,13.5,gnb_2,17,47,410.800169416516,223.35,1.83053863985685,270.0,231.90069841643825,0.9090104982692602,,,,SUMO/TraCI,3
sumo_coupled_00000234,13.5,gnb_2,2,26,226.65,414.043979824386,1.41456947214268,180.0,97.74708507781456,0.9621154405731833,,,,SUMO/TraCI,4
sumo_coupled_00000234,13.5,gnb_2,23,91,53.3678335218529,226.65,4.05635957654842,90.0,173.82524197041994,0.8435608362512717,,,,SUMO/TraCI,5
sumo_coupled_00000235,13.6,gnb_1,11,101,223.35,57.2555773922047,4.12664684158384,0.0,32.59649152534655,0.6977567690102346,,,,SUMO/TraCI,0
sumo_coupled_00000236,13.6,gnb_2,0,134,226.65,377.45785957397,5.55598360152309,180.0,63.337414904794265,0.9071708982808638,,,,SUMO/TraCI,0
sumo_coupled_00000236,13.6,gnb_2,1,82,226.65,401.70289428563,3.3343194819117,180.0,85.93942887085551,0.9507032494759547,,,,SUMO/TraCI,1
sumo_coupled_00000236,13.6,gnb_2,16,101,394.671229821079,223.35,3.89107509650319,270.0,217.34330037995502,0.8956854408705437,,,,SUMO/TraCI,2
sumo_coupled_00000236,13.6,gnb_2,17,48,410.6140748329,223.35,1.86094583615881,270.0,231.73154946557966,0.9088709557184557,,,,SUMO/TraCI,3
sumo_coupled_00000236,13.6,gnb_2,2,27,226.65,413.896383598879,1.47596225506924,180.0,97.6050887656368,0.9620029527798201,,,,SUMO/TraCI,4
sumo_coupled_00000236,13.6,gnb_2,23,92,53.7807489437581,226.65,4.12915421905273,90.0,173.47706441904157,0.8428736763901121,,,,SUMO/TraCI,5
sumo_coupled_00000237,13.7,gnb_1,11,102,223.35,57.6746389683501,4.19061576145335,0.0,32.305483206315174,0.6910703328308574,,,,SUMO/TraCI,0
sumo_coupled_00000238,13.7,gnb_2,0,135,226.65,376.898864836264,5.58994737706472,180.0,62.830751385411915,0.9055894380004952,,,,SUMO/TraCI,0
sumo_coupled_00000238,13.7,gnb_2,1,83,226.65,401.366834007081,3.36060278548543,180.0,85.61999869385585,0.9503251021763911,,,,SUMO/TraCI,1
sumo_coupled_00000238,13.7,gnb_2,16,102,394.278446205879,223.35,3.92783615199878,270.0,216.9915601127625,0.8953272012281015,,,,SUMO/TraCI,2
sumo_coupled_00000238,13.7,gnb_2,17,49,410.42272569676,223.35,1.91349136140418,270.0,231.557651546335,0.9087271540869558,,,,SUMO/TraCI,3
sumo_coupled_00000238,13.7,gnb_2,2,28,226.65,413.743041827503,1.53341771376617,180.0,97.457582522208,0.9618855649958429,,,,SUMO/TraCI,4
sumo_coupled_00000238,13.7,gnb_2,23,93,54.1974421085224,226.65,4.16693164764249,90.0,173.12598992553853,0.8421760242594845,,,,SUMO/TraCI,5
sumo_coupled_00000239,13.8,gnb_1,11,103,223.35,58.0982515004969,4.2361253214684,0.0,32.014201338398024,0.6841260310696557,,,,SUMO/TraCI,0
sumo_coupled_00000240,13.8,gnb_2,0,136,226.65,376.334449271357,5.64415564907108,180.0,62.32008243501526,0.9039533818027309,,,,SUMO/TraCI,0
sumo_coupled_00000240,13.8,gnb_2,1,84,226.65,401.024856122786,3.4197788429508,180.0,85.29507494409141,0.9499359274365556,,,,SUMO/TraCI,1
sumo_coupled_00000240,13.8,gnb_2,16,103,393.879732868905,223.35,3.98713336974411,270.0,216.63465400835105,0.8949617675731194,,,,SUMO/TraCI,2
sumo_coupled_00000240,13.8,gnb_2,17,50,410.224861582655,223.35,1.97864114104059,270.0,231.37786179201862,0.908578115271989,,,,SUMO/TraCI,3
sumo_coupled_00000240,13.8,gnb_2,2,29,226.65,413.589345501639,1.5369632586401,180.0,97.30975332116076,0.9617673697389517,,,,SUMO/TraCI,4
sumo_coupled_00000240,13.8,gnb_2,23,94,54.616592566676,226.65,4.19150458153614,90.0,172.7731392807455,0.8414699648252909,,,,SUMO/TraCI,5
sumo_coupled_00000241,13.9,gnb_1,11,104,223.35,58.527586212403,4.29334711906134,0.0,31.722027896491507,0.6768928473823035,,,,SUMO/TraCI,0
sumo_coupled_00000242,13.9,gnb_2,0,137,226.65,375.766928795342,5.67520476014678,180.0,61.807546847166996,0.9022673061792633,,,,SUMO/TraCI,0
sumo_coupled_00000242,13.9,gnb_2,1,85,226.65,400.677898115761,3.46958007025216,180.0,84.9655562235493,0.9495365145788348,,,,SUMO/TraCI,1
sumo_coupled_00000242,13.9,gnb_2,16,104,393.480591056748,223.35,3.99141812156914,270.0,216.27751065625975,0.894594128024046,,,,SUMO/TraCI,2
sumo_coupled_00000242,13.9,gnb_2,17,51,410.026012709025,223.35,1.98848873630387,270.0,231.19720697805053,0.9084279842920617,,,,SUMO/TraCI,3
sumo_coupled_00000242,13.9,gnb_2,2,30,226.65,413.432644997916,1.56700503723063,180.0,97.15905336769495,0.9616463083921113,,,,SUMO/TraCI,4
sumo_coupled_00000242,13.9,gnb_2,23,95,55.0372701223938,226.65,4.20677555717805,90.0,172.41930156907554,0.8407569718610097,,,,SUMO/TraCI,5
sumo_coupled_00000243,14,gnb_1,11,105,223.35,58.9598137898552,4.32227577452181,0.0,31.431066411395705,0.6694073288749895,,,,SUMO/TraCI,0
sumo_coupled_00000244,14,gnb_2,0,138,226.65,375.195279469992,5.71649325349693,180.0,61.29226195671456,0.9005260649210769,,,,SUMO/TraCI,0
sumo_coupled_00000244,14,gnb_2,1,86,226.65,400.325954361743,3.51943754017968,180.0,84.63144477157897,0.9491265873877432,,,,SUMO/TraCI,1
sumo_coupled_00000244,14,gnb_2,16,105,393.081446601488,223.35,3.99144455259694,270.0,215.9205120448802,0.8942246606073025,,,,SUMO/TraCI,2
sumo_coupled_00000244,14,gnb_2,17,52,409.825562926065,223.35,2.00449782960338,270.0,231.01512798351555,0.9082762880404848,,,,SUMO/TraCI,3
sumo_coupled_00000244,14,gnb_2,2,31,226.65,413.273294601449,1.5935039646674,180.0,97.00582449424721,0.9615226208090258,,,,SUMO/TraCI,4
sumo_coupled_00000244,14,gnb_2,23,96,55.4605083605462,226.65,4.23238238152393,90.0,172.06361365318273,0.840035197277633,,,,SUMO/TraCI,5
sumo_coupled_00000245,14.1,gnb_1,11,106,223.35,59.3944452226405,4.34631432785286,0.0,31.141794869319313,0.6616688236444571,,,,SUMO/TraCI,0
sumo_coupled_00000246,14.1,gnb_2,0,139,226.65,374.618969231199,5.76310238792886,180.0,60.77379616149269,0.8987256462647385,,,,SUMO/TraCI,0
sumo_coupled_00000246,14.1,gnb_2,1,87,226.65,399.969722489394,3.5623187234873,180.0,84.29341027049911,0.9487066928810883,,,,SUMO/TraCI,1
sumo_coupled_00000246,14.1,gnb_2,16,106,392.677493054254,223.35,4.03953547233744,270.0,215.55936265834546,0.8938488715038628,,,,SUMO/TraCI,2
sumo_coupled_00000246,14.1,gnb_2,17,53,409.61839958867,223.35,2.07163337394816,270.0,230.82698270807796,0.9081191337746245,,,,SUMO/TraCI,3
sumo_coupled_00000246,14.1,gnb_2,2,32,226.65,413.108962513705,1.64332087743394,180.0,96.84782599717212,0.9613944510889045,,,,SUMO/TraCI,4
sumo_coupled_00000246,14.1,gnb_2,23,97,55.890260765525,226.65,4.29752404978776,90.0,171.70276480659356,0.8392977212498621,,,,SUMO/TraCI,5
sumo_coupled_00000247,14.2,gnb_1,11,107,223.35,59.8295624002932,4.3511717765276,0.0,30.85561623049628,0.6537039302352763,,,,SUMO/TraCI,0
sumo_coupled_00000248,14.2,gnb_2,0,140,226.65,374.040287007096,5.78682224103574,180.0,60.254253956125886,0.8968709005416521,,,,SUMO/TraCI,0
sumo_coupled_00000248,14.2,gnb_2,1,88,226.65,399.606917750988,3.62804738406707,180.0,83.94929334909594,0.9482738278683231,,,,SUMO/TraCI,1
sumo_coupled_00000248,14.2,gnb_2,16,107,392.267052962739,223.35,4.10440091514988,270.0,215.19256993441172,0.8934651090478628,,,,SUMO/TraCI,2
sumo_coupled_00000248,14.2,gnb_2,17,54,409.409157449962,223.35,2.09242138708231,270.0,230.63698255896205,0.9079600119916882,,,,SUMO/TraCI,3
sumo_coupled_00000248,14.2,gnb_2,2,33,226.65,412.938058229188,1.70904284517579,180.0,96.68353100405437,0.9612604883585675,,,,SUMO/TraCI,4
sumo_coupled_00000248,14.2,gnb_2,23,98,56.3207398451573,226.65,4.30479079632365,90.0,171.3416245360215,0.8385543241107576,,,,SUMO/TraCI,5
sumo_coupled_00000249,14.3,gnb_1,11,108,223.35,60.2652962509406,4.35733850647329,0.0,30.57255357445856,0.6455039387205949,,,,SUMO/TraCI,0
sumo_coupled_00000250,14.3,gnb_2,0,141,226.65,373.453888161092,5.86398846003552,180.0,59.728893004462506,0.8949418861169636,,,,SUMO/TraCI,0
sumo_coupled_00000250,14.3,gnb_2,1,89,226.65,399.23981405419,3.67103696797658,180.0,83.60125974734235,0.947830383102678,,,,SUMO/TraCI,1
sumo_coupled_00000250,14.3,gnb_2,16,108,391.852061070752,223.35,4.1499189198765,270.0,214.82187001582392,0.8930750908025334,,,,SUMO/TraCI,2
sumo_coupled_00000250,14.3,gnb_2,17,55,409.197820285386,223.35,2.11337164575455,270.0,230.4451138821491,0.9077988973650833,,,,SUMO/TraCI,3
sumo_coupled_00000250,14.3,gnb_2,2,34,226.65,412.762742911817,1.75315317371227,180.0,96.51501941420233,0.9611223566532984,,,,SUMO/TraCI,4
sumo_coupled_00000250,14.3,gnb_2,23,99,56.7546576657696,226.65,4.33917820612245,90.0,170.9779243073528,0.8378002184465063,,,,SUMO/TraCI,5
sumo_coupled_00000251,14.4,gnb_1,11,109,223.35,60.7078454244434,4.42549173502817,0.0,30.28877231198335,0.6369407903642208,,,,SUMO/TraCI,0
sumo_coupled_00000252,14.4,gnb_2,0,142,226.65,372.863003038324,5.90885122767974,180.0,59.20067221096271,0.8929459930783504,,,,SUMO/TraCI,0
sumo_coupled_00000252,14.4,gnb_2,1,90,226.65,398.871312846462,3.68501207728554,180.0,83.25206598111834,0.9473796465825856,,,,SUMO/TraCI,1
sumo_coupled_00000252,14.4,gnb_2,16,109,391.431835667473,223.35,4.20225403279095,270.0,214.44666051729132,0.8926780916321961,,,,SUMO/TraCI,2
sumo_coupled_00000252,14.4,gnb_2,17,56,408.979312146595,223.35,2.18508138790947,270.0,230.24677067282397,0.9076318922342256,,,,SUMO/TraCI,3
sumo_coupled_00000252,14.4,gnb_2,2,35,226.65,412.586697813164,1.7604509865243,180.0,96.34583079690655,0.9609829200428335,,,,SUMO/TraCI,4
sumo_coupled_00000252,14.4,gnb_2,23,100,57.1941268786595,226.65,4.39469212889948,90.0,170.60990562669096,0.8370315463031316,,,,SUMO/TraCI,5
sumo_coupled_00000253,14.5,gnb_1,11,110,223.35,61.1556664353651,4.47821010921716,0.0,30.005522949870834,0.6280288330957425,,,,SUMO/TraCI,0
