timestamp_s,ue_id,serving_gnb,rb_index,rate_kbps,sinr_db,cqi
27.4,3,gnb_2,3,1160.000000,,15
27.4,3,gnb_2,4,1160.000000,,15
27.4,3,gnb_2,5,1160.000000,,15
27.4,3,gnb_2,6,1160.000000,,15
27.4,3,gnb_2,7,1128.000000,,14
27.4,3,gnb_2,8,1160.000000,,15
27.4,3,gnb_2,9,1160.000000,,15
27.4,3,gnb_2,10,1160.000000,,15
27.4,3,gnb_2,11,1128.000000,,14
27.4,3,gnb_2,12,1160.000000,,15
27.4,3,gnb_2,13,1160.000000,,15
27.4,3,gnb_2,14,1160.000000,,15
27.4,3,gnb_2,15,1160.000000,,15
27.4,3,gnb_2,16,1160.000000,,15
27.4,3,gnb_2,17,1160.000000,,15
27.4,3,gnb_2,18,1160.000000,,15
27.4,3,gnb_2,19,1160.000000,,15
27.4,3,gnb_2,20,1160.000000,,15
27.4,3,gnb_2,21,1160.000000,,15
27.4,3,gnb_2,22,1160.000000,,15
27.4,3,gnb_2,23,1160.000000,,15
27.4,3,gnb_2,24,1160.000000,,15
27.4,4,gnb_2,0,1160.000000,,15
27.4,4,gnb_2,1,888.000000,,12
27.4,4,gnb_2,2,984.000000,,13
27.4,4,gnb_2,3,1160.000000,,15
27.4,4,gnb_2,4,1128.000000,,14
27.4,4,gnb_2,5,1160.000000,,15
27.4,4,gnb_2,6,1160.000000,,15
27.4,4,gnb_2,7,1128.000000,,14
27.4,4,gnb_2,8,1160.000000,,15
27.4,4,gnb_2,9,432.000000,,7
27.4,4,gnb_2,10,984.000000,,13
27.4,4,gnb_2,11,1128.000000,,14
27.4,4,gnb_2,12,808.000000,,11
27.4,4,gnb_2,13,1160.000000,,15
27.4,4,gnb_2,14,1128.000000,,14
27.4,4,gnb_2,15,984.000000,,13
27.4,4,gnb_2,16,984.000000,,13
27.4,4,gnb_2,17,1160.000000,,15
27.4,4,gnb_2,18,704.000000,,10
27.4,4,gnb_2,19,1128.000000,,14
27.4,4,gnb_2,20,1128.000000,,14
27.4,4,gnb_2,21,56.000000,,2
27.4,4,gnb_2,22,1128.000000,,14
27.4,4,gnb_2,23,608.000000,,9
27.4,4,gnb_2,24,888.000000,,12
27.4,5,gnb_2,0,1160.000000,,15
27.4,5,gnb_2,1,1160.000000,,15
27.4,5,gnb_2,2,1160.000000,,15
27.4,5,gnb_2,3,1160.000000,,15
27.4,5,gnb_2,4,1160.000000,,15
27.4,5,gnb_2,5,1128.000000,,14
27.4,5,gnb_2,6,1160.000000,,15
27.4,5,gnb_2,7,1160.000000,,15
27.4,5,gnb_2,8,1160.000000,,15
27.4,5,gnb_2,9,1160.000000,,15
27.4,5,gnb_2,10,1160.000000,,15
27.4,5,gnb_2,11,1160.000000,,15
27.4,5,gnb_2,12,1160.000000,,15
27.4,5,gnb_2,13,1160.000000,,15
27.4,5,gnb_2,14,1160.000000,,15
27.4,5,gnb_2,15,1160.000000,,15
27.4,5,gnb_2,16,1160.000000,,15
27.4,5,gnb_2,17,1160.000000,,15
27.4,5,gnb_2,18,984.000000,,13
27.4,5,gnb_2,19,1160.000000,,15
27.4,5,gnb_2,20,1160.000000,,15
27.4,5,gnb_2,21,1128.000000,,14
27.4,5,gnb_2,22,1160.000000,,15
27.4,5,gnb_2,23,1160.000000,,15
27.4,5,gnb_2,24,1160.000000,,15
27.4,6,gnb_2,0,1128.000000,,14
27.4,6,gnb_2,1,1160.000000,,15
27.4,6,gnb_2,2,1128.000000,,14
27.4,6,gnb_2,3,1160.000000,,15
27.4,6,gnb_2,4,1128.000000,,14
27.4,6,gnb_2,5,1160.000000,,15
27.4,6,gnb_2,6,984.000000,,13
27.4,6,gnb_2,7,984.000000,,13
27.4,6,gnb_2,8,1160.000000,,15
27.4,6,gnb_2,9,1160.000000,,15
27.4,6,gnb_2,10,1160.000000,,15
27.4,6,gnb_2,11,984.000000,,13
27.4,6,gnb_2,12,608.000000,,9
27.4,6,gnb_2,13,1160.000000,,15
27.4,6,gnb_2,14,1128.000000,,14
27.4,6,gnb_2,15,1160.000000,,15
27.4,6,gnb_2,16,1128.000000,,14
27.4,6,gnb_2,17,888.000000,,12
27.4,6,gnb_2,18,1128.000000,,14
27.4,6,gnb_2,19,1160.000000,,15
27.4,6,gnb_2,20,1160.000000,,15
27.4,6,gnb_2,21,1128.000000,,14
27.4,6,gnb_2,22,1160.000000,,15
27.4,6,gnb_2,23,1160.000000,,15
27.4,6,gnb_2,24,1128.000000,,14
27.5,1,gnb_2,0,1160.000000,,15
27.5,1,gnb_2,1,1160.000000,,15
27.5,1,gnb_2,2,1160.000000,,15
27.5,1,gnb_2,3,1160.000000,,15
27.5,1,gnb_2,4,1160.000000,,15
27.5,1,gnb_2,5,1160.000000,,15
27.5,1,gnb_2,6,1160.000000,,15
