scenario_id,timestamp_s,serving_gnb,user_count,rb_available,total_rbs,resource_pressure_ratio,cqi_min,cqi_median,cqi_max,cqi_unique_count,cqi_saturation_ratio,per_band_rate_min_kbps,per_band_rate_median_kbps,per_band_rate_max_kbps,mean_user_profile_range_kbps,mean_user_profile_std_kbps,pair_count,ambiguous_pair_count,ambiguous_pair_ratio
simu5g_00000306,16.6,gnb_2,4,8,25,0.320000,8.000000,13.500000,15.000000,4,0.250000,224.000000,1128.000000,1160.000000,440.000000,112.388151,6,0,0.000000
simu5g_00000307,16.7,gnb_1,2,8,25,0.320000,14.000000,14.500000,15.000000,2,0.500000,608.000000,1160.000000,1160.000000,292.000000,60.754011,1,0,0.000000
simu5g_00000308,16.7,gnb_2,4,8,25,0.320000,8.000000,13.500000,15.000000,4,0.250000,224.000000,1128.000000,1160.000000,460.000000,118.603031,6,0,0.000000
simu5g_00000309,16.8,gnb_1,2,8,25,0.320000,14.000000,14.500000,15.000000,2,0.500000,608.000000,1160.000000,1160.000000,412.000000,84.384134,1,0,0.000000
simu5g_00000310,16.8,gnb_2,4,8,25,0.320000,8.000000,13.500000,15.000000,4,0.250000,224.000000,1128.000000,1160.000000,460.000000,118.603031,6,0,0.000000
simu5g_00000311,16.9,gnb_1,2,8,25,0.320000,14.000000,14.500000,15.000000,2,0.500000,608.000000,1160.000000,1160.000000,412.000000,84.798509,1,0,0.000000
simu5g_00000312,16.9,gnb_2,4,8,25,0.320000,8.000000,13.500000,15.000000,4,0.250000,224.000000,1128.000000,1160.000000,460.000000,118.603031,6,0,0.000000
simu5g_00000313,17.0,gnb_1,2,8,25,0.320000,14.000000,14.500000,15.000000,2,0.500000,608.000000,1160.000000,1160.000000,412.000000,82.005108,1,0,0.000000
simu5g_00000314,17.0,gnb_2,4,8,25,0.320000,8.000000,13.500000,14.000000,3,0.000000,224.000000,1128.000000,1160.000000,504.000000,130.922797,6,1,0.166667
simu5g_00000315,17.1,gnb_1,2,8,25,0.320000,14.000000,14.500000,15.000000,2,0.500000,608.000000,1160.000000,1160.000000,412.000000,82.005108,1,0,0.000000
simu5g_00000316,17.1,gnb_2,4,8,25,0.320000,8.000000,11.500000,15.000000,4,0.250000,136.000000,984.000000,1160.000000,454.000000,123.690510,6,0,0.000000
simu5g_00000317,17.2,gnb_1,2,8,25,0.320000,14.000000,14.500000,15.000000,2,0.500000,608.000000,1160.000000,1160.000000,412.000000,82.005108,1,0,0.000000
simu5g_00000318,17.2,gnb_2,4,8,25,0.320000,8.000000,11.500000,15.000000,4,0.250000,136.000000,984.000000,1160.000000,454.000000,123.690510,6,0,0.000000
simu5g_00000319,17.3,gnb_1,2,8,25,0.320000,15.000000,15.000000,15.000000,1,1.000000,888.000000,1160.000000,1160.000000,224.000000,44.009878,1,1,1.000000
simu5g_00000320,17.3,gnb_2,4,8,25,0.320000,8.000000,11.500000,15.000000,4,0.250000,136.000000,984.000000,1160.000000,454.000000,124.073987,6,0,0.000000
simu5g_00000321,17.4,gnb_1,2,8,25,0.320000,15.000000,15.000000,15.000000,1,1.000000,984.000000,1160.000000,1160.000000,176.000000,34.771530,1,1,1.000000
simu5g_00000322,17.4,gnb_2,4,8,25,0.320000,8.000000,11.500000,15.000000,4,0.250000,136.000000,984.000000,1160.000000,454.000000,124.073987,6,0,0.000000
simu5g_00000323,17.5,gnb_1,2,8,25,0.320000,15.000000,15.000000,15.000000,1,1.000000,984.000000,1160.000000,1160.000000,176.000000,34.771530,1,1,1.000000
simu5g_00000324,17.5,gnb_2,4,8,25,0.320000,8.000000,12.000000,14.000000,3,0.000000,136.000000,888.000000,1160.000000,564.000000,151.378888,6,1,0.166667
simu5g_00000325,17.6,gnb_1,2,8,25,0.320000,15.000000,15.000000,15.000000,1,1.000000,888.000000,1160.000000,1160.000000,224.000000,44.231309,1,1,1.000000
simu5g_00000326,17.6,gnb_2,4,8,25,0.320000,8.000000,14.000000,14.000000,2,0.000000,224.000000,1128.000000,1160.000000,510.000000,129.163137,6,3,0.500000
simu5g_00000327,17.7,gnb_1,2,8,25,0.320000,15.000000,15.000000,15.000000,1,1.000000,888.000000,1160.000000,1160.000000,224.000000,44.231309,1,1,1.000000
simu5g_00000328,17.7,gnb_2,4,8,25,0.320000,8.000000,14.000000,14.000000,2,0.000000,224.000000,1128.000000,1160.000000,510.000000,129.163137,6,3,0.500000
simu5g_00000329,17.8,gnb_1,2,8,25,0.320000,15.000000,15.000000,15.000000,1,1.000000,888.000000,1160.000000,1160.000000,224.000000,44.231309,1,1,1.000000
simu5g_00000330,17.8,gnb_2,4,8,25,0.320000,12.000000,14.000000,14.000000,2,0.000000,528.000000,1128.000000,1160.000000,514.000000,131.293695,6,3,0.500000
simu5g_00000331,17.9,gnb_1,2,8,25,0.320000,15.000000,15.000000,15.000000,1,1.000000,808.000000,1160.000000,1160.000000,264.000000,52.015937,1,1,1.000000
simu5g_00000332,17.9,gnb_2,4,8,25,0.320000,12.000000,13.500000,14.000000,3,0.000000,528.000000,984.000000,1160.000000,584.000000,151.927731,6,1,0.166667
simu5g_00000333,18.0,gnb_1,2,8,25,0.320000,14.000000,14.500000,15.000000,2,0.500000,608.000000,1160.000000,1160.000000,364.000000,74.224925,1,0,0.000000
simu5g_00000334,18.0,gnb_2,4,8,25,0.320000,12.000000,13.500000,14.000000,3,0.000000,528.000000,984.000000,1160.000000,584.000000,153.152674,6,1,0.166667
simu5g_00000335,18.1,gnb_1,2,8,25,0.320000,14.000000,14.500000,15.000000,2,0.500000,608.000000,1160.000000,1160.000000,364.000000,74.224925,1,0,0.000000
simu5g_00000336,18.1,gnb_2,4,8,25,0.320000,12.000000,13.500000,15.000000,4,0.250000,528.000000,1128.000000,1160.000000,494.000000,127.540549,6,0,0.000000
simu5g_00000337,18.2,gnb_1,2,8,25,0.320000,14.000000,14.500000,15.000000,2,0.500000,608.000000,1160.000000,1160.000000,364.000000,74.224925,1,0,0.000000
simu5g_00000338,18.2,gnb_2,4,8,25,0.320000,12.000000,13.500000,15.000000,4,0.250000,528.000000,1128.000000,1160.000000,494.000000,127.540549,6,0,0.000000
simu5g_00000339,18.3,gnb_1,2,8,25,0.320000,13.000000,14.000000,15.000000,2,0.500000,368.000000,1160.000000,1160.000000,484.000000,109.011214,1,0,0.000000
simu5g_00000340,18.3,gnb_2,4,8,25,0.320000,12.000000,14.000000,15.000000,3,0.250000,528.000000,1128.000000,1160.000000,424.000000,109.317919,6,1,0.166667
simu5g_00000341,18.4,gnb_1,2,8,25,0.320000,13.000000,14.000000,15.000000,2,0.500000,368.000000,1160.000000,1160.000000,484.000000,109.140221,1,0,0.000000
simu5g_00000342,18.4,gnb_2,4,8,25,0.320000,12.000000,14.000000,15.000000,3,0.250000,528.000000,1128.000000,1160.000000,424.000000,109.317919,6,1,0.166667
simu5g_00000343,18.5,gnb_1,2,8,25,0.320000,13.000000,14.000000,15.000000,2,0.500000,368.000000,1160.000000,1160.000000,484.000000,109.140221,1,0,0.000000
simu5g_00000344,18.5,gnb_2,4,8,25,0.320000,12.000000,13.500000,15.000000,4,0.250000,432.000000,1128.000000,1160.000000,460.000000,121.669683,6,0,0.000000
simu5g_00000345,18.6,gnb_1,2,8,25,0.320000,14.000000,14.500000,15.000000,2,0.500000,608.000000,1160.000000,1160.000000,364.000000,74.353932,1,0,0.000000
simu5g_00000346,18.6,gnb_2,4,8,25,0.320000,12.000000,13.500000,15.000000,4,0.250000,432.000000,1128.000000,1160.000000,480.000000,127.108808,6,0,0.000000
simu5g_00000347,18.7,gnb_1,2,8,25,0.320000,14.000000,14.500000,15.000000,2,0.500000,608.000000,1160.000000,1160.000000,364.000000,74.353932,1,0,0.000000
simu5g_00000348,18.7,gnb_2,4,8,25,0.320000,12.000000,13.500000,15.000000,4,0.250000,432.000000,1128.000000,1160.000000,480.000000,125.840177,6,0,0.000000
simu5g_00000349,18.8,gnb_1,2,8,25,0.320000,14.000000,14.500000,15.000000,2,0.500000,608.000000,1160.000000,1160.000000,364.000000,74.353932,1,0,0.000000
simu5g_00000350,18.8,gnb_2,4,8,25,0.320000,12.000000,14.000000,15.000000,3,0.500000,432.000000,1128.000000,1160.000000,428.000000,107.174035,6,1,0.166667
simu5g_00000351,18.9,gnb_1,2,8,25,0.320000,14.000000,14.500000,15.000000,2,0.500000,704.000000,1160.000000,1160.000000,244.000000,49.814781,1,0,0.000000
simu5g_00000352,18.9,gnb_2,4,8,25,0.320000,12.000000,14.000000,15.000000,3,0.500000,432.000000,1128.000000,1160.000000,428.000000,107.174035,6,1,0.166667
simu5g_00000353,19.0,gnb_1,2,8,25,0.320000,14.000000,14.500000,15.000000,2,0.500000,608.000000,1160.000000,1160.000000,292.000000,58.506444,1,0,0.000000
simu5g_00000354,19.0,gnb_2,4,8,25,0.320000,12.000000,14.000000,15.000000,3,0.500000,528.000000,1128.000000,1160.000000,404.000000,103.632676,6,1,0.166667
simu5g_00000355,19.1,gnb_1,2,8,25,0.320000,14.000000,14.500000,15.000000,2,0.500000,608.000000,1160.000000,1160.000000,292.000000,58.506444,1,0,0.000000
simu5g_00000356,19.1,gnb_2,4,8,25,0.320000,13.000000,13.500000,15.000000,3,0.250000,528.000000,1128.000000,1160.000000,454.000000,115.678748,6,1,0.166667
simu5g_00000357,19.2,gnb_1,2,8,25,0.320000,14.000000,14.500000,15.000000,2,0.500000,608.000000,1160.000000,1160.000000,292.000000,58.506444,1,0,0.000000
simu5g_00000358,19.2,gnb_2,4,8,25,0.320000,13.000000,13.500000,15.000000,3,0.250000,528.000000,1128.000000,1160.000000,454.000000,115.249402,6,1,0.166667
simu5g_00000359,19.3,gnb_1,2,8,25,0.320000,15.000000,15.000000,15.000000,1,1.000000,1128.000000,1160.000000,1160.000000,32.000000,6.270694,1,1,1.000000
simu5g_00000360,19.3,gnb_2,5,8,25,0.320000,11.000000,13.000000,15.000000,4,0.200000,56.000000,1128.000000,1160.000000,577.600000,150.379218,10,1,0.100000
simu5g_00000361,19.4,gnb_1,2,8,25,0.320000,15.000000,15.000000,15.000000,1,1.000000,1128.000000,1160.000000,1160.000000,32.000000,6.270694,1,1,1.000000
simu5g_00000362,19.4,gnb_2,5,8,25,0.320000,11.000000,13.000000,15.000000,4,0.200000,56.000000,1128.000000,1160.000000,577.600000,150.586058,10,1,0.100000
simu5g_00000363,19.5,gnb_1,2,8,25,0.320000,15.000000,15.000000,15.000000,1,1.000000,1128.000000,1160.000000,1160.000000,16.000000,3.135347,1,1,1.000000
simu5g_00000364,19.5,gnb_2,5,8,25,0.320000,11.000000,14.000000,15.000000,4,0.400000,56.000000,1128.000000,1160.000000,489.600000,127.049714,10,1,0.100000
simu5g_00000365,19.6,gnb_1,2,8,25,0.320000,15.000000,15.000000,15.000000,1,1.000000,1128.000000,1160.000000,1160.000000,32.000000,6.270694,1,1,1.000000
simu5g_00000366,19.6,gnb_2,5,8,25,0.320000,11.000000,14.000000,15.000000,4,0.400000,56.000000,1128.000000,1160.000000,489.600000,127.049714,10,1,0.100000
simu5g_00000367,19.7,gnb_1,2,8,25,0.320000,15.000000,15.000000,15.000000,1,1.000000,1128.000000,1160.000000,1160.000000,32.000000,6.270694,1,1,1.000000
simu5g_00000368,19.7,gnb_2,5,8,25,0.320000,11.000000,14.000000,15.000000,4,0.400000,56.000000,1128.000000,1160.000000,483.200000,125.313438,10,1,0.100000
simu5g_00000369,19.8,gnb_1,2,8,25,0.320000,15.000000,15.000000,15.000000,1,1.000000,1128.000000,1160.000000,1160.000000,32.000000,6.270694,1,1,1.000000
simu5g_00000370,19.8,gnb_2,5,8,25,0.320000,11.000000,14.000000,15.000000,4,0.400000,56.000000,1128.000000,1160.000000,483.200000,125.313438,10,1,0.100000
simu5g_00000371,19.9,gnb_1,2,8,25,0.320000,15.000000,15.000000,15.000000,1,1.000000,1128.000000,1160.000000,1160.000000,16.000000,3.135347,1,1,1.000000
simu5g_00000372,19.9,gnb_2,5,8,25,0.320000,11.000000,13.000000,15.000000,4,0.200000,56.000000,1128.000000,1160.000000,574.400000,149.097399,10,1,0.100000
simu5g_00000373,20.0,gnb_1,2,8,25,0.320000,15.000000,15.000000,15.000000,1,1.000000,1128.000000,1160.000000,1160.000000,16.000000,3.135347,1,1,1.000000
simu5g_00000374,20.0,gnb_2,5,8,25,0.320000,11.000000,13.000000,15.000000,4,0.200000,56.000000,1128.000000,1160.000000,534.400000,140.034614,10,1,0.100000
simu5g_00000375,20.1,gnb_1,2,8,25,0.320000,15.000000,15.000000,15.000000,1,1.000000,1128.000000,1160.000000,1160.000000,16.000000,3.135347,1,1,1.000000
simu5g_00000376,20.1,gnb_2,5,8,25,0.320000,11.000000,13.000000,15.000000,4,0.200000,56.000000,1128.000000,1160.000000,534.400000,140.034614,10,1,0.100000
simu5g_00000377,20.2,gnb_1,2,8,25,0.320000,15.000000,15.000000,15.000000,1,1.000000,1128.000000,1160.000000,1160.000000,16.000000,3.135347,1,1,1.000000
simu5g_00000378,20.2,gnb_2,5,8,25,0.320000,11.000000,14.000000,15.000000,4,0.200000,56.000000,1128.000000,1160.000000,500.800000,130.705773,10,1,0.100000
simu5g_00000379,20.3,gnb_1,2,8,25,0.320000,15.000000,15.000000,15.000000,1,1.000000,984.000000,1160.000000,1160.000000,88.000000,17.244408,1,1,1.000000
simu5g_00000380,20.3,gnb_2,5,8,25,0.320000,11.000000,14.000000,15.000000,3,0.200000,56.000000,1128.000000,1160.000000,465.600000,122.016869,10,3,0.300000
simu5g_00000381,20.4,gnb_1,2,8,25,0.320000,15.000000,15.000000,15.000000,1,1.000000,984.000000,1160.000000,1160.000000,88.000000,17.244408,1,1,1.000000
simu5g_00000382,20.4,gnb_2,5,8,25,0.320000,11.000000,14.000000,15.000000,3,0.200000,56.000000,1128.000000,1160.000000,465.600000,122.016869,10,3,0.300000
simu5g_00000383,20.5,gnb_1,2,8,25,0.320000,15.000000,15.000000,15.000000,1,1.000000,984.000000,1160.000000,1160.000000,88.000000,17.244408,1,1,1.000000
simu5g_00000384,20.5,gnb_2,5,8,25,0.320000,11.000000,14.000000,14.000000,3,0.000000,56.000000,1128.000000,1160.000000,576.000000,152.790555,10,3,0.300000
simu5g_00000385,20.6,gnb_1,2,8,25,0.320000,15.000000,15.000000,15.000000,1,1.000000,1128.000000,1160.000000,1160.000000,16.000000,3.135347,1,1,1.000000
simu5g_00000386,20.6,gnb_2,5,8,25,0.320000,11.000000,14.000000,14.000000,3,0.000000,56.000000,1128.000000,1160.000000,576.000000,152.790555,10,3,0.300000
simu5g_00000387,20.7,gnb_1,2,8,25,0.320000,15.000000,15.000000,15.000000,1,1.000000,1128.000000,1160.000000,1160.000000,16.000000,3.135347,1,1,1.000000
simu5g_00000388,20.7,gnb_2,5,8,25,0.320000,11.000000,14.000000,15.000000,4,0.200000,56.000000,1128.000000,1160.000000,500.800000,133.997099,10,1,0.100000
simu5g_00000389,20.8,gnb_1,2,8,25,0.320000,15.000000,15.000000,15.000000,1,1.000000,1128.000000,1160.000000,1160.000000,16.000000,3.135347,1,1,1.000000
simu5g_00000390,20.8,gnb_2,5,8,25,0.320000,11.000000,14.000000,15.000000,4,0.200000,56.000000,1128.000000,1160.000000,521.600000,136.990337,10,1,0.100000
simu5g_00000391,20.9,gnb_1,2,8,25,0.320000,15.000000,15.000000,15.000000,1,1.000000,1128.000000,1160.000000,1160.000000,16.000000,3.135347,1,1,1.000000
simu5g_00000392,20.9,gnb_2,5,8,25,0.320000,12.000000,14.000000,15.000000,3,0.200000,56.000000,1128.000000,1160.000000,508.800000,131.099211,10,3,0.300000
simu5g_00000393,21.0,gnb_1,2,8,25,0.320000,15.000000,15.000000,15.000000,1,1.000000,1128.000000,1160.000000,1160.000000,16.000000,3.135347,1,1,1.000000
simu5g_00000394,21.0,gnb_2,5,8,25,0.320000,12.000000,14.000000,15.000000,3,0.200000,56.000000,1128.000000,1160.000000,508.800000,131.099211,10,3,0.300000
simu5g_00000395,21.1,gnb_1,2,8,25,0.320000,15.000000,15.000000,15.000000,1,1.000000,1128.000000,1160.000000,1160.000000,16.000000,3.135347,1,1,1.000000
simu5g_00000396,21.1,gnb_2,5,8,25,0.320000,12.000000,14.000000,15.000000,3,0.200000,56.000000,1128.000000,1160.000000,508.800000,131.047608,10,3,0.300000
simu5g_00000397,21.2,gnb_1,2,8,25,0.320000,15.000000,15.000000,15.000000,1,1.000000,1128.000000,1160.000000,1160.000000,16.000000,3.135347,1,1,1.000000
simu5g_00000398,21.2,gnb_2,5,8,25,0.320000,12.000000,15.000000,15.000000,3,0.600000,56.000000,1160.000000,1160.000000,417.600000,106.371798,10,3,0.300000
simu5g_00000399,21.3,gnb_1,2,8,25,0.320000,15.000000,15.000000,15.000000,1,1.000000,1128.000000,1160.000000,1160.000000,16.000000,3.135347,1,1,1.000000
simu5g_00000400,21.3,gnb_2,5,8,25,0.320000,12.000000,15.000000,15.000000,3,0.600000,56.000000,1160.000000,1160.000000,436.800000,111.469848,10,3,0.300000
simu5g_00000401,21.4,gnb_1,2,8,25,0.320000,15.000000,15.000000,15.000000,1,1.000000,1128.000000,1160.000000,1160.000000,16.000000,3.135347,1,1,1.000000
simu5g_00000402,21.4,gnb_2,5,8,25,0.320000,12.000000,15.000000,15.000000,3,0.600000,56.000000,1160.000000,1160.000000,436.800000,111.720681,10,3,0.300000
simu5g_00000403,21.5,gnb_1,2,8,25,0.320000,15.000000,15.000000,15.000000,1,1.000000,1128.000000,1160.000000,1160.000000,16.000000,3.135347,1,1,1.000000
simu5g_00000404,21.5,gnb_2,5,8,25,0.320000,12.000000,15.000000,15.000000,3,0.600000,56.000000,1160.000000,1160.000000,436.800000,112.212159,10,3,0.300000
simu5g_00000405,21.6,gnb_1,2,8,25,0.320000,15.000000,15.000000,15.000000,1,1.000000,1128.000000,1160.000000,1160.000000,16.000000,3.135347,1,1,1.000000
simu5g_00000406,21.6,gnb_2,5,8,25,0.320000,12.000000,14.000000,15.000000,4,0.400000,56.000000,1128.000000,1160.000000,512.000000,131.224299,10,1,0.100000
simu5g_00000407,21.7,gnb_1,2,8,25,0.320000,15.000000,15.000000,15.000000,1,1.000000,1128.000000,1160.000000,1160.000000,16.000000,3.135347,1,1,1.000000
simu5g_00000408,21.7,gnb_2,5,8,25,0.320000,12.000000,14.000000,15.000000,4,0.400000,56.000000,1128.000000,1160.000000,512.000000,130.605542,10,1,0.100000
simu5g_00000409,21.8,gnb_1,2,8,25,0.320000,15.000000,15.000000,15.000000,1,1.000000,1128.000000,1160.000000,1160.000000,16.000000,3.135347,1,1,1.000000
simu5g_00000410,21.8,gnb_2,5,8,25,0.320000,12.000000,14.000000,15.000000,4,0.400000,56.000000,1128.000000,1160.000000,512.000000,131.210466,10,1,0.100000
simu5g_00000411,21.9,gnb_1,2,8,25,0.320000,15.000000,15.000000,15.000000,1,1.000000,888.000000,1160.000000,1160.000000,136.000000,26.704187,1,1,1.000000
simu5g_00000412,21.9,gnb_2,5,8,25,0.320000,12.000000,14.000000,15.000000,4,0.400000,56.000000,1128.000000,1160.000000,483.200000,125.453756,10,1,0.100000
simu5g_00000413,22.0,gnb_1,2,8,25,0.320000,15.000000,15.000000,15.000000,1,1.000000,888.000000,1160.000000,1160.000000,136.000000,26.704187,1,1,1.000000
simu5g_00000414,22.0,gnb_2,5,8,25,0.320000,12.000000,13.000000,15.000000,3,0.400000,56.000000,1128.000000,1160.000000,499.200000,129.853456,10,2,0.200000
simu5g_00000415,22.1,gnb_1,2,8,25,0.320000,15.000000,15.000000,15.000000,1,1.000000,888.000000,1160.000000,1160.000000,136.000000,26.704187,1,1,1.000000
simu5g_00000416,22.1,gnb_2,5,8,25,0.320000,12.000000,14.000000,15.000000,4,0.200000,56.000000,1128.000000,1160.000000,459.200000,120.233328,10,1,0.100000
simu5g_00000417,22.2,gnb_1,2,8,25,0.320000,13.000000,14.000000,15.000000,2,0.500000,368.000000,1160.000000,1160.000000,396.000000,85.234209,1,0,0.000000
simu5g_00000418,22.2,gnb_2,5,8,25,0.320000,13.000000,14.000000,15.000000,3,0.200000,56.000000,1128.000000,1160.000000,459.200000,114.833634,10,2,0.200000
simu5g_00000419,22.3,gnb_1,2,8,25,0.320000,13.000000,14.000000,15.000000,2,0.500000,368.000000,1160.000000,1160.000000,412.000000,88.369556,1,0,0.000000
simu5g_00000420,22.3,gnb_2,5,8,25,0.320000,13.000000,14.000000,15.000000,3,0.200000,56.000000,1128.000000,1160.000000,488.000000,120.538741,10,2,0.200000
simu5g_00000421,22.4,gnb_1,2,8,25,0.320000,13.000000,14.000000,15.000000,2,0.500000,368.000000,1160.000000,1160.000000,412.000000,88.369556,1,0,0.000000
simu5g_00000422,22.4,gnb_2,5,8,25,0.320000,13.000000,14.000000,15.000000,3,0.400000,56.000000,1160.000000,1160.000000,368.000000,91.421795,10,2,0.200000
simu5g_00000423,22.5,gnb_1,2,8,25,0.320000,14.000000,14.500000,15.000000,2,0.500000,608.000000,1160.000000,1160.000000,292.000000,61.363917,1,0,0.000000
simu5g_00000424,22.5,gnb_2,5,8,25,0.320000,13.000000,15.000000,15.000000,3,0.600000,56.000000,1160.000000,1160.000000,304.000000,75.244473,10,3,0.300000
simu5g_00000425,22.6,gnb_1,2,8,25,0.320000,14.000000,14.500000,15.000000,2,0.500000,608.000000,1160.000000,1160.000000,292.000000,61.168386,1,0,0.000000
simu5g_00000426,22.6,gnb_2,5,8,25,0.320000,13.000000,15.000000,15.000000,3,0.600000,56.000000,1160.000000,1160.000000,304.000000,75.244473,10,3,0.300000
simu5g_00000427,22.7,gnb_1,2,8,25,0.320000,14.000000,14.500000,15.000000,2,0.500000,608.000000,1160.000000,1160.000000,276.000000,58.033039,1,0,0.000000
simu5g_00000428,22.7,gnb_2,5,8,25,0.320000,13.000000,14.000000,15.000000,3,0.400000,56.000000,1160.000000,1160.000000,379.200000,94.089531,10,2,0.200000
simu5g_00000429,22.8,gnb_1,2,8,25,0.320000,15.000000,15.000000,15.000000,1,1.000000,808.000000,1160.000000,1160.000000,176.000000,34.381763,1,1,1.000000
simu5g_00000430,22.8,gnb_2,5,8,25,0.320000,13.000000,14.000000,15.000000,3,0.400000,56.000000,1160.000000,1160.000000,408.000000,99.943716,10,2,0.200000
simu5g_00000431,22.9,gnb_1,2,8,25,0.320000,15.000000,15.000000,15.000000,1,1.000000,704.000000,1160.000000,1160.000000,228.000000,44.416646,1,1,1.000000
simu5g_00000432,22.9,gnb_2,5,8,25,0.320000,13.000000,15.000000,15.000000,3,0.600000,56.000000,1160.000000,1160.000000,408.000000,98.976306,10,3,0.300000
simu5g_00000433,23.0,gnb_1,3,8,25,0.320000,14.000000,15.000000,15.000000,2,0.666667,704.000000,1160.000000,1160.000000,269.333333,57.792099,3,1,0.333333
simu5g_00000434,23.0,gnb_2,4,8,25,0.320000,13.000000,14.500000,15.000000,3,0.500000,56.000000,1160.000000,1160.000000,466.000000,114.834979,6,1,0.166667
simu5g_00000435,23.1,gnb_1,3,8,25,0.320000,14.000000,15.000000,15.000000,2,0.666667,808.000000,1160.000000,1160.000000,128.000000,30.271234,3,1,0.333333
simu5g_00000436,23.1,gnb_2,4,8,25,0.320000,13.000000,14.000000,15.000000,2,0.500000,56.000000,1128.000000,1160.000000,518.000000,132.034223,6,2,0.333333
simu5g_00000437,23.2,gnb_1,3,8,25,0.320000,13.000000,15.000000,15.000000,2,0.666667,432.000000,1160.000000,1160.000000,253.333333,58.665210,3,1,0.333333
simu5g_00000438,23.2,gnb_2,4,8,25,0.320000,12.000000,14.000000,15.000000,3,0.500000,56.000000,1128.000000,1160.000000,518.000000,135.872545,6,1,0.166667
simu5g_00000439,23.3,gnb_1,3,8,25,0.320000,13.000000,15.000000,15.000000,2,0.666667,432.000000,1160.000000,1160.000000,253.333333,58.665210,3,1,0.333333
simu5g_00000440,23.3,gnb_2,5,8,25,0.320000,12.000000,14.000000,15.000000,4,0.200000,56.000000,1128.000000,1160.000000,520.000000,136.095551,10,1,0.100000
simu5g_00000441,23.4,gnb_1,3,8,25,0.320000,13.000000,15.000000,15.000000,2,0.666667,432.000000,1160.000000,1160.000000,253.333333,59.420364,3,1,0.333333
simu5g_00000442,23.4,gnb_2,5,8,25,0.320000,12.000000,14.000000,15.000000,4,0.200000,56.000000,1128.000000,1160.000000,520.000000,136.095551,10,1,0.100000
simu5g_00000443,23.5,gnb_1,3,8,25,0.320000,13.000000,15.000000,15.000000,2,0.666667,432.000000,1160.000000,1160.000000,242.666667,58.011959,3,0,0.000000
simu5g_00000444,23.5,gnb_2,5,8,25,0.320000,12.000000,14.000000,15.000000,4,0.200000,56.000000,1128.000000,1160.000000,513.600000,133.487231,10,1,0.100000
simu5g_00000445,23.6,gnb_1,3,8,25,0.320000,14.000000,15.000000,15.000000,2,0.666667,704.000000,1160.000000,1160.000000,152.000000,34.149330,3,0,0.000000
simu5g_00000446,23.6,gnb_2,5,8,25,0.320000,12.000000,14.000000,15.000000,4,0.200000,56.000000,1128.000000,1160.000000,513.600000,133.570913,10,1,0.100000
simu5g_00000447,23.7,gnb_1,3,8,25,0.320000,14.000000,15.000000,15.000000,2,0.666667,704.000000,1160.000000,1160.000000,269.333333,56.162276,3,1,0.333333
simu5g_00000448,23.7,gnb_2,5,8,25,0.320000,12.000000,14.000000,15.000000,4,0.200000,56.000000,1128.000000,1160.000000,542.400000,141.055735,10,1,0.100000
simu5g_00000449,23.8,gnb_1,3,8,25,0.320000,14.000000,15.000000,15.000000,2,0.666667,704.000000,1160.000000,1160.000000,269.333333,56.162276,3,1,0.333333
simu5g_00000450,23.8,gnb_2,5,8,25,0.320000,12.000000,14.000000,15.000000,4,0.200000,56.000000,1128.000000,1160.000000,542.400000,141.055735,10,1,0.100000
simu5g_00000451,23.9,gnb_1,3,8,25,0.320000,14.000000,15.000000,15.000000,2,0.666667,704.000000,1160.000000,1160.000000,269.333333,56.162276,3,1,0.333333
simu5g_00000452,23.9,gnb_2,5,8,25,0.320000,12.000000,14.000000,15.000000,3,0.200000,56.000000,1128.000000,1160.000000,507.200000,130.905995,10,3,0.300000
simu5g_00000453,24.0,gnb_1,2,8,25,0.320000,15.000000,15.000000,15.000000,1,1.000000,808.000000,1160.000000,1160.000000,176.000000,34.429383,1,1,1.000000
simu5g_00000454,24.0,gnb_2,6,8,25,0.320000,12.000000,14.000000,15.000000,3,0.333333,56.000000,1128.000000,1160.000000,496.000000,125.566335,15,3,0.200000
simu5g_00000455,24.1,gnb_1,2,8,25,0.320000,15.000000,15.000000,15.000000,1,1.000000,808.000000,1160.000000,1160.000000,176.000000,34.429383,1,1,1.000000
simu5g_00000456,24.1,gnb_2,6,8,25,0.320000,12.000000,14.500000,15.000000,4,0.500000,56.000000,1160.000000,1160.000000,466.666667,110.154517,15,3,0.200000
simu5g_00000457,24.2,gnb_1,2,8,25,0.320000,15.000000,15.000000,15.000000,1,1.000000,808.000000,1160.000000,1160.000000,176.000000,34.381763,1,1,1.000000
simu5g_00000458,24.2,gnb_2,6,8,25,0.320000,12.000000,14.500000,15.000000,4,0.500000,56.000000,1160.000000,1160.000000,466.666667,110.154517,15,3,0.200000
simu5g_00000459,24.3,gnb_1,2,8,25,0.320000,14.000000,14.500000,15.000000,2,0.500000,704.000000,1160.000000,1160.000000,228.000000,46.679434,1,0,0.000000
simu5g_00000460,24.3,gnb_2,6,8,25,0.320000,12.000000,15.000000,15.000000,3,0.666667,56.000000,1160.000000,1160.000000,433.333333,100.245117,15,6,0.400000
simu5g_00000461,24.4,gnb_1,2,8,25,0.320000,14.000000,14.500000,15.000000,2,0.500000,704.000000,1160.000000,1160.000000,228.000000,46.679434,1,0,0.000000
