scenario_mode,load_level,rb_budget_ratio,seed,test_index,kmax,feature_mode,method,pairwise_accuracy,ari,nmi,teacher_groups,predicted_groups
coupled_trace,coupled_trace_rb_0.50,0.5,9,60,2,history_cost_quality,Multi-feature k-means,1.0,1.0,1.0,1,1
coupled_trace,coupled_trace_rb_0.50,0.5,9,60,2,history_cost_quality,LE-GRA MVP,1.0,1.0,1.0,1,1
coupled_trace,coupled_trace_rb_0.50,0.5,9,61,2,history_cost_quality,Multi-feature k-means,1.0,1.0,1.0,1,1
coupled_trace,coupled_trace_rb_0.50,0.5,9,61,2,history_cost_quality,LE-GRA MVP,1.0,1.0,1.0,1,1
coupled_trace,coupled_trace_rb_0.50,0.5,9,62,2,history_cost_quality,Multi-feature k-means,1.0,1.0,1.0,1,1
coupled_trace,coupled_trace_rb_0.50,0.5,9,62,2,history_cost_quality,LE-GRA MVP,1.0,1.0,1.0,1,1
coupled_trace,coupled_trace_rb_0.50,0.5,9,63,2,history_cost_quality,Multi-feature k-means,1.0,1.0,1.0,1,1
coupled_trace,coupled_trace_rb_0.50,0.5,9,63,2,history_cost_quality,LE-GRA MVP,1.0,1.0,1.0,1,1
coupled_trace,coupled_trace_rb_0.50,0.5,9,64,2,history_cost_quality,Multi-feature k-means,1.0,1.0,1.0,1,1
coupled_trace,coupled_trace_rb_0.50,0.5,9,64,2,history_cost_quality,LE-GRA MVP,1.0,1.0,1.0,1,1
coupled_trace,coupled_trace_rb_0.50,0.5,9,65,2,history_cost_quality,Multi-feature k-means,1.0,1.0,1.0,1,1
coupled_trace,coupled_trace_rb_0.50,0.5,9,65,2,history_cost_quality,LE-GRA MVP,1.0,1.0,1.0,1,1
coupled_trace,coupled_trace_rb_0.50,0.5,9,66,2,history_cost_quality,Multi-feature k-means,1.0,1.0,1.0,1,1
coupled_trace,coupled_trace_rb_0.50,0.5,9,66,2,history_cost_quality,LE-GRA MVP,1.0,1.0,1.0,1,1
coupled_trace,coupled_trace_rb_0.50,0.5,9,67,2,history_cost_quality,Multi-feature k-means,1.0,1.0,1.0,1,1
coupled_trace,coupled_trace_rb_0.50,0.5,9,67,2,history_cost_quality,LE-GRA MVP,1.0,1.0,1.0,1,1
coupled_trace,coupled_trace_rb_0.50,0.5,9,68,2,history_cost_quality,Multi-feature k-means,1.0,1.0,1.0,1,1
coupled_trace,coupled_trace_rb_0.50,0.5,9,68,2,history_cost_quality,LE-GRA MVP,1.0,1.0,1.0,1,1
coupled_trace,coupled_trace_rb_0.50,0.5,9,69,2,history_cost_quality,Multi-feature k-means,1.0,1.0,1.0,1,1
coupled_trace,coupled_trace_rb_0.50,0.5,9,69,2,history_cost_quality,LE-GRA MVP,1.0,1.0,1.0,1,1
coupled_trace,coupled_trace_rb_0.50,0.5,9,70,2,history_cost_quality,Multi-feature k-means,1.0,1.0,1.0,1,1
coupled_trace,coupled_trace_rb_0.50,0.5,9,70,2,history_cost_quality,LE-GRA MVP,1.0,1.0,1.0,1,1
