scenario,grouping,greedy_utility,dp_utility,utility_gap,greedy_adr,dp_adr,adr_gap,greedy_rb_util,dp_rb_util,greedy_switching,dp_switching
12,CQI k-means,0.638850844750685,0.638850844750685,0.0,3000.0,3000.0,0.0,0.8461538461538461,0.8461538461538461,0.21666666666666667,0.21666666666666667
12,Resource-cost,0.6790839374509269,0.6790839374509269,0.0,4925.0,4925.0,0.0,0.9743589743589743,0.9743589743589743,0.2833333333333334,0.2833333333333334
12,Teacher,0.6796975383310118,0.6796975383310118,0.0,4366.666666666667,4366.666666666667,0.0,0.8974358974358975,0.8974358974358975,0.25000000000000006,0.25000000000000006
13,No grouping,0.4059363916924877,0.4059363916924877,0.0,1500.0,1500.0,0.0,0.6756756756756757,0.6756756756756757,0.30000000000000004,0.30000000000000004
13,CQI k-means,0.6965188444090319,0.7016607614800708,0.005141917071038948,6341.666666666667,5066.666666666667,-1275.0,0.918918918918919,0.7837837837837838,0.3666666666666667,0.25
13,Resource-cost,0.7399260888711826,0.7399260888711826,0.0,6920.833333333333,6920.833333333333,0.0,0.9459459459459459,0.9459459459459459,0.39999999999999997,0.39999999999999997
13,Teacher,0.7617346726088879,0.7617346726088882,2.220446049250313e-16,5645.833333333333,5645.833333333333,0.0,1.0,0.972972972972973,0.25,0.25
14,No grouping,0.8083333333333335,0.8207447783169406,0.012411444983607134,7500.0,5800.0,-1700.0,0.3269230769230769,0.23076923076923078,0.38333333333333336,0.2166666666666667
14,CQI k-means,0.8083333333333335,0.8349882690127511,0.02665493567941768,7500.0,5941.666666666667,-1558.333333333333,0.5,0.38461538461538464,0.38333333333333336,0.20000000000000004
14,Resource-cost,0.8083333333333335,0.8277187411001826,0.01938540776684916,7500.0,6366.666666666667,-1133.333333333333,0.7884615384615384,0.5961538461538461,0.38333333333333336,0.25
14,Teacher,0.8277187411001825,0.8349882690127512,0.007269527912568741,6366.666666666667,5941.666666666667,-425.0,0.9807692307692307,0.7884615384615384,0.25000000000000006,0.20000000000000004
15,No grouping,0.8916666666666667,0.8916666666666667,0.0,7500.0,7500.0,0.0,0.19298245614035087,0.17543859649122806,0.21666666666666667,0.21666666666666667
15,CQI k-means,0.8916666666666667,0.8916666666666667,0.0,7500.0,7500.0,0.0,0.19298245614035087,0.17543859649122806,0.21666666666666667,0.21666666666666667
15,Resource-cost,0.8916666666666667,0.8916666666666667,0.0,7500.0,7500.0,0.0,0.19298245614035087,0.17543859649122806,0.21666666666666667,0.21666666666666667
15,Teacher,0.8916666666666667,0.9013593705500913,0.00969270388342458,7500.0,6933.333333333333,-566.666666666667,0.8245614035087719,0.6842105263157895,0.21666666666666667,0.15
16,No grouping,0.8666666666666667,0.8666666666666667,0.0,7500.0,7500.0,0.0,0.25,0.23214285714285715,0.26666666666666666,0.26666666666666666
16,CQI k-means,0.8666666666666667,0.8787825465209474,0.012115879854280753,7500.0,6791.666666666667,-708.333333333333,0.6071428571428571,0.5,0.26666666666666666,0.18333333333333335
16,Resource-cost,0.8666666666666667,0.8812057224918037,0.014539055825137037,7500.0,6650.0,-850.0,0.6071428571428571,0.4642857142857143,0.26666666666666666,0.16666666666666666
16,Teacher,0.8666666666666667,0.888475250404372,0.021808583737705334,7500.0,6225.0,-1275.0,0.8928571428571429,0.6964285714285714,0.26666666666666666,0.11666666666666668
17,No grouping,0.9000000000000002,0.9000000000000002,0.0,7500.0,7500.0,0.0,0.2807017543859649,0.2807017543859649,0.20000000000000004,0.20000000000000004
17,CQI k-means,0.9000000000000002,0.9072695279125685,0.0072695279125682966,7500.0,7075.0,-425.0,0.5087719298245614,0.42105263157894735,0.20000000000000004,0.15
