mobility_schema_version,scenario_id,timestamp_s,serving_gnb,user_count
1.0,sumo_coupled_00000363,27.9,gnb_1,2
1.0,sumo_coupled_00000364,27.9,gnb_2,5
1.0,sumo_coupled_00000365,28,gnb_1,2
1.0,sumo_coupled_00000366,28,gnb_2,5
1.0,sumo_coupled_00000367,28.1,gnb_1,3
1.0,sumo_coupled_00000368,28.1,gnb_2,4
1.0,sumo_coupled_00000369,28.2,gnb_1,3
1.0,sumo_coupled_00000370,28.2,gnb_2,4
1.0,sumo_coupled_00000371,28.3,gnb_1,3
1.0,sumo_coupled_00000372,28.3,gnb_2,4
1.0,sumo_coupled_00000373,28.4,gnb_1,3
1.0,sumo_coupled_00000374,28.4,gnb_2,4
1.0,sumo_coupled_00000375,28.5,gnb_1,3
1.0,sumo_coupled_00000376,28.5,gnb_2,4
1.0,sumo_coupled_00000377,28.6,gnb_1,3
1.0,sumo_coupled_00000378,28.6,gnb_2,4
1.0,sumo_coupled_00000379,28.7,gnb_1,3
1.0,sumo_coupled_00000380,28.7,gnb_2,4
1.0,sumo_coupled_00000381,28.8,gnb_1,3
1.0,sumo_coupled_00000382,28.8,gnb_2,4
1.0,sumo_coupled_00000383,28.9,gnb_1,3
1.0,sumo_coupled_00000384,28.9,gnb_2,4
1.0,sumo_coupled_00000385,29,gnb_1,3
1.0,sumo_coupled_00000386,29,gnb_2,4
1.0,sumo_coupled_00000387,29.1,gnb_1,3
1.0,sumo_coupled_00000388,29.1,gnb_2,4
1.0,sumo_coupled_00000389,29.2,gnb_1,3
1.0,sumo_coupled_00000390,29.2,gnb_2,4
1.0,sumo_coupled_00000391,29.3,gnb_1,3
1.0,sumo_coupled_00000392,29.3,gnb_2,4
1.0,sumo_coupled_00000393,29.4,gnb_1,3
1.0,sumo_coupled_00000394,29.4,gnb_2,4
1.0,sumo_coupled_00000395,29.5,gnb_1,3
1.0,sumo_coupled_00000396,29.5,gnb_2,4
1.0,sumo_coupled_00000397,29.6,gnb_1,3
1.0,sumo_coupled_00000398,29.6,gnb_2,4
1.0,sumo_coupled_00000399,29.7,gnb_1,3
1.0,sumo_coupled_00000400,29.7,gnb_2,4
1.0,sumo_coupled_00000401,29.8,gnb_1,3
1.0,sumo_coupled_00000402,29.8,gnb_2,4
1.0,sumo_coupled_00000403,29.9,gnb_1,3
1.0,sumo_coupled_00000404,29.9,gnb_2,4
1.0,sumo_coupled_00000405,30,gnb_1,3
1.0,sumo_coupled_00000406,30,gnb_2,4
1.0,sumo_coupled_00000407,30.1,gnb_1,3
1.0,sumo_coupled_00000408,30.1,gnb_2,5
1.0,sumo_coupled_00000409,30.2,gnb_1,3
1.0,sumo_coupled_00000410,30.2,gnb_2,5
1.0,sumo_coupled_00000411,30.3,gnb_1,3
1.0,sumo_coupled_00000412,30.3,gnb_2,5
1.0,sumo_coupled_00000413,30.4,gnb_1,3
1.0,sumo_coupled_00000414,30.4,gnb_2,5
1.0,sumo_coupled_00000415,30.5,gnb_1,2
1.0,sumo_coupled_00000416,30.5,gnb_2,5
1.0,sumo_coupled_00000417,30.6,gnb_1,2
1.0,sumo_coupled_00000418,30.6,gnb_2,5
1.0,sumo_coupled_00000419,30.7,gnb_1,2
1.0,sumo_coupled_00000420,30.7,gnb_2,5
1.0,sumo_coupled_00000421,30.8,gnb_1,2
1.0,sumo_coupled_00000422,30.8,gnb_2,5
1.0,sumo_coupled_00000423,30.9,gnb_1,2
1.0,sumo_coupled_00000424,30.9,gnb_2,5
1.0,sumo_coupled_00000425,31,gnb_1,2
1.0,sumo_coupled_00000426,31,gnb_2,5
1.0,sumo_coupled_00000427,31.1,gnb_1,2
1.0,sumo_coupled_00000428,31.1,gnb_2,5
1.0,sumo_coupled_00000429,31.2,gnb_1,2
1.0,sumo_coupled_00000430,31.2,gnb_2,5
1.0,sumo_coupled_00000431,31.3,gnb_1,2
1.0,sumo_coupled_00000432,31.3,gnb_2,5
1.0,sumo_coupled_00000433,31.4,gnb_1,2
1.0,sumo_coupled_00000434,31.4,gnb_2,5
1.0,sumo_coupled_00000435,31.5,gnb_1,2
1.0,sumo_coupled_00000436,31.5,gnb_2,5
1.0,sumo_coupled_00000437,31.6,gnb_1,2
1.0,sumo_coupled_00000438,31.6,gnb_2,5
1.0,sumo_coupled_00000439,31.7,gnb_1,2
