dispersion,load,seed,method,mean_utility
mid,light,seed_0004,CQI+cost 2-way union,0.7080945455988727
mid,light,seed_0004,CQI+cost+switching 3-way union,0.7154411020905586
mid,light,seed_0004,CQI+cost+regret-graph 3-way union,0.7080945455988727
mid,light,seed_0004,CQI+cost+switching+regret-graph 4-way union,0.7154411020905586
mid,light,seed_0005,CQI k-means,0.691587762390825
mid,light,seed_0005,CQI+cost 2-way union,0.7144595956993214
mid,light,seed_0005,CQI+cost+switching 3-way union,0.7161517349737633
mid,light,seed_0005,CQI+cost+regret-graph 3-way union,0.7144595956993214
mid,light,seed_0005,CQI+cost+switching+regret-graph 4-way union,0.7161517349737633
mid,light,seed_0006,CQI k-means,0.7100409018799967
mid,light,seed_0006,CQI+cost 2-way union,0.7205154845815974
mid,light,seed_0006,CQI+cost+switching 3-way union,0.7069728207485119
mid,light,seed_0006,CQI+cost+regret-graph 3-way union,0.7223281475395547
mid,light,seed_0006,CQI+cost+switching+regret-graph 4-way union,0.7069728207485119
mid,light,seed_0007,CQI k-means,0.7114436708891679
mid,light,seed_0007,CQI+cost 2-way union,0.7336114034803065
mid,light,seed_0007,CQI+cost+switching 3-way union,0.7336114034803065
mid,light,seed_0007,CQI+cost+regret-graph 3-way union,0.7356787555419743
mid,light,seed_0007,CQI+cost+switching+regret-graph 4-way union,0.7356787555419743
mid,light,seed_0008,CQI k-means,0.6901528781569236
mid,light,seed_0008,CQI+cost 2-way union,0.7159575571767555
mid,light,seed_0008,CQI+cost+switching 3-way union,0.7159575571767555
mid,light,seed_0008,CQI+cost+regret-graph 3-way union,0.7203075828887711
mid,light,seed_0008,CQI+cost+switching+regret-graph 4-way union,0.7203075828887711
mid,light,seed_0009,CQI k-means,0.6810736415108624
mid,light,seed_0009,CQI+cost 2-way union,0.7123491911222891
mid,light,seed_0009,CQI+cost+switching 3-way union,0.7135136190579782
mid,light,seed_0009,CQI+cost+regret-graph 3-way union,0.7270512447455165
mid,light,seed_0009,CQI+cost+switching+regret-graph 4-way union,0.7270512447455165
mid,light,seed_0010,CQI k-means,0.718573482018199
mid,light,seed_0010,CQI+cost 2-way union,0.7232311937609553
mid,light,seed_0010,CQI+cost+switching 3-way union,0.7232311937609553
mid,light,seed_0010,CQI+cost+regret-graph 3-way union,0.7238794287832235
mid,light,seed_0010,CQI+cost+switching+regret-graph 4-way union,0.7238794287832235
mid,medium,seed_0001,CQI k-means,0.5091597345827613
mid,medium,seed_0001,CQI+cost 2-way union,0.5273979607020457
mid,medium,seed_0001,CQI+cost+switching 3-way union,0.5273979607020457
mid,medium,seed_0001,CQI+cost+regret-graph 3-way union,0.5273979607020457
mid,medium,seed_0001,CQI+cost+switching+regret-graph 4-way union,0.5273979607020457
mid,medium,seed_0002,CQI k-means,0.4722257366717649
mid,medium,seed_0002,CQI+cost 2-way union,0.5346645276483293
mid,medium,seed_0002,CQI+cost+switching 3-way union,0.536083644687729
mid,medium,seed_0002,CQI+cost+regret-graph 3-way union,0.5369075236318906
mid,medium,seed_0002,CQI+cost+switching+regret-graph 4-way union,0.5369075236318906
mid,medium,seed_0003,CQI k-means,0.5346428213954926
mid,medium,seed_0003,CQI+cost 2-way union,0.5474148747500899
mid,medium,seed_0003,CQI+cost+switching 3-way union,0.5474148747500899
mid,medium,seed_0003,CQI+cost+regret-graph 3-way union,0.5488339917894896
mid,medium,seed_0003,CQI+cost+switching+regret-graph 4-way union,0.5488339917894896
mid,medium,seed_0004,CQI k-means,0.5361273942614238
mid,medium,seed_0004,CQI+cost 2-way union,0.5500784053811653
mid,medium,seed_0004,CQI+cost+switching 3-way union,0.5500784053811653
mid,medium,seed_0004,CQI+cost+regret-graph 3-way union,0.5543289417933647
mid,medium,seed_0004,CQI+cost+switching+regret-graph 4-way union,0.5543289417933647
mid,medium,seed_0005,CQI k-means,0.519847054727441
mid,medium,seed_0005,CQI+cost 2-way union,0.5355274647715339
mid,medium,seed_0005,CQI+cost+switching 3-way union,0.5355274647715339
mid,medium,seed_0005,CQI+cost+regret-graph 3-way union,0.5355274647715339
mid,medium,seed_0005,CQI+cost+switching+regret-graph 4-way union,0.5355274647715339
mid,medium,seed_0006,CQI k-means,0.5188446612816813
