dispersion,load,seed,method,mean_utility,n_scenarios
low,light,seed_0003,CQI+cost 2-way union (paper method),0.529078111650274,15
low,light,seed_0003,CQI+cost+regret-graph 3-way union,0.529078111650274,15
low,light,seed_0004,CQI k-means,0.529078111650274,15
low,light,seed_0004,Resource-cost k-means,0.529078111650274,15
low,light,seed_0004,Full RB-profile k-means,0.529078111650274,15
low,light,seed_0004,Block RB-profile k-means (5 blocks),0.529078111650274,15
low,light,seed_0004,Overlap graph (simple similarity),0.529078111650274,15
low,light,seed_0004,Exact-regret graph (utility-aware),0.529078111650274,15
low,light,seed_0004,CQI+cost 2-way union (paper method),0.529078111650274,15
low,light,seed_0004,CQI+cost+regret-graph 3-way union,0.529078111650274,15
low,light,seed_0005,CQI k-means,0.529078111650274,15
low,light,seed_0005,Resource-cost k-means,0.529078111650274,15
low,light,seed_0005,Full RB-profile k-means,0.529078111650274,15
low,light,seed_0005,Block RB-profile k-means (5 blocks),0.529078111650274,15
low,light,seed_0005,Overlap graph (simple similarity),0.529078111650274,15
low,light,seed_0005,Exact-regret graph (utility-aware),0.529078111650274,15
low,light,seed_0005,CQI+cost 2-way union (paper method),0.529078111650274,15
low,light,seed_0005,CQI+cost+regret-graph 3-way union,0.529078111650274,15
low,light,seed_0006,CQI k-means,0.529078111650274,15
low,light,seed_0006,Resource-cost k-means,0.529078111650274,15
low,light,seed_0006,Full RB-profile k-means,0.529078111650274,15
low,light,seed_0006,Block RB-profile k-means (5 blocks),0.529078111650274,15
low,light,seed_0006,Overlap graph (simple similarity),0.529078111650274,15
low,light,seed_0006,Exact-regret graph (utility-aware),0.529078111650274,15
low,light,seed_0006,CQI+cost 2-way union (paper method),0.529078111650274,15
low,light,seed_0006,CQI+cost+regret-graph 3-way union,0.529078111650274,15
low,light,seed_0007,CQI k-means,0.529078111650274,15
low,light,seed_0007,Resource-cost k-means,0.529078111650274,15
low,light,seed_0007,Full RB-profile k-means,0.529078111650274,15
low,light,seed_0007,Block RB-profile k-means (5 blocks),0.529078111650274,15
low,light,seed_0007,Overlap graph (simple similarity),0.529078111650274,15
low,light,seed_0007,Exact-regret graph (utility-aware),0.529078111650274,15
low,light,seed_0007,CQI+cost 2-way union (paper method),0.529078111650274,15
low,light,seed_0007,CQI+cost+regret-graph 3-way union,0.529078111650274,15
low,light,seed_0008,CQI k-means,0.529078111650274,15
low,light,seed_0008,Resource-cost k-means,0.529078111650274,15
low,light,seed_0008,Full RB-profile k-means,0.529078111650274,15
low,light,seed_0008,Block RB-profile k-means (5 blocks),0.529078111650274,15
low,light,seed_0008,Overlap graph (simple similarity),0.529078111650274,15
low,light,seed_0008,Exact-regret graph (utility-aware),0.529078111650274,15
low,light,seed_0008,CQI+cost 2-way union (paper method),0.529078111650274,15
low,light,seed_0008,CQI+cost+regret-graph 3-way union,0.529078111650274,15
low,light,seed_0009,CQI k-means,0.529078111650274,15
low,light,seed_0009,Resource-cost k-means,0.529078111650274,15
low,light,seed_0009,Full RB-profile k-means,0.529078111650274,15
low,light,seed_0009,Block RB-profile k-means (5 blocks),0.529078111650274,15
low,light,seed_0009,Overlap graph (simple similarity),0.529078111650274,15
low,light,seed_0009,Exact-regret graph (utility-aware),0.529078111650274,15
low,light,seed_0009,CQI+cost 2-way union (paper method),0.529078111650274,15
