scenario_id,ue_id,user_index,rb_index,rate_kbps,sinr_db,cqi
simu5g_00000348,4,4,19,1128.0,22.2130191514012,14.0
simu5g_00000348,4,4,20,984.0,18.4857872337468,13.0
simu5g_00000348,4,4,21,888.0,14.5204384404278,12.0
simu5g_00000348,4,4,22,1160.0,22.5395549132911,15.0
simu5g_00000348,4,4,23,1128.0,-5.02842894252798,14.0
simu5g_00000348,4,4,24,984.0,17.2659824027918,13.0
simu5g_00000350,0,0,0,1128.0,40.1751689730001,14.0
simu5g_00000350,0,0,1,368.0,46.4482074850144,6.0
simu5g_00000350,0,0,2,1128.0,41.0473395782082,14.0
simu5g_00000350,0,0,3,808.0,32.8514411792293,11.0
simu5g_00000350,0,0,4,1128.0,42.2486154913543,14.0
simu5g_00000350,0,0,5,808.0,40.6456419553188,11.0
simu5g_00000350,0,0,6,888.0,38.5526081878137,12.0
simu5g_00000350,0,0,7,1128.0,35.2048379595306,14.0
simu5g_00000350,0,0,8,608.0,39.394497208282,9.0
simu5g_00000350,0,0,9,984.0,40.0606853668913,13.0
simu5g_00000350,0,0,10,1128.0,42.8318537868419,14.0
simu5g_00000350,0,0,11,1160.0,28.9232549615396,15.0
simu5g_00000350,0,0,12,984.0,45.3157444748332,13.0
simu5g_00000350,0,0,13,984.0,37.1366251699751,13.0
simu5g_00000350,0,0,14,984.0,41.7453267358243,13.0
simu5g_00000350,0,0,15,1128.0,42.3589002688573,14.0
simu5g_00000350,0,0,16,984.0,35.3391024777424,13.0
simu5g_00000350,0,0,17,1160.0,43.758196228922,15.0
simu5g_00000350,0,0,18,1128.0,43.454177186517,14.0
simu5g_00000350,0,0,19,984.0,36.0307180592741,13.0
simu5g_00000350,0,0,20,1160.0,40.0155365218232,15.0
simu5g_00000350,0,0,21,608.0,41.4329339729876,9.0
simu5g_00000350,0,0,22,1128.0,46.3303791521105,14.0
simu5g_00000350,0,0,23,1160.0,46.7464290435661,15.0
simu5g_00000350,0,0,24,888.0,35.0425109408777,12.0
simu5g_00000350,1,1,0,1160.0,24.7011946184743,15.0
simu5g_00000350,1,1,1,1128.0,30.7166285585644,14.0
simu5g_00000350,1,1,2,1128.0,27.5348073673153,14.0
simu5g_00000350,1,1,3,1160.0,29.5563341573186,15.0
simu5g_00000350,1,1,4,1128.0,31.3284005647354,14.0
simu5g_00000350,1,1,5,1160.0,29.3811425107651,15.0
simu5g_00000350,1,1,6,1128.0,24.7142398143143,14.0
simu5g_00000350,1,1,7,888.0,30.0567195408674,12.0
simu5g_00000350,1,1,8,808.0,24.0694092793243,11.0
simu5g_00000350,1,1,9,1128.0,22.4648645726111,14.0
simu5g_00000350,1,1,10,1128.0,26.3484695752508,14.0
simu5g_00000350,1,1,11,1128.0,28.3187952751166,14.0
simu5g_00000350,1,1,12,1128.0,24.768892187558,14.0
simu5g_00000350,1,1,13,1160.0,31.1945893367521,15.0
simu5g_00000350,1,1,14,1160.0,12.5366690518582,15.0
simu5g_00000350,1,1,15,1160.0,23.3178092468048,15.0
simu5g_00000350,1,1,16,1128.0,25.2306679595505,14.0
simu5g_00000350,1,1,17,1128.0,23.3827713371,14.0
simu5g_00000350,1,1,18,1128.0,20.6804702444772,14.0
simu5g_00000350,1,1,19,1128.0,25.8636397473683,14.0
simu5g_00000350,1,1,20,1160.0,28.5871544205803,15.0
simu5g_00000350,1,1,21,608.0,24.5881963602243,9.0
simu5g_00000350,1,1,22,1160.0,25.7771970377015,15.0
simu5g_00000350,1,1,23,984.0,19.5311194308277,13.0
simu5g_00000350,1,1,24,1128.0,22.7162851833253,14.0
simu5g_00000350,2,2,0,1128.0,30.278580416781,14.0
simu5g_00000350,2,2,1,1160.0,28.30264859144,15.0
simu5g_00000350,2,2,2,1128.0,37.8471072525084,14.0
simu5g_00000350,2,2,3,1160.0,34.0511002590564,15.0
simu5g_00000350,2,2,4,1128.0,35.4511927315322,14.0
simu5g_00000350,2,2,5,1128.0,36.2054250512926,14.0
simu5g_00000350,2,2,6,1128.0,35.7475498046693,14.0
simu5g_00000350,2,2,7,808.0,34.1994375624939,11.0
simu5g_00000350,2,2,8,1160.0,35.5356518205544,15.0
simu5g_00000350,2,2,9,1160.0,35.0191462544024,15.0
simu5g_00000350,2,2,10,1160.0,34.8681688953471,15.0
simu5g_00000350,2,2,11,888.0,34.5763278137104,12.0
simu5g_00000350,2,2,12,1128.0,8.43505523549956,14.0
simu5g_00000350,2,2,13,1160.0,36.348766007744,15.0
simu5g_00000350,2,2,14,1160.0,32.8870688232128,15.0
simu5g_00000350,2,2,15,1160.0,27.9405650968702,15.0
simu5g_00000350,2,2,16,984.0,33.8148659976151,13.0
simu5g_00000350,2,2,17,1128.0,31.5849057272678,14.0
simu5g_00000350,2,2,18,1128.0,25.995217382793,14.0
simu5g_00000350,2,2,19,1160.0,35.3915491299877,15.0
simu5g_00000350,2,2,20,1160.0,19.5955297026141,15.0
simu5g_00000350,2,2,21,1128.0,13.3515639518949,14.0
simu5g_00000350,2,2,22,984.0,36.0917922237106,13.0
simu5g_00000350,2,2,23,1160.0,37.4694490264233,15.0
simu5g_00000350,2,2,24,984.0,41.0044119995438,13.0
simu5g_00000350,3,3,0,528.0,32.8289144276923,8.0
simu5g_00000350,3,3,1,888.0,27.8006305415848,12.0
simu5g_00000350,3,3,2,608.0,23.1708026948658,9.0
simu5g_00000350,3,3,3,608.0,26.8204597169341,9.0
simu5g_00000350,3,3,4,808.0,24.2094282486755,11.0
simu5g_00000350,3,3,5,808.0,31.7350864158507,11.0
simu5g_00000350,3,3,6,704.0,32.6181609141841,10.0
simu5g_00000350,3,3,7,608.0,20.4992484511516,9.0
simu5g_00000350,3,3,8,304.0,32.9595611257661,5.0
simu5g_00000350,3,3,9,224.0,26.8055291949513,4.0
simu5g_00000350,3,3,10,608.0,26.8302377106646,9.0
simu5g_00000350,3,3,11,528.0,27.1407646554891,8.0
simu5g_00000350,3,3,12,704.0,30.3652566394518,10.0
simu5g_00000350,3,3,13,808.0,29.5370315583062,11.0
simu5g_00000350,3,3,14,888.0,25.5990231470851,12.0
simu5g_00000350,3,3,15,704.0,31.3617170230155,10.0
simu5g_00000350,3,3,16,808.0,33.7482348343244,11.0
simu5g_00000350,3,3,17,704.0,29.8432639978311,10.0
simu5g_00000350,3,3,18,704.0,26.9490687235833,10.0
simu5g_00000350,3,3,19,608.0,26.5025969205384,9.0
simu5g_00000350,3,3,20,704.0,34.0114613421558,10.0
simu5g_00000350,3,3,21,528.0,18.103925590829,8.0
simu5g_00000350,3,3,22,368.0,28.9443426901286,6.0
simu5g_00000350,3,3,23,808.0,26.3164400856003,11.0
simu5g_00000350,3,3,24,368.0,17.0167536684192,6.0
simu5g_00000350,4,4,0,1128.0,21.4005213780418,14.0
simu5g_00000350,4,4,1,888.0,20.3401990840158,12.0
simu5g_00000350,4,4,2,1128.0,16.9633526538576,14.0
simu5g_00000350,4,4,3,368.0,8.51335395846777,6.0
simu5g_00000350,4,4,4,1128.0,20.9852795422234,14.0
simu5g_00000350,4,4,5,1128.0,16.6070948656802,14.0
simu5g_00000350,4,4,6,1128.0,9.0158793183212,14.0
simu5g_00000350,4,4,7,608.0,19.4530182757846,9.0
simu5g_00000350,4,4,8,808.0,20.248458392325,11.0
simu5g_00000350,4,4,9,1128.0,16.7863793399408,14.0
simu5g_00000350,4,4,10,984.0,15.9345546876423,13.0
simu5g_00000350,4,4,11,1128.0,15.6777487860591,14.0
simu5g_00000350,4,4,12,1160.0,21.9582333950698,15.0
simu5g_00000350,4,4,13,984.0,18.2428910818662,13.0
simu5g_00000350,4,4,14,1128.0,9.56212255753719,14.0
simu5g_00000350,4,4,15,888.0,14.3968532178499,12.0
simu5g_00000350,4,4,16,984.0,22.4989324790466,13.0
simu5g_00000350,4,4,17,984.0,11.5042358204054,13.0
simu5g_00000350,4,4,18,1160.0,20.3258997357759,15.0
simu5g_00000350,4,4,19,1128.0,22.2203934819662,14.0
simu5g_00000350,4,4,20,984.0,18.4931615643118,13.0
simu5g_00000350,4,4,21,888.0,14.5278127709928,12.0
simu5g_00000350,4,4,22,1160.0,22.5469292438561,15.0
simu5g_00000350,4,4,23,1128.0,-5.02105461196298,14.0
simu5g_00000350,4,4,24,984.0,17.2733567333568,13.0
simu5g_00000352,0,0,0,1128.0,40.1793052760583,14.0
simu5g_00000352,0,0,1,368.0,46.4523437880726,6.0
simu5g_00000352,0,0,2,1128.0,41.0514758812664,14.0
simu5g_00000352,0,0,3,808.0,32.8555774822875,11.0
simu5g_00000352,0,0,4,984.0,42.2527517944125,13.0
simu5g_00000352,0,0,5,808.0,40.649778258377,11.0
simu5g_00000352,0,0,6,888.0,38.5567444908719,12.0
simu5g_00000352,0,0,7,1128.0,35.2089742625888,14.0
simu5g_00000352,0,0,8,608.0,39.3986335113402,9.0
simu5g_00000352,0,0,9,984.0,40.0648216699495,13.0
simu5g_00000352,0,0,10,1128.0,42.8359900899001,14.0
simu5g_00000352,0,0,11,1160.0,28.9273912645978,15.0
simu5g_00000352,0,0,12,984.0,45.3198807778914,13.0
simu5g_00000352,0,0,13,984.0,37.1407614730333,13.0
simu5g_00000352,0,0,14,984.0,41.7494630388825,13.0
simu5g_00000352,0,0,15,1128.0,42.3630365719155,14.0
simu5g_00000352,0,0,16,888.0,35.3432387808006,12.0
simu5g_00000352,0,0,17,1128.0,43.7623325319802,14.0
simu5g_00000352,0,0,18,1128.0,43.4583134895752,14.0
simu5g_00000352,0,0,19,888.0,36.0348543623323,12.0
simu5g_00000352,0,0,20,1128.0,40.0196728248814,14.0
simu5g_00000352,0,0,21,608.0,41.4370702760458,9.0
simu5g_00000352,0,0,22,1128.0,46.3345154551687,14.0
simu5g_00000352,0,0,23,1160.0,46.7505653466243,15.0
simu5g_00000352,0,0,24,888.0,35.0466472439359,12.0
simu5g_00000352,1,1,0,1160.0,24.7144003094923,15.0
simu5g_00000352,1,1,1,1128.0,30.7298342495825,14.0
simu5g_00000352,1,1,2,1128.0,27.5480130583334,14.0
simu5g_00000352,1,1,3,1160.0,29.5695398483366,15.0
simu5g_00000352,1,1,4,1128.0,31.3416062557534,14.0
simu5g_00000352,1,1,5,1160.0,29.3943482017831,15.0
simu5g_00000352,1,1,6,1128.0,24.7274455053323,14.0
simu5g_00000352,1,1,7,888.0,30.0699252318854,12.0
simu5g_00000352,1,1,8,808.0,24.0826149703423,11.0
simu5g_00000352,1,1,9,1128.0,22.4780702636292,14.0
simu5g_00000352,1,1,10,1128.0,26.3616752662688,14.0
simu5g_00000352,1,1,11,1128.0,28.3320009661346,14.0
simu5g_00000352,1,1,12,1128.0,24.782097878576,14.0
simu5g_00000352,1,1,13,1160.0,31.2077950277702,15.0
simu5g_00000352,1,1,14,1160.0,12.5498747428763,15.0
simu5g_00000352,1,1,15,1160.0,23.3310149378229,15.0
simu5g_00000352,1,1,16,1128.0,25.2438736505686,14.0
simu5g_00000352,1,1,17,1128.0,23.395977028118,14.0
simu5g_00000352,1,1,18,1128.0,20.6936759354953,14.0
simu5g_00000352,1,1,19,1128.0,25.8768454383864,14.0
simu5g_00000352,1,1,20,1160.0,28.6003601115983,15.0
simu5g_00000352,1,1,21,608.0,24.6014020512424,9.0
simu5g_00000352,1,1,22,1160.0,25.7904027287196,15.0
simu5g_00000352,1,1,23,984.0,19.5443251218458,13.0
simu5g_00000352,1,1,24,1128.0,22.7294908743433,14.0
simu5g_00000352,2,2,0,1128.0,30.3066433019908,14.0
simu5g_00000352,2,2,1,1160.0,28.3307114766499,15.0
simu5g_00000352,2,2,2,1128.0,37.8751701377183,14.0
simu5g_00000352,2,2,3,1160.0,34.0791631442663,15.0
simu5g_00000352,2,2,4,1128.0,35.4792556167421,14.0
simu5g_00000352,2,2,5,1128.0,36.2334879365025,14.0
simu5g_00000352,2,2,6,1128.0,35.7756126898791,14.0
simu5g_00000352,2,2,7,808.0,34.2275004477037,11.0
simu5g_00000352,2,2,8,1160.0,35.5637147057643,15.0
simu5g_00000352,2,2,9,1160.0,35.0472091396123,15.0
simu5g_00000352,2,2,10,1160.0,34.896231780557,15.0
simu5g_00000352,2,2,11,888.0,34.6043906989203,12.0
simu5g_00000352,2,2,12,1128.0,8.46311812070942,14.0
simu5g_00000352,2,2,13,1160.0,36.3768288929539,15.0
simu5g_00000352,2,2,14,1160.0,32.9151317084226,15.0
simu5g_00000352,2,2,15,1160.0,27.96862798208,15.0
simu5g_00000352,2,2,16,984.0,33.842928882825,13.0
simu5g_00000352,2,2,17,1128.0,31.6129686124776,14.0
simu5g_00000352,2,2,18,1128.0,26.0232802680028,14.0
simu5g_00000352,2,2,19,1160.0,35.4196120151976,15.0
simu5g_00000352,2,2,20,1160.0,19.623592587824,15.0
simu5g_00000352,2,2,21,1128.0,13.3796268371048,14.0
simu5g_00000352,2,2,22,984.0,36.1198551089205,13.0
simu5g_00000352,2,2,23,1160.0,37.4975119116332,15.0
simu5g_00000352,2,2,24,984.0,41.0324748847537,13.0
simu5g_00000352,3,3,0,528.0,32.9630490652959,8.0
simu5g_00000352,3,3,1,888.0,27.9347651791885,12.0
simu5g_00000352,3,3,2,608.0,23.3049373324695,9.0
simu5g_00000352,3,3,3,608.0,26.9545943545377,9.0
simu5g_00000352,3,3,4,808.0,24.3435628862791,11.0
simu5g_00000352,3,3,5,808.0,31.8692210534544,11.0
simu5g_00000352,3,3,6,704.0,32.7522955517878,10.0
simu5g_00000352,3,3,7,608.0,20.6333830887553,9.0
simu5g_00000352,3,3,8,304.0,33.0936957633698,5.0
simu5g_00000352,3,3,9,224.0,26.939663832555,4.0
simu5g_00000352,3,3,10,608.0,26.9643723482683,9.0
simu5g_00000352,3,3,11,528.0,27.2748992930928,8.0
simu5g_00000352,3,3,12,704.0,30.4993912770554,10.0
simu5g_00000352,3,3,13,808.0,29.6711661959098,11.0
simu5g_00000352,3,3,14,888.0,25.7331577846887,12.0
simu5g_00000352,3,3,15,704.0,31.4958516606191,10.0
simu5g_00000352,3,3,16,808.0,33.882369471928,11.0
simu5g_00000352,3,3,17,704.0,29.9773986354348,10.0
simu5g_00000352,3,3,18,704.0,27.0832033611869,10.0
simu5g_00000352,3,3,19,608.0,26.6367315581421,9.0
simu5g_00000352,3,3,20,704.0,34.1455959797595,10.0
simu5g_00000352,3,3,21,528.0,18.2380602284327,8.0
simu5g_00000352,3,3,22,368.0,29.0784773277322,6.0
simu5g_00000352,3,3,23,808.0,26.450574723204,11.0
simu5g_00000352,3,3,24,368.0,17.1508883060229,6.0
simu5g_00000352,4,4,0,1128.0,21.4081499411329,14.0
simu5g_00000352,4,4,1,888.0,20.3478276471069,12.0
simu5g_00000352,4,4,2,1128.0,16.9709812169488,14.0
simu5g_00000352,4,4,3,368.0,8.52098252155895,6.0
simu5g_00000352,4,4,4,1128.0,20.9929081053146,14.0
simu5g_00000352,4,4,5,1128.0,16.6147234287713,14.0
simu5g_00000352,4,4,6,1128.0,9.02350788141237,14.0
simu5g_00000352,4,4,7,608.0,19.4606468388758,9.0
simu5g_00000352,4,4,8,808.0,20.2560869554162,11.0
simu5g_00000352,4,4,9,1128.0,16.794007903032,14.0
simu5g_00000352,4,4,10,984.0,15.9421832507334,13.0
simu5g_00000352,4,4,11,1128.0,15.6853773491503,14.0
simu5g_00000352,4,4,12,1160.0,21.9658619581609,15.0
simu5g_00000352,4,4,13,984.0,18.2505196449574,13.0
simu5g_00000352,4,4,14,1128.0,9.56975112062837,14.0
simu5g_00000352,4,4,15,888.0,14.404481780941,12.0
simu5g_00000352,4,4,16,984.0,22.5065610421377,13.0
simu5g_00000352,4,4,17,984.0,11.5118643834966,13.0
simu5g_00000352,4,4,18,1160.0,20.3335282988671,15.0
simu5g_00000352,4,4,19,1128.0,22.2280220450574,14.0
