scenario_id,ue_id,user_index,cqi_t_minus_4,cqi_t_minus_3,cqi_t_minus_2,cqi_t_minus_1,cqi_now_raw,cqi_now,previous_quality,distance_m,speed_mps,direction_to_gnb,x_m,y_m,rsrp_dbm,rsrq_db,wideband_sinr_db,mcs
simu5g_00000442,1,1,15.0,15.0,15.0,15.0,15.0,15,2,86.71963415657818,14.5484235296892,-0.040066392317101754,226.65,116.525457116287,,,,
simu5g_00000442,2,2,14.92,14.92,14.88,14.88,14.88,15,2,107.95025341057593,13.8878046312509,0.5964038244640515,226.65,184.381943985931,,,,
simu5g_00000442,3,3,13.28,13.36,13.4,13.72,13.72,14,2,94.28558405644189,11.1790001648688,-0.14052503824665824,226.65,266.75051469436,,,,
simu5g_00000443,4,0,13.04,13.04,13.04,13.04,13.84,14,2,109.28954266463776,8.79060390630364,0.5200216416453275,226.65,336.832927391132,,,,
simu5g_00000443,5,1,11.96,11.96,11.96,11.96,13.12,13,2,141.8939695965675,5.04479918794729,0.753117873276181,226.65,386.862884613282,,,,
simu5g_00000443,6,2,13.88,13.88,13.92,13.96,13.96,14,2,160.0567296621015,1.99370299244382,0.8123065551280358,226.65,410.015130696881,,,,
simu5g_00000444,0,0,14.44,14.88,14.88,14.96,14.96,15,2,114.76022264667805,15.512586647201,-0.6556642664221799,226.65,44.7558228039198,,,,
simu5g_00000444,1,1,15.0,15.0,15.0,15.0,15.0,15,2,86.79022511502377,14.5705680771561,-0.05682206360097709,226.65,115.068400308571,,,,
simu5g_00000444,2,2,14.92,14.88,14.88,14.88,14.84,15,2,107.12874528489078,13.871381181851,0.5880289711246218,226.65,182.994805867746,,,,
simu5g_00000444,3,3,13.36,13.4,13.72,13.72,13.76,14,2,94.44912489031373,11.1765402500203,-0.15211511326681867,226.65,265.632860669358,,,,
simu5g_00000445,4,0,13.04,13.04,13.04,13.84,13.84,14,2,108.83562642734579,8.77846479450911,0.5141246735877828,226.65,335.955080911681,,,,
simu5g_00000445,5,1,11.96,11.96,11.96,13.12,13.12,13,2,141.51134413090168,5.08580432706069,0.7515602712542642,226.65,386.354304180576,,,,
