scenario_id,ue_id,user_index,cqi_t_minus_4,cqi_t_minus_3,cqi_t_minus_2,cqi_t_minus_1,cqi_now_raw,cqi_now,previous_quality,distance_m,speed_mps,direction_to_gnb,x_m,y_m,rsrp_dbm,rsrq_db,wideband_sinr_db,mcs
simu5g_00000057,11,0,14.04,14.04,14.04,14.04,14.04,14,3,50.930074380667556,0.918046848611965,0.8887089851993565,223.35,34.7379852810292,,,,
simu5g_00000057,23,1,15.0,15.0,15.0,15.0,15.0,15,3,190.36020176495947,0.543561750964967,0.8715052823446046,34.1000786136531,226.65,,,,
simu5g_00000058,0,0,14.92,14.92,14.92,14.92,14.92,15,3,93.9283512250786,2.17429015827689,0.9589051286254028,226.65,410.068377713056,,,,
simu5g_00000058,16,1,15.0,15.0,15.0,15.0,15.0,15,3,235.92446957200968,0.874630980920327,0.9122360331785048,415.218802252113,223.35,,,,
simu5g_00000059,11,0,14.04,14.04,14.04,14.04,14.04,14,3,50.84738448687705,0.930651058094635,0.8883239535126676,223.35,34.8310503868387,,,,
simu5g_00000059,23,1,15.0,15.0,15.0,15.0,15.0,15,3,190.31016432193056,0.574173524285556,0.8714327194493799,34.1574959660817,226.65,,,,
simu5g_00000060,0,0,14.92,14.92,14.92,14.92,14.92,15,3,93.71725398176476,2.20165744855393,0.9587157983276209,226.65,409.8482119682,,,,
simu5g_00000060,16,1,15.0,15.0,15.0,15.0,15.0,15,3,235.84396392619686,0.882539322115761,0.9121732213898092,415.130548319901,223.35,,,,
simu5g_00000061,11,0,14.04,14.04,14.04,14.04,14.04,14,3,50.76223450924079,0.958761393992289,0.8879253230185713,223.35,34.9269265262379,,,,
simu5g_00000061,23,1,15.0,15.0,15.0,15.0,15.0,15,3,190.25865135713454,0.591154926181856,0.8713579506569091,34.2166114586999,226.65,,,,
simu5g_00000062,0,0,14.92,14.92,14.92,14.92,14.92,15,3,93.50189310531901,2.24657506895576,0.9585212821344108,226.65,409.623554461305,,,,
simu5g_00000062,16,1,15.0,15.0,15.0,15.0,15.0,15,3,235.75781451133,0.944476224631352,0.9121059301603928,415.036100697438,223.35,,,,
simu5g_00000063,11,0,14.04,14.04,14.04,14.04,14.04,14,3,50.67040277309887,1.03447978456138,0.887492955141467,223.35,35.0303745046941,,,,
simu5g_00000063,23,1,15.0,15.0,15.0,15.0,15.0,15,3,190.20206996424488,0.649377921952629,0.8712757478415324,34.2815492508951,226.65,,,,
simu5g_00000064,0,0,14.92,14.92,14.92,14.92,14.92,15,3,93.2804529104573,2.31046972253684,0.9583198269294592,226.65,409.392507489051,,,,
simu5g_00000064,16,1,15.0,15.0,15.0,15.0,15.0,15,3,235.6657022264027,1.00992569744615,0.9120338941862954,414.935108127694,223.35,,,,
simu5g_00000065,11,0,14.04,14.04,14.04,14.04,14.04,14,3,50.57597426145411,1.06425960550649,0.8870456810744478,223.35,35.1368004652447,,,,
simu5g_00000065,23,1,15.0,15.0,15.0,15.0,15.0,15,3,190.14104278003356,0.700470457230129,0.8711869950929726,34.3515962966182,226.65,,,,
simu5g_00000066,0,0,14.92,14.92,14.92,14.92,14.92,15,3,93.05759150050595,2.3257906896374,0.9581155817857401,226.65,409.159928420087,,,,
simu5g_00000066,16,1,15.0,15.0,15.0,15.0,15.0,15,3,235.56695265941426,1.0827859925109,0.91195656735027,414.826829528443,223.35,,,,
simu5g_00000067,11,0,14.04,14.04,14.04,14.04,14.04,14,3,50.47962974114596,1.08640897637798,0.8865865075994811,223.35,35.2454413628825,,,,
simu5g_00000067,23,1,15.0,15.0,15.0,15.0,15.0,15,3,190.0789319065926,0.712982366203756,0.8710965692301363,34.4228945332385,226.65,,,,
simu5g_00000068,0,0,14.92,14.92,14.92,14.92,14.56,15,3,92.8331409082941,2.34287849444289,0.9579083471762402,226.65,408.925640570643,,,,
simu5g_00000068,16,1,15.0,15.0,15.0,15.0,15.0,15,3,235.46156171854713,1.15570981208263,0.9118739253240984,414.711258547234,223.35,,,,
simu5g_00000069,11,0,14.04,14.04,14.04,14.04,14.08,14,3,50.37915969522764,1.13353102351172,0.8861046076359053,223.35,35.3587944652337,,,,
simu5g_00000069,23,1,15.0,15.0,15.0,15.0,15.0,15,3,190.01317178565915,0.754953475653163,0.8710007236018734,34.4983898808038,226.65,,,,
simu5g_00000070,0,0,14.92,14.92,14.92,14.56,14.56,15,3,92.60410332695783,2.3912833236656,0.9576952753934677,226.65,408.686512238276,,,,
simu5g_00000070,16,1,15.0,15.0,15.0,15.0,15.0,15,3,235.3521820985199,1.19956024194164,0.9117880302176706,414.59130252304,223.35,,,,
simu5g_00000071,11,0,14.04,14.04,14.04,14.08,14.08,14,3,50.276086419109795,1.16354433142213,0.8856069410506132,223.35,35.4751488983759,,,,
simu5g_00000071,23,1,15.0,15.0,15.0,15.0,15.0,15,3,189.9435696056643,0.799152465409569,0.8708991581872544,34.5783051273448,226.65,,,,
simu5g_00000072,0,0,14.92,14.92,14.56,14.56,14.56,15,3,92.37136828966186,2.43043402503569,0.9574770892039662,226.65,408.443468835773,,,,
simu5g_00000072,1,1,13.72,13.72,13.72,13.72,13.72,14,3,99.67880860630764,0.310591844424174,0.9635970671185772,226.65,416.050207626912,,,,
simu5g_00000072,16,2,15.0,15.0,15.0,15.0,15.0,15,3,235.23881257269005,1.24343667814536,0.9116988668226446,414.466958855226,223.35,,,,
simu5g_00000073,11,0,14.04,14.04,14.08,14.08,14.64,15,3,50.16884077568268,1.21134086313291,0.8850855696237993,223.35,35.5962829846892,,,,
simu5g_00000073,23,1,15.0,15.0,15.0,15.0,15.0,15,3,189.8722133743585,0.8193888009926,0.8707949049214821,34.6602440074441,226.65,,,,
simu5g_00000074,0,0,14.92,14.56,14.56,14.56,14.56,15,3,92.13712546101085,2.44674126218397,0.957255767078132,226.65,408.198794709554,,,,
simu5g_00000074,1,1,13.72,13.72,13.72,13.72,13.72,14,3,99.64412976017289,0.359894315732288,0.9635712452547835,226.65,416.014218195339,,,,
simu5g_00000074,16,2,15.0,15.0,15.0,15.0,15.0,15,3,235.12380146413193,1.26156591763748,0.9116082715945695,414.340802263462,223.35,,,,
simu5g_00000075,11,0,14.04,14.08,14.08,14.64,14.64,15,3,50.0610511706094,1.21820665827586,0.884557861131787,223.35,35.7181036505168,,,,
simu5g_00000075,23,1,15.0,15.0,15.0,15.0,15.0,15,3,189.79771888306328,0.855530408176563,0.8706859277563469,34.7457970482617,226.65,,,,
simu5g_00000076,0,0,14.56,14.56,14.56,14.56,14.56,15,3,91.8986906649051,2.49111106234927,0.9570286906917359,226.65,407.949683603319,,,,
