scenario_mode,load_level,seed,test_index,feature_mode,legra_utility,cqi_utility
anti_cqi_hard,medium,23,5,history_only,0.7207447783169405,0.7207447783169405
anti_cqi_hard,medium,23,6,history_only,0.754078111650274,0.754078111650274
anti_cqi_hard,medium,23,7,history_only,0.7332447783169406,0.7332447783169406
anti_cqi_hard,medium,23,8,history_only,0.7332447783169403,0.7332447783169403
anti_cqi_hard,medium,23,9,history_only,0.7374114449836072,0.7374114449836072
anti_cqi_hard,medium,23,10,history_only,0.7290781116502739,0.7290781116502739
anti_cqi_hard,medium,23,11,history_only,0.7457447783169405,0.7457447783169405
anti_cqi_hard,medium,23,12,history_only,0.7290781116502738,0.7290781116502738
anti_cqi_hard,medium,23,13,history_only,0.7374114449836072,0.7374114449836072
anti_cqi_hard,medium,23,14,history_only,0.7332447783169406,0.7332447783169406
anti_cqi_hard,medium,23,15,history_only,0.754078111650274,0.754078111650274
anti_cqi_hard,medium,23,16,history_only,0.7415781116502739,0.7415781116502739
anti_cqi_hard,medium,23,17,history_only,0.7374114449836072,0.7374114449836072
anti_cqi_hard,medium,23,18,history_only,0.7207447783169405,0.7207447783169405
anti_cqi_hard,medium,23,19,history_only,0.7249114449836073,0.7249114449836073
anti_cqi_hard,medium,23,20,history_only,0.7332447783169406,0.7332447783169406
anti_cqi_hard,medium,23,21,history_only,0.7415781116502739,0.7415781116502739
anti_cqi_hard,medium,23,22,history_only,0.7207447783169405,0.7207447783169405
anti_cqi_hard,medium,23,23,history_only,0.7332447783169406,0.7332447783169406
anti_cqi_hard,medium,23,24,history_only,0.7374114449836072,0.7374114449836072
anti_cqi_hard,medium,23,25,history_only,0.7290781116502738,0.7290781116502738
anti_cqi_hard,medium,23,26,history_only,0.7249114449836073,0.7249114449836073
anti_cqi_hard,medium,23,27,history_only,0.7374114449836071,0.7374114449836071
anti_cqi_hard,medium,23,28,history_only,0.7332447783169406,0.7332447783169406
anti_cqi_hard,medium,23,29,history_only,0.7540781116502738,0.7540781116502738
anti_cqi_hard,medium,23,0,history_cost,0.7374114449836072,0.7374114449836072
anti_cqi_hard,medium,23,1,history_cost,0.7332447783169403,0.7332447783169403
anti_cqi_hard,medium,23,2,history_cost,0.7540781116502738,0.7540781116502738
anti_cqi_hard,medium,23,3,history_cost,0.716578111650274,0.716578111650274
anti_cqi_hard,medium,23,4,history_cost,0.7165781116502737,0.7165781116502737
anti_cqi_hard,medium,23,5,history_cost,0.7207447783169405,0.7207447783169405
anti_cqi_hard,medium,23,6,history_cost,0.754078111650274,0.754078111650274
anti_cqi_hard,medium,23,7,history_cost,0.7332447783169406,0.7332447783169406
anti_cqi_hard,medium,23,8,history_cost,0.7332447783169403,0.7332447783169403
anti_cqi_hard,medium,23,9,history_cost,0.7374114449836072,0.7374114449836072
anti_cqi_hard,medium,23,10,history_cost,0.7290781116502739,0.7290781116502739
anti_cqi_hard,medium,23,11,history_cost,0.7457447783169405,0.7457447783169405
anti_cqi_hard,medium,23,12,history_cost,0.7290781116502738,0.7290781116502738
anti_cqi_hard,medium,23,13,history_cost,0.7374114449836072,0.7374114449836072
anti_cqi_hard,medium,23,14,history_cost,0.7332447783169406,0.7332447783169406
anti_cqi_hard,medium,23,15,history_cost,0.754078111650274,0.754078111650274
anti_cqi_hard,medium,23,16,history_cost,0.7415781116502739,0.7415781116502739
anti_cqi_hard,medium,23,17,history_cost,0.7374114449836072,0.7374114449836072
anti_cqi_hard,medium,23,18,history_cost,0.7207447783169405,0.7207447783169405
anti_cqi_hard,medium,23,19,history_cost,0.7249114449836073,0.7249114449836073
anti_cqi_hard,medium,23,20,history_cost,0.7332447783169406,0.7332447783169406
anti_cqi_hard,medium,23,21,history_cost,0.7415781116502739,0.7415781116502739
anti_cqi_hard,medium,23,22,history_cost,0.7207447783169405,0.7207447783169405
anti_cqi_hard,medium,23,23,history_cost,0.7332447783169406,0.7332447783169406
anti_cqi_hard,medium,23,24,history_cost,0.7374114449836072,0.7374114449836072
anti_cqi_hard,medium,23,25,history_cost,0.7290781116502738,0.7290781116502738
anti_cqi_hard,medium,23,26,history_cost,0.7249114449836073,0.7249114449836073
anti_cqi_hard,medium,23,27,history_cost,0.7374114449836071,0.7374114449836071
anti_cqi_hard,medium,23,28,history_cost,0.7332447783169406,0.7332447783169406
anti_cqi_hard,medium,23,29,history_cost,0.7540781116502738,0.7540781116502738
anti_cqi_hard,heavy,9,0,history_only,0.37728945205601216,0.3894789926178623
anti_cqi_hard,heavy,9,1,history_only,0.4368182519203478,0.43681825192034784
anti_cqi_hard,heavy,9,2,history_only,0.5471841780840183,0.5471841780840183
anti_cqi_hard,heavy,9,3,history_only,0.3601030583591543,0.4396545482382572
anti_cqi_hard,heavy,9,4,history_only,0.41038813356301374,0.400088792809513
anti_cqi_hard,heavy,9,5,history_only,0.45082417788949997,0.4173152889357717
anti_cqi_hard,heavy,9,6,history_only,0.551350844750685,0.551350844750685
anti_cqi_hard,heavy,9,7,history_only,0.44665751122283326,0.38531232595119563
anti_cqi_hard,heavy,9,8,history_only,0.5471841780840183,0.5471841780840183
anti_cqi_hard,heavy,9,9,history_only,0.5430175114173516,0.5430175114173516
anti_cqi_hard,heavy,9,10,history_only,0.4773301038586523,0.42148195560243834
anti_cqi_hard,heavy,9,11,history_only,0.38758879280951297,0.4396545482382573
anti_cqi_hard,heavy,9,12,history_only,0.5555175114173516,0.5555175114173516
anti_cqi_hard,heavy,9,13,history_only,0.431221466896347,0.3856227853893455
anti_cqi_hard,heavy,9,14,history_only,0.38758879280951297,0.3533093629666195
anti_cqi_hard,heavy,9,15,history_only,0.5471841780840183,0.5471841780840183
anti_cqi_hard,heavy,9,16,history_only,0.4093921630491651,0.39364565928452894
anti_cqi_hard,heavy,9,17,history_only,0.35593639169248775,0.42431825192034783
anti_cqi_hard,heavy,9,18,history_only,0.4000887928095129,0.40197899261786224
anti_cqi_hard,heavy,9,19,history_only,0.3601030583591543,0.4173152889357717
anti_cqi_hard,heavy,9,20,history_only,0.37260305835915436,0.37260305835915436
anti_cqi_hard,heavy,9,21,history_only,0.4396545482382572,0.3601030583591544
anti_cqi_hard,heavy,9,22,history_only,0.36426972502582095,0.44382121490492393
anti_cqi_hard,heavy,9,23,history_only,0.43132121490492387,0.381145659284529
anti_cqi_hard,heavy,9,24,history_only,0.4206874743165145,0.34914269629995287
anti_cqi_hard,heavy,9,25,history_only,0.45782714087407617,0.45782714087407617
anti_cqi_hard,heavy,9,26,history_only,0.37260305835915436,0.45215454823825724
anti_cqi_hard,heavy,9,27,history_only,0.4284849185870145,0.3894789926178623
anti_cqi_hard,heavy,9,28,history_only,0.37260305835915436,0.37260305835915436
anti_cqi_hard,heavy,9,29,history_only,0.37728945205601216,0.3616426962999528
anti_cqi_hard,heavy,9,0,history_cost,0.5140854965770169,0.3894789926178623
anti_cqi_hard,heavy,9,1,history_cost,0.39592212614284633,0.43681825192034784
anti_cqi_hard,heavy,9,2,history_cost,0.5471841780840183,0.5471841780840183
anti_cqi_hard,heavy,9,3,history_cost,0.4331874743165145,0.4396545482382572
anti_cqi_hard,heavy,9,4,history_cost,0.47265348173668187,0.400088792809513
anti_cqi_hard,heavy,9,5,history_cost,0.42485414098318114,0.4173152889357717
anti_cqi_hard,heavy,9,6,history_cost,0.551350844750685,0.551350844750685
anti_cqi_hard,heavy,9,7,history_cost,0.3917554594761796,0.38531232595119563
anti_cqi_hard,heavy,9,8,history_cost,0.5471841780840183,0.5471841780840183
anti_cqi_hard,heavy,9,9,history_cost,0.5430175114173516,0.5430175114173516
anti_cqi_hard,heavy,9,10,history_cost,0.48849973350989506,0.42148195560243834
anti_cqi_hard,heavy,9,11,history_cost,0.478786155823516,0.4396545482382573
anti_cqi_hard,heavy,9,12,history_cost,0.5555175114173516,0.5555175114173516
anti_cqi_hard,heavy,9,13,history_cost,0.4768201484033487,0.3856227853893455
anti_cqi_hard,heavy,9,14,history_cost,0.44348681507001525,0.3533093629666195
anti_cqi_hard,heavy,9,15,history_cost,0.5471841780840183,0.5471841780840183
anti_cqi_hard,heavy,9,16,history_cost,0.4540208076498478,0.39364565928452894
anti_cqi_hard,heavy,9,17,history_cost,0.35593639169248775,0.42431825192034783
anti_cqi_hard,heavy,9,18,history_cost,0.4000887928095129,0.40197899261786224
anti_cqi_hard,heavy,9,19,history_cost,0.3601030583591543,0.4173152889357717
anti_cqi_hard,heavy,9,20,history_cost,0.37260305835915436,0.37260305835915436
anti_cqi_hard,heavy,9,21,history_cost,0.4768201484033486,0.3601030583591544
anti_cqi_hard,heavy,9,22,history_cost,0.43735414098318115,0.44382121490492393
anti_cqi_hard,heavy,9,23,history_cost,0.42288813356301375,0.381145659284529
anti_cqi_hard,heavy,9,24,history_cost,0.42902080764984785,0.34914269629995287
anti_cqi_hard,heavy,9,25,history_cost,0.4103881335630137,0.45782714087407617
anti_cqi_hard,heavy,9,26,history_cost,0.37260305835915436,0.45215454823825724
anti_cqi_hard,heavy,9,27,history_cost,0.3959221261428463,0.3894789926178623
anti_cqi_hard,heavy,9,28,history_cost,0.40842212614284623,0.37260305835915436
anti_cqi_hard,heavy,9,29,history_cost,0.36895611872267886,0.3616426962999528
anti_cqi_hard,heavy,17,0,history_only,0.4591575112228334,0.3684363916924877
anti_cqi_hard,heavy,17,1,history_only,0.3684363916924877,0.3684363916924877
anti_cqi_hard,heavy,17,2,history_only,0.39446607417798246,0.44098491858701444
anti_cqi_hard,heavy,17,3,history_only,0.4084221261428464,0.41314862226910504
anti_cqi_hard,heavy,17,4,history_only,0.3731227853893455,0.42431825192034783
anti_cqi_hard,heavy,17,5,history_only,0.3939561187226788,0.3939561187226788
anti_cqi_hard,heavy,17,6,history_only,0.37508879280951296,0.3769789926178622
anti_cqi_hard,heavy,17,7,history_only,0.3647894520560122,0.3647894520560122
anti_cqi_hard,heavy,17,8,history_only,0.46332417788950003,0.3741426962999528
anti_cqi_hard,heavy,17,9,history_only,0.3601030583591543,0.3601030583591543
anti_cqi_hard,heavy,17,10,history_only,0.4479878815715906,0.425648622269105
anti_cqi_hard,heavy,17,11,history_only,0.4383241778895001,0.34760305835915434
anti_cqi_hard,heavy,17,12,history_only,0.3939561187226788,0.3767697250258209
anti_cqi_hard,heavy,17,13,history_only,0.41026245194690714,0.4438212149049239
anti_cqi_hard,heavy,17,14,history_only,0.4424908445561666,0.4424908445561666
anti_cqi_hard,heavy,17,15,history_only,0.40279940751131577,0.3741426962999528
anti_cqi_hard,heavy,17,16,history_only,0.4270548002296804,0.36426972502582106
anti_cqi_hard,heavy,17,17,history_only,0.43965454823825717,0.43965454823825717
anti_cqi_hard,heavy,17,18,history_only,0.48149677052531886,0.3684363916924876
anti_cqi_hard,heavy,17,19,history_only,0.44515158525368115,0.4061456592845289
anti_cqi_hard,heavy,17,20,history_only,0.42298788157159056,0.41181825192034777
anti_cqi_hard,heavy,17,21,history_only,0.3731227853893455,0.4549908445561666
anti_cqi_hard,heavy,17,22,history_only,0.5471841780840183,0.5471841780840183
anti_cqi_hard,heavy,17,23,history_only,0.46616047420740947,0.3658093629666195
anti_cqi_hard,heavy,17,24,history_only,0.38342212614284626,0.34914269629995287
anti_cqi_hard,heavy,17,25,history_only,0.43681825192034784,0.3684363916924876
anti_cqi_hard,heavy,17,26,history_only,0.5596841780840184,0.5596841780840184
anti_cqi_hard,heavy,17,27,history_only,0.4479878815715906,0.3699760296332862
anti_cqi_hard,heavy,17,28,history_only,0.3601030583591543,0.43965454823825717
anti_cqi_hard,heavy,17,29,history_only,0.4368182519203478,0.3699760296332862
anti_cqi_hard,heavy,17,0,history_cost,0.46848681507001527,0.3684363916924877
anti_cqi_hard,heavy,17,1,history_cost,0.4331874743165145,0.3684363916924877
anti_cqi_hard,heavy,17,2,history_cost,0.3897894520560121,0.44098491858701444
anti_cqi_hard,heavy,17,3,history_cost,0.41680533348046805,0.41314862226910504
anti_cqi_hard,heavy,17,4,history_cost,0.35593639169248764,0.42431825192034783
anti_cqi_hard,heavy,17,5,history_cost,0.4851534817366819,0.3939561187226788
anti_cqi_hard,heavy,17,6,history_cost,0.46066343719198555,0.3769789926178622
anti_cqi_hard,heavy,17,7,history_cost,0.41038813356301374,0.3647894520560122
anti_cqi_hard,heavy,17,8,history_cost,0.4270548002296804,0.3741426962999528
anti_cqi_hard,heavy,17,9,history_cost,0.36062278538934556,0.3601030583591543
anti_cqi_hard,heavy,17,10,history_cost,0.48711948915684933,0.425648622269105
anti_cqi_hard,heavy,17,11,history_cost,0.4290208076498478,0.34760305835915434
anti_cqi_hard,heavy,17,12,history_cost,0.4498541409831811,0.3767697250258209
anti_cqi_hard,heavy,17,13,history_cost,0.39359578528024053,0.4438212149049239
anti_cqi_hard,heavy,17,14,history_cost,0.39592212614284633,0.4424908445561666
anti_cqi_hard,heavy,17,15,history_cost,0.4130987482648166,0.3741426962999528
anti_cqi_hard,heavy,17,16,history_cost,0.36426972502582106,0.36426972502582106
anti_cqi_hard,heavy,17,17,history_cost,0.3959221261428463,0.43965454823825717
anti_cqi_hard,heavy,17,18,history_cost,0.4684868150700152,0.3684363916924876
anti_cqi_hard,heavy,17,19,history_cost,0.4563212149049239,0.4061456592845289
anti_cqi_hard,heavy,17,20,history_cost,0.3959221261428463,0.41181825192034777
anti_cqi_hard,heavy,17,21,history_cost,0.46616047420740947,0.4549908445561666
anti_cqi_hard,heavy,17,22,history_cost,0.5471841780840183,0.5471841780840183
anti_cqi_hard,heavy,17,23,history_cost,0.425088792809513,0.3658093629666195
anti_cqi_hard,heavy,17,24,history_cost,0.4103881335630138,0.34914269629995287
anti_cqi_hard,heavy,17,25,history_cost,0.3959221261428463,0.3684363916924876
anti_cqi_hard,heavy,17,26,history_cost,0.5596841780840184,0.5596841780840184
anti_cqi_hard,heavy,17,27,history_cost,0.4145548002296804,0.3699760296332862
anti_cqi_hard,heavy,17,28,history_cost,0.43965454823825717,0.43965454823825717
anti_cqi_hard,heavy,17,29,history_cost,0.41258879280951294,0.3699760296332862
anti_cqi_hard,heavy,23,0,history_only,0.37866969640905784,0.393645659284529
anti_cqi_hard,heavy,23,1,history_only,0.40425545947617963,0.4396545482382572
anti_cqi_hard,heavy,23,2,history_only,0.46048788157159054,0.4103123259511956
anti_cqi_hard,heavy,23,3,history_only,0.3558703556555571,0.41181825192034777
anti_cqi_hard,heavy,23,4,history_only,0.4229878815715906,0.3449760296332862
anti_cqi_hard,heavy,23,5,history_only,0.538850844750685,0.538850844750685
anti_cqi_hard,heavy,23,6,history_only,0.38093639169248766,0.38093639169248766
anti_cqi_hard,heavy,23,7,history_only,0.4396545482382573,0.3601030583591543
anti_cqi_hard,heavy,23,8,history_only,0.551350844750685,0.551350844750685
anti_cqi_hard,heavy,23,9,history_only,0.4000887928095129,0.36426972502582106
anti_cqi_hard,heavy,23,10,history_only,0.4466575112228333,0.4354878815715906
anti_cqi_hard,heavy,23,11,history_only,0.45215454823825724,0.3741426962999528
anti_cqi_hard,heavy,23,12,history_only,0.36282344463584476,0.42431825192034783
anti_cqi_hard,heavy,23,13,history_only,0.36426972502582106,0.3814561187226788
anti_cqi_hard,heavy,23,14,history_only,0.45082417788949997,0.3601030583591543
anti_cqi_hard,heavy,23,15,history_only,0.3917554594761797,0.47165751122283334
anti_cqi_hard,heavy,23,16,history_only,0.44798788157159053,0.44798788157159053
anti_cqi_hard,heavy,23,17,history_only,0.5555175114173517,0.5555175114173517
anti_cqi_hard,heavy,23,18,history_only,0.41038813356301374,0.3647894520560122
anti_cqi_hard,heavy,23,19,history_only,0.46483010385865225,0.44249084455616666
anti_cqi_hard,heavy,23,20,history_only,0.3606227853893455,0.42848491858701454
anti_cqi_hard,heavy,23,21,history_only,0.3684363916924877,0.3684363916924876
anti_cqi_hard,heavy,23,22,history_only,0.42902080764984785,0.40481528893577173
anti_cqi_hard,heavy,23,23,history_only,0.3601030583591543,0.37728945205601216
anti_cqi_hard,heavy,23,24,history_only,0.36426972502582106,0.3731227853893455
anti_cqi_hard,heavy,23,25,history_only,0.4354878815715906,0.4354878815715906
anti_cqi_hard,heavy,23,26,history_only,0.38758879280951297,0.3533093629666195
anti_cqi_hard,heavy,23,27,history_only,0.3834221261428463,0.3647894520560122
anti_cqi_hard,heavy,23,28,history_only,0.4173152889357717,0.42848491858701454
anti_cqi_hard,heavy,23,29,history_only,0.5721841780840183,0.5721841780840183
anti_cqi_hard,heavy,23,0,history_cost,0.3834221261428463,0.393645659284529
anti_cqi_hard,heavy,23,1,history_cost,0.3601030583591543,0.4396545482382572
anti_cqi_hard,heavy,23,2,history_cost,0.4996194891568493,0.4103123259511956
anti_cqi_hard,heavy,23,3,history_cost,0.34343639169248763,0.41181825192034777
anti_cqi_hard,heavy,23,4,history_cost,0.3792554594761796,0.3449760296332862
anti_cqi_hard,heavy,23,5,history_cost,0.538850844750685,0.538850844750685
anti_cqi_hard,heavy,23,6,history_cost,0.4623541409831812,0.38093639169248766
anti_cqi_hard,heavy,23,7,history_cost,0.38758879280951297,0.3601030583591543
anti_cqi_hard,heavy,23,8,history_cost,0.551350844750685,0.551350844750685
anti_cqi_hard,heavy,23,9,history_cost,0.41872146689634704,0.36426972502582106
anti_cqi_hard,heavy,23,10,history_cost,0.38342212614284626,0.4354878815715906
anti_cqi_hard,heavy,23,11,history_cost,0.43735414098318115,0.3741426962999528
anti_cqi_hard,heavy,23,12,history_cost,0.35593639169248775,0.42431825192034783
anti_cqi_hard,heavy,23,13,history_cost,0.491286155823516,0.3814561187226788
anti_cqi_hard,heavy,23,14,history_cost,0.44985414098318116,0.3601030583591543
anti_cqi_hard,heavy,23,15,history_cost,0.38093639169248766,0.47165751122283334
anti_cqi_hard,heavy,23,16,history_cost,0.3684363916924877,0.44798788157159053
anti_cqi_hard,heavy,23,17,history_cost,0.5555175114173517,0.5555175114173517
anti_cqi_hard,heavy,23,18,history_cost,0.41038813356301374,0.3647894520560122
anti_cqi_hard,heavy,23,19,history_cost,0.4601534817366819,0.44249084455616666
anti_cqi_hard,heavy,23,20,history_cost,0.4424409705518783,0.42848491858701454
anti_cqi_hard,heavy,23,21,history_cost,0.39395611872267894,0.3684363916924876
anti_cqi_hard,heavy,23,22,history_cost,0.5015854965770168,0.40481528893577173
anti_cqi_hard,heavy,23,23,history_cost,0.44985414098318116,0.37728945205601216
anti_cqi_hard,heavy,23,24,history_cost,0.4726534817366819,0.3731227853893455
anti_cqi_hard,heavy,23,25,history_cost,0.3917554594761796,0.4354878815715906
anti_cqi_hard,heavy,23,26,history_cost,0.4601534817366819,0.3533093629666195
anti_cqi_hard,heavy,23,27,history_cost,0.4726534817366819,0.3647894520560122
anti_cqi_hard,heavy,23,28,history_cost,0.4062214668963471,0.42848491858701454
anti_cqi_hard,heavy,23,29,history_cost,0.5721841780840183,0.5721841780840183
corridor_general,light,9,0,history_only,0.8812057224918037,0.8822695279125684
corridor_general,light,9,1,history_only,0.8829492131876142,0.8817376252021862
corridor_general,light,9,2,history_only,0.8669622317959931,0.8646868383898001
corridor_general,light,9,3,history_only,0.8301419170710388,0.8277187411001826
corridor_general,light,9,4,history_only,0.8914303290856106,0.8926419170710388
corridor_general,light,9,5,history_only,0.8836288984626598,0.8836288984626598
corridor_general,light,9,6,history_only,0.8640071531147546,0.8627955651293263
corridor_general,light,9,7,history_only,0.850975250404372,0.8521868383898002
corridor_general,light,9,8,history_only,0.8754433476939895,0.8716608011730423
corridor_general,light,9,9,history_only,0.8591608011730422,0.8461288984626597
corridor_general,light,9,10,history_only,0.8669622317959932,0.86681444923133
corridor_general,light,9,11,history_only,0.8818854077668492,0.8806738197814212
corridor_general,light,9,12,history_only,0.888475250404372,0.8824173104772317
corridor_general,light,9,13,history_only,0.8634752504043721,0.862263662418944
corridor_general,light,9,14,history_only,0.8586288984626598,0.8537825465209474
corridor_general,light,9,15,history_only,0.8622636624189441,0.8622636624189441
corridor_general,light,9,16,history_only,0.8625000000000002,0.8652187411001826
corridor_general,light,9,17,history_only,0.8527187411001828,0.8477246065938071
corridor_general,light,9,18,history_only,0.8723404864480879,0.8688535050564669
corridor_general,light,9,19,history_only,0.890750643810565,0.888327467839709
corridor_general,light,9,20,history_only,0.864539055825137,0.8693854077668494
corridor_general,light,9,21,history_only,0.8640071531147545,0.8627955651293263
corridor_general,light,9,22,history_only,0.8556738197814212,0.852039055825137
corridor_general,light,9,23,history_only,0.8674941345063756,0.8625000000000002
corridor_general,light,9,24,history_only,0.8664303290856107,0.8652187411001826
corridor_general,light,9,25,history_only,0.8598404864480879,0.8669622317959931
corridor_general,light,9,26,history_only,0.8895390558251369,0.8822695279125684
corridor_general,light,9,27,history_only,0.8742317597085615,0.8716608011730423
corridor_general,light,9,28,history_only,0.846276681027323,0.841578111650274
corridor_general,light,9,29,history_only,0.8711288984626598,0.8723404864480879
corridor_general,light,9,0,history_cost,0.8846927038834247,0.8822695279125684
corridor_general,light,9,1,history_cost,0.8841608011730423,0.8817376252021862
corridor_general,light,9,2,history_cost,0.8646868383898001,0.8646868383898001
corridor_general,light,9,3,history_cost,0.8337766810273229,0.8277187411001826
corridor_general,light,9,4,history_cost,0.8926419170710388,0.8926419170710388
corridor_general,light,9,5,history_cost,0.8777187411001828,0.8836288984626598
corridor_general,light,9,6,history_cost,0.8640071531147546,0.8627955651293263
corridor_general,light,9,7,history_cost,0.850975250404372,0.8521868383898002
corridor_general,light,9,8,history_cost,0.8740839771438983,0.8716608011730423
corridor_general,light,9,9,history_cost,0.8461288984626597,0.8461288984626597
corridor_general,light,9,10,history_cost,0.8657506438105651,0.86681444923133
corridor_general,light,9,11,history_cost,0.877039055825137,0.8806738197814212
corridor_general,light,9,12,history_cost,0.8836288984626598,0.8824173104772317
corridor_general,light,9,13,history_cost,0.862263662418944,0.862263662418944
corridor_general,light,9,14,history_cost,0.8539303290856107,0.8537825465209474
corridor_general,light,9,15,history_cost,0.8634752504043721,0.8622636624189441
corridor_general,light,9,16,history_cost,0.8652187411001826,0.8652187411001826
corridor_general,light,9,17,history_cost,0.8490839771438984,0.8477246065938071
corridor_general,light,9,18,history_cost,0.8700650930418949,0.8688535050564669
corridor_general,light,9,19,history_cost,0.889539055825137,0.888327467839709
corridor_general,light,9,20,history_cost,0.864539055825137,0.8693854077668494
corridor_general,light,9,21,history_cost,0.8640071531147545,0.8627955651293263
corridor_general,light,9,22,history_cost,0.8556738197814212,0.852039055825137
corridor_general,light,9,23,history_cost,0.8640071531147546,0.8625000000000002
corridor_general,light,9,24,history_cost,0.8640071531147545,0.8652187411001826
corridor_general,light,9,25,history_cost,0.8740839771438983,0.8669622317959931
corridor_general,light,9,26,history_cost,0.8824173104772317,0.8822695279125684
corridor_general,light,9,27,history_cost,0.8740839771438984,0.8716608011730423
corridor_general,light,9,28,history_cost,0.8424941345063756,0.841578111650274
corridor_general,light,9,29,history_cost,0.874763662418944,0.8723404864480879
corridor_general,light,17,0,history_only,0.8777187411001827,0.8777187411001827
corridor_general,light,17,1,history_only,0.8544622317959932,0.8521868383898002
corridor_general,light,17,2,history_only,0.884840486448088,0.887263662418944
corridor_general,light,17,3,history_only,0.8888593705500915,0.8864361945792352
corridor_general,light,17,4,history_only,0.9049941345063756,0.9013593705500913
corridor_general,light,17,5,history_only,0.8942376252021861,0.8966608011730423
corridor_general,light,17,6,history_only,0.9020390558251371,0.8947695279125685
corridor_general,light,17,7,history_only,0.864539055825137,0.864539055825137
corridor_general,light,17,8,history_only,0.8527187411001828,0.8457447783169405
corridor_general,light,17,9,history_only,0.8848404864480878,0.8824173104772317
corridor_general,light,17,10,history_only,0.9086288984626597,0.9039303290856107
corridor_general,light,17,11,history_only,0.875827467839709,0.8699173104772319
corridor_general,light,17,12,history_only,0.8504433476939898,0.8419622317959932
corridor_general,light,17,13,history_only,0.8407506438105651,0.8407506438105651
corridor_general,light,17,14,history_only,0.8756796852750458,0.8721927038834246
corridor_general,light,17,15,history_only,0.8723404864480878,0.8723404864480878
corridor_general,light,17,16,history_only,0.8938535050564669,0.8926419170710386
corridor_general,light,17,17,history_only,0.8657506438105651,0.8657506438105651
corridor_general,light,17,18,history_only,0.8805260372167579,0.87931444923133
corridor_general,light,17,19,history_only,0.8794622317959933,0.8817376252021861
corridor_general,light,17,20,history_only,0.8658984263752284,0.8671100143606564
corridor_general,light,17,21,history_only,0.8645390558251371,0.8645390558251371
corridor_general,light,17,22,history_only,0.8556738197814212,0.8579492131876142
corridor_general,light,17,23,history_only,0.8777187411001824,0.8777187411001827
corridor_general,light,17,24,history_only,0.8841608011730422,0.87931444923133
corridor_general,light,17,25,history_only,0.8771868383898002,0.8626477825646632
corridor_general,light,17,26,history_only,0.8896868383898001,0.8896868383898001
corridor_general,light,17,27,history_only,0.8652187411001826,0.8603723891584703
corridor_general,light,17,28,history_only,0.8818854077668492,0.8818854077668492
corridor_general,light,17,29,history_only,0.8586288984626598,0.8586288984626599
corridor_general,light,17,0,history_cost,0.8777187411001827,0.8777187411001827
corridor_general,light,17,1,history_cost,0.8521868383898002,0.8521868383898002
corridor_general,light,17,2,history_cost,0.884840486448088,0.887263662418944
corridor_general,light,17,3,history_cost,0.8841608011730423,0.8864361945792352
corridor_general,light,17,4,history_cost,0.9096927038834246,0.9013593705500913
corridor_general,light,17,5,history_cost,0.8966608011730423,0.8966608011730423
corridor_general,light,17,6,history_cost,0.8971927038834245,0.8947695279125685
corridor_general,light,17,7,history_cost,0.8633274678397088,0.864539055825137
corridor_general,light,17,8,history_cost,0.8527187411001828,0.8457447783169405
corridor_general,light,17,9,history_cost,0.8801419170710387,0.8824173104772317
corridor_general,light,17,10,history_cost,0.9086288984626597,0.9039303290856107
corridor_general,light,17,11,history_cost,0.8699173104772319,0.8699173104772319
corridor_general,light,17,12,history_cost,0.8492317597085616,0.8419622317959932
corridor_general,light,17,13,history_cost,0.8359042918688528,0.8407506438105651
corridor_general,light,17,14,history_cost,0.8756796852750458,0.8721927038834246
corridor_general,light,17,15,history_cost,0.874763662418944,0.8723404864480878
corridor_general,light,17,16,history_cost,0.8962766810273229,0.8926419170710386
corridor_general,light,17,17,history_cost,0.8657506438105651,0.8657506438105651
corridor_general,light,17,18,history_cost,0.8791666666666668,0.87931444923133
corridor_general,light,17,19,history_cost,0.8817376252021859,0.8817376252021861
corridor_general,light,17,20,history_cost,0.8669622317959931,0.8671100143606564
corridor_general,light,17,21,history_cost,0.8669622317959931,0.8645390558251371
corridor_general,light,17,22,history_cost,0.8556738197814212,0.8579492131876142
corridor_general,light,17,23,history_cost,0.8777187411001824,0.8777187411001827
corridor_general,light,17,24,history_cost,0.8746158798542808,0.87931444923133
corridor_general,light,17,25,history_cost,0.872488269012751,0.8626477825646632
corridor_general,light,17,26,history_cost,0.8908984263752283,0.8896868383898001
corridor_general,light,17,27,history_cost,0.8652187411001826,0.8603723891584703
corridor_general,light,17,28,history_cost,0.8805260372167579,0.8818854077668492
corridor_general,light,17,29,history_cost,0.8586288984626598,0.8586288984626599
corridor_general,light,23,0,history_only,0.8978723891584703,0.8965130186083791
corridor_general,light,23,1,history_only,0.887115879854281,0.887115879854281
corridor_general,light,23,2,history_only,0.8799941345063754,0.8766549356794178
corridor_general,light,23,3,history_only,0.8783984263752282,0.8794622317959931
corridor_general,light,23,4,history_only,0.8775709585355194,0.8787825465209474
corridor_general,light,23,5,history_only,0.862263662418944,0.8584811158979965
corridor_general,light,23,6,history_only,0.8556738197814212,0.8533984263752282
corridor_general,light,23,7,history_only,0.8610520744335161,0.8586288984626598
corridor_general,light,23,8,history_only,0.8676419170710387,0.8688535050564669
corridor_general,light,23,9,history_only,0.886052074433516,0.8824173104772317
corridor_general,light,23,10,history_only,0.8640071531147546,0.8688535050564669
corridor_general,light,23,11,history_only,0.8824173104772317,0.8799941345063754
