dispersion,seed,scenario_index,method,utility,adr_kbps,served_ratio,average_quality,system_spectral_efficiency
mid_v2,1,3,Offline teacher,0.6812311825212006,2965.7,1.0,2.972,329.52222222222224
mid_v2,1,4,No grouping,0.43033639169248766,1500.0,1.0,2.0,166.66666666666666
mid_v2,1,4,CQI k-means,0.5934351520717448,2340.0,1.0,2.56,260.0
mid_v2,1,4,Resource-cost k-means,0.6356227708639131,4556.8,1.0,3.112,506.31111111111113
mid_v2,1,4,Multi-feature k-means,0.6361897865547824,4046.5,1.0,2.998,449.6111111111111
mid_v2,1,4,Offline teacher,0.6893903460246465,3938.6,0.986,3.160243407707911,437.6222222222222
mid_v2,1,5,No grouping,0.43153639169248764,1500.0,1.0,2.0,166.66666666666666
mid_v2,1,5,CQI k-means,0.5824027450433005,2277.0,1.0,2.518,253.0
mid_v2,1,5,Resource-cost k-means,0.688992988893028,4859.2,1.0,3.328,539.9111111111112
mid_v2,1,5,Multi-feature k-means,0.6185178136527091,3484.8,1.0,2.792,387.2
mid_v2,1,5,Offline teacher,0.6982837700095306,4915.2,1.0,3.368,546.1333333333333
mid_v2,2,0,No grouping,0.43553639169248765,1500.0,1.0,2.0,166.66666666666666
mid_v2,2,0,CQI k-means,0.5875677361888667,2283.0,1.0,2.522,253.66666666666666
mid_v2,2,0,Resource-cost k-means,0.6638746562234477,2676.0,1.0,2.784,297.3333333333333
mid_v2,2,0,Multi-feature k-means,0.6213524794102843,2457.0,1.0,2.638,273.0
mid_v2,2,0,Offline teacher,0.7087017417827534,3834.0,1.0,3.08,426.0
mid_v2,2,1,No grouping,0.4311363916924877,1500.0,1.0,2.0,166.66666666666666
mid_v2,2,1,CQI k-means,0.5862253868650142,2490.4,1.0,2.584,276.7111111111111
mid_v2,2,1,Resource-cost k-means,0.6387972395338146,4590.4,1.0,3.136,510.0444444444444
mid_v2,2,1,Multi-feature k-means,0.6192824617014164,2469.0,1.0,2.646,274.3333333333333
mid_v2,2,1,Offline teacher,0.6791958559132738,3755.4,0.99,3.066666666666667,417.26666666666665
mid_v2,2,2,No grouping,0.43153639169248764,1500.0,1.0,2.0,166.66666666666666
mid_v2,2,2,CQI k-means,0.5841502317616497,2286.0,1.0,2.524,254.0
mid_v2,2,2,Resource-cost k-means,0.633824071358218,2720.7,1.0,2.772,302.3
mid_v2,2,2,Multi-feature k-means,0.6261417977321181,3545.0,1.0,2.82,393.8888888888889
mid_v2,2,2,Offline teacher,0.67417655000972,3769.6,0.988,3.076923076923077,418.84444444444443
mid_v2,2,3,No grouping,0.4367363916924877,1500.0,1.0,2.0,166.66666666666666
mid_v2,2,3,CQI k-means,0.5841077716066022,2259.0,1.0,2.506,251.0
mid_v2,2,3,Resource-cost k-means,0.6621621783595324,2661.0,1.0,2.774,295.6666666666667
mid_v2,2,3,Multi-feature k-means,0.6219699838375012,2454.0,1.0,2.636,272.6666666666667
mid_v2,2,3,Offline teacher,0.7004196014800438,3762.6,1.0,3.044,418.06666666666666
mid_v2,2,4,No grouping,0.4301363916924877,1500.0,1.0,2.0,166.66666666666666
mid_v2,2,4,CQI k-means,0.5878976713115336,2500.2,1.0,2.592,277.8
mid_v2,2,4,Resource-cost k-means,0.653462489320219,4680.0,1.0,3.2,520.0
mid_v2,2,4,Multi-feature k-means,0.6209902060124296,3983.5,1.0,2.962,442.6111111111111
mid_v2,2,4,Offline teacher,0.6747570055935271,3729.6,0.99,3.0545454545454547,414.4
mid_v2,2,5,No grouping,0.4321363916924877,1500.0,1.0,2.0,166.66666666666666
mid_v2,2,5,CQI k-means,0.587662709625565,2301.0,1.0,2.534,255.66666666666666
mid_v2,2,5,Resource-cost k-means,0.654146176873618,4657.6,1.0,3.184,517.5111111111111
mid_v2,2,5,Multi-feature k-means,0.6187906254700766,3920.5,1.0,2.926,435.6111111111111
mid_v2,2,5,Offline teacher,0.6904782347286225,3881.4,0.988,3.1295546558704452,431.26666666666665
mid_v2,3,0,No grouping,0.4297363916924877,1500.0,1.0,2.0,166.66666666666666
mid_v2,3,0,CQI k-means,0.6241465369462035,3303.1,1.0,2.764,367.0111111111111
mid_v2,3,0,Resource-cost k-means,0.6592396473690137,2682.0,1.0,2.788,298.0
mid_v2,3,0,Multi-feature k-means,0.6302390427878045,3637.0,1.0,2.86,404.1111111111111
mid_v2,3,0,Offline teacher,0.7097987483258007,3871.0,1.0,3.1,430.1111111111111
mid_v2,3,1,No grouping,0.43353639169248764,1500.0,1.0,2.0,166.66666666666666
mid_v2,3,1,CQI k-means,0.5466143923463429,2730.5,1.0,2.492,303.3888888888889
mid_v2,3,1,Resource-cost k-means,0.6044649597988461,2411.4,1.0,2.59,267.93333333333334
mid_v2,3,1,Multi-feature k-means,0.5946915342949783,3784.0,1.0,2.848,420.44444444444446
mid_v2,3,1,Offline teacher,0.6718014517158981,3696.0,1.0,2.96,410.6666666666667
mid_v2,3,2,No grouping,0.6849841780840182,3000.0,1.0,3.0,333.3333333333333
mid_v2,3,2,CQI k-means,0.6995312357507898,3710.2,1.0,3.028,412.24444444444447
mid_v2,3,2,Resource-cost k-means,0.6849841780840182,3000.0,1.0,3.0,333.3333333333333
mid_v2,3,2,Multi-feature k-means,0.6849841780840182,3000.0,1.0,3.0,333.3333333333333
mid_v2,3,2,Offline teacher,0.7055015032701143,3779.0,1.0,3.06,419.8888888888889
mid_v2,3,3,No grouping,0.4311363916924877,1500.0,1.0,2.0,166.66666666666666
mid_v2,3,3,CQI k-means,0.6318113032689668,3520.8,1.0,2.806,391.2
mid_v2,3,3,Resource-cost k-means,0.6665532704367217,4736.0,1.0,3.24,526.2222222222222
mid_v2,3,3,Multi-feature k-means,0.6084421372891831,3449.4,1.0,2.756,383.26666666666665
mid_v2,3,3,Offline teacher,0.6968287193191152,3856.0,0.994,3.106639839034205,428.44444444444446
mid_v2,3,4,No grouping,0.4377363916924877,1500.0,1.0,2.0,166.66666666666666
mid_v2,3,4,CQI k-means,0.5775353291604224,2220.0,1.0,2.48,246.66666666666666
mid_v2,3,4,Resource-cost k-means,0.5931759588445031,4355.2,1.0,2.968,483.9111111111111
mid_v2,3,4,Multi-feature k-means,0.5990876653533956,2331.0,1.0,2.554,259.0
mid_v2,3,4,Offline teacher,0.6731867380742026,3660.8,0.99,3.022222222222222,406.75555555555553
mid_v2,3,5,No grouping,0.42753639169248764,1500.0,1.0,2.0,166.66666666666666
mid_v2,3,5,CQI k-means,0.5888876653533958,2331.0,1.0,2.554,259.0
mid_v2,3,5,Resource-cost k-means,0.6552921606506646,2673.0,1.0,2.782,297.0
mid_v2,3,5,Multi-feature k-means,0.6354350801498664,3727.2,1.0,2.888,414.1333333333333
mid_v2,3,5,Offline teacher,0.718803426501656,3945.8,1.0,3.132,438.4222222222222
mid_v2,4,0,No grouping,0.4341363916924877,1500.0,1.0,2.0,166.66666666666666
mid_v2,4,0,CQI k-means,0.5914101963439142,2310.0,1.0,2.54,256.6666666666667
mid_v2,4,0,Resource-cost k-means,0.6578146916411831,2652.0,1.0,2.768,294.6666666666667
mid_v2,4,0,Multi-feature k-means,0.6645436441929484,3670.7,1.0,2.946,407.85555555555555
mid_v2,4,0,Offline teacher,0.7081898689993683,3831.4,1.0,3.076,425.7111111111111
mid_v2,4,1,No grouping,0.43453639169248764,1500.0,1.0,2.0,166.66666666666666
mid_v2,4,1,CQI k-means,0.5964701609261788,2334.0,1.0,2.556,259.3333333333333
mid_v2,4,1,Resource-cost k-means,0.666952125232929,2697.0,1.0,2.798,299.6666666666667
mid_v2,4,1,Multi-feature k-means,0.6300308789992893,3762.4,1.0,2.896,418.0444444444444
mid_v2,4,1,Offline teacher,0.7165152992850408,3948.4,1.0,3.136,438.7111111111111
mid_v2,4,2,No grouping,0.4271363916924877,1500.0,1.0,2.0,166.66666666666666
mid_v2,4,2,CQI k-means,0.6053824235989148,3067.2,1.0,2.7,340.8
mid_v2,4,2,Resource-cost k-means,0.6762440515532246,4792.0,1.0,3.28,532.4444444444445
mid_v2,4,2,Multi-feature k-means,0.6424891573683119,4141.0,1.0,3.052,460.1111111111111
mid_v2,4,2,Offline teacher,0.7084868755424157,3868.4,1.0,3.096,429.8222222222222
mid_v2,4,3,No grouping,0.4187363916924877,1500.0,1.0,2.0,166.66666666666666
mid_v2,4,3,CQI k-means,0.6125370857001899,3163.1,1.0,2.75,351.4555555555556
mid_v2,4,3,Resource-cost k-means,0.6899348326697273,4848.0,1.0,3.32,538.6666666666666
mid_v2,4,3,Multi-feature k-means,0.6463890874587042,4151.5,1.0,3.058,461.27777777777777
mid_v2,4,3,Offline teacher,0.7536502406104044,5039.6,0.992,3.588709677419355,559.9555555555555
mid_v2,4,4,No grouping,0.4257363916924877,1500.0,1.0,2.0,166.66666666666666
mid_v2,4,4,CQI k-means,0.5968617478151866,2988.1,1.0,2.674,332.0111111111111
mid_v2,4,4,Resource-cost k-means,0.6818533027615863,4499.0,0.964,3.4730290456431536,499.8888888888889
mid_v2,4,4,Multi-feature k-means,0.6488890175490962,4162.0,1.0,3.064,462.44444444444446
mid_v2,4,4,Offline teacher,0.720095993381487,3963.0,1.0,3.14,440.3333333333333
mid_v2,4,5,No grouping,0.42653639169248764,1500.0,1.0,2.0,166.66666666666666
mid_v2,4,5,CQI k-means,0.5989006465046014,3168.6,1.0,2.66,352.06666666666666
mid_v2,4,5,Resource-cost k-means,0.6513717082037163,4624.0,1.0,3.16,513.7777777777778
mid_v2,4,5,Multi-feature k-means,0.6409896467355668,4067.5,1.0,3.01,451.94444444444446
mid_v2,4,5,Offline teacher,0.7185945471752236,3906.2,1.0,3.108,434.02222222222224
mid_v2,5,0,No grouping,0.4293363916924877,1500.0,1.0,2.0,166.66666666666666
mid_v2,5,0,CQI k-means,0.5936001432173109,2346.0,1.0,2.564,260.6666666666667
mid_v2,5,0,Resource-cost k-means,0.6600046385145798,2688.0,1.0,2.792,298.6666666666667
mid_v2,5,0,Multi-feature k-means,0.6268219996728571,3722.8,1.0,2.872,413.64444444444445
mid_v2,5,0,Offline teacher,0.7229244171241122,4042.6,0.998,3.186372745490982,449.1777777777778
mid_v2,5,1,No grouping,0.4299363916924877,1500.0,1.0,2.0,166.66666666666666
mid_v2,5,1,CQI k-means,0.5947783824278319,2524.7,1.0,2.612,280.52222222222224
mid_v2,5,1,Resource-cost k-means,0.6581788017668202,4702.4,1.0,3.216,522.4888888888889
mid_v2,5,1,Multi-feature k-means,0.6214901361028216,3994.0,1.0,2.968,443.77777777777777
mid_v2,5,1,Offline teacher,0.6921439160529869,4842.9,0.978,3.5153374233128836,538.1
mid_v2,5,2,No grouping,0.6883841780840182,3000.0,1.0,3.0,333.3333333333333
mid_v2,5,2,CQI k-means,0.7004238026306209,3727.4,1.0,3.036,414.15555555555557
mid_v2,5,2,Resource-cost k-means,0.6883841780840182,3000.0,1.0,3.0,333.3333333333333
mid_v2,5,2,Multi-feature k-means,0.6883841780840182,3000.0,1.0,3.0,333.3333333333333
mid_v2,5,2,Offline teacher,0.7078866370297766,3813.4,1.0,3.076,423.7111111111111
mid_v2,5,3,No grouping,0.42893639169248765,1500.0,1.0,2.0,166.66666666666666
mid_v2,5,3,CQI k-means,0.5809677361888667,2283.0,1.0,2.522,253.66666666666666
mid_v2,5,3,Resource-cost k-means,0.6675532704367219,4736.0,1.0,3.24,526.2222222222222
mid_v2,5,3,Multi-feature k-means,0.612422497119152,2445.0,1.0,2.63,271.6666666666667
mid_v2,5,3,Offline teacher,0.676440540548284,3776.8,1.0,2.992,419.64444444444445
mid_v2,5,4,No grouping,0.42933639169248766,1500.0,1.0,2.0,166.66666666666666
mid_v2,5,4,CQI k-means,0.5819502317616497,2286.0,1.0,2.524,254.0
mid_v2,5,4,Resource-cost k-means,0.6570624893202192,4680.0,1.0,3.2,520.0
mid_v2,5,4,Multi-feature k-means,0.6132121662958686,3463.2,1.0,2.768,384.8
mid_v2,5,4,Offline teacher,0.7099108596218248,3927.8,0.996,3.1365461847389557,436.4222222222222
mid_v2,5,5,No grouping,0.42853639169248764,1500.0,1.0,2.0,166.66666666666666
mid_v2,5,5,CQI k-means,0.5863926919166972,2313.0,1.0,2.542,257.0
mid_v2,5,5,Resource-cost k-means,0.6522880206503174,4646.4,1.0,3.176,516.2666666666667
mid_v2,5,5,Multi-feature k-means,0.6238902759220373,3973.0,1.0,2.956,441.44444444444446
mid_v2,5,5,Offline teacher,0.7054185312546326,3964.8,0.992,3.161290322580645,440.53333333333336
mid_v2,6,0,No grouping,0.43433639169248767,1500.0,1.0,2.0,166.66666666666666
mid_v2,6,0,CQI k-means,0.6025229513208704,2544.3,1.0,2.628,282.7
mid_v2,6,0,Resource-cost k-means,0.6510247447677864,2616.0,1.0,2.744,290.6666666666667
mid_v2,6,0,Multi-feature k-means,0.6208489923396477,3472.8,1.0,2.792,385.8666666666667
mid_v2,6,0,Offline teacher,0.700004496727067,3742.0,1.0,3.04,415.77777777777777
mid_v2,6,1,No grouping,0.4301363916924877,1500.0,1.0,2.0,166.66666666666666
mid_v2,6,1,CQI k-means,0.5815852406160835,2280.0,1.0,2.52,253.33333333333334
mid_v2,6,1,Resource-cost k-means,0.6652951142134211,4724.8,1.0,3.232,524.9777777777778
mid_v2,6,1,Multi-feature k-means,0.6097884207290986,3458.0,1.0,2.76,384.22222222222223
mid_v2,6,1,Offline teacher,0.7107405921025002,3859.8,1.0,3.092,428.8666666666667
mid_v2,6,2,No grouping,0.4359363916924877,1500.0,1.0,2.0,166.66666666666666
mid_v2,6,2,CQI k-means,0.5868027450433004,2277.0,1.0,2.518,253.0
mid_v2,6,2,Resource-cost k-means,0.6305646146406126,4545.6,1.0,3.104,505.06666666666666
mid_v2,6,2,Multi-feature k-means,0.6118500546729722,2406.0,1.0,2.604,267.3333333333333
mid_v2,6,2,Offline teacher,0.6916779962159834,3827.2,0.992,3.096774193548387,425.24444444444447
mid_v2,6,3,No grouping,0.4299363916924877,1500.0,1.0,2.0,166.66666666666666
mid_v2,6,3,CQI k-means,0.593462027453618,2946.1,1.0,2.65,327.34444444444443
mid_v2,6,3,Resource-cost k-means,0.6782440515532245,4792.0,1.0,3.28,532.4444444444445
mid_v2,6,3,Multi-feature k-means,0.6433892272779197,4130.5,1.0,3.046,458.94444444444446
mid_v2,6,3,Offline teacher,0.7065841205981022,3959.2,0.994,3.1549295774647885,439.9111111111111
mid_v2,6,4,No grouping,0.43053639169248764,1500.0,1.0,2.0,166.66666666666666
mid_v2,6,4,CQI k-means,0.5808202494705174,2274.0,1.0,2.516,252.66666666666666
mid_v2,6,4,Resource-cost k-means,0.6844185202231263,4825.6,1.0,3.304,536.1777777777778
mid_v2,6,4,Multi-feature k-means,0.6236685367558407,3513.2,1.0,2.808,390.35555555555555
mid_v2,6,4,Offline teacher,0.7091450317657163,3879.2,0.998,3.1102204408817635,431.02222222222224
mid_v2,6,5,No grouping,0.4291363916924877,1500.0,1.0,2.0,166.66666666666666
mid_v2,6,5,CQI k-means,0.5970506668743513,2534.5,1.0,2.62,281.6111111111111
mid_v2,6,5,Resource-cost k-means,0.6704114266600223,4747.2,1.0,3.248,527.4666666666667
mid_v2,6,5,Multi-feature k-means,0.6224902759220372,3973.0,1.0,2.956,441.44444444444446
mid_v2,6,5,Offline teacher,0.6921399624785798,3817.4,1.0,3.036,424.15555555555557
mid_v2,7,0,No grouping,0.6831841780840182,3000.0,1.0,3.0,333.3333333333333
mid_v2,7,0,CQI k-means,0.6908832675919716,3589.8,1.0,2.972,398.8666666666667
mid_v2,7,0,Resource-cost k-means,0.6831841780840182,3000.0,1.0,3.0,333.3333333333333
mid_v2,7,0,Multi-feature k-means,0.6831841780840182,3000.0,1.0,3.0,333.3333333333333
mid_v2,7,0,Offline teacher,0.6998386688709585,3693.0,1.0,3.02,410.3333333333333
mid_v2,7,1,No grouping,0.4315363916924877,1500.0,1.0,2.0,166.66666666666666
mid_v2,7,1,CQI k-means,0.5818202494705174,2274.0,1.0,2.516,252.66666666666666
mid_v2,7,1,Resource-cost k-means,0.6616221429417967,2685.0,1.0,2.79,298.3333333333333
mid_v2,7,1,Multi-feature k-means,0.6133349426816532,3521.6,1.0,2.784,391.2888888888889
mid_v2,7,1,Offline teacher,0.7091747642463916,3810.8,1.0,3.072,423.4222222222222
mid_v2,7,2,No grouping,0.42933639169248766,1500.0,1.0,2.0,166.66666666666666
mid_v2,7,2,CQI k-means,0.5917173187413637,2947.5,1.0,2.646,327.5
mid_v2,7,2,Resource-cost k-means,0.6675532704367217,4736.0,1.0,3.24,526.2222222222222
mid_v2,7,2,Multi-feature k-means,0.6454891573683118,4141.0,1.0,3.052,460.1111111111111
mid_v2,7,2,Offline teacher,0.7166915537182709,3943.2,1.0,3.128,438.1333333333333
mid_v2,7,3,No grouping,0.4353363916924876,1500.0,1.0,2.0,166.66666666666666
mid_v2,7,3,CQI k-means,0.5908517575825303,3142.8,1.0,2.646,349.2
mid_v2,7,3,Resource-cost k-means,0.657849700495617,2646.0,1.0,2.764,294.0
mid_v2,7,3,Multi-feature k-means,0.6124150458185382,2412.0,1.0,2.608,268.0
mid_v2,7,3,Offline teacher,0.6951223564243576,3670.6,1.0,3.004,407.84444444444443
mid_v2,7,4,No grouping,0.43453639169248764,1500.0,1.0,2.0,166.66666666666666
mid_v2,7,4,CQI k-means,0.5772478070243376,2235.0,1.0,2.49,248.33333333333334
mid_v2,7,4,Resource-cost k-means,0.6308809270872137,4568.0,1.0,3.12,507.55555555555554
mid_v2,7,4,Multi-feature k-means,0.6121975413913213,2415.0,1.0,2.61,268.3333333333333
mid_v2,7,4,Offline teacher,0.6865074901840198,3704.2,0.996,3.032128514056225,411.5777777777778
mid_v2,7,5,No grouping,0.4321363916924877,1500.0,1.0,2.0,166.66666666666666
mid_v2,7,5,CQI k-means,0.5946526564989617,2337.0,1.0,2.558,259.6666666666667
mid_v2,7,5,Resource-cost k-means,0.6422894370067433,4099.0,1.0,3.028,455.44444444444446
mid_v2,7,5,Multi-feature k-means,0.6317899263739981,4025.5,1.0,2.986,447.27777777777777
mid_v2,7,5,Offline teacher,0.7172527033985242,3917.4,1.0,3.116,435.26666666666665
mid_v2,8,0,No grouping,0.42893639169248765,1500.0,1.0,2.0,166.66666666666666
mid_v2,8,0,CQI k-means,0.6474183968320707,3599.2,1.0,2.862,399.9111111111111
mid_v2,8,0,Resource-cost k-means,0.6784440515532244,4792.0,1.0,3.28,532.4444444444445
mid_v2,8,0,Multi-feature k-means,0.6581885281818415,4235.5,1.0,3.106,470.6111111111111
mid_v2,8,0,Offline teacher,0.72151553779768,4003.4,1.0,3.156,444.8222222222222
mid_v2,8,1,No grouping,0.4303363916924877,1500.0,1.0,2.0,166.66666666666666
mid_v2,8,1,CQI k-means,0.585280214052782,2298.0,1.0,2.532,255.33333333333334
mid_v2,8,1,Resource-cost k-means,0.6604221429417969,2685.0,1.0,2.79,298.3333333333333
mid_v2,8,1,Multi-feature k-means,0.6423256881532372,3439.5,1.0,2.834,382.1666666666667
mid_v2,8,1,Offline teacher,0.7102480252226689,3842.6,1.0,3.084,426.9555555555556
mid_v2,8,2,No grouping,0.4333363916924877,1500.0,1.0,2.0,166.66666666666666
mid_v2,8,2,CQI k-means,0.588961529088274,2495.3,1.0,2.588,277.25555555555553
mid_v2,8,2,Resource-cost k-means,0.6606921606506646,2673.0,1.0,2.782,297.0
mid_v2,8,2,Multi-feature k-means,0.6191524794102842,2457.0,1.0,2.638,273.0
mid_v2,8,2,Offline teacher,0.6847077286966589,3758.4,0.992,3.064516129032258,417.6
mid_v2,8,3,No grouping,0.6837841780840183,3000.0,1.0,3.0,333.3333333333333
mid_v2,8,3,CQI k-means,0.706940353589861,3804.8,1.0,3.072,422.75555555555553
mid_v2,8,3,Resource-cost k-means,0.6847872698089003,4424.5,1.0,3.214,491.6111111111111
mid_v2,8,3,Multi-feature k-means,0.6837841780840183,3000.0,1.0,3.0,333.3333333333333
mid_v2,8,3,Offline teacher,0.7136569045491012,3882.2,1.0,3.108,431.35555555555555
mid_v2,8,4,No grouping,0.6895841780840182,3000.0,1.0,3.0,333.3333333333333
mid_v2,8,4,CQI k-means,0.6974626529503677,3753.2,1.0,3.048,417.02222222222224
mid_v2,8,4,Resource-cost k-means,0.6895841780840182,3000.0,1.0,3.0,333.3333333333333
mid_v2,8,4,Multi-feature k-means,0.6895841780840182,3000.0,1.0,3.0,333.3333333333333
mid_v2,8,4,Offline teacher,0.7290342777118425,4963.9,0.988,3.5566801619433197,551.5444444444445
mid_v2,8,5,No grouping,0.6837841780840183,3000.0,1.0,3.0,333.3333333333333
mid_v2,8,5,CQI k-means,0.7035552198301986,3770.4,1.0,3.056,418.93333333333334
mid_v2,8,5,Resource-cost k-means,0.6837841780840183,3000.0,1.0,3.0,333.3333333333333
mid_v2,8,5,Multi-feature k-means,0.6837841780840183,3000.0,1.0,3.0,333.3333333333333
mid_v2,8,5,Offline teacher,0.7065403535898611,3804.8,1.0,3.072,422.75555555555553
mid_v2,9,0,No grouping,0.43053639169248764,1500.0,1.0,2.0,166.66666666666666
mid_v2,9,0,CQI k-means,0.5749952937426869,2244.0,1.0,2.496,249.33333333333334
mid_v2,9,0,Resource-cost k-means,0.6641171163784952,2703.0,1.0,2.802,300.3333333333333
mid_v2,9,0,Multi-feature k-means,0.6093625325368874,2421.0,1.0,2.614,269.0
mid_v2,9,0,Offline teacher,0.6963463405037664,3730.8,1.0,3.032,414.53333333333336
mid_v2,9,1,No grouping,0.4359363916924877,1500.0,1.0,2.0,166.66666666666666
mid_v2,9,1,CQI k-means,0.5838902671793852,2262.0,1.0,2.508,251.33333333333334
mid_v2,9,1,Resource-cost k-means,0.6204738335241098,4489.6,1.0,3.064,498.84444444444443
mid_v2,9,1,Multi-feature k-means,0.6176750104008027,2436.0,1.0,2.624,270.6666666666667
mid_v2,9,1,Offline teacher,0.6790107221536116,3721.0,0.99,3.0505050505050506,413.44444444444446
mid_v2,9,2,No grouping,0.4369363916924877,1500.0,1.0,2.0,166.66666666666666
mid_v2,9,2,CQI k-means,0.6291900661932138,4004.5,1.0,2.974,444.94444444444446
mid_v2,9,2,Resource-cost k-means,0.6496535124826673,2601.8,1.0,2.73,289.0888888888889
mid_v2,9,2,Multi-feature k-means,0.6156906953796843,3910.0,1.0,2.92,434.44444444444446
mid_v2,9,2,Offline teacher,0.7022628914630067,3807.4,0.996,3.0803212851405624,423.0444444444444
mid_v2,9,3,No grouping,0.4355363916924877,1500.0,1.0,2.0,166.66666666666666
mid_v2,9,3,CQI k-means,0.5894253868650142,2490.4,1.0,2.584,276.7111111111111
mid_v2,9,3,Resource-cost k-means,0.6650396473690138,2682.0,1.0,2.788,298.0
mid_v2,9,3,Multi-feature k-means,0.60912007238184,2394.0,1.0,2.596,266.0
mid_v2,9,3,Offline teacher,0.6976300280571653,3708.4,1.0,3.016,412.0444444444444
mid_v2,9,4,No grouping,0.42653639169248764,1500.0,1.0,2.0,166.66666666666666
mid_v2,9,4,CQI k-means,0.5924766624251923,3108.4,1.0,2.632,345.3777777777778
mid_v2,9,4,Resource-cost k-means,0.6456553957571153,4601.6,1.0,3.144,511.2888888888889
mid_v2,9,4,Multi-feature k-means,0.6367897865547824,4046.5,1.0,2.998,449.6111111111111
mid_v2,9,4,Offline teacher,0.6915170850483692,3907.2,0.988,3.1417004048582995,434.1333333333333
mid_v2,9,5,No grouping,0.43453639169248764,1500.0,1.0,2.0,166.66666666666666
mid_v2,9,5,CQI k-means,0.5984422402045723,2519.8,1.0,2.608,279.97777777777776
mid_v2,9,5,Resource-cost k-means,0.6663532704367218,4736.0,1.0,3.24,526.2222222222222
mid_v2,9,5,Multi-feature k-means,0.6300898564643903,4036.0,1.0,2.992,448.44444444444446
mid_v2,9,5,Offline teacher,0.680156852994885,3799.2,1.0,3.008,422.1333333333333
mid_v2,10,0,No grouping,0.6871841780840182,3000.0,1.0,3.0,333.3333333333333
mid_v2,10,0,CQI k-means,0.6871841780840182,3000.0,1.0,3.0,333.3333333333333
mid_v2,10,0,Resource-cost k-means,0.6871841780840182,3000.0,1.0,3.0,333.3333333333333
mid_v2,10,0,Multi-feature k-means,0.6871841780840182,3000.0,1.0,3.0,333.3333333333333
mid_v2,10,0,Offline teacher,0.7014433470468137,3767.8,1.0,3.052,418.64444444444445
mid_v2,10,1,No grouping,0.4371363916924877,1500.0,1.0,2.0,166.66666666666666
mid_v2,10,1,CQI k-means,0.589553102418495,2480.6,1.0,2.576,275.6222222222222
mid_v2,10,1,Resource-cost k-means,0.5986571759345407,2408.6,1.0,2.572,267.6222222222222
mid_v2,10,1,Multi-feature k-means,0.6241174705558503,2463.0,1.0,2.642,273.6666666666667
mid_v2,10,1,Offline teacher,0.6909332600267571,3726.4,1.0,3.016,414.0444444444444
mid_v2,10,2,No grouping,0.4291363916924877,1500.0,1.0,2.0,166.66666666666666
mid_v2,10,2,CQI k-means,0.5945145246510916,2529.6,1.0,2.616,281.06666666666666
mid_v2,10,2,Resource-cost k-means,0.6632369579901207,4713.6,1.0,3.224,523.7333333333333
mid_v2,10,2,Multi-feature k-means,0.6321897865547824,4046.5,1.0,2.998,449.6111111111111
mid_v2,10,2,Offline teacher,0.6991212861989463,3873.2,0.994,3.114688128772636,430.35555555555555
mid_v2,10,3,No grouping,0.4305363916924877,1500.0,1.0,2.0,166.66666666666666
mid_v2,10,3,CQI k-means,0.5866452051983481,2304.0,1.0,2.536,256.0
mid_v2,10,3,Resource-cost k-means,0.6449717082037163,4624.0,1.0,3.16,513.7777777777778
mid_v2,10,3,Multi-feature k-means,0.6306457452396269,3728.0,1.0,2.88,414.22222222222223
mid_v2,10,3,Offline teacher,0.7100094134155613,3871.8,1.0,3.092,430.2
mid_v2,10,4,No grouping,0.4267363916924877,1500.0,1.0,2.0,166.66666666666666
mid_v2,10,4,CQI k-means,0.5890554071415123,2972.0,1.0,2.648,330.22222222222223
mid_v2,10,4,Resource-cost k-means,0.6637788017668201,4702.4,1.0,3.216,522.4888888888889
mid_v2,10,4,Multi-feature k-means,0.630757140997734,3620.6,1.0,2.844,402.2888888888889
mid_v2,10,4,Offline teacher,0.7008179016307124,3924.0,1.0,3.08,436.0
mid_v2,10,5,No grouping,0.42953639169248764,1500.0,1.0,2.0,166.66666666666666
mid_v2,10,5,CQI k-means,0.5878338135347934,2505.1,1.0,2.596,278.34444444444443
mid_v2,10,5,Resource-cost k-means,0.6602046385145798,2688.0,1.0,2.792,298.6666666666667
mid_v2,10,5,Multi-feature k-means,0.6153524794102841,2457.0,1.0,2.638,273.0
mid_v2,10,5,Offline teacher,0.7161989868384397,3926.0,1.0,3.12,436.22222222222223
high,1,0,No grouping,0.11991306645419181,550.0,1.0,1.0,61.111111111111114
high,1,0,CQI k-means,0.3230468600464204,1416.2,1.0,1.552,157.35555555555555
high,1,0,Resource-cost k-means,0.25651801851704187,1058.0,1.0,1.32,117.55555555555556
high,1,0,Multi-feature k-means,0.3571330334257388,1857.6,1.0,1.776,206.4
high,1,0,Offline teacher,0.37787347600311805,1610.4,1.0,1.72,178.93333333333334
high,1,1,No grouping,0.1267130664541918,550.0,1.0,1.0,61.111111111111114
high,1,1,CQI k-means,0.31597863991838077,1459.8,1.0,1.538,162.2
high,1,1,Resource-cost k-means,0.1267130664541918,550.0,1.0,1.0,61.111111111111114
high,1,1,Multi-feature k-means,0.3280231397270502,1768.0,1.0,1.68,196.44444444444446
high,1,1,Offline teacher,0.36738516203447125,1623.1,1.0,1.716,180.34444444444443
high,1,2,No grouping,0.12111306645419183,550.0,1.0,1.0,61.111111111111114
high,1,2,CQI k-means,0.3458104683574391,1518.8,1.0,1.634,168.75555555555556
high,1,2,Resource-cost k-means,0.12111306645419183,550.0,1.0,1.0,61.111111111111114
