dispersion,load,seed,method,mean_utility
low,heavy,seed_0041,OptimalCutpoint_upperbound,0.5559363916924875
low,heavy,seed_0042,NoGrouping_single_group,0.5559363916924875
low,heavy,seed_0042,MethodA_proxy_kmeans,0.19063547757352373
low,heavy,seed_0042,MethodB_cutpoint_stddev,0.4528197627313224
low,heavy,seed_0042,CQI_kmeans_published,0.5559363916924875
low,heavy,seed_0042,Candidate_union_final,0.5559363916924875
low,heavy,seed_0042,OptimalCutpoint_upperbound,0.5559363916924875
low,heavy,seed_0043,NoGrouping_single_group,0.5559363916924875
low,heavy,seed_0043,MethodA_proxy_kmeans,0.17955199730757623
low,heavy,seed_0043,MethodB_cutpoint_stddev,0.44884380394339585
low,heavy,seed_0043,CQI_kmeans_published,0.5559363916924875
low,heavy,seed_0043,Candidate_union_final,0.5559363916924875
low,heavy,seed_0043,OptimalCutpoint_upperbound,0.5559363916924875
low,heavy,seed_0044,NoGrouping_single_group,0.5559363916924875
low,heavy,seed_0044,MethodA_proxy_kmeans,0.24138049312941176
low,heavy,seed_0044,MethodB_cutpoint_stddev,0.49085453046484157
low,heavy,seed_0044,CQI_kmeans_published,0.5559363916924875
low,heavy,seed_0044,Candidate_union_final,0.5559363916924875
low,heavy,seed_0044,OptimalCutpoint_upperbound,0.5559363916924875
low,heavy,seed_0045,NoGrouping_single_group,0.5559363916924875
low,heavy,seed_0045,MethodA_proxy_kmeans,0.21570426751878397
low,heavy,seed_0045,MethodB_cutpoint_stddev,0.49508076331885686
low,heavy,seed_0045,CQI_kmeans_published,0.5559363916924875
low,heavy,seed_0045,Candidate_union_final,0.5559363916924875
low,heavy,seed_0045,OptimalCutpoint_upperbound,0.5559363916924875
low,heavy,seed_0046,NoGrouping_single_group,0.5559363916924875
low,heavy,seed_0046,MethodA_proxy_kmeans,0.19619183614638327
low,heavy,seed_0046,MethodB_cutpoint_stddev,0.4570459955853377
low,heavy,seed_0046,CQI_kmeans_published,0.5559363916924875
low,heavy,seed_0046,Candidate_union_final,0.5559363916924875
low,heavy,seed_0046,OptimalCutpoint_upperbound,0.5559363916924875
low,heavy,seed_0047,NoGrouping_single_group,0.5559363916924875
low,heavy,seed_0047,MethodA_proxy_kmeans,0.2365926647140176
low,heavy,seed_0047,MethodB_cutpoint_stddev,0.5173063858637302
low,heavy,seed_0047,CQI_kmeans_published,0.5559363916924875
low,heavy,seed_0047,Candidate_union_final,0.5559363916924875
low,heavy,seed_0047,OptimalCutpoint_upperbound,0.5559363916924875
low,heavy,seed_0048,NoGrouping_single_group,0.5559363916924875
low,heavy,seed_0048,MethodA_proxy_kmeans,0.2444843238172762
low,heavy,seed_0048,MethodB_cutpoint_stddev,0.48747380977215304
