timestamp_s,ue_id,serving_gnb,wideband_cqi,previous_quality,total_rbs,rb_available,wideband_sinr_db,rsrp_dbm,rsrq_db,mcs
29.7,4,gnb_2,13.760000,2,25,12,,,,
29.7,5,gnb_2,14.160000,2,25,12,,,,
29.8,0,gnb_1,14.560000,3,25,12,,,,
29.8,1,gnb_2,14.200000,2,25,12,,,,
29.8,11,gnb_1,15.000000,3,25,12,,,,
29.8,16,gnb_2,15.000000,2,25,12,,,,
29.8,17,gnb_2,14.880000,2,25,12,,,,
29.8,2,gnb_2,14.480000,2,25,12,,,,
29.8,23,gnb_1,15.000000,3,25,12,,,,
29.8,3,gnb_2,15.000000,2,25,12,,,,
29.8,4,gnb_2,13.760000,2,25,12,,,,
29.8,5,gnb_2,14.160000,2,25,12,,,,
29.9,0,gnb_1,14.640000,3,25,12,,,,
29.9,1,gnb_2,14.440000,2,25,12,,,,
29.9,11,gnb_1,15.000000,3,25,12,,,,
29.9,16,gnb_2,15.000000,2,25,12,,,,
29.9,17,gnb_2,14.880000,2,25,12,,,,
29.9,2,gnb_2,14.480000,2,25,12,,,,
29.9,23,gnb_1,15.000000,3,25,12,,,,
29.9,3,gnb_2,15.000000,2,25,12,,,,
29.9,4,gnb_2,13.760000,2,25,12,,,,
29.9,5,gnb_2,14.160000,2,25,12,,,,
30.0,0,gnb_1,14.920000,3,25,12,,,,
30.0,1,gnb_2,14.440000,2,25,12,,,,
30.0,11,gnb_1,15.000000,3,25,12,,,,
30.0,16,gnb_1,15.000000,2,25,12,,,,
30.0,17,gnb_2,14.880000,2,25,12,,,,
30.0,2,gnb_2,14.560000,2,25,12,,,,
30.0,23,gnb_1,15.000000,3,25,12,,,,
30.0,3,gnb_2,15.000000,2,25,12,,,,
30.0,4,gnb_2,13.760000,2,25,12,,,,
30.0,5,gnb_2,14.160000,2,25,12,,,,
30.1,0,gnb_1,14.920000,3,25,12,,,,
30.1,1,gnb_2,14.440000,2,25,12,,,,
30.1,11,gnb_1,15.000000,3,25,12,,,,
30.1,16,gnb_1,15.000000,2,25,12,,,,
30.1,17,gnb_2,14.760000,2,25,12,,,,
30.1,2,gnb_2,14.560000,2,25,12,,,,
30.1,23,gnb_1,15.000000,3,25,12,,,,
30.1,3,gnb_2,15.000000,2,25,12,,,,
30.1,4,gnb_2,13.760000,2,25,12,,,,
30.1,5,gnb_2,14.160000,2,25,12,,,,
30.2,0,gnb_1,14.920000,3,25,12,,,,
30.2,1,gnb_2,14.440000,2,25,12,,,,
30.2,11,gnb_1,15.000000,3,25,12,,,,
30.2,16,gnb_1,15.000000,2,25,12,,,,
30.2,17,gnb_2,14.760000,2,25,12,,,,
30.2,2,gnb_2,14.560000,2,25,12,,,,
30.2,23,gnb_1,15.000000,3,25,12,,,,
30.2,3,gnb_2,15.000000,2,25,12,,,,
30.2,4,gnb_2,14.480000,2,25,12,,,,
30.2,5,gnb_2,14.160000,2,25,12,,,,
30.3,0,gnb_1,14.800000,3,25,12,,,,
30.3,1,gnb_2,14.520000,2,25,12,,,,
30.3,11,gnb_1,15.000000,3,25,12,,,,
30.3,16,gnb_1,15.000000,2,25,12,,,,
