dispersion,seed,scenario_index,method,utility,adr_kbps,served_ratio,average_quality,system_spectral_efficiency
low,11,7,Offline teacher,0.9294775507928599,7335.666666666667,1.0,4.903333333333333,489.0444444444444
low,11,8,No grouping,0.93,7500.0,1.0,5.0,500.0
low,11,8,CQI k-means,0.9381418712620767,7024.0,1.0,4.72,468.26666666666665
low,11,8,Resource-cost k-means,0.93,7500.0,1.0,5.0,500.0
low,11,8,Multi-feature k-means,0.941437390582441,6831.333333333333,1.0,4.6066666666666665,455.4222222222222
low,11,8,Offline teacher,0.9316477596601822,7403.666666666667,1.0,4.943333333333333,493.5777777777778
low,11,9,No grouping,0.9313333333333335,7500.0,1.0,5.0,500.0
low,11,9,CQI k-means,0.939087496440073,7046.666666666667,1.0,4.733333333333333,469.77777777777777
low,11,9,Resource-cost k-means,0.9331749470711841,7392.333333333333,1.0,4.9366666666666665,492.8222222222222
low,11,9,Multi-feature k-means,0.9431584320711113,6808.666666666667,1.0,4.593333333333334,453.9111111111111
low,11,9,Offline teacher,0.9334657281876868,7375.333333333333,1.0,4.926666666666667,491.68888888888887
low,12,0,No grouping,0.9306666666666669,7500.0,1.0,5.0,500.0
low,12,0,CQI k-means,0.9384208297734065,7046.666666666667,1.0,4.733333333333333,469.77777777777777
low,12,0,Resource-cost k-means,0.9314420829773408,7454.666666666667,1.0,4.973333333333334,496.97777777777776
low,12,0,Multi-feature k-means,0.944139525064627,6712.333333333333,1.0,4.536666666666667,447.4888888888889
low,12,0,Offline teacher,0.9314420829773408,7454.666666666667,1.0,4.973333333333334,496.97777777777776
low,12,1,No grouping,0.9353333333333335,7500.0,1.0,5.0,500.0
low,12,1,CQI k-means,0.9429905694012387,7052.333333333333,1.0,4.736666666666666,470.15555555555557
low,12,1,Resource-cost k-means,0.937562655226521,7369.666666666667,1.0,4.923333333333333,491.31111111111113
low,12,1,Multi-feature k-means,0.9465768698381058,6842.666666666667,1.0,4.613333333333333,456.1777777777778
low,12,1,Offline teacher,0.9376714048705284,7324.333333333333,1.0,4.8966666666666665,488.2888888888889
low,12,2,No grouping,0.927,7500.0,1.0,5.0,500.0
low,12,2,CQI k-means,0.9364988498057563,6944.666666666667,1.0,4.673333333333333,462.97777777777776
low,12,2,Resource-cost k-means,0.9281631244660112,7432.0,1.0,4.96,495.46666666666664
low,12,2,Multi-feature k-means,0.9386312446601096,6820.0,1.0,4.6,454.6666666666667
low,12,2,Offline teacher,0.9282600515048453,7426.333333333333,1.0,4.956666666666667,495.0888888888889
low,12,3,No grouping,0.9323333333333335,7500.0,1.0,5.0,500.0
low,12,3,CQI k-means,0.9397967153235703,7063.666666666667,1.0,4.743333333333333,470.9111111111111
low,12,3,Resource-cost k-means,0.9331087496440074,7454.666666666667,1.0,4.973333333333334,496.97777777777776
low,12,3,Multi-feature k-means,0.94687238915847,6650.0,1.0,4.5,443.3333333333333
low,12,3,Offline teacher,0.9331087496440074,7454.666666666667,1.0,4.973333333333334,496.97777777777776
low,12,4,No grouping,0.9383333333333334,7500.0,1.0,5.0,500.0
low,12,4,CQI k-means,0.9465721316342443,7018.333333333333,1.0,4.716666666666667,467.8888888888889
low,12,4,Resource-cost k-means,0.939690311877013,7420.666666666667,1.0,4.953333333333333,494.7111111111111
low,12,4,Multi-feature k-means,0.9495886924432788,6803.0,1.0,4.59,453.53333333333336
low,12,4,Offline teacher,0.939787238915847,7415.0,1.0,4.95,494.3333333333333
low,12,5,No grouping,0.9340000000000002,7500.0,1.0,5.0,500.0
low,12,5,CQI k-means,0.9420449442232424,7029.666666666667,1.0,4.723333333333334,468.64444444444445
low,12,5,Resource-cost k-means,0.9340000000000002,7500.0,1.0,5.0,500.0
low,12,5,Multi-feature k-means,0.9462128068931148,6786.0,1.0,4.58,452.4
low,12,5,Offline teacher,0.9354539055825137,7415.0,1.0,4.95,494.3333333333333
low,12,6,No grouping,0.9380000000000002,7500.0,1.0,5.0,500.0
low,12,6,CQI k-means,0.9559315021843353,6451.666666666667,1.0,4.383333333333334,430.1111111111111
low,12,6,Resource-cost k-means,0.9380000000000002,7500.0,1.0,5.0,500.0
low,12,6,Multi-feature k-means,0.9487589013106013,6871.0,1.0,4.63,458.06666666666666
low,12,6,Offline teacher,0.9393569785436796,7420.666666666667,1.0,4.953333333333333,494.7111111111111
low,12,7,No grouping,0.9346666666666668,7500.0,1.0,5.0,500.0
low,12,7,CQI k-means,0.9421300486569036,7063.666666666667,1.0,4.743333333333333,470.9111111111111
low,12,7,Resource-cost k-means,0.9361205722491803,7415.0,1.0,4.95,494.3333333333333
low,12,7,Multi-feature k-means,0.9455224950161024,6865.333333333333,1.0,4.626666666666667,457.68888888888887
low,12,7,Offline teacher,0.9369929155986887,7364.0,1.0,4.92,490.93333333333334
low,12,8,No grouping,0.9340000000000002,7500.0,1.0,5.0,500.0
low,12,8,CQI k-means,0.941851090145574,7041.0,1.0,4.73,469.4
low,12,8,Resource-cost k-means,0.9361323948543535,7375.333333333333,1.0,4.926666666666667,491.68888888888887
low,12,8,Multi-feature k-means,0.9423357253397452,7012.666666666667,1.0,4.713333333333333,467.5111111111111
low,12,8,Offline teacher,0.9364231759708563,7358.333333333333,1.0,4.916666666666667,490.55555555555554
low,12,9,No grouping,0.9306666666666669,7500.0,1.0,5.0,500.0
low,12,9,CQI k-means,0.9399716623947544,6956.0,1.0,4.68,463.73333333333335
low,12,9,Resource-cost k-means,0.9328959885598547,7369.666666666667,1.0,4.923333333333333,491.31111111111113
low,12,9,Multi-feature k-means,0.9421158798542806,6791.666666666667,1.0,4.583333333333333,452.77777777777777
low,12,9,Offline teacher,0.9328959885598544,7369.666666666667,1.0,4.923333333333333,491.31111111111113
low,13,0,No grouping,0.9330000000000002,7500.0,1.0,5.0,500.0
low,13,0,CQI k-means,0.9409480171844082,7035.333333333333,1.0,4.726666666666667,469.02222222222224
low,13,0,Resource-cost k-means,0.9348416137378507,7392.333333333333,1.0,4.9366666666666665,492.8222222222222
low,13,0,Multi-feature k-means,0.942498849805756,6944.666666666667,1.0,4.673333333333333,462.97777777777776
low,13,0,Offline teacher,0.9349385407766849,7386.666666666667,1.0,4.933333333333334,492.44444444444446
low,13,1,No grouping,0.935,7500.0,1.0,5.0,500.0
low,13,1,CQI k-means,0.9426572360679055,7052.333333333333,1.0,4.736666666666666,470.15555555555557
low,13,1,Resource-cost k-means,0.9361631244660111,7432.0,1.0,4.96,495.46666666666664
low,13,1,Multi-feature k-means,0.9453830157604373,6854.0,1.0,4.62,456.93333333333334
low,13,1,Offline teacher,0.9373380715371951,7324.333333333333,1.0,4.8966666666666665,488.2888888888889
low,13,2,No grouping,0.9283333333333336,7500.0,1.0,5.0,500.0
low,13,2,CQI k-means,0.9363782775565758,7029.666666666667,1.0,4.723333333333334,468.64444444444445
low,13,2,Resource-cost k-means,0.9283333333333336,7500.0,1.0,5.0,500.0
low,13,2,Multi-feature k-means,0.9374444749837524,6967.333333333333,1.0,4.6866666666666665,464.4888888888889
low,13,2,Offline teacher,0.9300047382038618,7324.333333333333,1.0,4.8966666666666665,488.2888888888889
low,13,3,No grouping,0.9316666666666669,7500.0,1.0,5.0,500.0
low,13,3,CQI k-means,0.9397116108899091,7029.666666666667,1.0,4.723333333333334,468.64444444444445
low,13,3,Resource-cost k-means,0.9326359370550092,7443.333333333333,1.0,4.966666666666667,496.22222222222223
low,13,3,Multi-feature k-means,0.9415532246277597,6922.0,1.0,4.66,461.46666666666664
low,13,3,Offline teacher,0.9332174992880147,7409.333333333333,1.0,4.946666666666666,493.9555555555556
low,13,4,No grouping,0.9320000000000003,7500.0,1.0,5.0,500.0
low,13,4,CQI k-means,0.9402387983009108,7018.333333333333,1.0,4.716666666666667,467.8888888888889
low,13,4,Resource-cost k-means,0.9336477596601823,7403.666666666667,1.0,4.943333333333333,493.5777777777778
low,13,4,Multi-feature k-means,0.9418865579610931,6922.0,1.0,4.66,461.46666666666664
low,13,4,Offline teacher,0.9341323948543536,7375.333333333333,1.0,4.926666666666667,491.68888888888887
low,13,5,No grouping,0.9363333333333335,7500.0,1.0,5.0,500.0
low,13,5,CQI k-means,0.9427305178963937,7126.0,1.0,4.78,475.06666666666666
low,13,5,Resource-cost k-means,0.9374964577993445,7432.0,1.0,4.96,495.46666666666664
low,13,5,Multi-feature k-means,0.9484492131876141,6791.666666666667,1.0,4.583333333333333,452.77777777777777
low,13,5,Offline teacher,0.9374964577993444,7432.0,1.0,4.96,495.46666666666664
low,13,6,No grouping,0.929666666666667,7500.0,1.0,5.0,500.0
low,13,6,CQI k-means,0.9384870272005831,6984.333333333333,1.0,4.696666666666666,465.6222222222222
low,13,6,Resource-cost k-means,0.9310236452103464,7420.666666666667,1.0,4.953333333333333,494.7111111111111
low,13,6,Multi-feature k-means,0.938099319045246,7007.0,1.0,4.71,467.1333333333333
low,13,6,Offline teacher,0.9314113533656831,7398.0,1.0,4.94,493.2
low,13,7,No grouping,0.9296666666666668,7500.0,1.0,5.0,500.0
low,13,7,CQI k-means,0.9385839542394172,6978.666666666667,1.0,4.693333333333333,465.24444444444447
low,13,7,Resource-cost k-means,0.9310236452103463,7420.666666666667,1.0,4.953333333333333,494.7111111111111
low,13,7,Multi-feature k-means,0.9412009842879419,6825.666666666667,1.0,4.6033333333333335,455.0444444444444
low,13,7,Offline teacher,0.9315555708252096,7233.666666666667,1.0,4.843333333333334,482.24444444444447
low,13,8,No grouping,0.9289999999999999,7500.0,1.0,5.0,500.0
low,13,8,CQI k-means,0.9364633819902372,7063.666666666667,1.0,4.743333333333333,470.9111111111111
low,13,8,Resource-cost k-means,0.9303569785436796,7420.666666666667,1.0,4.953333333333333,494.7111111111111
low,13,8,Multi-feature k-means,0.9407281716989437,6814.333333333333,1.0,4.596666666666667,454.2888888888889
low,13,8,Offline teacher,0.9303569785436796,7420.666666666667,1.0,4.953333333333333,494.7111111111111
low,13,9,No grouping,0.9329999999999999,7500.0,1.0,5.0,500.0
low,13,9,CQI k-means,0.9415295794174138,7001.333333333333,1.0,4.706666666666667,466.75555555555553
low,13,9,Resource-cost k-means,0.9343569785436796,7420.666666666667,1.0,4.953333333333333,494.7111111111111
low,13,9,Multi-feature k-means,0.9439527553882698,6859.666666666667,1.0,4.623333333333333,457.31111111111113
low,13,9,Offline teacher,0.9343688011488526,7381.0,1.0,4.93,492.06666666666666
low,14,0,No grouping,0.9293333333333336,7500.0,1.0,5.0,500.0
low,14,0,CQI k-means,0.9494941574108564,6321.333333333333,1.0,4.306666666666667,421.4222222222222
low,14,0,Resource-cost k-means,0.9305933848381788,7426.333333333333,1.0,4.956666666666667,495.0888888888889
low,14,0,Multi-feature k-means,0.9413522861487797,6797.333333333333,1.0,4.586666666666667,453.15555555555557
low,14,0,Offline teacher,0.9308841659546816,7409.333333333333,1.0,4.946666666666666,493.9555555555556
low,14,1,No grouping,0.9293333333333336,7500.0,1.0,5.0,500.0
low,14,1,CQI k-means,0.938638329061421,6956.0,1.0,4.68,463.73333333333335
low,14,1,Resource-cost k-means,0.9302056766828417,7449.0,1.0,4.97,496.6
low,14,1,Multi-feature k-means,0.9420307754206195,6757.666666666667,1.0,4.5633333333333335,450.5111111111111
low,14,1,Offline teacher,0.9308841659546816,7409.333333333333,1.0,4.946666666666666,493.9555555555556
low,14,2,No grouping,0.9350000000000002,7500.0,1.0,5.0,500.0
low,14,2,CQI k-means,0.9429480171844081,7035.333333333333,1.0,4.726666666666667,469.02222222222224
low,14,2,Resource-cost k-means,0.9350000000000002,7500.0,1.0,5.0,500.0
low,14,2,Multi-feature k-means,0.9475035880096179,6769.0,1.0,4.57,451.26666666666665
low,14,2,Offline teacher,0.9366477596601821,7403.666666666667,1.0,4.943333333333333,493.5777777777778
low,14,3,No grouping,0.9290000000000002,7500.0,1.0,5.0,500.0
low,14,3,CQI k-means,0.9366572360679055,7052.333333333333,1.0,4.736666666666666,470.15555555555557
low,14,3,Resource-cost k-means,0.9308416137378508,7392.333333333333,1.0,4.9366666666666665,492.8222222222222
low,14,3,Multi-feature k-means,0.9395768698381058,6842.666666666667,1.0,4.613333333333333,456.1777777777778
low,14,3,Offline teacher,0.9313380715371951,7324.333333333333,1.0,4.8966666666666665,488.2888888888889
low,14,4,No grouping,0.9313333333333332,7500.0,1.0,5.0,500.0
low,14,4,CQI k-means,0.9404444749837524,6967.333333333333,1.0,4.6866666666666665,464.4888888888889
low,14,4,Resource-cost k-means,0.9313333333333332,7500.0,1.0,5.0,500.0
low,14,4,Multi-feature k-means,0.9440307754206196,6757.666666666667,1.0,4.5633333333333335,450.5111111111111
low,14,4,Offline teacher,0.9326903118770131,7420.666666666667,1.0,4.953333333333333,494.7111111111111
low,14,5,No grouping,0.9273333333333335,7500.0,1.0,5.0,500.0
low,14,5,CQI k-means,0.9363475479449183,6973.0,1.0,4.69,464.8666666666667
low,14,5,Resource-cost k-means,0.928690311877013,7420.666666666667,1.0,4.953333333333333,494.7111111111111
low,14,5,Multi-feature k-means,0.941290826925465,6684.0,1.0,4.52,445.6
low,14,5,Offline teacher,0.9288841659546815,7409.333333333333,1.0,4.946666666666666,493.9555555555556
low,14,6,No grouping,0.9303333333333335,7500.0,1.0,5.0,500.0
low,14,6,CQI k-means,0.9382813505177418,7035.333333333333,1.0,4.726666666666667,469.02222222222224
low,14,6,Resource-cost k-means,0.9319810929935156,7403.666666666667,1.0,4.943333333333333,493.5777777777778
low,14,6,Multi-feature k-means,0.9430307754206196,6757.666666666667,1.0,4.5633333333333335,450.5111111111111
low,14,6,Offline teacher,0.9322718741100182,7386.666666666667,1.0,4.933333333333334,492.44444444444446
low,14,7,No grouping,0.9323333333333335,7500.0,1.0,5.0,500.0
low,14,7,CQI k-means,0.9518156681390166,6361.0,1.0,4.33,424.06666666666666
low,14,7,Resource-cost k-means,0.933787238915847,7415.0,1.0,4.95,494.3333333333333
low,14,7,Multi-feature k-means,0.9421229642555922,6927.666666666667,1.0,4.663333333333333,461.84444444444443
low,14,7,Offline teacher,0.9340780200323499,7398.0,1.0,4.94,493.2
low,14,8,No grouping,0.9253333333333335,7500.0,1.0,5.0,500.0
low,14,8,CQI k-means,0.934250620906084,6978.666666666667,1.0,4.693333333333333,465.24444444444447
low,14,8,Resource-cost k-means,0.9260118226051732,7460.333333333333,1.0,4.976666666666667,497.35555555555555
low,14,8,Multi-feature k-means,0.9375461402264483,6786.0,1.0,4.58,452.4
low,14,8,Offline teacher,0.9267872389158474,7415.0,1.0,4.95,494.3333333333333
low,14,9,No grouping,0.9336666666666668,7500.0,1.0,5.0,500.0
low,14,9,CQI k-means,0.9426808812782516,6973.0,1.0,4.69,464.8666666666667
low,14,9,Resource-cost k-means,0.935411353365683,7398.0,1.0,4.94,493.2
low,14,9,Multi-feature k-means,0.9454917654044446,6808.666666666667,1.0,4.593333333333334,453.9111111111111
low,14,9,Offline teacher,0.935411353365683,7398.0,1.0,4.94,493.2
low,15,0,No grouping,0.9366666666666666,7500.0,1.0,5.0,500.0
low,15,0,CQI k-means,0.9437423405015667,7086.333333333333,1.0,4.756666666666667,472.4222222222222
low,15,0,Resource-cost k-means,0.9366666666666666,7500.0,1.0,5.0,500.0
low,15,0,Multi-feature k-means,0.9496548898704559,6740.666666666667,1.0,4.553333333333334,449.3777777777778
low,15,0,Offline teacher,0.938023645210346,7420.666666666667,1.0,4.953333333333333,494.7111111111111
low,15,1,No grouping,0.9346666666666668,7500.0,1.0,5.0,500.0
low,15,1,CQI k-means,0.941451559385064,7103.333333333333,1.0,4.766666666666667,473.55555555555554
low,15,1,Resource-cost k-means,0.9360236452103462,7420.666666666667,1.0,4.953333333333333,494.7111111111111
low,15,1,Multi-feature k-means,0.9440685894335886,6950.333333333333,1.0,4.676666666666667,463.35555555555555
low,15,1,Offline teacher,0.9360236452103464,7420.666666666667,1.0,4.953333333333333,494.7111111111111
low,15,2,No grouping,0.9336666666666668,7500.0,1.0,5.0,500.0
low,15,2,CQI k-means,0.9416146838510748,7035.333333333333,1.0,4.726666666666667,469.02222222222224
low,15,2,Resource-cost k-means,0.9336666666666668,7500.0,1.0,5.0,500.0
low,15,2,Multi-feature k-means,0.9442317138995994,6882.333333333333,1.0,4.636666666666667,458.8222222222222
low,15,2,Offline teacher,0.9350236452103462,7420.666666666667,1.0,4.953333333333333,494.7111111111111
low,15,3,No grouping,0.9316666666666669,7500.0,1.0,5.0,500.0
low,15,3,CQI k-means,0.9395177568122407,7041.0,1.0,4.73,469.4
low,15,3,Resource-cost k-means,0.9316666666666669,7500.0,1.0,5.0,500.0
low,15,3,Multi-feature k-means,0.9450425980257925,6718.0,1.0,4.54,447.8666666666667
low,15,3,Offline teacher,0.9327328640938436,7437.666666666667,1.0,4.963333333333333,495.84444444444443
low,15,4,No grouping,0.9330000000000002,7500.0,1.0,5.0,500.0
low,15,4,CQI k-means,0.9413357253397451,7012.666666666667,1.0,4.713333333333333,467.5111111111111
low,15,4,Resource-cost k-means,0.9340661974271768,7437.666666666667,1.0,4.963333333333333,495.84444444444443
low,15,4,Multi-feature k-means,0.9473452017474684,6661.333333333333,1.0,4.506666666666667,444.0888888888889
low,15,4,Offline teacher,0.934163124466011,7432.0,1.0,4.96,495.46666666666664
low,15,5,No grouping,0.935,7500.0,1.0,5.0,500.0
low,15,5,CQI k-means,0.943626506456248,6995.666666666667,1.0,4.703333333333333,466.3777777777778
low,15,5,Resource-cost k-means,0.935,7500.0,1.0,5.0,500.0
low,15,5,Multi-feature k-means,0.9470189528154463,6797.333333333333,1.0,4.586666666666667,453.15555555555557
low,15,5,Offline teacher,0.9369385407766848,7386.666666666667,1.0,4.933333333333334,492.44444444444446
low,15,6,No grouping,0.9273333333333335,7500.0,1.0,5.0,500.0
low,15,6,CQI k-means,0.9361536938672498,6984.333333333333,1.0,4.696666666666666,465.6222222222222
low,15,6,Resource-cost k-means,0.9273333333333335,7500.0,1.0,5.0,500.0
low,15,6,Multi-feature k-means,0.9406123376536251,6723.666666666667,1.0,4.543333333333333,448.24444444444447
low,15,6,Offline teacher,0.9285933848381785,7426.333333333333,1.0,4.956666666666667,495.0888888888889
low,15,7,No grouping,0.9290000000000002,7500.0,1.0,5.0,500.0
low,15,7,CQI k-means,0.9381111416504191,6967.333333333333,1.0,4.6866666666666665,464.4888888888889
low,15,7,Resource-cost k-means,0.9307446866990164,7398.0,1.0,4.94,493.2
low,15,7,Multi-feature k-means,0.9393711931552643,6893.666666666667,1.0,4.6433333333333335,459.5777777777778
low,15,7,Offline teacher,0.9307446866990164,7398.0,1.0,4.94,493.2
low,15,8,No grouping,0.9326666666666669,7500.0,1.0,5.0,500.0
low,15,8,CQI k-means,0.9398392675404009,7080.666666666667,1.0,4.753333333333333,472.0444444444444
low,15,8,Resource-cost k-means,0.9341205722491804,7415.0,1.0,4.95,494.3333333333333
low,15,8,Multi-feature k-means,0.9433286409384338,6876.666666666667,1.0,4.633333333333334,458.44444444444446
low,15,8,Offline teacher,0.9341205722491804,7415.0,1.0,4.95,494.3333333333333
low,15,9,No grouping,0.9303333333333335,7500.0,1.0,5.0,500.0
low,15,9,CQI k-means,0.9387659857119126,7007.0,1.0,4.71,467.1333333333333
low,15,9,Resource-cost k-means,0.9323688011488527,7381.0,1.0,4.93,492.06666666666666
low,15,9,Multi-feature k-means,0.9400260372167579,6933.333333333333,1.0,4.666666666666667,462.22222222222223
low,15,9,Offline teacher,0.932562655226521,7369.666666666667,1.0,4.923333333333333,491.31111111111113
mid_v2,1,0,No grouping,0.6811841780840183,3000.0,1.0,3.0,200.0
mid_v2,1,0,CQI k-means,0.6881091678051362,3607.0,1.0,2.98,240.46666666666667
mid_v2,1,0,Resource-cost k-means,0.6985866173192271,4522.5,1.0,3.27,301.5
mid_v2,1,0,Multi-feature k-means,0.6811841780840183,3000.0,1.0,3.0,200.0
mid_v2,1,0,Offline teacher,0.7285852191270705,4732.5,1.0,3.39,315.5
mid_v2,1,1,No grouping,0.6865175114173515,3000.0,1.0,3.0,200.0
mid_v2,1,1,CQI k-means,0.706368169936781,3779.0,1.0,3.06,251.93333333333334
mid_v2,1,1,Resource-cost k-means,0.6865175114173515,3000.0,1.0,3.0,200.0
mid_v2,1,1,Multi-feature k-means,0.6865175114173515,3000.0,1.0,3.0,200.0
mid_v2,1,1,Offline teacher,0.7188062272687072,3922.3333333333335,1.0,3.1266666666666665,261.4888888888889
mid_v2,1,2,No grouping,0.6855175114173516,3000.0,1.0,3.0,200.0
mid_v2,1,2,CQI k-means,0.697994863137766,3678.6666666666665,1.0,3.013333333333333,245.24444444444444
mid_v2,1,2,Resource-cost k-means,0.6855175114173516,3000.0,1.0,3.0,200.0
mid_v2,1,2,Multi-feature k-means,0.6855175114173516,3000.0,1.0,3.0,200.0
mid_v2,1,2,Offline teacher,0.7321407531652357,4197.333333333333,1.0,3.2266666666666666,279.8222222222222
mid_v2,1,3,No grouping,0.6808508447506849,3000.0,1.0,3.0,200.0
mid_v2,1,3,CQI k-means,0.7118557814031663,3807.6666666666665,1.0,3.0733333333333333,253.84444444444443
mid_v2,1,3,Resource-cost k-means,0.7029199506525605,4522.5,1.0,3.27,301.5
mid_v2,1,3,Multi-feature k-means,0.6808508447506849,3000.0,1.0,3.0,200.0
mid_v2,1,3,Offline teacher,0.7354184359443908,4750.0,1.0,3.4,316.6666666666667
mid_v2,1,4,No grouping,0.6785175114173516,3000.0,1.0,3.0,200.0
mid_v2,1,4,CQI k-means,0.7020596136706772,3721.6666666666665,1.0,3.033333333333333,248.11111111111111
mid_v2,1,4,Resource-cost k-means,0.6785175114173516,3000.0,1.0,3.0,200.0
mid_v2,1,4,Multi-feature k-means,0.6785175114173516,3000.0,1.0,3.0,200.0
mid_v2,1,4,Offline teacher,0.741320343745426,4905.666666666667,0.9966666666666667,3.4983277591973243,327.0444444444444
mid_v2,1,5,No grouping,0.6818508447506849,3000.0,1.0,3.0,200.0
mid_v2,1,5,CQI k-means,0.6881091678051362,3607.0,1.0,2.98,240.46666666666667
mid_v2,1,5,Resource-cost k-means,0.6818508447506849,3000.0,1.0,3.0,200.0
mid_v2,1,5,Multi-feature k-means,0.6818508447506849,3000.0,1.0,3.0,200.0
mid_v2,1,5,Offline teacher,0.7241795340677223,4022.6666666666665,1.0,3.1733333333333333,268.1777777777778
mid_v2,1,6,No grouping,0.6798508447506849,3000.0,1.0,3.0,200.0
mid_v2,1,6,CQI k-means,0.7144976710026034,3865.0,1.0,3.1,257.6666666666667
mid_v2,1,6,Resource-cost k-means,0.6798508447506849,3000.0,1.0,3.0,200.0
mid_v2,1,6,Multi-feature k-means,0.6798508447506849,3000.0,1.0,3.0,200.0
mid_v2,1,6,Offline teacher,0.7356423684668779,4108.666666666667,1.0,3.2133333333333334,273.9111111111111
mid_v2,1,7,No grouping,0.42793639169248765,1500.0,1.0,2.0,100.0
mid_v2,1,7,CQI k-means,0.5852101963439142,2310.0,1.0,2.54,154.0
mid_v2,1,7,Resource-cost k-means,0.6685532704367217,4736.0,1.0,3.24,315.73333333333335
mid_v2,1,7,Multi-feature k-means,0.643850162278833,3427.6666666666665,1.0,2.8333333333333335,228.51111111111112
mid_v2,1,7,Offline teacher,0.7329877095081709,4800.666666666667,0.9966666666666667,3.4381270903010033,320.0444444444444
mid_v2,1,8,No grouping,0.6855175114173516,3000.0,1.0,3.0,200.0
mid_v2,1,8,CQI k-means,0.7090100595362181,3836.3333333333335,1.0,3.0866666666666664,255.75555555555556
mid_v2,1,8,Resource-cost k-means,0.6855175114173516,3000.0,1.0,3.0,200.0
mid_v2,1,8,Multi-feature k-means,0.6855175114173516,3000.0,1.0,3.0,200.0
mid_v2,1,8,Offline teacher,0.7321584778800734,5109.333333333333,1.0,3.506666666666667,340.6222222222222
mid_v2,1,9,No grouping,0.6865175114173515,3000.0,1.0,3.0,200.0
mid_v2,1,9,CQI k-means,0.6943281964710993,3678.6666666666665,1.0,3.013333333333333,245.24444444444444
mid_v2,1,9,Resource-cost k-means,0.6865175114173515,3000.0,1.0,3.0,200.0
mid_v2,1,9,Multi-feature k-means,0.6865175114173515,3000.0,1.0,3.0,200.0
mid_v2,1,9,Offline teacher,0.7104976710026035,3865.0,1.0,3.1,257.6666666666667
mid_v2,2,0,No grouping,0.685850844750685,3000.0,1.0,3.0,200.0
mid_v2,2,0,CQI k-means,0.7037015032701144,3779.0,1.0,3.06,251.93333333333334
mid_v2,2,0,Resource-cost k-means,0.685850844750685,3000.0,1.0,3.0,200.0
mid_v2,2,0,Multi-feature k-means,0.685850844750685,3000.0,1.0,3.0,200.0
mid_v2,2,0,Offline teacher,0.7342231836745655,4921.333333333333,0.9933333333333333,3.5167785234899327,328.0888888888889
mid_v2,2,1,No grouping,0.4279363916924877,1500.0,1.0,2.0,100.0
mid_v2,2,1,CQI k-means,0.6427453593046751,3588.0,1.0,2.8433333333333333,239.2
mid_v2,2,1,Resource-cost k-means,0.6653408595412931,2885.6666666666665,1.0,2.9066666666666667,192.37777777777777
mid_v2,2,1,Multi-feature k-means,0.5933820019246506,3385.0,1.0,2.7,225.66666666666666
mid_v2,2,1,Offline teacher,0.7176738426859023,5016.0,1.0,3.44,334.4
mid_v2,2,2,No grouping,0.6891841780840182,3000.0,1.0,3.0,200.0
mid_v2,2,2,CQI k-means,0.6909948631377659,3678.6666666666665,1.0,3.013333333333333,245.24444444444444
mid_v2,2,2,Resource-cost k-means,0.6891841780840182,3000.0,1.0,3.0,200.0
mid_v2,2,2,Multi-feature k-means,0.6891841780840182,3000.0,1.0,3.0,200.0
mid_v2,2,2,Offline teacher,0.7034329204696923,3822.0,1.0,3.08,254.8
mid_v2,2,3,No grouping,0.43060305835915436,1500.0,1.0,2.0,100.0
mid_v2,2,3,CQI k-means,0.5830227332373887,2285.0,1.0,2.5233333333333334,152.33333333333334
mid_v2,2,3,Resource-cost k-means,0.6603263022297686,2690.0,1.0,2.7933333333333334,179.33333333333334
mid_v2,2,3,Multi-feature k-means,0.610205859967265,2425.0,1.0,2.6166666666666667,161.66666666666666
mid_v2,2,3,Offline teacher,0.7213190133233871,3985.3333333333335,1.0,3.1466666666666665,265.68888888888887
mid_v2,2,4,No grouping,0.42460305835915435,1500.0,1.0,2.0,100.0
mid_v2,2,4,CQI k-means,0.5877018187384114,2340.0,1.0,2.56,156.0
mid_v2,2,4,Resource-cost k-means,0.6898014993363939,4848.0,1.0,3.32,323.2
mid_v2,2,4,Multi-feature k-means,0.6614302257262094,3610.8333333333335,1.0,2.9166666666666665,240.72222222222223
mid_v2,2,4,Offline teacher,0.7344311367606734,4161.0,0.9966666666666667,3.2441471571906355,277.4
mid_v2,2,5,No grouping,0.42260305835915435,1500.0,1.0,2.0,100.0
mid_v2,2,5,CQI k-means,0.6438588281290947,3709.3333333333335,1.0,2.8733333333333335,247.2888888888889
mid_v2,2,5,Resource-cost k-means,0.6630761546558707,2790.0,1.0,2.86,186.0
mid_v2,2,5,Multi-feature k-means,0.6584221644568086,4190.0,1.0,3.08,279.3333333333333
mid_v2,2,5,Offline teacher,0.7327174947106966,4120.0,1.0,3.2,274.6666666666667
mid_v2,2,6,No grouping,0.42593639169248765,1500.0,1.0,2.0,100.0
mid_v2,2,6,CQI k-means,0.5537601584306645,3490.0,1.0,2.68,232.66666666666666
mid_v2,2,6,Resource-cost k-means,0.6799629689334433,4396.5,1.0,3.19,293.1
mid_v2,2,6,Multi-feature k-means,0.6034359792255891,3368.0,1.0,2.72,224.53333333333333
mid_v2,2,6,Offline teacher,0.7185576821680295,4746.333333333333,0.9933333333333333,3.4161073825503356,316.4222222222222
mid_v2,2,7,No grouping,0.4299363916924877,1500.0,1.0,2.0,100.0
mid_v2,2,7,CQI k-means,0.5928601622083276,2996.5,1.0,2.65,199.76666666666668
