scenario_id,ue_id,user_index,rb_index,rate_kbps,sinr_db,cqi
simu5g_00000013,0,0,9,1128.0,27.7152692989442,14.0
simu5g_00000013,0,0,10,1128.0,30.4864377188948,14.0
simu5g_00000013,0,0,11,1160.0,16.5778388935925,15.0
simu5g_00000013,0,0,12,1128.0,32.9703284068861,14.0
simu5g_00000013,0,0,13,1128.0,24.7912091020279,14.0
simu5g_00000013,0,0,14,1128.0,29.3999106678772,14.0
simu5g_00000013,0,0,15,1160.0,30.0134842009102,15.0
simu5g_00000013,0,0,16,1128.0,22.9936864097953,14.0
simu5g_00000013,0,0,17,1160.0,31.4127801609748,15.0
simu5g_00000013,0,0,18,1160.0,31.1087611185698,15.0
simu5g_00000013,0,0,19,1128.0,23.685301991327,14.0
simu5g_00000013,0,0,20,1160.0,27.6701204538761,15.0
simu5g_00000013,0,0,21,888.0,29.0875179050405,12.0
simu5g_00000013,0,0,22,1160.0,33.9849630841634,15.0
simu5g_00000013,0,0,23,1160.0,34.401012975619,15.0
simu5g_00000013,0,0,24,984.0,22.6970948729305,13.0
simu5g_00000014,0,0,0,1160.0,27.8351200564614,15.0
simu5g_00000014,0,0,1,608.0,34.1081585684757,9.0
simu5g_00000014,0,0,2,1160.0,28.7072906616695,15.0
simu5g_00000014,0,0,3,984.0,20.5113922626905,13.0
simu5g_00000014,0,0,4,1160.0,29.9085665748156,15.0
simu5g_00000014,0,0,5,984.0,28.3055930387801,13.0
simu5g_00000014,0,0,6,1128.0,26.212559271275,14.0
simu5g_00000014,0,0,7,1160.0,22.8647890429918,15.0
simu5g_00000014,0,0,8,888.0,27.0544482917432,12.0
simu5g_00000014,0,0,9,1128.0,27.7206364503526,14.0
simu5g_00000014,0,0,10,1160.0,30.4918048703032,15.0
simu5g_00000014,0,0,11,1160.0,16.5832060450009,15.0
simu5g_00000014,0,0,12,1128.0,32.9756955582945,14.0
simu5g_00000014,0,0,13,1128.0,24.7965762534363,14.0
simu5g_00000014,0,0,14,1128.0,29.4052778192856,14.0
simu5g_00000014,0,0,15,1160.0,30.0188513523186,15.0
simu5g_00000014,0,0,16,1128.0,22.9990535612037,14.0
simu5g_00000014,0,0,17,1160.0,31.4181473123832,15.0
simu5g_00000014,0,0,18,1160.0,31.1141282699782,15.0
simu5g_00000014,0,0,19,1128.0,23.6906691427354,14.0
simu5g_00000014,0,0,20,1160.0,27.6754876052845,15.0
simu5g_00000014,0,0,21,888.0,29.0928850564488,12.0
simu5g_00000014,0,0,22,1160.0,33.9903302355718,15.0
simu5g_00000014,0,0,23,1160.0,34.4063801270274,15.0
simu5g_00000014,0,0,24,984.0,22.7024620243389,13.0
simu5g_00000015,15,0,0,1128.0,34.6716118534005,14.0
simu5g_00000015,15,0,1,1128.0,35.6745200514281,14.0
simu5g_00000015,15,0,2,1160.0,7.47360466077568,15.0
simu5g_00000015,15,0,3,1160.0,35.6125353417482,15.0
simu5g_00000015,15,0,4,984.0,36.5930397382427,13.0
simu5g_00000015,15,0,5,808.0,38.445569026299,11.0
simu5g_00000015,15,0,6,1160.0,34.2150027899225,15.0
simu5g_00000015,15,0,7,1128.0,22.6468392970975,14.0
simu5g_00000015,15,0,8,1160.0,34.5169034961748,15.0
simu5g_00000015,15,0,9,1160.0,36.1612690293158,15.0
simu5g_00000015,15,0,10,1160.0,31.6443167900107,15.0
simu5g_00000015,15,0,11,1160.0,37.0574798271865,15.0
simu5g_00000015,15,0,12,984.0,33.0369682986682,13.0
simu5g_00000015,15,0,13,1160.0,27.150572095984,15.0
simu5g_00000015,15,0,14,1128.0,33.7165922016131,14.0
simu5g_00000015,15,0,15,1128.0,25.375758630731,14.0
simu5g_00000015,15,0,16,1160.0,27.6148126526623,15.0
simu5g_00000015,15,0,17,1160.0,32.8481427493283,15.0
simu5g_00000015,15,0,18,1160.0,32.057285738125,15.0
