scenario_id,ue_id,user_index,cqi_t_minus_4,cqi_t_minus_3,cqi_t_minus_2,cqi_t_minus_1,cqi_now_raw,cqi_now,previous_quality,distance_m,speed_mps,direction_to_gnb,x_m,y_m,rsrp_dbm,rsrq_db,wideband_sinr_db,mcs
simu5g_00000031,31,1,13.4,13.4,13.4,13.4,13.4,13,3,149.93115390085669,1.00110710364446,0.7028617490975313,34.6191269250327,226.65,-72.099676,,27.400324,
simu5g_00000032,0,0,14.0,14.0,14.0,14.0,14.0,14,4,162.17550006748613,1.6389978099486,0.8177236631276549,226.65,412.614743984744,-71.657289,,27.842711,
simu5g_00000033,15,0,14.44,14.44,14.44,14.44,14.44,14,3,118.75046960862878,0.709568952411997,0.7122834231440603,223.35,35.4160090072012,-67.434708,,32.065292,
simu5g_00000033,31,1,13.4,13.4,13.4,13.4,13.4,13,3,149.8561400237724,1.06753734910773,0.7025012076472572,34.7258806599434,226.65,-72.090092,,27.409908,
simu5g_00000034,0,0,14.0,14.0,14.0,14.0,14.0,14,4,162.0382314562784,1.67901993405187,0.8173801997282051,226.65,412.446841991338,-71.649606,,27.850394,
simu5g_00000035,15,0,14.44,14.44,14.44,14.44,14.44,14,3,118.6974844903833,0.744038186516498,0.7119745421478922,223.35,35.4904128258528,-67.426038,,32.073962,
simu5g_00000035,31,1,13.4,13.4,13.4,13.4,13.4,13,3,149.77634285932464,1.13621146514459,0.7021168776454413,34.8395018064579,226.65,-72.079889,,27.420111,
simu5g_00000036,0,0,14.0,14.0,14.0,14.0,14.0,14,4,161.89656238517867,1.73358586167378,0.8170246573270071,226.65,412.273483405171,-71.64168,,27.85832,
simu5g_00000037,15,0,14.44,14.44,14.44,14.44,14.44,14,3,118.64191496829253,0.780676607358621,0.7116500061211581,223.35,35.5684804865887,-67.416939,,32.083061,
simu5g_00000037,31,1,13.4,13.4,13.4,13.4,13.4,13,3,149.6932416983334,1.18391825877974,0.701715756676232,34.9578936323359,226.65,-72.069255,,27.430745,
