dispersion,seed,load,scenario_index,n_scenarios_this_run,method,utility,adr_kbps,served_ratio,average_quality,system_spectral_efficiency,fairness
high,seed_0004,heavy,3,5,CQI+cost+switching 3-way union (former headline),-0.15,185.0,0.925,0.0,20.555555555555557,0.925
high,seed_0004,heavy,3,5,CQI+cost+regret-graph 3-way union,-0.1,190.0,0.95,0.0,21.11111111111111,0.95
high,seed_0004,heavy,3,5,CQI+cost+switching+regret-graph 4-way union (confirmatory-validated best),-0.1,190.0,0.95,0.0,21.11111111111111,0.95
high,seed_0004,heavy,4,5,CQI k-means,-0.755221733386452,207.5,0.6,0.4166666666666667,23.055555555555557,0.4804044630404463
high,seed_0004,heavy,4,5,CQI+cost 2-way union (paper method),-0.63805433346613,343.75,0.625,1.0,38.19444444444444,0.625
high,seed_0004,heavy,4,5,CQI+cost+switching 3-way union (former headline),-0.63805433346613,343.75,0.625,1.0,38.19444444444444,0.625
high,seed_0004,heavy,4,5,CQI+cost+regret-graph 3-way union,-0.63805433346613,343.75,0.625,1.0,38.19444444444444,0.625
high,seed_0004,heavy,4,5,CQI+cost+switching+regret-graph 4-way union (confirmatory-validated best),-0.63805433346613,343.75,0.625,1.0,38.19444444444444,0.625
high,seed_0005,light,0,5,CQI k-means,0.24826502228332012,1503.75,1.0,1.6,27.84722222222222,0.5749006880333053
high,seed_0005,light,0,5,CQI+cost 2-way union (paper method),0.24826502228332012,1503.75,1.0,1.6,27.84722222222222,0.5749006880333053
high,seed_0005,light,0,5,CQI+cost+switching 3-way union (former headline),0.24826502228332012,1503.75,1.0,1.6,27.84722222222222,0.5749006880333053
high,seed_0005,light,0,5,CQI+cost+regret-graph 3-way union,0.24826502228332012,1503.75,1.0,1.6,27.84722222222222,0.5749006880333053
high,seed_0005,light,0,5,CQI+cost+switching+regret-graph 4-way union (confirmatory-validated best),0.24826502228332012,1503.75,1.0,1.6,27.84722222222222,0.5749006880333053
high,seed_0005,light,1,5,CQI k-means,0.22590581337911927,1363.75,1.0,1.45,25.25462962962963,0.5336147224961894
high,seed_0005,light,1,5,CQI+cost 2-way union (paper method),0.2402570643924292,1077.5,1.0,1.35,19.953703703703702,0.7579606659050107
high,seed_0005,light,1,5,CQI+cost+switching 3-way union (former headline),0.2402570643924292,1077.5,1.0,1.35,19.953703703703702,0.7579606659050107
high,seed_0005,light,1,5,CQI+cost+regret-graph 3-way union,0.2402570643924292,1077.5,1.0,1.35,19.953703703703702,0.7579606659050107
high,seed_0005,light,1,5,CQI+cost+switching+regret-graph 4-way union (confirmatory-validated best),0.2402570643924292,1077.5,1.0,1.35,19.953703703703702,0.7579606659050107
high,seed_0005,light,2,5,CQI k-means,0.2459512979462101,1740.0,1.0,1.65,32.22222222222222,0.6094202898550725
high,seed_0005,light,2,5,CQI+cost 2-way union (paper method),0.275850703561678,1207.5,1.0,1.55,22.36111111111111,0.8318677792041078
high,seed_0005,light,2,5,CQI+cost+switching 3-way union (former headline),0.275850703561678,1207.5,1.0,1.55,22.36111111111111,0.8318677792041078
high,seed_0005,light,2,5,CQI+cost+regret-graph 3-way union,0.275850703561678,1207.5,1.0,1.55,22.36111111111111,0.8318677792041078
high,seed_0005,light,2,5,CQI+cost+switching+regret-graph 4-way union (confirmatory-validated best),0.275850703561678,1207.5,1.0,1.55,22.36111111111111,0.8318677792041078
high,seed_0005,light,3,5,CQI k-means,0.22359208904200917,1600.0,1.0,1.5,29.62962962962963,0.5663716814159292
high,seed_0005,light,3,5,CQI+cost 2-way union (paper method),0.25386227496768576,1058.75,1.0,1.425,19.60648148148148,0.7865981755186177
high,seed_0005,light,3,5,CQI+cost+switching 3-way union (former headline),0.25386227496768576,1058.75,1.0,1.425,19.60648148148148,0.7865981755186177
high,seed_0005,light,3,5,CQI+cost+regret-graph 3-way union,0.25386227496768576,1058.75,1.0,1.425,19.60648148148148,0.7865981755186177
high,seed_0005,light,3,5,CQI+cost+switching+regret-graph 4-way union (confirmatory-validated best),0.25386227496768576,1058.75,1.0,1.425,19.60648148148148,0.7865981755186177
high,seed_0005,light,4,5,CQI k-means,0.21844036638962921,883.75,1.0,1.225,16.36574074074074,0.7247129269848634
high,seed_0005,light,4,5,CQI+cost 2-way union (paper method),0.21844036638962921,883.75,1.0,1.225,16.36574074074074,0.7247129269848634
high,seed_0005,light,4,5,CQI+cost+switching 3-way union (former headline),0.21844036638962921,883.75,1.0,1.225,16.36574074074074,0.7247129269848634
high,seed_0005,light,4,5,CQI+cost+regret-graph 3-way union,0.21844036638962921,883.75,1.0,1.225,16.36574074074074,0.7247129269848634
high,seed_0005,light,4,5,CQI+cost+switching+regret-graph 4-way union (confirmatory-validated best),0.21844036638962921,883.75,1.0,1.225,16.36574074074074,0.7247129269848634
high,seed_0005,medium,0,5,CQI k-means,0.15127296646930727,752.5,1.0,0.85,27.87037037037037,0.5782550421240745
high,seed_0005,medium,0,5,CQI+cost 2-way union (paper method),0.15127296646930727,752.5,1.0,0.85,27.87037037037037,0.5782550421240745
high,seed_0005,medium,0,5,CQI+cost+switching 3-way union (former headline),0.15127296646930727,752.5,1.0,0.85,27.87037037037037,0.5782550421240745
high,seed_0005,medium,0,5,CQI+cost+regret-graph 3-way union,0.15127296646930727,752.5,1.0,0.85,27.87037037037037,0.5782550421240745
high,seed_0005,medium,0,5,CQI+cost+switching+regret-graph 4-way union (confirmatory-validated best),0.15127296646930727,752.5,1.0,0.85,27.87037037037037,0.5782550421240745
high,seed_0005,medium,1,5,CQI k-means,0.0,200.0,1.0,0.0,7.407407407407407,1.0
high,seed_0005,medium,1,5,CQI+cost 2-way union (paper method),0.0,200.0,1.0,0.0,7.407407407407407,1.0
high,seed_0005,medium,1,5,CQI+cost+switching 3-way union (former headline),0.0,200.0,1.0,0.0,7.407407407407407,1.0
high,seed_0005,medium,1,5,CQI+cost+regret-graph 3-way union,0.0,200.0,1.0,0.0,7.407407407407407,1.0
high,seed_0005,medium,1,5,CQI+cost+switching+regret-graph 4-way union (confirmatory-validated best),0.0,200.0,1.0,0.0,7.407407407407407,1.0
high,seed_0005,medium,2,5,CQI k-means,0.11194566653386988,418.75,1.0,0.625,15.50925925925926,0.8593032159264931
high,seed_0005,medium,2,5,CQI+cost 2-way union (paper method),0.1388126265019986,471.25,1.0,0.775,17.453703703703702,0.9122528883183568
high,seed_0005,medium,2,5,CQI+cost+switching 3-way union (former headline),0.1388126265019986,471.25,1.0,0.775,17.453703703703702,0.9122528883183568
high,seed_0005,medium,2,5,CQI+cost+regret-graph 3-way union,0.1388126265019986,471.25,1.0,0.775,17.453703703703702,0.9122528883183568
high,seed_0005,medium,2,5,CQI+cost+switching+regret-graph 4-way union (confirmatory-validated best),0.1388126265019986,471.25,1.0,0.775,17.453703703703702,0.9122528883183568
high,seed_0005,medium,3,5,CQI k-means,0.08955653322709592,375.0,1.0,0.5,13.88888888888889,0.8211678832116789
high,seed_0005,medium,3,5,CQI+cost 2-way union (paper method),0.12090131985657945,436.25,1.0,0.675,16.15740740740741,0.8762661870503597
high,seed_0005,medium,3,5,CQI+cost+switching 3-way union (former headline),0.12090131985657945,436.25,1.0,0.675,16.15740740740741,0.8762661870503597
high,seed_0005,medium,3,5,CQI+cost+regret-graph 3-way union,0.12090131985657945,436.25,1.0,0.675,16.15740740740741,0.8762661870503597
high,seed_0005,medium,3,5,CQI+cost+switching+regret-graph 4-way union (confirmatory-validated best),0.12090131985657945,436.25,1.0,0.675,16.15740740740741,0.8762661870503597
high,seed_0005,medium,4,5,CQI k-means,0.08955653322709592,375.0,1.0,0.5,13.88888888888889,0.8211678832116789
high,seed_0005,medium,4,5,CQI+cost 2-way union (paper method),0.08955653322709592,375.0,1.0,0.5,13.88888888888889,0.8211678832116789
high,seed_0005,medium,4,5,CQI+cost+switching 3-way union (former headline),0.08955653322709592,375.0,1.0,0.5,13.88888888888889,0.8211678832116789
high,seed_0005,medium,4,5,CQI+cost+regret-graph 3-way union,0.08955653322709592,375.0,1.0,0.5,13.88888888888889,0.8211678832116789
high,seed_0005,medium,4,5,CQI+cost+switching+regret-graph 4-way union (confirmatory-validated best),0.08955653322709592,375.0,1.0,0.5,13.88888888888889,0.8211678832116789
high,seed_0005,heavy,0,5,CQI k-means,-0.42387694675696846,298.75,0.75,0.5666666666666667,33.19444444444444,0.6304746136865342
high,seed_0005,heavy,0,5,CQI+cost 2-way union (paper method),-0.42387694675696846,298.75,0.75,0.5666666666666667,33.19444444444444,0.6304746136865342
high,seed_0005,heavy,0,5,CQI+cost+switching 3-way union (former headline),-0.42387694675696846,298.75,0.75,0.5666666666666667,33.19444444444444,0.6304746136865342
high,seed_0005,heavy,0,5,CQI+cost+regret-graph 3-way union,-0.2,180.0,0.9,0.0,20.0,0.9
high,seed_0005,heavy,0,5,CQI+cost+switching+regret-graph 4-way union (confirmatory-validated best),-0.2,180.0,0.9,0.0,20.0,0.9
high,seed_0005,heavy,1,5,CQI k-means,-0.532832600079678,271.25,0.7,0.5357142857142857,30.13888888888889,0.5819204152249134
high,seed_0005,heavy,1,5,CQI+cost 2-way union (paper method),-0.45,155.0,0.775,0.0,17.22222222222222,0.775
high,seed_0005,heavy,1,5,CQI+cost+switching 3-way union (former headline),-0.45,155.0,0.775,0.0,17.22222222222222,0.775
high,seed_0005,heavy,1,5,CQI+cost+regret-graph 3-way union,-0.3,170.0,0.85,0.0,18.88888888888889,0.85
high,seed_0005,heavy,1,5,CQI+cost+switching+regret-graph 4-way union (confirmatory-validated best),-0.3,170.0,0.85,0.0,18.88888888888889,0.85
high,seed_0005,heavy,2,5,CQI k-means,-0.3014878134501945,352.5,0.8,0.6875,39.166666666666664,0.7045003543586109
high,seed_0005,heavy,2,5,CQI+cost 2-way union (paper method),-0.1,190.0,0.95,0.0,21.11111111111111,0.95
high,seed_0005,heavy,2,5,CQI+cost+switching 3-way union (former headline),-0.1,190.0,0.95,0.0,21.11111111111111,0.95
high,seed_0005,heavy,2,5,CQI+cost+regret-graph 3-way union,-0.05,195.0,0.975,0.0,21.666666666666668,0.975
high,seed_0005,heavy,2,5,CQI+cost+switching+regret-graph 4-way union (confirmatory-validated best),-0.05,195.0,0.975,0.0,21.666666666666668,0.975
high,seed_0005,heavy,3,5,CQI k-means,-0.5,150.0,0.75,0.0,16.666666666666668,0.75
high,seed_0005,heavy,3,5,CQI+cost 2-way union (paper method),-0.35,165.0,0.825,0.0,18.333333333333332,0.825
high,seed_0005,heavy,3,5,CQI+cost+switching 3-way union (former headline),-0.35,165.0,0.825,0.0,18.333333333333332,0.825
high,seed_0005,heavy,3,5,CQI+cost+regret-graph 3-way union,-0.25,175.0,0.875,0.0,19.444444444444443,0.875
high,seed_0005,heavy,3,5,CQI+cost+switching+regret-graph 4-way union (confirmatory-validated best),-0.25,175.0,0.875,0.0,19.444444444444443,0.875
high,seed_0005,heavy,4,5,CQI k-means,-0.3238769467569685,308.75,0.8,0.53125,34.30555555555556,0.664007400957771
high,seed_0005,heavy,4,5,CQI+cost 2-way union (paper method),-0.3238769467569685,308.75,0.8,0.53125,34.30555555555556,0.664007400957771
high,seed_0005,heavy,4,5,CQI+cost+switching 3-way union (former headline),-0.3238769467569685,308.75,0.8,0.53125,34.30555555555556,0.664007400957771
high,seed_0005,heavy,4,5,CQI+cost+regret-graph 3-way union,-0.2,180.0,0.9,0.0,20.0,0.9
high,seed_0005,heavy,4,5,CQI+cost+switching+regret-graph 4-way union (confirmatory-validated best),-0.2,180.0,0.9,0.0,20.0,0.9
high,seed_0006,light,0,5,CQI k-means,0.1961084766132526,825.0,1.0,1.1,15.277777777777779,0.6787584143605087
high,seed_0006,light,0,5,CQI+cost 2-way union (paper method),0.2224602448078048,1012.5,1.0,1.25,18.75,0.7213060686015831
high,seed_0006,light,0,5,CQI+cost+switching 3-way union (former headline),0.2224602448078048,1012.5,1.0,1.25,18.75,0.7213060686015831
high,seed_0006,light,0,5,CQI+cost+regret-graph 3-way union,0.2224602448078048,1012.5,1.0,1.25,18.75,0.7213060686015831
high,seed_0006,light,0,5,CQI+cost+switching+regret-graph 4-way union (confirmatory-validated best),0.2224602448078048,1012.5,1.0,1.25,18.75,0.7213060686015831
high,seed_0006,light,1,5,CQI k-means,0.2012328801378082,1460.0,1.0,1.35,27.037037037037038,0.5234774066797643
high,seed_0006,light,1,5,CQI+cost 2-way union (paper method),0.2012328801378082,1460.0,1.0,1.35,27.037037037037038,0.5234774066797643
high,seed_0006,light,1,5,CQI+cost+switching 3-way union (former headline),0.2012328801378082,1460.0,1.0,1.35,27.037037037037038,0.5234774066797643
high,seed_0006,light,1,5,CQI+cost+regret-graph 3-way union,0.2012328801378082,1460.0,1.0,1.35,27.037037037037038,0.5234774066797643
high,seed_0006,light,1,5,CQI+cost+switching+regret-graph 4-way union (confirmatory-validated best),0.2012328801378082,1460.0,1.0,1.35,27.037037037037038,0.5234774066797643
high,seed_0006,light,2,5,CQI k-means,0.21356183501549258,980.0,1.0,1.2,18.14814814814815,0.7030746705710103
high,seed_0006,light,2,5,CQI+cost 2-way union (paper method),0.21356183501549258,980.0,1.0,1.2,18.14814814814815,0.7030746705710103
high,seed_0006,light,2,5,CQI+cost+switching 3-way union (former headline),0.21356183501549258,980.0,1.0,1.2,18.14814814814815,0.7030746705710103
high,seed_0006,light,2,5,CQI+cost+regret-graph 3-way union,0.21356183501549258,980.0,1.0,1.2,18.14814814814815,0.7030746705710103
high,seed_0006,light,2,5,CQI+cost+switching+regret-graph 4-way union (confirmatory-validated best),0.21356183501549258,980.0,1.0,1.2,18.14814814814815,0.7030746705710103
high,seed_0006,light,3,5,CQI k-means,0.16906978605393166,817.5,1.0,0.95,15.13888888888889,0.6132656572608396
high,seed_0006,light,3,5,CQI+cost 2-way union (paper method),0.16906978605393166,817.5,1.0,0.95,15.13888888888889,0.6132656572608396
high,seed_0006,light,3,5,CQI+cost+switching 3-way union (former headline),0.16906978605393166,817.5,1.0,0.95,15.13888888888889,0.6132656572608396
high,seed_0006,light,3,5,CQI+cost+regret-graph 3-way union,0.16906978605393166,817.5,1.0,0.95,15.13888888888889,0.6132656572608396
high,seed_0006,light,3,5,CQI+cost+switching+regret-graph 4-way union (confirmatory-validated best),0.16906978605393166,817.5,1.0,0.95,15.13888888888889,0.6132656572608396
high,seed_0006,light,4,5,CQI k-means,0.231931089904091,895.0,1.0,1.3,16.574074074074073,0.7590855247571665
high,seed_0006,light,4,5,CQI+cost 2-way union (paper method),0.231931089904091,895.0,1.0,1.3,16.574074074074073,0.7590855247571665
high,seed_0006,light,4,5,CQI+cost+switching 3-way union (former headline),0.231931089904091,895.0,1.0,1.3,16.574074074074073,0.7590855247571665
high,seed_0006,light,4,5,CQI+cost+regret-graph 3-way union,0.231931089904091,895.0,1.0,1.3,16.574074074074073,0.7590855247571665
high,seed_0006,light,4,5,CQI+cost+switching+regret-graph 4-way union (confirmatory-validated best),0.231931089904091,895.0,1.0,1.3,16.574074074074073,0.7590855247571665
high,seed_0006,medium,0,5,CQI k-means,0.08955653322709592,375.0,1.0,0.5,13.88888888888889,0.8211678832116789
high,seed_0006,medium,0,5,CQI+cost 2-way union (paper method),0.08955653322709592,375.0,1.0,0.5,13.88888888888889,0.8211678832116789
high,seed_0006,medium,0,5,CQI+cost+switching 3-way union (former headline),0.08955653322709592,375.0,1.0,0.5,13.88888888888889,0.8211678832116789
high,seed_0006,medium,0,5,CQI+cost+regret-graph 3-way union,0.08955653322709592,375.0,1.0,0.5,13.88888888888889,0.8211678832116789
high,seed_0006,medium,0,5,CQI+cost+switching+regret-graph 4-way union (confirmatory-validated best),0.08955653322709592,375.0,1.0,0.5,13.88888888888889,0.8211678832116789
high,seed_0006,medium,1,5,CQI k-means,0.0,200.0,1.0,0.0,7.407407407407407,1.0
high,seed_0006,medium,1,5,CQI+cost 2-way union (paper method),0.0,200.0,1.0,0.0,7.407407407407407,1.0
high,seed_0006,medium,1,5,CQI+cost+switching 3-way union (former headline),0.0,200.0,1.0,0.0,7.407407407407407,1.0
high,seed_0006,medium,1,5,CQI+cost+regret-graph 3-way union,0.0,200.0,1.0,0.0,7.407407407407407,1.0
high,seed_0006,medium,1,5,CQI+cost+switching+regret-graph 4-way union (confirmatory-validated best),0.0,200.0,1.0,0.0,7.407407407407407,1.0
high,seed_0006,medium,2,5,CQI k-means,0.0,200.0,1.0,0.0,7.407407407407407,1.0
high,seed_0006,medium,2,5,CQI+cost 2-way union (paper method),0.0,200.0,1.0,0.0,7.407407407407407,1.0
high,seed_0006,medium,2,5,CQI+cost+switching 3-way union (former headline),0.0,200.0,1.0,0.0,7.407407407407407,1.0
high,seed_0006,medium,2,5,CQI+cost+regret-graph 3-way union,0.0,200.0,1.0,0.0,7.407407407407407,1.0
high,seed_0006,medium,2,5,CQI+cost+switching+regret-graph 4-way union (confirmatory-validated best),0.0,200.0,1.0,0.0,7.407407407407407,1.0
high,seed_0006,medium,3,5,CQI k-means,0.0,200.0,1.0,0.0,7.407407407407407,1.0
high,seed_0006,medium,3,5,CQI+cost 2-way union (paper method),0.0,200.0,1.0,0.0,7.407407407407407,1.0
high,seed_0006,medium,3,5,CQI+cost+switching 3-way union (former headline),0.0,200.0,1.0,0.0,7.407407407407407,1.0
high,seed_0006,medium,3,5,CQI+cost+regret-graph 3-way union,0.0044778266613547954,208.75,1.0,0.025,7.731481481481482,0.9358724832214765
high,seed_0006,medium,3,5,CQI+cost+switching+regret-graph 4-way union (confirmatory-validated best),0.0044778266613547954,208.75,1.0,0.025,7.731481481481482,0.9358724832214765
high,seed_0006,medium,4,5,CQI k-means,0.0,200.0,1.0,0.0,7.407407407407407,1.0
high,seed_0006,medium,4,5,CQI+cost 2-way union (paper method),0.0,200.0,1.0,0.0,7.407407407407407,1.0
high,seed_0006,medium,4,5,CQI+cost+switching 3-way union (former headline),0.0,200.0,1.0,0.0,7.407407407407407,1.0
high,seed_0006,medium,4,5,CQI+cost+regret-graph 3-way union,0.07015741313148219,522.5,0.95,1.0,19.35185185185185,0.95
high,seed_0006,medium,4,5,CQI+cost+switching+regret-graph 4-way union (confirmatory-validated best),0.07015741313148219,522.5,0.95,1.0,19.35185185185185,0.95
high,seed_0006,heavy,0,5,CQI k-means,-0.5283547734183233,280.0,0.7,0.5714285714285714,31.11111111111111,0.5894736842105263
high,seed_0006,heavy,0,5,CQI+cost 2-way union (paper method),-0.5283547734183233,280.0,0.7,0.5714285714285714,31.11111111111111,0.5894736842105263
high,seed_0006,heavy,0,5,CQI+cost+switching 3-way union (former headline),-0.5283547734183233,280.0,0.7,0.5714285714285714,31.11111111111111,0.5894736842105263
high,seed_0006,heavy,0,5,CQI+cost+regret-graph 3-way union,-0.5283547734183233,280.0,0.7,0.5714285714285714,31.11111111111111,0.5894736842105263
high,seed_0006,heavy,0,5,CQI+cost+switching+regret-graph 4-way union (confirmatory-validated best),-0.5283547734183233,280.0,0.7,0.5714285714285714,31.11111111111111,0.5894736842105263
high,seed_0006,heavy,1,5,CQI k-means,-0.432832600079678,281.25,0.75,0.5,31.25,0.6158759124087592
high,seed_0006,heavy,1,5,CQI+cost 2-way union (paper method),-0.432832600079678,281.25,0.75,0.5,31.25,0.6158759124087592
high,seed_0006,heavy,1,5,CQI+cost+switching 3-way union (former headline),-0.432832600079678,281.25,0.75,0.5,31.25,0.6158759124087592
high,seed_0006,heavy,1,5,CQI+cost+regret-graph 3-way union,-0.432832600079678,281.25,0.75,0.5,31.25,0.6158759124087592
high,seed_0006,heavy,1,5,CQI+cost+switching+regret-graph 4-way union (confirmatory-validated best),-0.432832600079678,281.25,0.75,0.5,31.25,0.6158759124087592
high,seed_0006,heavy,2,5,CQI k-means,-0.5917882534023876,248.75,0.675,0.48148148148148145,27.63888888888889,0.5509321090706734
high,seed_0006,heavy,2,5,CQI+cost 2-way union (paper method),-0.5917882534023876,248.75,0.675,0.48148148148148145,27.63888888888889,0.5509321090706734
high,seed_0006,heavy,2,5,CQI+cost+switching 3-way union (former headline),-0.5917882534023876,248.75,0.675,0.48148148148148145,27.63888888888889,0.5509321090706734
high,seed_0006,heavy,2,5,CQI+cost+regret-graph 3-way union,-0.5917882534023876,248.75,0.675,0.48148148148148145,27.63888888888889,0.5509321090706734
high,seed_0006,heavy,2,5,CQI+cost+switching+regret-graph 4-way union (confirmatory-validated best),-0.5917882534023876,248.75,0.675,0.48148148148148145,27.63888888888889,0.5509321090706734
high,seed_0006,heavy,3,5,CQI k-means,-0.7641773867091616,190.0,0.6,0.3333333333333333,21.11111111111111,0.4718954248366013
high,seed_0006,heavy,3,5,CQI+cost 2-way union (paper method),-0.35,165.0,0.825,0.0,18.333333333333332,0.825
high,seed_0006,heavy,3,5,CQI+cost+switching 3-way union (former headline),-0.35,165.0,0.825,0.0,18.333333333333332,0.825
high,seed_0006,heavy,3,5,CQI+cost+regret-graph 3-way union,-0.35,165.0,0.825,0.0,18.333333333333332,0.825
high,seed_0006,heavy,3,5,CQI+cost+switching+regret-graph 4-way union (confirmatory-validated best),-0.35,165.0,0.825,0.0,18.333333333333332,0.825
high,seed_0006,heavy,4,5,CQI k-means,-1.0,100.0,0.5,0.0,11.11111111111111,0.5
high,seed_0006,heavy,4,5,CQI+cost 2-way union (paper method),-0.5,150.0,0.75,0.0,16.666666666666668,0.75
high,seed_0006,heavy,4,5,CQI+cost+switching 3-way union (former headline),-0.5,150.0,0.75,0.0,16.666666666666668,0.75
high,seed_0006,heavy,4,5,CQI+cost+regret-graph 3-way union,-0.5,150.0,0.75,0.0,16.666666666666668,0.75
high,seed_0006,heavy,4,5,CQI+cost+switching+regret-graph 4-way union (confirmatory-validated best),-0.5,150.0,0.75,0.0,16.666666666666668,0.75
high,seed_0007,light,0,5,CQI k-means,0.16487817704456384,733.75,1.0,0.925,13.587962962962964,0.6170206288947783
high,seed_0007,light,0,5,CQI+cost 2-way union (paper method),0.18686660563855606,882.5,1.0,1.05,16.34259259259259,0.6488700270776921
high,seed_0007,light,0,5,CQI+cost+switching 3-way union (former headline),0.18686660563855606,882.5,1.0,1.05,16.34259259259259,0.6488700270776921
high,seed_0007,light,0,5,CQI+cost+regret-graph 3-way union,0.18686660563855606,882.5,1.0,1.05,16.34259259259259,0.6488700270776921
high,seed_0007,light,0,5,CQI+cost+switching+regret-graph 4-way union (confirmatory-validated best),0.18686660563855606,882.5,1.0,1.05,16.34259259259259,0.6488700270776921
high,seed_0007,light,1,5,CQI k-means,0.21356183501549258,980.0,1.0,1.2,18.14814814814815,0.7030746705710103
high,seed_0007,light,1,5,CQI+cost 2-way union (paper method),0.21356183501549258,980.0,1.0,1.2,18.14814814814815,0.7030746705710103
high,seed_0007,light,1,5,CQI+cost+switching 3-way union (former headline),0.21356183501549258,980.0,1.0,1.2,18.14814814814815,0.7030746705710103
high,seed_0007,light,1,5,CQI+cost+regret-graph 3-way union,0.21356183501549258,980.0,1.0,1.2,18.14814814814815,0.7030746705710103
high,seed_0007,light,1,5,CQI+cost+switching+regret-graph 4-way union (confirmatory-validated best),0.21356183501549258,980.0,1.0,1.2,18.14814814814815,0.7030746705710103
high,seed_0007,light,2,5,CQI k-means,0.24542181341855276,906.25,1.0,1.375,16.78240740740741,0.795196671709531
high,seed_0007,light,2,5,CQI+cost 2-way union (paper method),0.24542181341855276,906.25,1.0,1.375,16.78240740740741,0.795196671709531
high,seed_0007,light,2,5,CQI+cost+switching 3-way union (former headline),0.24542181341855276,906.25,1.0,1.375,16.78240740740741,0.795196671709531
high,seed_0007,light,2,5,CQI+cost+regret-graph 3-way union,0.24542181341855276,906.25,1.0,1.375,16.78240740740741,0.795196671709531
high,seed_0007,light,2,5,CQI+cost+switching+regret-graph 4-way union (confirmatory-validated best),0.24542181341855276,906.25,1.0,1.375,16.78240740740741,0.795196671709531
high,seed_0007,light,3,5,CQI k-means,0.19174513701269263,786.25,1.0,1.075,14.560185185185185,0.6778853402782538
high,seed_0007,light,3,5,CQI+cost 2-way union (paper method),0.19174513701269263,786.25,1.0,1.075,14.560185185185185,0.6778853402782538
high,seed_0007,light,3,5,CQI+cost+switching 3-way union (former headline),0.19174513701269263,786.25,1.0,1.075,14.560185185185185,0.6778853402782538
high,seed_0007,light,3,5,CQI+cost+regret-graph 3-way union,0.19174513701269263,786.25,1.0,1.075,14.560185185185185,0.6778853402782538
high,seed_0007,light,3,5,CQI+cost+switching+regret-graph 4-way union (confirmatory-validated best),0.19174513701269263,786.25,1.0,1.075,14.560185185185185,0.6778853402782538
high,seed_0007,light,4,5,CQI k-means,0.23612269891345877,978.75,1.0,1.325,18.125,0.7528476349526008
high,seed_0007,light,4,5,CQI+cost 2-way union (paper method),0.2491554741847414,1110.0,1.0,1.4,20.555555555555557,0.7763705103969755
high,seed_0007,light,4,5,CQI+cost+switching 3-way union (former headline),0.2491554741847414,1110.0,1.0,1.4,20.555555555555557,0.7763705103969755
high,seed_0007,light,4,5,CQI+cost+regret-graph 3-way union,0.2491554741847414,1110.0,1.0,1.4,20.555555555555557,0.7763705103969755
high,seed_0007,light,4,5,CQI+cost+switching+regret-graph 4-way union (confirmatory-validated best),0.2491554741847414,1110.0,1.0,1.4,20.555555555555557,0.7763705103969755
high,seed_0007,medium,0,5,CQI k-means,0.08060087990438633,357.5,1.0,0.45,13.24074074074074,0.8082608695652174
high,seed_0007,medium,0,5,CQI+cost 2-way union (paper method),0.08060087990438633,357.5,1.0,0.45,13.24074074074074,0.8082608695652174
high,seed_0007,medium,0,5,CQI+cost+switching 3-way union (former headline),0.08060087990438633,357.5,1.0,0.45,13.24074074074074,0.8082608695652174
high,seed_0007,medium,0,5,CQI+cost+regret-graph 3-way union,0.08060087990438633,357.5,1.0,0.45,13.24074074074074,0.8082608695652174
high,seed_0007,medium,0,5,CQI+cost+switching+regret-graph 4-way union (confirmatory-validated best),0.08060087990438633,357.5,1.0,0.45,13.24074074074074,0.8082608695652174
high,seed_0007,medium,1,5,CQI k-means,0.1074678398725151,410.0,1.0,0.6,15.185185185185185,0.8511392405063292
high,seed_0007,medium,1,5,CQI+cost 2-way union (paper method),0.1074678398725151,410.0,1.0,0.6,15.185185185185185,0.8511392405063292
high,seed_0007,medium,1,5,CQI+cost+switching 3-way union (former headline),0.1074678398725151,410.0,1.0,0.6,15.185185185185185,0.8511392405063292
high,seed_0007,medium,1,5,CQI+cost+regret-graph 3-way union,0.1074678398725151,410.0,1.0,0.6,15.185185185185185,0.8511392405063292
high,seed_0007,medium,1,5,CQI+cost+switching+regret-graph 4-way union (confirmatory-validated best),0.1074678398725151,410.0,1.0,0.6,15.185185185185185,0.8511392405063292
high,seed_0007,medium,2,5,CQI k-means,0.1334761468846829,687.5,1.0,0.75,25.462962962962962,0.5440647482014388
high,seed_0007,medium,2,5,CQI+cost 2-way union (paper method),0.1334761468846829,687.5,1.0,0.75,25.462962962962962,0.5440647482014388
high,seed_0007,medium,2,5,CQI+cost+switching 3-way union (former headline),0.1334761468846829,687.5,1.0,0.75,25.462962962962962,0.5440647482014388
high,seed_0007,medium,2,5,CQI+cost+regret-graph 3-way union,0.1334761468846829,687.5,1.0,0.75,25.462962962962962,0.5440647482014388
high,seed_0007,medium,2,5,CQI+cost+switching+regret-graph 4-way union (confirmatory-validated best),0.1334761468846829,687.5,1.0,0.75,25.462962962962962,0.5440647482014388
high,seed_0007,medium,3,5,CQI k-means,0.07612305324303152,348.75,1.0,0.425,12.916666666666666,0.8024845360824743
high,seed_0007,medium,3,5,CQI+cost 2-way union (paper method),0.07612305324303152,348.75,1.0,0.425,12.916666666666666,0.8024845360824743
high,seed_0007,medium,3,5,CQI+cost+switching 3-way union (former headline),0.07612305324303152,348.75,1.0,0.425,12.916666666666666,0.8024845360824743
high,seed_0007,medium,3,5,CQI+cost+regret-graph 3-way union,0.07612305324303152,348.75,1.0,0.425,12.916666666666666,0.8024845360824743
