timestamp_s,ue_id,serving_gnb,wideband_cqi,previous_quality,total_rbs,rb_available,wideband_sinr_db,rsrp_dbm,rsrq_db,mcs
7.7,15,gnb_1,14.840000,3,25,7,35.884204,-63.615796,,
7.7,31,gnb_1,14.880000,3,25,7,18.812019,-80.687981,,
7.8,0,gnb_2,13.600000,3,25,7,22.516787,-76.983213,,
7.8,1,gnb_2,13.440000,3,25,7,19.015745,-80.484255,,
7.8,15,gnb_1,14.840000,3,25,7,35.915842,-63.584158,,
7.8,31,gnb_1,14.880000,3,25,7,23.001216,-76.498784,,
7.9,0,gnb_2,13.600000,3,25,7,22.534341,-76.965659,,
7.9,1,gnb_2,13.440000,3,25,7,19.030238,-80.469762,,
7.9,15,gnb_1,14.840000,3,25,7,35.947861,-63.552139,,
7.9,31,gnb_1,14.880000,3,25,7,23.041402,-76.458598,,
8.0,0,gnb_2,13.600000,3,25,7,22.552070,-76.947930,,
8.0,1,gnb_2,13.120000,3,25,7,19.045081,-80.454919,,
8.0,15,gnb_1,14.880000,3,25,7,35.980201,-63.519799,,
8.0,31,gnb_1,14.880000,3,25,7,23.082187,-76.417813,,
8.1,0,gnb_2,13.600000,3,25,7,22.569966,-76.930034,,
8.1,1,gnb_2,13.120000,3,25,7,19.060338,-80.439662,,
8.1,15,gnb_1,14.880000,3,25,7,36.012683,-63.487317,,
8.1,31,gnb_1,14.880000,3,25,7,23.123830,-76.376170,,
8.2,0,gnb_2,13.600000,3,25,7,22.588069,-76.911931,,
8.2,1,gnb_2,13.120000,3,25,7,19.075955,-80.424045,,
8.2,15,gnb_1,14.880000,3,25,7,36.045938,-63.454062,,
8.2,2,gnb_2,13.520000,2,25,7,18.994764,-80.505236,,
8.2,31,gnb_1,14.880000,3,25,7,23.166388,-76.333612,,
8.3,0,gnb_2,13.600000,2,25,7,22.606321,-76.893679,,
8.3,1,gnb_2,13.120000,2,25,7,19.091876,-80.408124,,
8.3,15,gnb_1,14.880000,3,25,7,36.079732,-63.420268,,
8.3,2,gnb_2,13.520000,1,25,7,18.995855,-80.504145,,
8.3,31,gnb_1,14.880000,3,25,7,23.209390,-76.290610,,
8.4,0,gnb_2,13.600000,2,25,7,22.624659,-76.875341,,
8.4,1,gnb_2,13.120000,2,25,7,19.108084,-80.391916,,
8.4,15,gnb_1,14.880000,3,25,7,36.114083,-63.385917,,
8.4,2,gnb_2,13.520000,1,25,7,18.997504,-80.502496,,
8.4,31,gnb_1,14.760000,3,25,7,23.252918,-76.247082,,
8.5,0,gnb_2,13.600000,2,25,7,21.481494,-78.018506,,
8.5,1,gnb_2,13.120000,2,25,7,19.124728,-80.375272,,
8.5,15,gnb_1,14.880000,3,25,7,36.148977,-63.351023,,
8.5,2,gnb_2,13.520000,1,25,7,18.999618,-80.500382,,
8.5,31,gnb_1,14.760000,3,25,7,23.297377,-76.202623,,
8.6,0,gnb_2,13.600000,2,25,7,21.500101,-77.999899,,
8.6,1,gnb_2,13.120000,2,25,7,19.141662,-80.358338,,
8.6,15,gnb_1,14.880000,3,25,7,36.184083,-63.315917,,
8.6,2,gnb_2,13.520000,1,25,7,19.002173,-80.497827,,
8.6,31,gnb_1,14.760000,3,25,7,23.342551,-76.157449,,
8.7,0,gnb_2,13.600000,2,25,7,21.518907,-77.981093,,
8.7,1,gnb_2,13.160000,2,25,7,32.600463,-66.899537,,
8.7,15,gnb_1,14.880000,3,25,7,36.219581,-63.280419,,
8.7,2,gnb_2,13.520000,2,25,7,19.005189,-80.494811,,
8.7,31,gnb_1,14.760000,3,25,7,23.388285,-76.111715,,
8.8,0,gnb_2,13.600000,2,25,7,21.537814,-77.962186,,
8.8,1,gnb_2,12.960000,2,25,7,32.618351,-66.881649,,
8.8,15,gnb_1,14.880000,3,25,7,36.255639,-63.244361,,
8.8,2,gnb_2,13.520000,2,25,7,19.008644,-80.491356,,
8.8,31,gnb_1,14.760000,3,25,7,23.434690,-76.065310,,
8.9,0,gnb_2,13.600000,2,25,7,21.556939,-77.943061,,
8.9,1,gnb_2,12.960000,2,25,7,32.636566,-66.863434,,
8.9,15,gnb_1,14.880000,3,25,7,36.291882,-63.208118,,
8.9,2,gnb_2,13.520000,2,25,7,19.012524,-80.487476,,
8.9,31,gnb_1,14.800000,3,25,7,23.481955,-76.018045,,
9.0,0,gnb_2,13.600000,2,25,7,21.576210,-77.923790,,
9.0,1,gnb_2,12.960000,2,25,7,32.655093,-66.844907,,
9.0,15,gnb_1,14.920000,3,25,7,36.328825,-63.171175,,
9.0,2,gnb_2,13.520000,2,25,7,19.016883,-80.483117,,
9.0,31,gnb_1,14.840000,3,25,7,19.475566,-80.024434,,
9.1,0,gnb_2,13.600000,2,25,7,21.595674,-77.904326,,
9.1,1,gnb_2,12.960000,2,25,7,32.673914,-66.826086,,
9.1,15,gnb_1,14.920000,3,25,7,36.366227,-63.133773,,
9.1,2,gnb_2,13.520000,2,25,7,19.021584,-80.478416,,
9.1,31,gnb_1,14.840000,3,25,7,19.524227,-79.975773,,
9.2,0,gnb_2,13.600000,2,25,7,21.615371,-77.884629,,
9.2,1,gnb_2,12.960000,2,25,7,32.693219,-66.806781,,
9.2,15,gnb_1,14.920000,3,25,7,36.404141,-63.095859,,
9.2,2,gnb_2,13.520000,2,25,7,19.026683,-80.473317,,
9.2,31,gnb_1,14.840000,3,25,7,19.573217,-79.926783,,
9.3,0,gnb_2,13.600000,2,25,7,21.635242,-77.864758,,
9.3,1,gnb_2,12.960000,2,25,7,32.712899,-66.787101,,
9.3,15,gnb_1,14.920000,3,25,7,36.442531,-63.057469,,
9.3,2,gnb_2,13.520000,2,25,7,19.032287,-80.467713,,
9.3,31,gnb_1,14.840000,3,25,7,19.622997,-79.877003,,
9.4,0,gnb_2,13.680000,2,25,7,21.655351,-77.844649,,
9.4,1,gnb_2,12.960000,2,25,7,32.732953,-66.767047,,
9.4,15,gnb_1,14.920000,3,25,7,36.481165,-63.018835,,
9.4,2,gnb_2,13.520000,2,25,7,19.038250,-80.461750,,
9.4,31,gnb_1,14.840000,3,25,7,19.673258,-79.826742,,
9.5,0,gnb_2,13.680000,2,25,7,21.675504,-77.824496,,
9.5,1,gnb_2,13.240000,2,25,7,32.753284,-66.746716,,
