timestamp_s,ue_node_id,gnb_node_id,ue_module_path,band_index,cqi,tbs_bits_per_slot,total_bands,wideband_cqi,itbs
1.824,2049,1,Highway.car[0],17,15,1160,25,0,26
1.824,2049,1,Highway.car[0],18,15,1160,25,0,26
1.824,2049,1,Highway.car[0],19,15,1160,25,0,26
1.824,2049,1,Highway.car[0],20,15,1160,25,0,26
1.824,2049,1,Highway.car[0],21,15,1160,25,0,26
1.824,2049,1,Highway.car[0],22,15,1160,25,0,26
1.824,2049,1,Highway.car[0],23,15,1160,25,0,26
1.824,2049,1,Highway.car[0],24,15,1160,25,0,26
1.83,2049,1,Highway.car[0],0,15,1160,25,0,26
1.83,2049,1,Highway.car[0],1,15,1160,25,0,26
1.83,2049,1,Highway.car[0],2,15,1160,25,0,26
1.83,2049,1,Highway.car[0],3,15,1160,25,0,26
1.83,2049,1,Highway.car[0],4,15,1160,25,0,26
1.83,2049,1,Highway.car[0],5,15,1160,25,0,26
1.83,2049,1,Highway.car[0],6,15,1160,25,0,26
1.83,2049,1,Highway.car[0],7,15,1160,25,0,26
1.83,2049,1,Highway.car[0],8,15,1160,25,0,26
1.83,2049,1,Highway.car[0],9,15,1160,25,0,26
1.83,2049,1,Highway.car[0],10,15,1160,25,0,26
1.83,2049,1,Highway.car[0],11,15,1160,25,0,26
1.83,2049,1,Highway.car[0],12,15,1160,25,0,26
1.83,2049,1,Highway.car[0],13,15,1160,25,0,26
1.83,2049,1,Highway.car[0],14,15,1160,25,0,26
1.83,2049,1,Highway.car[0],15,15,1160,25,0,26
1.83,2049,1,Highway.car[0],16,15,1160,25,0,26
1.83,2049,1,Highway.car[0],17,15,1160,25,0,26
1.83,2049,1,Highway.car[0],18,15,1160,25,0,26
1.83,2049,1,Highway.car[0],19,15,1160,25,0,26
1.83,2049,1,Highway.car[0],20,15,1160,25,0,26
1.83,2049,1,Highway.car[0],21,15,1160,25,0,26
1.83,2049,1,Highway.car[0],22,15,1160,25,0,26
1.83,2049,1,Highway.car[0],23,15,1160,25,0,26
1.83,2049,1,Highway.car[0],24,15,1160,25,0,26
1.836,2049,1,Highway.car[0],0,15,1160,25,0,26
1.836,2049,1,Highway.car[0],1,15,1160,25,0,26
1.836,2049,1,Highway.car[0],2,15,1160,25,0,26
1.836,2049,1,Highway.car[0],3,15,1160,25,0,26
1.836,2049,1,Highway.car[0],4,15,1160,25,0,26
1.836,2049,1,Highway.car[0],5,15,1160,25,0,26
1.836,2049,1,Highway.car[0],6,15,1160,25,0,26
1.836,2049,1,Highway.car[0],7,15,1160,25,0,26
1.836,2049,1,Highway.car[0],8,15,1160,25,0,26
1.836,2049,1,Highway.car[0],9,15,1160,25,0,26
1.836,2049,1,Highway.car[0],10,15,1160,25,0,26
1.836,2049,1,Highway.car[0],11,15,1160,25,0,26
1.836,2049,1,Highway.car[0],12,15,1160,25,0,26
1.836,2049,1,Highway.car[0],13,15,1160,25,0,26
1.836,2049,1,Highway.car[0],14,15,1160,25,0,26
1.836,2049,1,Highway.car[0],15,15,1160,25,0,26
1.836,2049,1,Highway.car[0],16,15,1160,25,0,26
1.836,2049,1,Highway.car[0],17,15,1160,25,0,26
1.836,2049,1,Highway.car[0],18,15,1160,25,0,26
1.836,2049,1,Highway.car[0],19,15,1160,25,0,26
1.836,2049,1,Highway.car[0],20,15,1160,25,0,26
1.836,2049,1,Highway.car[0],21,15,1160,25,0,26
1.836,2049,1,Highway.car[0],22,15,1160,25,0,26
1.836,2049,1,Highway.car[0],23,15,1160,25,0,26
1.836,2049,1,Highway.car[0],24,15,1160,25,0,26
1.842,2049,1,Highway.car[0],0,15,1160,25,0,26
1.842,2049,1,Highway.car[0],1,15,1160,25,0,26
1.842,2049,1,Highway.car[0],2,15,1160,25,0,26
1.842,2049,1,Highway.car[0],3,15,1160,25,0,26
1.842,2049,1,Highway.car[0],4,15,1160,25,0,26
1.842,2049,1,Highway.car[0],5,15,1160,25,0,26
1.842,2049,1,Highway.car[0],6,15,1160,25,0,26
1.842,2049,1,Highway.car[0],7,15,1160,25,0,26
1.842,2049,1,Highway.car[0],8,15,1160,25,0,26
1.842,2049,1,Highway.car[0],9,15,1160,25,0,26
1.842,2049,1,Highway.car[0],10,15,1160,25,0,26
1.842,2049,1,Highway.car[0],11,15,1160,25,0,26
1.842,2049,1,Highway.car[0],12,15,1160,25,0,26
1.842,2049,1,Highway.car[0],13,15,1160,25,0,26
1.842,2049,1,Highway.car[0],14,15,1160,25,0,26
1.842,2049,1,Highway.car[0],15,15,1160,25,0,26
1.842,2049,1,Highway.car[0],16,15,1160,25,0,26
1.842,2049,1,Highway.car[0],17,15,1160,25,0,26
1.842,2049,1,Highway.car[0],18,15,1160,25,0,26
1.842,2049,1,Highway.car[0],19,15,1160,25,0,26
1.842,2049,1,Highway.car[0],20,15,1160,25,0,26
1.842,2049,1,Highway.car[0],21,15,1160,25,0,26
1.842,2049,1,Highway.car[0],22,15,1160,25,0,26
1.842,2049,1,Highway.car[0],23,15,1160,25,0,26
1.842,2049,1,Highway.car[0],24,15,1160,25,0,26
1.848,2049,1,Highway.car[0],0,15,1160,25,0,26
1.848,2049,1,Highway.car[0],1,15,1160,25,0,26
1.848,2049,1,Highway.car[0],2,15,1160,25,0,26
1.848,2049,1,Highway.car[0],3,15,1160,25,0,26
1.848,2049,1,Highway.car[0],4,15,1160,25,0,26
1.848,2049,1,Highway.car[0],5,15,1160,25,0,26
1.848,2049,1,Highway.car[0],6,15,1160,25,0,26
1.848,2049,1,Highway.car[0],7,15,1160,25,0,26
1.848,2049,1,Highway.car[0],8,15,1160,25,0,26
1.848,2049,1,Highway.car[0],9,15,1160,25,0,26
1.848,2049,1,Highway.car[0],10,15,1160,25,0,26
1.848,2049,1,Highway.car[0],11,15,1160,25,0,26
1.848,2049,1,Highway.car[0],12,15,1160,25,0,26
1.848,2049,1,Highway.car[0],13,15,1160,25,0,26
1.848,2049,1,Highway.car[0],14,15,1160,25,0,26
1.848,2049,1,Highway.car[0],15,15,1160,25,0,26
1.848,2049,1,Highway.car[0],16,15,1160,25,0,26
1.848,2049,1,Highway.car[0],17,15,1160,25,0,26
1.848,2049,1,Highway.car[0],18,15,1160,25,0,26
1.848,2049,1,Highway.car[0],19,15,1160,25,0,26
1.848,2049,1,Highway.car[0],20,15,1160,25,0,26
1.848,2049,1,Highway.car[0],21,15,1160,25,0,26
1.848,2049,1,Highway.car[0],22,15,1160,25,0,26
1.848,2049,1,Highway.car[0],23,15,1160,25,0,26
1.848,2049,1,Highway.car[0],24,15,1160,25,0,26
1.854,2049,1,Highway.car[0],0,15,1160,25,0,26
1.854,2049,1,Highway.car[0],1,15,1160,25,0,26
1.854,2049,1,Highway.car[0],2,15,1160,25,0,26
1.854,2049,1,Highway.car[0],3,15,1160,25,0,26
1.854,2049,1,Highway.car[0],4,15,1160,25,0,26
1.854,2049,1,Highway.car[0],5,15,1160,25,0,26
1.854,2049,1,Highway.car[0],6,15,1160,25,0,26
1.854,2049,1,Highway.car[0],7,15,1160,25,0,26
1.854,2049,1,Highway.car[0],8,15,1160,25,0,26
1.854,2049,1,Highway.car[0],9,15,1160,25,0,26
1.854,2049,1,Highway.car[0],10,15,1160,25,0,26
1.854,2049,1,Highway.car[0],11,15,1160,25,0,26
1.854,2049,1,Highway.car[0],12,15,1160,25,0,26
1.854,2049,1,Highway.car[0],13,15,1160,25,0,26
1.854,2049,1,Highway.car[0],14,15,1160,25,0,26
1.854,2049,1,Highway.car[0],15,15,1160,25,0,26
1.854,2049,1,Highway.car[0],16,15,1160,25,0,26
1.854,2049,1,Highway.car[0],17,15,1160,25,0,26
1.854,2049,1,Highway.car[0],18,15,1160,25,0,26
1.854,2049,1,Highway.car[0],19,15,1160,25,0,26
1.854,2049,1,Highway.car[0],20,15,1160,25,0,26
1.854,2049,1,Highway.car[0],21,15,1160,25,0,26
1.854,2049,1,Highway.car[0],22,15,1160,25,0,26
1.854,2049,1,Highway.car[0],23,15,1160,25,0,26
1.854,2049,1,Highway.car[0],24,15,1160,25,0,26
1.86,2049,1,Highway.car[0],0,15,1160,25,0,26
1.86,2049,1,Highway.car[0],1,15,1160,25,0,26
1.86,2049,1,Highway.car[0],2,15,1160,25,0,26
1.86,2049,1,Highway.car[0],3,15,1160,25,0,26
1.86,2049,1,Highway.car[0],4,15,1160,25,0,26
1.86,2049,1,Highway.car[0],5,15,1160,25,0,26
1.86,2049,1,Highway.car[0],6,15,1160,25,0,26
1.86,2049,1,Highway.car[0],7,15,1160,25,0,26
1.86,2049,1,Highway.car[0],8,15,1160,25,0,26
1.86,2049,1,Highway.car[0],9,15,1160,25,0,26
1.86,2049,1,Highway.car[0],10,15,1160,25,0,26
1.86,2049,1,Highway.car[0],11,15,1160,25,0,26
1.86,2049,1,Highway.car[0],12,15,1160,25,0,26
1.86,2049,1,Highway.car[0],13,15,1160,25,0,26
1.86,2049,1,Highway.car[0],14,15,1160,25,0,26
1.86,2049,1,Highway.car[0],15,15,1160,25,0,26
1.86,2049,1,Highway.car[0],16,15,1160,25,0,26
1.86,2049,1,Highway.car[0],17,15,1160,25,0,26
1.86,2049,1,Highway.car[0],18,15,1160,25,0,26
1.86,2049,1,Highway.car[0],19,15,1160,25,0,26
1.86,2049,1,Highway.car[0],20,15,1160,25,0,26
1.86,2049,1,Highway.car[0],21,15,1160,25,0,26
1.86,2049,1,Highway.car[0],22,15,1160,25,0,26
1.86,2049,1,Highway.car[0],23,15,1160,25,0,26
1.86,2049,1,Highway.car[0],24,15,1160,25,0,26
1.866,2049,1,Highway.car[0],0,15,1160,25,0,26
1.866,2049,1,Highway.car[0],1,15,1160,25,0,26
1.866,2049,1,Highway.car[0],2,15,1160,25,0,26
1.866,2049,1,Highway.car[0],3,15,1160,25,0,26
1.866,2049,1,Highway.car[0],4,15,1160,25,0,26
1.866,2049,1,Highway.car[0],5,15,1160,25,0,26
1.866,2049,1,Highway.car[0],6,15,1160,25,0,26
1.866,2049,1,Highway.car[0],7,15,1160,25,0,26
1.866,2049,1,Highway.car[0],8,15,1160,25,0,26
1.866,2049,1,Highway.car[0],9,15,1160,25,0,26
1.866,2049,1,Highway.car[0],10,15,1160,25,0,26
1.866,2049,1,Highway.car[0],11,15,1160,25,0,26
1.866,2049,1,Highway.car[0],12,15,1160,25,0,26
1.866,2049,1,Highway.car[0],13,15,1160,25,0,26
1.866,2049,1,Highway.car[0],14,15,1160,25,0,26
1.866,2049,1,Highway.car[0],15,15,1160,25,0,26
1.866,2049,1,Highway.car[0],16,15,1160,25,0,26
1.866,2049,1,Highway.car[0],17,15,1160,25,0,26
1.866,2049,1,Highway.car[0],18,15,1160,25,0,26
1.866,2049,1,Highway.car[0],19,15,1160,25,0,26
1.866,2049,1,Highway.car[0],20,15,1160,25,0,26
1.866,2049,1,Highway.car[0],21,15,1160,25,0,26
1.866,2049,1,Highway.car[0],22,15,1160,25,0,26
1.866,2049,1,Highway.car[0],23,15,1160,25,0,26
1.866,2049,1,Highway.car[0],24,15,1160,25,0,26
1.872,2049,1,Highway.car[0],0,15,1160,25,0,26
1.872,2049,1,Highway.car[0],1,15,1160,25,0,26
1.872,2049,1,Highway.car[0],2,15,1160,25,0,26
1.872,2049,1,Highway.car[0],3,15,1160,25,0,26
1.872,2049,1,Highway.car[0],4,15,1160,25,0,26
1.872,2049,1,Highway.car[0],5,15,1160,25,0,26
1.872,2049,1,Highway.car[0],6,15,1160,25,0,26
1.872,2049,1,Highway.car[0],7,15,1160,25,0,26
1.872,2049,1,Highway.car[0],8,15,1160,25,0,26
1.872,2049,1,Highway.car[0],9,15,1160,25,0,26
1.872,2049,1,Highway.car[0],10,15,1160,25,0,26
1.872,2049,1,Highway.car[0],11,15,1160,25,0,26
1.872,2049,1,Highway.car[0],12,15,1160,25,0,26
1.872,2049,1,Highway.car[0],13,15,1160,25,0,26
1.872,2049,1,Highway.car[0],14,15,1160,25,0,26
1.872,2049,1,Highway.car[0],15,15,1160,25,0,26
1.872,2049,1,Highway.car[0],16,15,1160,25,0,26
1.872,2049,1,Highway.car[0],17,15,1160,25,0,26
1.872,2049,1,Highway.car[0],18,15,1160,25,0,26
1.872,2049,1,Highway.car[0],19,15,1160,25,0,26
1.872,2049,1,Highway.car[0],20,15,1160,25,0,26
1.872,2049,1,Highway.car[0],21,15,1160,25,0,26
1.872,2049,1,Highway.car[0],22,15,1160,25,0,26
1.872,2049,1,Highway.car[0],23,15,1160,25,0,26
1.872,2049,1,Highway.car[0],24,15,1160,25,0,26
1.878,2049,1,Highway.car[0],0,15,1160,25,0,26
1.878,2049,1,Highway.car[0],1,15,1160,25,0,26
1.878,2049,1,Highway.car[0],2,15,1160,25,0,26
1.878,2049,1,Highway.car[0],3,15,1160,25,0,26
1.878,2049,1,Highway.car[0],4,15,1160,25,0,26
1.878,2049,1,Highway.car[0],5,15,1160,25,0,26
1.878,2049,1,Highway.car[0],6,15,1160,25,0,26
1.878,2049,1,Highway.car[0],7,15,1160,25,0,26
1.878,2049,1,Highway.car[0],8,15,1160,25,0,26
1.878,2049,1,Highway.car[0],9,15,1160,25,0,26
1.878,2049,1,Highway.car[0],10,15,1160,25,0,26
1.878,2049,1,Highway.car[0],11,15,1160,25,0,26
1.878,2049,1,Highway.car[0],12,15,1160,25,0,26
1.878,2049,1,Highway.car[0],13,15,1160,25,0,26
1.878,2049,1,Highway.car[0],14,15,1160,25,0,26
1.878,2049,1,Highway.car[0],15,15,1160,25,0,26
1.878,2049,1,Highway.car[0],16,15,1160,25,0,26
1.878,2049,1,Highway.car[0],17,15,1160,25,0,26
1.878,2049,1,Highway.car[0],18,15,1160,25,0,26
1.878,2049,1,Highway.car[0],19,15,1160,25,0,26
1.878,2049,1,Highway.car[0],20,15,1160,25,0,26
1.878,2049,1,Highway.car[0],21,15,1160,25,0,26
1.878,2049,1,Highway.car[0],22,15,1160,25,0,26
1.878,2049,1,Highway.car[0],23,15,1160,25,0,26
1.878,2049,1,Highway.car[0],24,15,1160,25,0,26
1.884,2049,1,Highway.car[0],0,15,1160,25,0,26
1.884,2049,1,Highway.car[0],1,15,1160,25,0,26
1.884,2049,1,Highway.car[0],2,15,1160,25,0,26
1.884,2049,1,Highway.car[0],3,15,1160,25,0,26
1.884,2049,1,Highway.car[0],4,15,1160,25,0,26
1.884,2049,1,Highway.car[0],5,15,1160,25,0,26
1.884,2049,1,Highway.car[0],6,15,1160,25,0,26
1.884,2049,1,Highway.car[0],7,15,1160,25,0,26
1.884,2049,1,Highway.car[0],8,15,1160,25,0,26
1.884,2049,1,Highway.car[0],9,15,1160,25,0,26
1.884,2049,1,Highway.car[0],10,15,1160,25,0,26
1.884,2049,1,Highway.car[0],11,15,1160,25,0,26
1.884,2049,1,Highway.car[0],12,15,1160,25,0,26
1.884,2049,1,Highway.car[0],13,15,1160,25,0,26
1.884,2049,1,Highway.car[0],14,15,1160,25,0,26
1.884,2049,1,Highway.car[0],15,15,1160,25,0,26
1.884,2049,1,Highway.car[0],16,15,1160,25,0,26
1.884,2049,1,Highway.car[0],17,15,1160,25,0,26
1.884,2049,1,Highway.car[0],18,15,1160,25,0,26
1.884,2049,1,Highway.car[0],19,15,1160,25,0,26
1.884,2049,1,Highway.car[0],20,15,1160,25,0,26
1.884,2049,1,Highway.car[0],21,15,1160,25,0,26
1.884,2049,1,Highway.car[0],22,15,1160,25,0,26
1.884,2049,1,Highway.car[0],23,15,1160,25,0,26
1.884,2049,1,Highway.car[0],24,15,1160,25,0,26
1.89,2049,1,Highway.car[0],0,15,1160,25,0,26
1.89,2049,1,Highway.car[0],1,15,1160,25,0,26
1.89,2049,1,Highway.car[0],2,15,1160,25,0,26
1.89,2049,1,Highway.car[0],3,15,1160,25,0,26
1.89,2049,1,Highway.car[0],4,15,1160,25,0,26
1.89,2049,1,Highway.car[0],5,15,1160,25,0,26
1.89,2049,1,Highway.car[0],6,15,1160,25,0,26
1.89,2049,1,Highway.car[0],7,15,1160,25,0,26
1.89,2049,1,Highway.car[0],8,15,1160,25,0,26
1.89,2049,1,Highway.car[0],9,15,1160,25,0,26
1.89,2049,1,Highway.car[0],10,15,1160,25,0,26
1.89,2049,1,Highway.car[0],11,15,1160,25,0,26
1.89,2049,1,Highway.car[0],12,15,1160,25,0,26
1.89,2049,1,Highway.car[0],13,15,1160,25,0,26
1.89,2049,1,Highway.car[0],14,15,1160,25,0,26
1.89,2049,1,Highway.car[0],15,15,1160,25,0,26
1.89,2049,1,Highway.car[0],16,15,1160,25,0,26
1.89,2049,1,Highway.car[0],17,15,1160,25,0,26
1.89,2049,1,Highway.car[0],18,15,1160,25,0,26
1.89,2049,1,Highway.car[0],19,15,1160,25,0,26
1.89,2049,1,Highway.car[0],20,15,1160,25,0,26
1.89,2049,1,Highway.car[0],21,15,1160,25,0,26
1.89,2049,1,Highway.car[0],22,15,1160,25,0,26
1.89,2049,1,Highway.car[0],23,15,1160,25,0,26
1.89,2049,1,Highway.car[0],24,15,1160,25,0,26
1.896,2049,1,Highway.car[0],0,15,1160,25,0,26
1.896,2049,1,Highway.car[0],1,15,1160,25,0,26
1.896,2049,1,Highway.car[0],2,15,1160,25,0,26
1.896,2049,1,Highway.car[0],3,15,1160,25,0,26
1.896,2049,1,Highway.car[0],4,15,1160,25,0,26
1.896,2049,1,Highway.car[0],5,15,1160,25,0,26
1.896,2049,1,Highway.car[0],6,15,1160,25,0,26
1.896,2049,1,Highway.car[0],7,15,1160,25,0,26
1.896,2049,1,Highway.car[0],8,15,1160,25,0,26
1.896,2049,1,Highway.car[0],9,15,1160,25,0,26
1.896,2049,1,Highway.car[0],10,15,1160,25,0,26
1.896,2049,1,Highway.car[0],11,15,1160,25,0,26
1.896,2049,1,Highway.car[0],12,15,1160,25,0,26
1.896,2049,1,Highway.car[0],13,15,1160,25,0,26
1.896,2049,1,Highway.car[0],14,15,1160,25,0,26
1.896,2049,1,Highway.car[0],15,15,1160,25,0,26
1.896,2049,1,Highway.car[0],16,15,1160,25,0,26
1.896,2049,1,Highway.car[0],17,15,1160,25,0,26
1.896,2049,1,Highway.car[0],18,15,1160,25,0,26
1.896,2049,1,Highway.car[0],19,15,1160,25,0,26
1.896,2049,1,Highway.car[0],20,15,1160,25,0,26
1.896,2049,1,Highway.car[0],21,15,1160,25,0,26
1.896,2049,1,Highway.car[0],22,15,1160,25,0,26
1.896,2049,1,Highway.car[0],23,15,1160,25,0,26
1.896,2049,1,Highway.car[0],24,15,1160,25,0,26
1.902,2049,1,Highway.car[0],0,15,1160,25,0,26
1.902,2049,1,Highway.car[0],1,15,1160,25,0,26
1.902,2049,1,Highway.car[0],2,15,1160,25,0,26
1.902,2049,1,Highway.car[0],3,15,1160,25,0,26
1.902,2049,1,Highway.car[0],4,15,1160,25,0,26
1.902,2049,1,Highway.car[0],5,15,1160,25,0,26
1.902,2049,1,Highway.car[0],6,15,1160,25,0,26
1.902,2049,1,Highway.car[0],7,15,1160,25,0,26
1.902,2049,1,Highway.car[0],8,15,1160,25,0,26
1.902,2049,1,Highway.car[0],9,15,1160,25,0,26
1.902,2049,1,Highway.car[0],10,15,1160,25,0,26
1.902,2049,1,Highway.car[0],11,15,1160,25,0,26
1.902,2049,1,Highway.car[0],12,15,1160,25,0,26
1.902,2049,1,Highway.car[0],13,15,1160,25,0,26
1.902,2049,1,Highway.car[0],14,15,1160,25,0,26
1.902,2049,1,Highway.car[0],15,15,1160,25,0,26
1.902,2049,1,Highway.car[0],16,15,1160,25,0,26
1.902,2049,1,Highway.car[0],17,15,1160,25,0,26
1.902,2049,1,Highway.car[0],18,15,1160,25,0,26
1.902,2049,1,Highway.car[0],19,15,1160,25,0,26
1.902,2049,1,Highway.car[0],20,15,1160,25,0,26
1.902,2049,1,Highway.car[0],21,15,1160,25,0,26
1.902,2049,1,Highway.car[0],22,15,1160,25,0,26
1.902,2049,1,Highway.car[0],23,15,1160,25,0,26
1.902,2049,1,Highway.car[0],24,15,1160,25,0,26
1.908,2049,1,Highway.car[0],0,15,1160,25,0,26
1.908,2049,1,Highway.car[0],1,15,1160,25,0,26
1.908,2049,1,Highway.car[0],2,15,1160,25,0,26
1.908,2049,1,Highway.car[0],3,15,1160,25,0,26
1.908,2049,1,Highway.car[0],4,15,1160,25,0,26
1.908,2049,1,Highway.car[0],5,15,1160,25,0,26
1.908,2049,1,Highway.car[0],6,15,1160,25,0,26
1.908,2049,1,Highway.car[0],7,15,1160,25,0,26
1.908,2049,1,Highway.car[0],8,15,1160,25,0,26
1.908,2049,1,Highway.car[0],9,15,1160,25,0,26
1.908,2049,1,Highway.car[0],10,15,1160,25,0,26
1.908,2049,1,Highway.car[0],11,15,1160,25,0,26
1.908,2049,1,Highway.car[0],12,15,1160,25,0,26
1.908,2049,1,Highway.car[0],13,15,1160,25,0,26
1.908,2049,1,Highway.car[0],14,15,1160,25,0,26
1.908,2049,1,Highway.car[0],15,15,1160,25,0,26
1.908,2049,1,Highway.car[0],16,15,1160,25,0,26
1.908,2049,1,Highway.car[0],17,15,1160,25,0,26
1.908,2049,1,Highway.car[0],18,15,1160,25,0,26
1.908,2049,1,Highway.car[0],19,15,1160,25,0,26
1.908,2049,1,Highway.car[0],20,15,1160,25,0,26
1.908,2049,1,Highway.car[0],21,15,1160,25,0,26
1.908,2049,1,Highway.car[0],22,15,1160,25,0,26
1.908,2049,1,Highway.car[0],23,15,1160,25,0,26
1.908,2049,1,Highway.car[0],24,15,1160,25,0,26
1.914,2049,1,Highway.car[0],0,15,1160,25,0,26
1.914,2049,1,Highway.car[0],1,15,1160,25,0,26
1.914,2049,1,Highway.car[0],2,15,1160,25,0,26
1.914,2049,1,Highway.car[0],3,15,1160,25,0,26
1.914,2049,1,Highway.car[0],4,15,1160,25,0,26
1.914,2049,1,Highway.car[0],5,15,1160,25,0,26
1.914,2049,1,Highway.car[0],6,15,1160,25,0,26
1.914,2049,1,Highway.car[0],7,15,1160,25,0,26
1.914,2049,1,Highway.car[0],8,15,1160,25,0,26
1.914,2049,1,Highway.car[0],9,15,1160,25,0,26
1.914,2049,1,Highway.car[0],10,15,1160,25,0,26
1.914,2049,1,Highway.car[0],11,15,1160,25,0,26
1.914,2049,1,Highway.car[0],12,15,1160,25,0,26
1.914,2049,1,Highway.car[0],13,15,1160,25,0,26
1.914,2049,1,Highway.car[0],14,15,1160,25,0,26
1.914,2049,1,Highway.car[0],15,15,1160,25,0,26
1.914,2049,1,Highway.car[0],16,15,1160,25,0,26
1.914,2049,1,Highway.car[0],17,15,1160,25,0,26
1.914,2049,1,Highway.car[0],18,15,1160,25,0,26
1.914,2049,1,Highway.car[0],19,15,1160,25,0,26
1.914,2049,1,Highway.car[0],20,15,1160,25,0,26
1.914,2049,1,Highway.car[0],21,15,1160,25,0,26
1.914,2049,1,Highway.car[0],22,15,1160,25,0,26
1.914,2049,1,Highway.car[0],23,15,1160,25,0,26
1.914,2049,1,Highway.car[0],24,15,1160,25,0,26
1.92,2049,1,Highway.car[0],0,15,1160,25,0,26
1.92,2049,1,Highway.car[0],1,15,1160,25,0,26
1.92,2049,1,Highway.car[0],2,15,1160,25,0,26
1.92,2049,1,Highway.car[0],3,15,1160,25,0,26
1.92,2049,1,Highway.car[0],4,15,1160,25,0,26
1.92,2049,1,Highway.car[0],5,15,1160,25,0,26
1.92,2049,1,Highway.car[0],6,15,1160,25,0,26
1.92,2049,1,Highway.car[0],7,15,1160,25,0,26
1.92,2049,1,Highway.car[0],8,15,1160,25,0,26
1.92,2049,1,Highway.car[0],9,15,1160,25,0,26
1.92,2049,1,Highway.car[0],10,15,1160,25,0,26
1.92,2049,1,Highway.car[0],11,15,1160,25,0,26
1.92,2049,1,Highway.car[0],12,15,1160,25,0,26
1.92,2049,1,Highway.car[0],13,15,1160,25,0,26
1.92,2049,1,Highway.car[0],14,15,1160,25,0,26
1.92,2049,1,Highway.car[0],15,15,1160,25,0,26
1.92,2049,1,Highway.car[0],16,15,1160,25,0,26
1.92,2049,1,Highway.car[0],17,15,1160,25,0,26
1.92,2049,1,Highway.car[0],18,15,1160,25,0,26
1.92,2049,1,Highway.car[0],19,15,1160,25,0,26
1.92,2049,1,Highway.car[0],20,15,1160,25,0,26
1.92,2049,1,Highway.car[0],21,15,1160,25,0,26
1.92,2049,1,Highway.car[0],22,15,1160,25,0,26
1.92,2049,1,Highway.car[0],23,15,1160,25,0,26
1.92,2049,1,Highway.car[0],24,15,1160,25,0,26
1.926,2049,1,Highway.car[0],0,15,1160,25,0,26
1.926,2049,1,Highway.car[0],1,15,1160,25,0,26
1.926,2049,1,Highway.car[0],2,15,1160,25,0,26
1.926,2049,1,Highway.car[0],3,15,1160,25,0,26
1.926,2049,1,Highway.car[0],4,15,1160,25,0,26
1.926,2049,1,Highway.car[0],5,15,1160,25,0,26
1.926,2049,1,Highway.car[0],6,15,1160,25,0,26
1.926,2049,1,Highway.car[0],7,15,1160,25,0,26
1.926,2049,1,Highway.car[0],8,15,1160,25,0,26
1.926,2049,1,Highway.car[0],9,15,1160,25,0,26
1.926,2049,1,Highway.car[0],10,15,1160,25,0,26
1.926,2049,1,Highway.car[0],11,15,1160,25,0,26
1.926,2049,1,Highway.car[0],12,15,1160,25,0,26
1.926,2049,1,Highway.car[0],13,15,1160,25,0,26
1.926,2049,1,Highway.car[0],14,15,1160,25,0,26
1.926,2049,1,Highway.car[0],15,15,1160,25,0,26
1.926,2049,1,Highway.car[0],16,15,1160,25,0,26
1.926,2049,1,Highway.car[0],17,15,1160,25,0,26
1.926,2049,1,Highway.car[0],18,15,1160,25,0,26
1.926,2049,1,Highway.car[0],19,15,1160,25,0,26
1.926,2049,1,Highway.car[0],20,15,1160,25,0,26
1.926,2049,1,Highway.car[0],21,15,1160,25,0,26
1.926,2049,1,Highway.car[0],22,15,1160,25,0,26
1.926,2049,1,Highway.car[0],23,15,1160,25,0,26
1.926,2049,1,Highway.car[0],24,15,1160,25,0,26
1.932,2049,1,Highway.car[0],0,15,1160,25,0,26
1.932,2049,1,Highway.car[0],1,15,1160,25,0,26
1.932,2049,1,Highway.car[0],2,15,1160,25,0,26
1.932,2049,1,Highway.car[0],3,15,1160,25,0,26
1.932,2049,1,Highway.car[0],4,15,1160,25,0,26
1.932,2049,1,Highway.car[0],5,15,1160,25,0,26
1.932,2049,1,Highway.car[0],6,15,1160,25,0,26
1.932,2049,1,Highway.car[0],7,15,1160,25,0,26
1.932,2049,1,Highway.car[0],8,15,1160,25,0,26
1.932,2049,1,Highway.car[0],9,15,1160,25,0,26
1.932,2049,1,Highway.car[0],10,15,1160,25,0,26
1.932,2049,1,Highway.car[0],11,15,1160,25,0,26
1.932,2049,1,Highway.car[0],12,15,1160,25,0,26
1.932,2049,1,Highway.car[0],13,15,1160,25,0,26
1.932,2049,1,Highway.car[0],14,15,1160,25,0,26
1.932,2049,1,Highway.car[0],15,15,1160,25,0,26
1.932,2049,1,Highway.car[0],16,15,1160,25,0,26
1.932,2049,1,Highway.car[0],17,15,1160,25,0,26
1.932,2049,1,Highway.car[0],18,15,1160,25,0,26
1.932,2049,1,Highway.car[0],19,15,1160,25,0,26
1.932,2049,1,Highway.car[0],20,15,1160,25,0,26
1.932,2049,1,Highway.car[0],21,15,1160,25,0,26
1.932,2049,1,Highway.car[0],22,15,1160,25,0,26
1.932,2049,1,Highway.car[0],23,15,1160,25,0,26
1.932,2049,1,Highway.car[0],24,15,1160,25,0,26
1.938,2049,1,Highway.car[0],0,15,1160,25,0,26
1.938,2049,1,Highway.car[0],1,15,1160,25,0,26
1.938,2049,1,Highway.car[0],2,15,1160,25,0,26
1.938,2049,1,Highway.car[0],3,15,1160,25,0,26
1.938,2049,1,Highway.car[0],4,15,1160,25,0,26
1.938,2049,1,Highway.car[0],5,15,1160,25,0,26
