scenario_mode,load_level,seed,method,test_index,utility
aligned,light,17,LE-GRA[history_cost_utility],3,0.9525709585355194
aligned,light,17,LE-GRA[history_cost_utility],4,0.7305069199924018
aligned,light,17,LE-GRA[history_cost_utility],5,0.9004433476939896
aligned,light,17,LE-GRA[history_cost_utility],6,0.6804144270087326
aligned,light,17,LE-GRA[history_cost_utility],7,0.5888489920267146
aligned,light,17,LE-GRA[history_cost_utility],8,0.9525709585355194
aligned,light,17,LE-GRA[history_cost_utility],9,0.6404378614235442
aligned,light,17,LE-GRA[history_cost_utility],10,0.5749260094852396
aligned,light,17,LE-GRA[history_cost_utility],11,0.9527187411001826
aligned,light,17,LE-GRA[history_cost_utility],12,0.9021868383898001
aligned,light,17,LE-GRA[history_cost_utility],13,0.6891636743803972
aligned,light,17,LE-GRA[history_cost_utility],14,0.881353505056467
aligned,light,17,LE-GRA[history_cost_utility],15,0.7627211583239761
aligned,light,17,LE-GRA[history_cost_utility],16,0.8980201717231334
aligned,light,17,LE-GRA[history_cost_utility],17,0.7012603661864478
aligned,light,17,LE-GRA[history_cost_utility],18,0.949615879854281
aligned,light,17,LE-GRA[history_cost_utility],19,0.9513593705500915
aligned,light,17,LE-GRA[history_cost_utility],20,0.9473404864480878
aligned,light,17,LE-GRA[history_cost_utility],21,0.9400709585355194
aligned,light,17,LE-GRA[history_cost_utility],22,0.9496158798542806
aligned,light,17,LE-GRA[history_cost_utility],23,0.6853353939010901
aligned,light,17,LE-GRA[history_cost_utility],24,0.8992317597085616
aligned,light,17,LE-GRA[history_cost_utility],25,0.9484042918688527
aligned,light,17,LE-GRA[history_cost_utility],26,0.9004433476939896
aligned,light,17,LE-GRA[history_cost_utility],27,0.8938535050564668
aligned,light,17,LE-GRA[history_cost_utility],28,0.8968085837377053
aligned,light,17,LE-GRA[history_cost_utility],29,0.7207506041175935
aligned,light,17,LE-GRA[full_utility],0,0.7142175347371366
aligned,light,17,LE-GRA[full_utility],1,0.8957447783169407
aligned,light,17,LE-GRA[full_utility],2,0.8992317597085616
aligned,light,17,LE-GRA[full_utility],3,0.9478723891584702
aligned,light,17,LE-GRA[full_utility],4,0.7088642049976785
aligned,light,17,LE-GRA[full_utility],5,0.8957447783169407
aligned,light,17,LE-GRA[full_utility],6,0.6436716401347501
aligned,light,17,LE-GRA[full_utility],7,0.5870710026832605
aligned,light,17,LE-GRA[full_utility],8,0.9586288984626599
aligned,light,17,LE-GRA[full_utility],9,0.6310388227027842
aligned,light,17,LE-GRA[full_utility],10,0.5895078863684098
aligned,light,17,LE-GRA[full_utility],11,0.9442376252021861
aligned,light,17,LE-GRA[full_utility],12,0.8985520744335159
aligned,light,17,LE-GRA[full_utility],13,0.6891636743803972
aligned,light,17,LE-GRA[full_utility],14,0.8801419170710387
aligned,light,17,LE-GRA[full_utility],15,0.7525310503778128
aligned,light,17,LE-GRA[full_utility],16,0.9016549356794177
aligned,light,17,LE-GRA[full_utility],17,0.7093619605937759
aligned,light,17,LE-GRA[full_utility],18,0.9447695279125684
aligned,light,17,LE-GRA[full_utility],19,0.9477246065938072
aligned,light,17,LE-GRA[full_utility],20,0.9459811158979966
aligned,light,17,LE-GRA[full_utility],21,0.9449173104772317
aligned,light,17,LE-GRA[full_utility],22,0.9459811158979967
aligned,light,17,LE-GRA[full_utility],23,0.6999172707842604
aligned,light,17,LE-GRA[full_utility],24,0.8957447783169407
aligned,light,17,LE-GRA[full_utility],25,0.950827467839709
aligned,light,17,LE-GRA[full_utility],26,0.9004433476939896
aligned,light,17,LE-GRA[full_utility],27,0.8962766810273229
aligned,light,17,LE-GRA[full_utility],28,0.8968085837377053
aligned,light,17,LE-GRA[full_utility],29,0.7207506041175935
aligned,light,23,No grouping,0,0.9208333333333334
aligned,light,23,No grouping,1,0.8915781116502739
aligned,light,23,No grouping,2,0.9291666666666667
aligned,light,23,No grouping,3,0.9249999999999999
aligned,light,23,No grouping,4,0.4601030583591544
aligned,light,23,No grouping,5,0.9458333333333333
aligned,light,23,No grouping,6,0.1666130664541918
aligned,light,23,No grouping,7,0.6513508447506849
aligned,light,23,No grouping,8,0.14577973312085846
aligned,light,23,No grouping,9,0.8833333333333334
aligned,light,23,No grouping,10,0.11244639978752514
aligned,light,23,No grouping,11,0.9250000000000002
aligned,light,23,No grouping,12,0.8915781116502739
aligned,light,23,No grouping,13,0.9166666666666666
aligned,light,23,No grouping,14,0.8624114449836072
aligned,light,23,No grouping,15,0.9166666666666666
aligned,light,23,No grouping,16,0.904078111650274
aligned,light,23,No grouping,17,0.414269725025821
aligned,light,23,No grouping,18,0.8916666666666667
aligned,light,23,No grouping,19,0.8832447783169406
aligned,light,23,No grouping,20,0.9458333333333333
aligned,light,23,No grouping,21,0.879078111650274
aligned,light,23,No grouping,22,0.8833333333333333
aligned,light,23,No grouping,23,0.9416666666666665
aligned,light,23,No grouping,24,0.10411306645419183
aligned,light,23,No grouping,25,0.8874999999999998
aligned,light,23,No grouping,26,0.44343639169248766
aligned,light,23,No grouping,27,0.44760305835915437
aligned,light,23,No grouping,28,0.9499999999999998
aligned,light,23,No grouping,29,0.4309363916924877
aligned,light,23,CQI k-means,0,0.9438535050564668
aligned,light,23,CQI k-means,1,0.8985520744335159
aligned,light,23,CQI k-means,2,0.949763662418944
aligned,light,23,CQI k-means,3,0.9468085837377055
aligned,light,23,CQI k-means,4,0.6790868503512533
aligned,light,23,CQI k-means,5,0.9615839771438983
aligned,light,23,CQI k-means,6,0.548764533922197
aligned,light,23,CQI k-means,7,0.7339644782004795
aligned,light,23,CQI k-means,8,0.5343736121950817
aligned,light,23,CQI k-means,9,0.9063535050564667
aligned,light,23,CQI k-means,10,0.6350370223222237
aligned,light,23,CQI k-means,11,0.9468085837377055
aligned,light,23,CQI k-means,12,0.9009752504043721
aligned,light,23,CQI k-means,13,0.9408984263752282
aligned,light,23,CQI k-means,14,0.8740839771438984
aligned,light,23,CQI k-means,15,0.9275709585355193
aligned,light,23,CQI k-means,16,0.913475250404372
aligned,light,23,CQI k-means,17,0.6872469037703715
aligned,light,23,CQI k-means,18,0.9110520744335159
aligned,light,23,CQI k-means,19,0.8938535050564668
aligned,light,23,CQI k-means,20,0.9615839771438983
aligned,light,23,CQI k-means,21,0.8980201717231336
aligned,light,23,CQI k-means,22,0.9039303290856107
aligned,light,23,CQI k-means,23,0.9586288984626598
aligned,light,23,CQI k-means,24,0.6770049734680832
aligned,light,23,CQI k-means,25,0.9105201717231335
aligned,light,23,CQI k-means,26,0.7561658143340969
aligned,light,23,CQI k-means,27,0.6072383584558413
aligned,light,23,CQI k-means,28,0.9645390558251371
aligned,light,23,CQI k-means,29,0.5686774659354029
aligned,light,23,Resource-cost k-means,0,0.9208333333333334
aligned,light,23,Resource-cost k-means,1,0.8949173104772318
aligned,light,23,Resource-cost k-means,2,0.9303782546520943
aligned,light,23,Resource-cost k-means,3,0.9262115879854279
aligned,light,23,Resource-cost k-means,4,0.6902692050559264
aligned,light,23,Resource-cost k-means,5,0.9494680972896173
aligned,light,23,Resource-cost k-means,6,0.545502696494471
aligned,light,23,Resource-cost k-means,7,0.7330315902450186
aligned,light,23,Resource-cost k-means,8,0.5209441206406163
aligned,light,23,Resource-cost k-means,9,0.9015071531147546
aligned,light,23,Resource-cost k-means,10,0.696276681027323
aligned,light,23,Resource-cost k-means,11,0.9250000000000002
aligned,light,23,Resource-cost k-means,12,0.8915781116502739
aligned,light,23,Resource-cost k-means,13,0.9166666666666666
aligned,light,23,Resource-cost k-means,14,0.86681444923133
aligned,light,23,Resource-cost k-means,15,0.9203014306229506
aligned,light,23,Resource-cost k-means,16,0.9062057224918035
aligned,light,23,Resource-cost k-means,17,0.6575650930418949
aligned,light,23,Resource-cost k-means,18,0.9074173104772317
aligned,light,23,Resource-cost k-means,19,0.8877955651293264
aligned,light,23,Resource-cost k-means,20,0.9458333333333333
aligned,light,23,Resource-cost k-means,21,0.888327467839709
aligned,light,23,Resource-cost k-means,22,0.8942376252021861
aligned,light,23,Resource-cost k-means,23,0.9428782546520945
aligned,light,23,Resource-cost k-means,24,0.6521868383898002
aligned,light,23,Resource-cost k-means,25,0.8996158798542808
aligned,light,23,Resource-cost k-means,26,0.7561658143340971
aligned,light,23,Resource-cost k-means,27,0.6585603174579625
aligned,light,23,Resource-cost k-means,28,0.9512115879854278
aligned,light,23,Resource-cost k-means,29,0.6369176024632393
aligned,light,23,Multi-feature k-means,0,0.9365839771438983
aligned,light,23,Multi-feature k-means,1,0.8985520744335158
aligned,light,23,Multi-feature k-means,2,0.9497636624189439
aligned,light,23,Multi-feature k-means,3,0.940750643810565
aligned,light,23,Multi-feature k-means,4,0.7001739763164574
aligned,light,23,Multi-feature k-means,5,0.9591608011730423
aligned,light,23,Multi-feature k-means,6,0.5633464108053671
aligned,light,23,Multi-feature k-means,7,0.7224854564965685
aligned,light,23,Multi-feature k-means,8,0.5436774659354029
aligned,light,23,Multi-feature k-means,9,0.9063535050564667
aligned,light,23,Multi-feature k-means,10,0.696276681027323
aligned,light,23,Multi-feature k-means,11,0.9468085837377055
aligned,light,23,Multi-feature k-means,12,0.8937057224918036
aligned,light,23,Multi-feature k-means,13,0.9360520744335159
aligned,light,23,Multi-feature k-means,14,0.8740839771438984
aligned,light,23,Multi-feature k-means,15,0.9336288984626598
aligned,light,23,Multi-feature k-means,16,0.9086288984626597
aligned,light,23,Multi-feature k-means,17,0.6715662520763859
aligned,light,23,Multi-feature k-means,18,0.9098404864480877
aligned,light,23,Multi-feature k-means,19,0.8914303290856108
aligned,light,23,Multi-feature k-means,20,0.9615839771438983
aligned,light,23,Multi-feature k-means,21,0.8980201717231336
aligned,light,23,Multi-feature k-means,22,0.8978723891584703
aligned,light,23,Multi-feature k-means,23,0.9513593705500912
aligned,light,23,Multi-feature k-means,24,0.6770049734680833
aligned,light,23,Multi-feature k-means,25,0.9068854077668492
aligned,light,23,Multi-feature k-means,26,0.7561658143340969
aligned,light,23,Multi-feature k-means,27,0.6439410290268223
aligned,light,23,Multi-feature k-means,28,0.9633274678397088
aligned,light,23,Multi-feature k-means,29,0.6464703040011325
aligned,light,23,Offline teacher,0,0.9281028612459018
aligned,light,23,Offline teacher,1,0.9058216023460844
aligned,light,23,Offline teacher,2,0.9390071531147545
aligned,light,23,Offline teacher,3,0.9346927038834246
aligned,light,23,Offline teacher,4,0.7156762370052148
aligned,light,23,Offline teacher,5,0.9518912732604737
aligned,light,23,Offline teacher,6,0.5633464108053671
aligned,light,23,Offline teacher,7,0.7460544916573095
aligned,light,23,Offline teacher,8,0.543677465935403
aligned,light,23,Offline teacher,9,0.9051419170710387
aligned,light,23,Offline teacher,10,0.6962766810273231
aligned,light,23,Offline teacher,11,0.9334811158979965
aligned,light,23,Offline teacher,12,0.9033984263752285
aligned,light,23,Offline teacher,13,0.9324173104772316
aligned,light,23,Offline teacher,14,0.8777187411001824
aligned,light,23,Offline teacher,15,0.9275709585355193
aligned,light,23,Offline teacher,16,0.9171100143606562
aligned,light,23,Offline teacher,17,0.6898668553438249
aligned,light,23,Offline teacher,18,0.9098404864480879
aligned,light,23,Offline teacher,19,0.8950650930418949
aligned,light,23,Offline teacher,20,0.9506796852750456
aligned,light,23,Offline teacher,21,0.8980201717231334
aligned,light,23,Offline teacher,22,0.8966608011730424
aligned,light,23,Offline teacher,23,0.9465130186083788
aligned,light,23,Offline teacher,24,0.6992612893428914
aligned,light,23,Offline teacher,25,0.9080969957522772
aligned,light,23,Offline teacher,26,0.7710544916573095
aligned,light,23,Offline teacher,27,0.6585603174579625
aligned,light,23,Offline teacher,28,0.9536347639562841
aligned,light,23,Offline teacher,29,0.6532947984649871
aligned,light,23,LE-GRA[history_cost_none],0,0.9294622317959931
aligned,light,23,LE-GRA[history_cost_none],1,0.8997636624189439
aligned,light,23,LE-GRA[history_cost_none],2,0.948552074433516
aligned,light,23,LE-GRA[history_cost_none],3,0.9431738197814212
aligned,light,23,LE-GRA[history_cost_none],4,0.6902692050559266
aligned,light,23,LE-GRA[history_cost_none],5,0.9591608011730423
aligned,light,23,LE-GRA[history_cost_none],6,0.5247586934056304
aligned,light,23,LE-GRA[history_cost_none],7,0.7314410290268224
aligned,light,23,LE-GRA[history_cost_none],8,0.5436774659354029
aligned,light,23,LE-GRA[history_cost_none],9,0.9051419170710387
aligned,light,23,LE-GRA[history_cost_none],10,0.6825946226762248
aligned,light,23,LE-GRA[history_cost_none],11,0.9443854077668492
aligned,light,23,LE-GRA[history_cost_none],12,0.9058216023460842
aligned,light,23,LE-GRA[history_cost_none],13,0.9289303290856106
aligned,light,23,LE-GRA[history_cost_none],14,0.882565093041895
aligned,light,23,LE-GRA[history_cost_none],15,0.9299941345063756
aligned,light,23,LE-GRA[history_cost_none],16,0.9158984263752282
aligned,light,23,LE-GRA[history_cost_none],17,0.6671216659619623
aligned,light,23,LE-GRA[history_cost_none],18,0.911052074433516
aligned,light,23,LE-GRA[history_cost_none],19,0.8950650930418949
aligned,light,23,LE-GRA[history_cost_none],20,0.9518912732604736
aligned,light,23,LE-GRA[history_cost_none],21,0.8992317597085616
aligned,light,23,LE-GRA[history_cost_none],22,0.907565093041895
aligned,light,23,LE-GRA[history_cost_none],23,0.9489361945792352
aligned,light,23,LE-GRA[history_cost_none],24,0.6917402505712746
aligned,light,23,LE-GRA[history_cost_none],25,0.9093085837377054
aligned,light,23,LE-GRA[history_cost_none],26,0.7620759716965742
aligned,light,23,LE-GRA[history_cost_none],27,0.634999920614057
aligned,light,23,LE-GRA[history_cost_none],28,0.9584811158979966
aligned,light,23,LE-GRA[history_cost_none],29,0.6369176024632393
aligned,light,23,LE-GRA[full_none],0,0.9329492131876141
aligned,light,23,LE-GRA[full_none],1,0.9021868383898001
aligned,light,23,LE-GRA[full_none],2,0.9461288984626597
aligned,light,23,LE-GRA[full_none],3,0.9455969957522773
aligned,light,23,LE-GRA[full_none],4,0.683444710592072
aligned,light,23,LE-GRA[full_none],5,0.9579492131876141
aligned,light,23,LE-GRA[full_none],6,0.5247586934056304
aligned,light,23,LE-GRA[full_none],7,0.7170125523636734
aligned,light,23,LE-GRA[full_none],8,0.5065558667312556
aligned,light,23,LE-GRA[full_none],9,0.9063535050564667
aligned,light,23,LE-GRA[full_none],10,0.696276681027323
aligned,light,23,LE-GRA[full_none],11,0.9348404864480878
aligned,light,23,LE-GRA[full_none],12,0.9046100143606562
aligned,light,23,LE-GRA[full_none],13,0.9348404864480878
aligned,light,23,LE-GRA[full_none],14,0.8765071531147545
aligned,light,23,LE-GRA[full_none],15,0.9348404864480878
aligned,light,23,LE-GRA[full_none],16,0.912263662418944
aligned,light,23,LE-GRA[full_none],17,0.6671216659619623
aligned,light,23,LE-GRA[full_none],18,0.913475250404372
aligned,light,23,LE-GRA[full_none],19,0.8950650930418949
aligned,light,23,LE-GRA[full_none],20,0.9603723891584703
aligned,light,23,LE-GRA[full_none],21,0.8980201717231334
aligned,light,23,LE-GRA[full_none],22,0.9063535050564667
aligned,light,23,LE-GRA[full_none],23,0.9537825465209474
aligned,light,23,LE-GRA[full_none],24,0.6915868503512534
aligned,light,23,LE-GRA[full_none],25,0.9105201717231335
aligned,light,23,LE-GRA[full_none],26,0.7596527957257181
aligned,light,23,LE-GRA[full_none],27,0.6436716401347501
aligned,light,23,LE-GRA[full_none],28,0.9596927038834245
aligned,light,23,LE-GRA[full_none],29,0.6369176024632393
aligned,light,23,LE-GRA[history_cost_utility],0,0.9353723891584703
aligned,light,23,LE-GRA[history_cost_utility],1,0.9021868383898001
aligned,light,23,LE-GRA[history_cost_utility],2,0.9412825465209474
aligned,light,23,LE-GRA[history_cost_utility],3,0.9419622317959931
aligned,light,23,LE-GRA[history_cost_utility],4,0.6868569578239994
aligned,light,23,LE-GRA[history_cost_utility],5,0.9591608011730423
aligned,light,23,LE-GRA[history_cost_utility],6,0.5631930105853459
aligned,light,23,LE-GRA[history_cost_utility],7,0.7314410290268224
aligned,light,23,LE-GRA[history_cost_utility],8,0.5065558667312556
aligned,light,23,LE-GRA[history_cost_utility],9,0.9063535050564667
aligned,light,23,LE-GRA[history_cost_utility],10,0.696276681027323
aligned,light,23,LE-GRA[history_cost_utility],11,0.9431738197814211
aligned,light,23,LE-GRA[history_cost_utility],12,0.9046100143606562
aligned,light,23,LE-GRA[history_cost_utility],13,0.9289303290856107
aligned,light,23,LE-GRA[history_cost_utility],14,0.8801419170710387
aligned,light,23,LE-GRA[history_cost_utility],15,0.9287825465209475
aligned,light,23,LE-GRA[history_cost_utility],16,0.9171100143606563
aligned,light,23,LE-GRA[history_cost_utility],17,0.6671216659619623
aligned,light,23,LE-GRA[history_cost_utility],18,0.913475250404372
aligned,light,23,LE-GRA[history_cost_utility],19,0.8962766810273229
aligned,light,23,LE-GRA[history_cost_utility],20,0.950827467839709
aligned,light,23,LE-GRA[history_cost_utility],21,0.8992317597085616
aligned,light,23,LE-GRA[history_cost_utility],22,0.907565093041895
aligned,light,23,LE-GRA[history_cost_utility],23,0.9501477825646631
aligned,light,23,LE-GRA[history_cost_utility],24,0.6925197383067142
aligned,light,23,LE-GRA[history_cost_utility],25,0.9105201717231335
aligned,light,23,LE-GRA[history_cost_utility],26,0.7596527957257181
aligned,light,23,LE-GRA[history_cost_utility],27,0.634999920614057
